REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
24;28;28001;pr;a;a;v;2;F;47.0;149800.0;3187.23;13.62;0.051;0.0;0.0;0.0;1
24;28;28001;pr;a;a;v;2;NS;38.0;99000.0;2605.26;13.62;0.063;0.0;0.0;0.0;1
24;28;28001;pr;a;m;v;2;F;34.0;99000.0;2911.76;17.1;0.07;0.0;1.0;0.0;1
24;28;28001;pr;a;m;v;3;D;60.0;205900.0;3431.67;11.72;0.041;0.0;0.0;1.0;1
24;28;28001;pr;a;m;v;3;E;52.0;151940.0;2921.92;11.72;0.048;0.0;0.0;1.0;1
24;28;28001;pr;a;m;v;4;0;120.0;399000.0;3325.0;10.68;0.039;0.0;0.0;2.0;1
24;28;28001;pr;a;m;v;4;D;94.0;160000.0;1702.13;10.68;0.075;0.0;0.0;0.0;1
24;28;28001;pr;a;m;v;4;E;78.0;207500.0;2983.58;10.68;0.047;0.0;0.71;0.29;7
24;28;28001;pr;a;m;v;5;0;97.0;241500.0;2655.56;;;0.0;0.67;0.67;3
24;28;28001;pr;a;m;v;5;A;89.0;300000.0;3370.79;;;0.0;0.0;1.0;1
24;28;28001;pr;a;m;v;5;C;180.0;283000.0;1572.22;;;0.0;1.0;1.0;1
24;28;28001;pr;a;m;v;5;D;120.0;275000.0;2275.0;;;0.0;0.4;1.4;5
24;28;28001;pr;a;m;v;5;E;100.0;336000.0;3360.0;;;0.0;1.0;0.5;2
24;28;28001;pr;a;m;v;5;F;105.0;336000.0;3200.0;;;0.0;0.0;1.0;2
24;28;28001;pr;a;m;v;6;B;125.0;336000.0;2688.0;;;0.0;1.0;1.0;1
24;28;28001;pr;a;m;v;6;C;147.5;283250.0;2018.72;;;0.0;1.0;1.0;2
24;28;28001;pr;a;m;v;6;D;117.0;305650.0;2627.35;;;0.0;0.5;0.8;10
24;28;28001;pr;a;m;v;6;E;171.0;350000.0;2046.78;;;0.0;0.0;1.67;3
24;28;28001;pr;a;m;v;6;F;147.0;266900.0;1815.65;;;0.0;2.0;0.0;1
