type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;50;;3;210000;;;0;0;0;0;E;300;47.23074;-1.56726;Oui;;;1.0;True;0;F;1957.0;;;;False;;False;88.0;681.0;Gaz;Radiateur;Individuel;m;n;a;2020-08;44109;0407;441090407;H;44;52.0;12.7;5.0;0.036;11.76;777.0;0.034;4200.0
pr;a;v;1;54;;2;107000;;;0;0;0;1;E;244;47.28321;-2.22806;Non;2.0;;;;0;C;;;;;;;False;5.0;240.0;Électrique;;Individuel;a;n;a;2020-08;44184;0116;441840116;H;44;52.0;11.16;7.0;0.068;11.81;374.0;0.072;1981.48
pr;m;v;0;177;574.0;7;780000;;;0;0;1;1;A;36;47.16116;-1.50603;Non;1.0;;1.0;False;0;A;2017.0;2.0;;;;;;;;;;;a;n;m;2020-08;44215;0108;442150108;H;44;52.0;;;;;;;4406.78
pr;m;v;0;179;500.0;6;558000;;;0;1;1;1;C;132;47.28013;-1.55166;Non;1.0;;3.0;False;0;A;2010.0;2.0;;;;;;;;Électrique;;;a;n;m;2020-08;44035;0109;440350109;A;44;52.0;;;;9.94;2.0;0.038;3117.32
pr;m;v;0;182;1915.0;6;665600;;;0;0;0;0;C;125.0;47.15529;-1.50377;Non;;;;;0;D;;;;;;;;;;;;;a;n;m;2020-08;44215;0108;442150108;H;44;52.0;8.64;2.0;0.028;8.64;2.0;0.028;3657.14
pr;m;v;0;180;1500.0;8;374364;;;0;0;1;1;C;114;47.2798;-1.34642;Oui;;;;;0;A;;;;;False;;;;;;;;m;n;m;2020-08;44029;0101;440290101;H;44;52.0;;;;;;;2079.8
pr;m;vp;0;465;50000.0;18;1404000;;;0;0;0;0;D;188.0;47.14762;-1.68312;Non;2.0;;;;0;B;;;;;;;;;;;;;a;n;m;2020-08;44018;0102;440180102;H;44;52.0;;;;;;;3019.35
pr;m;v;0;336;3300.0;9;890950;;;0;0;5;1;VI;;47.26372;-1.74492;Non;;;;;Sud-Ouest;G;1900.0;6.0;;;;;;;;;;Individuel;a;n;m;2020-08;44158;0102;441580102;H;44;52.0;;;;;;;2651.64
pr;m;v;0;163;4944.0;6;317000;;;0;0;1;1;D;168;46.92855;-1.79924;Non;;;0.0;;0;D;;2.0;0.0;;;;;;;Électrique, Bois, Fioul;;Individuel;a;n;m;2020-08;44119;0000;441190000;Z;44;52.0;;;;;;;1944.79
pr;m;v;0;117;2118.0;5;219999;;;0;0;1;1;VI;;46.9567;-1.75795;Non;1.0;;;False;0;VI;;1.0;;;;;;;;;;Individuel;a;n;m;2020-08;44119;0000;441190000;Z;44;52.0;;;;;;;1880.33
pr;m;v;0;120;70.0;5;418000;;;0;0;0;2;C;107;47.19954;-1.59317;Oui;;;;;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-08;44109;0207;441090207;H;44;52.0;;;;12.37;11.0;0.043;3483.33
pr;m;v;0;106;188.0;6;249500;;;0;0;1;0;E;282;47.18984;-1.72393;Oui;2.0;;0.0;False;0;C;1950.0;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;44166;0102;441660102;H;44;52.0;;;;;;;2353.77
pr;m;v;0;83;76.86;4;331050;;;0;0;1;1;A;;47.16269;-1.54026;Non;1.0;;1.0;;Nord-Est;A;2022.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;o;m;2020-08;44143;0702;441430702;H;44;52.0;;;;9.55;9.0;0.029;3988.55
pr;m;v;0;127;827.0;5;399000;;;0;0;2;0;C;124;47.0293;-1.64674;Oui;;;5.0;;0;D;2001.0;2.0;;;False;;;;;Gaz;Radiateur;;a;n;m;2020-08;44188;0103;441880103;H;44;52.0;;;;;;;3141.73
pr;a;v;1;96;;4;228975;;;0;0;0;1;C;127;47.03745;-1.64662;Oui;1.0;;1.0;;0;B;;1.0;;;True;;;49.0;920.0;Électrique;Convecteur;Individuel;a;n;a;2020-08;44188;0103;441880103;H;44;52.0;;;;7.34;2.0;0.037;2385.16
pr;m;v;0;96;;6;362400;;;0;0;1;1;A;;47.16269;-1.54026;Non;1.0;;1.0;;0;A;2022.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;o;m;2020-08;44143;0702;441430702;H;44;52.0;;;;;;;3775.0
pr;m;v;0;93;75.0;4;346100;;;0;0;1;1;VI;;47.16297;-1.53327;Non;;;;;0;VI;;2.0;;;;;;;;;;;a;n;m;2020-08;44143;0702;441430702;H;44;52.0;;;;9.55;9.0;0.031;3721.51
pr;m;v;0;170;;4;394000;;;0;0;0;0;C;96;47.02726;-1.65189;Oui;;;;False;0;C;;;;;False;;;;;;;;m;n;m;2020-08;44188;0103;441880103;H;44;52.0;7.3;1.0;0.038;7.3;1.0;0.038;2317.65
pr;m;v;0;100;1135.0;5;249500;;;0;0;2;0;E;293.5;47.30499;-2.26085;Non;1.0;;6.0;True;Est-Ouest;C;;1.0;;;False;;;;;;;Individuel;m;n;m;2020-08;44184;0133;441840133;H;44;52.0;8.19;1.0;0.039;9.76;14.0;0.047;2495.0
pr;m;v;0;90;264.0;3;136900;;;0;0;0;0;D;177.0;47.56178;-1.41154;Oui;1.0;;;False;0;D;;;;;False;;;;;Fioul;Radiateur;;m;n;m;2020-08;44095;0000;440950000;Z;44;52.0;;;;;;;1521.11
pr;m;v;0;112;964.0;6;147335;;;0;0;0;0;D;181;47.6847;-1.74562;Non;;;;;0;B;;;;;;;;;;;;;a;n;m;2020-08;44123;0000;441230000;Z;44;52.0;;;;;;;1315.49
pr;m;v;0;103;920.0;5;196100;;;0;0;1;1;C;141;47.45164;-1.15722;Non;;;2.0;;Sud;A;2004.0;2.0;1.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44134;0000;441340000;Z;44;52.0;;;;;;;1903.88
pr;m;v;0;85;393.0;4;249570;;;0;0;1;1;B;86;47.36856;-1.41008;Oui;;;3.0;False;Nord-Est;C;2013.0;1.0;;;False;;;;;Gaz;;Individuel;a;n;m;2020-08;44179;0000;441790000;Z;44;52.0;;;;;;;2936.12
pr;m;v;0;306;948.0;5;212000;;;0;0;0;1;VI;;46.99489;-1.59344;Oui;;;;;0;VI;1900.0;1.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;44083;0000;440830000;Z;44;52.0;6.82;1.0;0.118;6.82;1.0;0.118;692.81
pr;m;v;0;456;1098.0;7;305950;;;0;0;0;1;VI;;46.99555;-1.59853;Oui;;;;;0;VI;1900.0;1.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;44083;0000;440830000;Z;44;52.0;;;;;;;670.94
pr;m;v;0;162;297.0;7;222600;;;0;0;2;1;E;243;46.99335;-1.59972;Oui;2.0;;3.0;;0;E;1900.0;2.0;;;False;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;44083;0000;440830000;Z;44;52.0;;;;;;;1374.07
pr;m;v;0;98;2392.0;4;210000;;;0;0;0;1;C;144.0;46.99698;-1.62215;Non;;;;False;0;E;2000.0;1.0;;;;;;;;Gaz;;;a;n;m;2020-08;44083;0000;440830000;Z;44;52.0;4.7;1.0;0.026;4.7;1.0;0.026;2142.86
pr;m;v;0;139;420.0;5;263750;;;0;0;0;1;E;274.0;46.9809;-1.64702;Oui;1.0;;4.0;True;0;B;1900.0;2.0;;;False;;;;;Électrique;Radiateur;;a;n;m;2020-08;44083;0000;440830000;Z;44;52.0;6.82;1.0;0.043;6.82;1.0;0.043;1897.48
pr;m;v;0;120;;5;299000;;;0;0;0;0;D;;47.39605;-1.44833;Non;;;;;0;C;;;;;;;;;;;;;a;n;m;2020-08;44122;0000;441220000;Z;44;52.0;7.95;1.0;0.038;7.95;1.0;0.038;2491.67
pr;m;v;0;60;404.0;3;189260;;;0;0;0;0;D;229.0;47.10135;-1.8241;Oui;;;;;0;B;;;;;False;;;;;;;;m;n;m;2020-08;44186;0000;441860000;Z;44;52.0;;;;;;;3154.33
pr;m;v;0;105;497.0;6;299000;;;0;0;0;0;D;181.0;47.28894;-1.87732;Oui;;;;False;0;B;2013.0;;;;False;;;;;Électrique;Radiateur;;m;n;m;2020-08;44045;0000;440450000;Z;44;52.0;8.42;1.0;0.035;8.42;1.0;0.035;2847.62
pr;a;v;1;75;;3;233200;;;0;0;0;1;0;;47.32667;-2.43164;Non;2.0;;;;0;;;;;;;;;3.0;0.0;;;Individuel;a;n;a;2020-08;44069;0101;440690101;H;44;52.0;9.82;10.0;0.038;9.95;20.0;0.038;3109.33
pr;a;v;2;75;;3;233200;;;0;0;0;1;0;;47.32667;-2.43164;Non;2.0;;;;0;;;;;;;;;3.0;0.0;;;Individuel;a;n;a;2020-08;44069;0101;440690101;H;44;52.0;9.82;10.0;0.038;9.95;20.0;0.038;3109.33
pr;m;v;0;85;1070.0;2;102399;;;0;0;0;0;VI;;47.68789;-1.64062;Oui;;;;;0;G;;;;;;;;;;;;;a;n;m;2020-08;44105;0000;441050000;Z;44;52.0;;;;;;;1204.69
pr;m;v;0;81;245.0;4;314500;;;0;0;0;2;D;195.6;47.32664;-2.43148;Non;;;;;0;B;;;;;;;;;;;;Individuel;a;n;m;2020-08;44069;0101;440690101;H;44;52.0;8.39;4.0;0.026;9.61;10.0;0.03;3882.72
pr;m;v;0;154;1065.0;5;579000;;;0;0;0;2;B;64.2;47.32693;-2.43704;Non;;;5.0;;0;A;;;;;;;;;;;;Individuel;a;n;m;2020-08;44069;0101;440690101;H;44;52.0;8.28;2.0;0.026;9.27;5.0;0.03;3759.74
pr;a;v;0;110;;5;284900;;;0;0;0;0;VI;;47.32624;-2.43187;Oui;3.0;;1.0;False;0;VI;;;;;False;;False;8.0;736.0;Électrique;;Collectif;m;n;a;2020-08;44069;0101;440690101;H;44;52.0;8.51;1.0;0.039;8.51;1.0;0.039;2590.0
pr;m;v;0;100;35.0;5;206300;;;0;0;2;0;VI;;47.03855;-1.64341;Oui;;;;;0;VI;;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44188;0101;441880101;H;44;52.0;;;;;;;2063.0
pr;m;v;0;66;130.0;3;160000;;;0;0;0;1;VI;;47.16185;-1.26717;Oui;1.0;;;;0;G;;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;44212;0101;442120101;H;44;52.0;;;;8.57;2.0;0.042;2424.24
pr;m;v;0;119;5000.0;4;129600;;;0;0;0;1;0;;47.62903;-1.83652;Non;;;0.0;;0;;;1.0;0.0;;;;;;;Fioul;Radiateur;Individuel;a;n;m;2020-08;44067;0101;440670101;H;44;52.0;;;;;;;1089.08
pr;a;v;4;61;;3;174900;;;0;0;1;1;C;126.0;47.2684;-2.25236;Oui;5.0;;1.0;;Nord-Est;A;;1.0;;;False;;True;33.0;892.0;Électrique;Convecteur;Individuel;a;n;a;2020-08;44184;0119;441840119;H;44;52.0;8.38;6.0;0.035;10.0;210.0;0.042;2867.21
pr;m;v;0;66;439.0;2;142000;;;0;0;0;0;VI;;47.05884;-1.20107;Oui;1.0;;;False;0;VI;1800.0;;;;False;;;;;Électrique;;;m;n;m;2020-08;44022;0000;440220000;Z;44;52.0;8.91;1.0;0.05;8.91;1.0;0.05;2151.52
pr;m;v;0;110;1300.0;5;320000;;;0;0;0;0;VI;;47.38608;-2.42128;Non;1.0;;;False;Sud;VI;1980.0;;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;44183;0000;441830000;Z;44;52.0;8.66;1.0;0.036;8.66;1.0;0.036;2909.09
pr;m;v;0;120;1120.0;6;291400;;;0;0;0;1;VI;;47.42764;-1.49289;Non;;;6.0;;0;VI;1982.0;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44110;0101;441100101;H;44;52.0;;;;;;;2428.33
pr;m;v;0;85;3290.0;3;81200;;;0;0;0;1;0;;47.60118;-2.04381;Oui;;;4.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;44057;0000;440570000;Z;44;52.0;;;;;;;955.29
pr;m;v;0;105;6425.0;4;239900;;;0;0;0;0;D;171;47.53601;-1.96985;Non;;;;;0;A;;;;;False;;;;;;;;m;n;m;2020-08;44068;0000;440680000;Z;44;52.0;;;;;;;2284.76
pr;m;v;0;118;465.0;4;171200;;;0;0;0;1;D;185;47.51908;-1.95208;Oui;;;0.0;;0;B;;1.0;0.0;;;;;;;;;;a;n;m;2020-08;44068;0000;440680000;Z;44;52.0;;;;;;;1450.85
pr;m;v;0;80;1282.0;5;115990;;;0;0;0;1;E;241.0;47.52036;-1.94723;Non;2.0;;1.0;;Est-Ouest;C;;1.0;;;False;;;;;Bois;;Individuel;m;n;m;2020-08;44068;0000;440680000;Z;44;52.0;;;;;;;1449.88
pr;m;v;0;103;778.0;6;252000;;;0;0;1;1;B;72;47.18672;-1.91978;Non;;;;;Sud-Ouest;A;2015.0;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44220;0000;442200000;Z;44;52.0;;;;;;;2446.6
pr;a;v;0;140;23028.0;7;428400;;;0;0;1;1;VI;;47.20422;-1.52254;Non;6.0;;2.0;True;0;NS;1973.0;1.0;;;;;True;;4800.0;Gaz;;Collectif;a;n;a;2020-08;44190;0103;441900103;H;44;52.0;;;;;;;3060.0
pr;m;v;0;92;;4;44600;;;0;0;1;0;VI;;47.77659;-1.3336;Non;2.0;;;;0;VI;;1.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44112;0000;441120000;Z;44;52.0;;;;;;;484.78
pr;m;v;0;135;1800.0;4;218500;;;0;0;0;0;E;231;47.5214;-1.7334;Oui;1.0;;;False;0;C;;;;;False;;;;;;;;m;n;m;2020-08;44214;0000;442140000;Z;44;52.0;9.23;1.0;0.068;9.23;1.0;0.068;1618.52
pr;m;v;0;101;408.0;4;360200;;;0;0;2;0;A;38;47.26207;-2.15796;Non;;;2.0;False;0;A;2018.0;2.0;;;;;;;;;;;a;n;m;2020-08;44154;0104;441540104;H;44;52.0;;;;9.13;3.0;0.031;3566.34
pr;m;v;0;123;15350.0;5;317000;;;0;0;1;0;D;182.0;47.50999;-2.04799;Non;2.0;;;False;0;A;1975.0;2.0;;;;;;;;Électrique;;;a;n;m;2020-08;44161;0000;441610000;Z;44;52.0;;;;;;;2577.24
pr;m;v;0;108;;5;411900;;;0;0;2;0;NS;;47.17667;-1.53277;Non;2.0;;;True;0;NS;;2.0;;;;;;;;Gaz;;;a;n;m;2020-08;44143;0602;441430602;H;44;52.0;;;;11.83;4.0;0.037;3813.89
pr;a;v;0;74;;3;199000;;;0;1;0;1;D;173.0;47.25511;-1.5648;Oui;3.0;;;;Sud-Est;E;;1.0;;;;;False;176.0;1689.0;Gaz;;Collectif;a;n;a;2020-08;44109;0807;441090807;H;44;52.0;11.71;2.0;0.052;11.76;777.0;0.052;2689.19
pr;m;v;0;131;744.0;4;394525;;;0;0;0;2;0;;47.05671;-1.4877;Oui;;;2.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;44102;0000;441020000;Z;44;52.0;;;;;;;3011.64
pr;m;v;0;157;1026.0;5;374000;;;0;0;0;1;C;110;47.05964;-1.49181;Non;1.0;;8.0;False;0;C;1997.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;44102;0000;441020000;Z;44;52.0;;;;;;;2382.17
pr;m;v;0;97;703.0;4;144500;;;0;0;0;4;D;169;46.90561;-1.6941;Oui;;;0.0;;0;B;2010.0;4.0;0.0;;;;;;;Électrique;Sol;;a;n;m;2020-08;44206;0000;442060000;Z;44;52.0;;;;;;;1489.69
pr;m;v;0;84;293.0;4;265000;;;0;0;0;1;D;195;47.21939;-1.60774;Oui;1.0;;3.0;True;Sud;E;1957.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;44162;0402;441620402;H;44;52.0;13.11;1.0;0.05;10.54;7.0;0.04;3154.76
pr;m;v;0;100;2700.0;1;40000;;;0;0;0;0;NS;;47.74056;-1.60922;Oui;1.0;;;False;0;NS;1800.0;;;;False;;;;;;;;m;n;m;2020-08;44197;0000;441970000;Z;44;52.0;;;;;;;400.0
pr;m;v;0;146;4000.0;6;265000;;;0;0;0;0;VI;;47.51708;-1.65962;Oui;1.0;;;False;0;VI;1980.0;;;;False;;;;;;;;m;n;m;2020-08;44224;0000;442240000;Z;44;52.0;;;;;;;1815.07
pr;m;v;0;50;1021.0;2;126000;;;0;0;1;0;VI;;47.52103;-1.67557;Non;1.0;;2.0;False;Est;VI;1950.0;1.0;;;;;;;;;;;a;n;m;2020-08;44224;0000;442240000;Z;44;52.0;;;;;;;2520.0
pr;a;v;1;84;;3;265000;;;0;0;0;1;D;194.72;47.23417;-1.51327;Oui;2.0;;1.0;;0;B;;;;;;;;127.0;1480.0;;;Individuel;a;n;a;2020-08;44109;1002;441091002;H;44;52.0;11.38;8.0;0.043;11.76;777.0;0.045;3154.76
pr;a;v;0;79;;3;336000;;;0;0;1;0;C;118.0;47.24345;-2.16271;Non;3.0;;1.0;;Est;A;;1.0;;;;;True;128.0;960.0;Électrique;Radiateur;Individuel;a;n;a;2020-08;44154;0102;441540102;H;44;52.0;;;;12.45;1.0;0.035;4253.16
pr;m;v;0;65;317.0;4;249100;;;0;0;1;0;VI;;47.25099;-1.48135;Oui;;;1.0;;0;NS;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;44172;0103;441720103;H;44;52.0;;;;10.62;7.0;0.033;3832.31
pr;a;v;0;140;23028.0;7;428400;;;0;0;1;1;VI;;47.26981;-1.51659;Non;6.0;;2.0;True;0;NS;1973.0;1.0;;;;;True;;4800.0;Gaz;;Collectif;a;n;a;2020-08;44109;0910;441090910;H;44;52.0;;;;10.77;10.0;0.042;3060.0
pr;a;v;3;80;;4;377000;;;0;1;0;1;0;;47.22002;-1.55587;Non;5.0;;1.0;False;Ouest;;;1.0;1.0;;;10.0;True;28.0;;Gaz;Radiateur;Individuel;a;n;a;2020-08;44109;0105;441090105;H;44;52.0;;;;11.69;231.0;0.03;4712.5
pr;m;v;0;110;162.0;5;228778;;;0;0;1;0;D;223;47.28066;-2.2225;Non;2.0;;1.0;;Nord-Ouest;E;;3.0;;;False;;;;;Gaz;;Individuel;m;n;m;2020-08;44184;0109;441840109;H;44;52.0;;;;9.76;14.0;0.056;2079.8
pr;m;v;0;115;760.0;8;197950;;;0;0;1;0;VI;;47.08384;-1.77313;Oui;;;;;0;VI;1964.0;1.0;;;False;;;;;;;Individuel;a;n;m;2020-08;44178;0000;441780000;Z;44;52.0;;;;;;;1721.3
pr;m;v;0;106;590.0;5;281500;;;0;0;0;0;0;;47.1127;-1.73547;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-08;44178;0000;441780000;Z;44;52.0;;;;;;;2655.66
pr;m;v;0;111;683.0;5;293550;;;0;0;1;0;VI;;47.10731;-1.72761;Non;;;;;0;VI;2020.0;1.0;;;;;;;;;;Individuel;a;n;m;2020-08;44178;0000;441780000;Z;44;52.0;;;;;;;2644.59
pr;m;v;0;80;130.0;3;213000;;;0;0;1;0;F;360;47.19845;-1.66793;Oui;2.0;;;;0;B;1900.0;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44074;0000;440740000;Z;44;52.0;;;;;;;2662.5
pr;m;v;0;120;;4;270000;;;0;0;0;0;0;;47.51748;-1.29342;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-08;44144;0000;441440000;Z;44;52.0;6.81;1.0;0.036;6.81;1.0;0.036;2250.0
pr;m;v;0;90;125.0;3;49000;;;0;0;0;0;VI;;47.51558;-1.28822;Oui;1.0;;;False;0;VI;1900.0;;;;False;;;;;;;;m;n;m;2020-08;44144;0000;441440000;Z;44;52.0;;;;;;;544.44
pr;m;v;0;100;1232.0;4;139250;;;0;0;0;0;VI;;47.51558;-1.28822;Oui;1.0;;;False;0;VI;1900.0;;;;False;;;;;;;;m;n;m;2020-08;44144;0000;441440000;Z;44;52.0;6.81;1.0;0.059;6.81;1.0;0.059;1392.5
pr;m;v;0;350;4000.0;10;362900;;;0;0;1;2;C;116;47.28077;-2.22159;Oui;1.0;;4.0;True;0;D;1978.0;3.0;;;;;;;;;;;a;n;m;2020-08;44184;0109;441840109;H;44;52.0;;;;;;;1036.86
pr;a;v;0;69;;4;202000;;;0;1;1;0;C;113;47.23911;-1.58645;Oui;7.0;;;True;Sud-Est;D;1963.0;1.0;;;;;True;234.0;2312.0;Gaz;Radiateur;Collectif;a;n;a;2020-08;44109;0705;441090705;H;44;52.0;9.54;4.0;0.039;11.69;231.0;0.048;2927.54
pr;m;v;0;115;1200.0;6;319200;;;0;0;0;0;0;;47.13508;-1.73174;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-08;44171;0000;441710000;Z;44;52.0;;;;;;;2775.65
pr;m;v;0;102;1000.0;5;289500;;;0;0;0;0;0;;47.13508;-1.73174;0;;;;;0;;;;;;;;;;;;;;cm;o;m;2020-08;44171;0000;441710000;Z;44;52.0;10.09;2.0;0.043;10.09;2.0;0.043;2838.24
pr;m;v;0;115;271.0;5;514500;;;0;0;1;1;D;179;47.2585;-1.60231;Non;;;;;Sud-Est;B;2014.0;2.0;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;44114;0101;441140101;H;44;52.0;9.09;1.0;0.024;9.09;5.0;0.024;4473.91
pr;m;v;0;130;448.0;5;369250;;;0;0;0;1;0;;47.27915;-2.47698;Non;;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;44010;0000;440100000;Z;44;52.0;8.89;1.0;0.038;8.89;1.0;0.038;2840.38
pr;m;v;0;100;420.0;5;358700;;;0;0;0;2;0;;47.27806;-2.48993;Non;;;5.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;44010;0000;440100000;Z;44;52.0;8.89;1.0;0.03;8.89;1.0;0.03;3587.0
pr;m;v;0;97;240.0;4;353565;;;0;0;0;1;NS;;47.27259;-2.45903;Non;;;;;0;;;;;;False;;;;;;;;m;n;m;2020-08;44010;0000;440100000;Z;44;52.0;9.95;4.0;0.033;9.95;4.0;0.033;3645.0
pr;m;v;0;100;1000.0;6;332765;;;0;0;1;0;E;314.0;47.27892;-2.49015;Non;;;;;0;C;;;;;False;;;;;;;;m;n;m;2020-08;44010;0000;440100000;Z;44;52.0;;;;;;;3327.65
pr;a;v;1;40;;4;168000;;;0;0;0;1;D;210;47.27637;-2.48824;Oui;2.0;;;;0;B;1990.0;1.0;1.0;;False;;False;143.0;880.0;Électrique;Radiateur;Individuel;a;n;a;2020-08;44010;0000;440100000;Z;44;52.0;;;;;;;4200.0
pr;m;v;0;178;606.0;7;367500;;;0;0;2;1;C;124;47.13866;-2.18702;Oui;;;3.0;;Nord-Sud;C;1978.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;m;2020-08;44126;0000;441260000;Z;44;52.0;;;;;;;2064.61
