idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
adapt-immo-12014363277;pr;m;v;0;85;;6;205000;;;0;0;2;1;D;249;44.1249;3.22304;Non;;;;True;0;B;;;1.0;;;;;;;;Pompe à chaleur;;a;n;;m;2025-02;12204;0000;122040000;Z;Z;1220400;12000;76;12;;;;;;;2411.76
adapt-immo-120051727;pr;m;v;0;103;205.0;4;205000;;;0;0;0;0;D;249;44.1249;3.22304;Non;;;;True;0;B;;;;;;;;;;Électrique;;;a;n;;m;2025-02;12204;0000;122040000;Z;Z;1220400;12000;76;12;;;;;;;1990.29
ag440414-455579237;pr;m;v;0;107;;3;42000;;;0;0;1;0;G;492;44.08556;2.70583;Oui;3.0;;1.0;;Est-Ouest;C;;1.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;12299;0000;122990000;Z;Z;1229900;12000;76;12;;;;;;;392.52
immo-facile-57882490;pr;m;v;0;101;1152.0;5;222390;;;0;0;1;1;NS;;44.32921;2.57342;Non;2.0;;;;0;VI;1972.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2025-02;12146;0000;121460000;Z;Z;1214600;12402;76;12;8.74;2.0;0.048;8.74;2.0;0.048;2201.88
hektor-19_sineceraimmobilier-634;pr;m;v;0;84;375.0;5;181000;;;0;0;0;1;E;235;44.337;2.57216;Oui;2.0;;1.0;;0;E;1987.0;;2.0;;;;;;;Gaz;;Individuel;m;n;8.0;m;2025-02;12146;0000;121460000;Z;Z;1214600;12402;76;12;8.74;2.0;0.049;8.74;2.0;0.049;2154.76
safti-1-1414727;pr;m;v;0;125;206.0;5;259000;;;0;0;0;2;D;228;44.34146;2.58528;Oui;;;3.0;False;0;B;2014.0;3.0;;;False;;;;;;;Individuel;m;n;;m;2025-02;12146;0000;121460000;Z;Z;1214600;12402;76;12;8.74;2.0;0.051;8.74;2.0;0.051;2072.0
laforet-immo-facile-22529015;pr;m;v;0;90;596.0;5;215000;;;0;0;1;0;D;239;44.34177;2.57466;Oui;;;;;0;D;1980.0;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-02;12146;0000;121460000;Z;Z;1214600;12402;76;12;8.74;2.0;0.044;8.74;2.0;0.044;2388.89
century-21-202_2190_26542;pr;a;v;3;77;;4;176900;;;0;0;0;1;D;162;44.34473;2.58011;Oui;5.0;;2.0;;0;D;2001.0;;0.0;;False;;True;;;Gaz;;Individuel;a;n;;a;2025-02;12146;0000;121460000;Z;Z;1214600;12402;76;12;7.98;5.0;0.042;7.98;5.0;0.042;2297.4
hektor-nordaveyronimmo-3873;pr;m;v;0;140;1200.0;6;312000;;;0;0;1;1;E;282;44.46249;2.7111;Non;3.0;;;;0;B;;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;12033;0000;120330000;Z;Z;1203300;12000;76;12;;;;;;;2228.57
hektor-hpimmo_12400-3620;pr;a;v;2;40;;2;59900;;;0;0;1;0;C;140;43.94526;2.83721;Non;4.0;;;False;Sud-Ouest;D;1800.0;1.0;;;;;;4.0;;Gaz;Radiateur;Individuel;a;n;;a;2025-02;12286;0000;122860000;Z;Z;1228600;12202;76;12;11.57;6.0;0.093;11.57;6.0;0.093;1497.5
hektor-hpimmo_12400-3624;pr;m;v;0;150;355.0;4;220000;;;0;0;1;1;0;;43.94526;2.83721;Non;3.0;;;;Sud;;1900.0;2.0;1.0;;;;;;;;;Individuel;a;n;;m;2025-02;12286;0000;122860000;Z;Z;1228600;12202;76;12;6.84;7.0;0.056;6.84;7.0;0.056;1466.67
hektor-1451_EXPERTIMO22-195954;pr;m;v;0;144;591.0;8;192600;;;0;0;2;0;D;232;44.16232;2.51762;Non;4.0;;6.0;True;Sud-Ouest;C;1961.0;3.0;1.0;;;;;;;;;Individuel;m;n;;m;2025-02;12057;0000;120570000;Z;Z;1205700;12000;76;12;;;;;;;1337.5
hektor-1451_EXPERTIMO22-197013;pr;m;v;0;170;200.0;5;179572;;;0;0;2;1;F;348;44.17073;2.5307;Oui;5.0;;5.0;True;0;C;;2.0;1.0;;;;;;;Électrique;Radiateur;Individuel;m;n;;m;2025-02;12057;0000;120570000;Z;Z;1205700;12000;76;12;;;;;;;1056.31
adapt-immo-12008362604;pr;m;v;0;277;1647.0;9;349000;;;0;0;1;2;D;197;44.16955;2.53011;Oui;3.0;;;False;Est-Ouest;B;;4.0;1.0;;;;;;;;;Individuel;a;n;;m;2025-02;12057;0000;120570000;Z;Z;1205700;12000;76;12;;;;;;;1259.93
hektor-1451_EXPERTIMO22-195036;pr;m;v;0;355;244.0;16;275600;;;0;0;0;0;D;234;44.16561;2.52163;Non;5.0;;;;0;E;1963.0;;;;;;;;;;;;m;n;;m;2025-02;12057;0000;120570000;Z;Z;1205700;12000;76;12;;;;;;;776.34
adapt-immo-12008364732;pr;m;v;0;147;1076.0;7;299000;;;0;0;1;1;C;170;44.20956;2.4905;Oui;4.0;;;False;Sud-Est;A;1850.0;3.0;;;;;;;;;;Individuel;a;n;;m;2025-02;12234;0000;122340000;Z;Z;1223400;12000;76;12;;;;;;;2034.01
iad-france-1649883;pr;m;v;0;98;1188.0;4;190000;;;0;0;0;0;D;249;44.20187;2.85812;Oui;;;;False;0;B;2009.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;12307;0000;123070000;Z;Z;1230700;12000;76;12;;;;;;;1938.78
iad-france-1745843;pr;m;v;0;134;1049.0;4;180000;;;0;0;0;0;F;348;44.08849;2.49237;Oui;4.0;;;False;0;C;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;12267;0000;122670000;Z;Z;1226700;12000;76;12;;;;;;;1343.28
ag120953-457302746;pr;a;v;1;46;;2;59000;;;0;0;0;1;D;201;44.56578;2.23949;Oui;4.0;;1.0;;0;C;;;;;;;;23.0;572.0;Gaz;;Individuel;a;n;;a;2025-02;12089;0103;120890103;H;H;1208901;12302;76;12;;;;7.93;19.0;0.074;1282.61
hektor-boudetimmobilier-12300-27;pr;m;v;0;110;169.0;3;76500;;;0;0;0;0;D;200;44.55851;2.25421;Non;4.0;;;;Est-Ouest;D;1948.0;;1.0;;;;;;;Gaz;;Individuel;a;n;;m;2025-02;12089;0101;120890101;H;H;1208901;12302;76;12;;;;6.91;1.0;0.119;695.45
hektor-cabrouergat-1574;pr;m;v;0;110;470.0;5;289000;;;0;0;1;1;E;324;44.30285;2.55888;Non;3.0;;;;0;B;1978.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;12133;0000;121330000;Z;Z;1213300;12402;76;12;8.0;10.0;0.037;8.0;10.0;0.037;2627.27
apimo-85625434;pr;m;v;0;278;3098.0;12;350000;;;0;0;0;0;E;291;44.31767;2.54846;0;2.0;;;;0;D;;;;;;;;;;Gaz;;Individuel, Central;a;n;;m;2025-02;12133;0000;121330000;Z;Z;1213300;12402;76;12;;;;;;;1258.99
iad-france-1743027;pr;m;v;0;280;3118.0;12;350000;;;0;0;0;0;E;291;44.31789;2.55855;Non;3.0;;;False;0;D;1966.0;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2025-02;12133;0000;121330000;Z;Z;1213300;12402;76;12;;;;;;;1250.0
immo-facile-57918728;pr;m;v;0;95;290.0;4;190620;;;0;0;2;0;NS;;44.28585;2.5725;Non;2.0;;;True;0;VI;1968.0;2.0;;;False;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-02;12133;0000;121330000;Z;Z;1213300;12402;76;12;8.95;28.0;0.054;8.95;28.0;0.054;2006.53
hektor-1_bagesimmobilier-1569;pr;m;v;0;70;400.0;3;240000;;;0;0;1;0;C;176;44.30581;2.56386;Non;1.0;;;;0;D;1998.0;1.0;;;;;;;;Gaz;;Individuel;a;n;;m;2025-02;12133;0000;121330000;Z;Z;1213300;12402;76;12;8.89;5.0;0.031;8.89;5.0;0.031;3428.57
apimo-85626829;pr;m;v;0;112;478.0;5;289000;;;0;0;0;0;E;324;44.31429;2.53469;0;;;;;Sud;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;;m;2025-02;12133;0000;121330000;Z;Z;1213300;12402;76;12;8.0;10.0;0.037;8.0;10.0;0.037;2580.36
iad-france-1739356;pr;m;v;0;100;604.0;4;159000;;;0;0;0;0;E;302;44.09632;2.45202;Oui;4.0;;;False;0;B;;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;12207;0000;122070000;Z;Z;1220700;12000;76;12;;;;;;;1590.0
iad-france-1709112;pr;m;v;0;95;1795.0;4;210000;;;0;0;0;0;D;226;44.29036;2.83403;Oui;3.0;;;False;0;B;2009.0;;;;False;;;;;Électrique;Radiateur;;m;n;;m;2025-02;12266;0000;122660000;Z;Z;1226600;12000;76;12;7.38;1.0;0.04;7.38;1.0;0.04;2210.53
hektor-AVEYRON22-268;pr;a;v;3;85;;4;41000;;;0;0;0;0;0;;44.47797;2.47022;Non;4.0;;;;0;;;;;;;;False;;;;;;a;n;;a;2025-02;12138;0000;121380000;Z;Z;1213800;12000;76;12;6.28;14.0;0.156;6.28;14.0;0.156;482.35
