type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;2;42;;2;465;;;0;1;1;1;0;;46.5746;3.32328;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03190;0103;031900103;H;03;84.0
pr;a;l;1;30;;1;350;;;0;1;1;1;E;299.0;46.5746;3.32328;0;;;0.0;;0;C;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03190;0103;031900103;H;03;84.0
pr;a;l;2;63;;3;545;;;0;0;0;0;E;276;46.5752;3.32258;0;;;0.0;;0;C;;;0.0;;;;False;;;;;;a;n;a;2020-08;03190;0103;031900103;H;03;84.0
pr;a;l;4;32;;1;380;;;0;1;0;1;E;328;46.57198;3.32875;0;0.0;;;;0;F;;1.0;0.0;;False;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03190;0104;031900104;H;03;84.0
pr;a;l;0;30;;2;400;;;0;0;0;0;0;;46.34563;2.59543;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0106;031850106;H;03;84.0
pr;a;l;0;67;;3;400;;;0;0;0;0;0;;46.34875;2.59381;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0106;031850106;H;03;84.0
pr;a;l;2;25;;1;303;;;0;0;0;1;E;322;46.34638;2.59263;0;4.0;;;;0;E;;;;;;;;;;;;Collectif;a;n;a;2020-08;03185;0106;031850106;H;03;84.0
pr;a;l;2;74;;3;470;;;0;0;0;1;E;282;46.34279;2.59138;0;4.0;;2.0;;0;F;;;;;;;True;;;;;Collectif, Individuel;a;n;a;2020-08;03185;0106;031850106;H;03;84.0
pr;a;l;1;37;;1;249;;;0;0;0;1;G;693;46.33848;2.61512;0;3.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0102;031850102;H;03;84.0
pr;a;l;0;38;;2;300;;;0;0;0;0;0;;46.33576;2.60799;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0102;031850102;H;03;84.0
pr;a;l;0;43;;2;430;;;0;0;0;1;D;210;46.55106;3.36535;0;0.0;;;;0;B;;1.0;1.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;03321;0102;033210102;H;03;84.0
pr;a;l;0;64;;3;500;;;0;0;0;0;E;274;46.55141;3.36608;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;03321;0102;033210102;H;03;84.0
pr;a;l;0;67;;3;500;;;0;0;0;0;C;92;46.55761;3.36937;Oui;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;03321;0102;033210102;H;03;84.0
pr;m;l;0;79;800.0;3;601;;;0;0;0;1;0;;46.3458;2.62508;0;;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;03098;0000;030980000;Z;03;84.0
pr;m;l;0;97;;4;750;;;0;0;0;1;C;144;46.51498;3.3651;0;;;1.0;;0;D;2007.0;;0.0;;;;;;;Gaz;;Individuel;a;n;m;2020-08;03286;0000;032860000;Z;03;84.0
pr;m;l;0;83;400.0;4;605;;;0;0;0;1;G;476;46.46208;2.47345;0;;;;;0;G;;;;;;;;;;;;Individuel;a;n;m;2020-08;03088;0000;030880000;Z;03;84.0
pr;m;l;0;77;600.0;4;525;;;0;0;0;1;0;;46.32966;2.97359;0;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;03270;0000;032700000;Z;03;84.0
pr;a;l;0;57;;3;400;;;0;0;0;0;D;169;46.32786;2.59536;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;03185;0112;031850112;H;03;84.0
pr;a;l;1;40;;2;343;;;0;0;0;1;D;227.7;46.33003;2.59878;0;2.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0112;031850112;H;03;84.0
pr;a;l;0;40;;2;450;;;0;0;0;1;VI;;46.55173;3.36687;0;;;1.0;;0;VI;;1.0;1.0;;;;;;;Électrique;;Individuel;a;n;a;2020-08;03321;0102;033210102;H;03;84.0
pr;a;l;0;45;;2;400;;;0;0;0;0;D;229;46.55763;3.36901;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;03321;0102;033210102;H;03;84.0
pr;a;l;0;55;;3;800;;;0;0;0;0;D;184;46.55499;3.36883;Oui;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;03321;0102;033210102;H;03;84.0
pr;a;l;1;67;;3;530;;;0;0;0;1;D;200.0;46.55092;3.36574;0;0.0;;;;0;B;;1.0;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;03321;0102;033210102;H;03;84.0
pr;a;l;4;41;;2;432;;;0;1;1;1;0;;46.12864;3.43524;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0103;033100103;H;03;84.0
pr;a;l;0;47;;2;400;;;0;0;0;0;0;;46.11564;3.43843;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;0;80;;4;400;;;0;0;0;0;C;91;46.11604;3.44015;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;2;41;;2;429;;;0;1;1;1;0;;46.11633;3.43936;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;0;47;;2;449;;;0;1;1;1;0;;46.11633;3.43936;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;0;49;;2;492;;;0;1;1;1;0;;46.11633;3.43936;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;1;41;;2;400;;;0;1;1;1;0;;46.11633;3.43936;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;1;46;;2;420;;;0;1;1;1;E;269;46.11633;3.43936;0;;;0.0;;0;C;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0104;033100104;H;03;84.0
pr;a;l;3;43;;2;425;;;0;1;1;1;0;;46.12864;3.43524;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0103;033100103;H;03;84.0
pr;a;l;3;31;;1;400;;;0;1;1;1;0;;46.12864;3.43524;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03310;0103;033100103;H;03;84.0
pr;a;l;2;36;;2;394;;;0;0;0;1;G;634;46.32905;2.59935;0;2.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0112;031850112;H;03;84.0
pr;a;l;0;42;;2;400;;;0;0;0;0;0;;46.34752;2.5811;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;0;66;;3;500;;;0;0;0;0;0;;46.34752;2.5811;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;4;66;;3;509;;;0;1;1;1;E;292;46.34565;2.57964;0;;;0.0;;0;C;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;2;28;;1;290;;;0;1;1;1;0;;46.34565;2.57964;0;;;0.0;;0;;1901.0;;0.0;;;;True;;;Électrique;;;a;n;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;0;43;;2;400;;;0;0;0;0;0;;46.34765;2.58126;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;1;66;;3;575;;;0;0;1;1;0;;46.34565;2.57964;0;;;0.0;;0;;1901.0;;1.0;;;;True;;;Électrique;;;a;n;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;2;38;;2;390;;;0;0;0;1;0;;46.34765;2.58126;0;4.0;;1.0;;0;;;;;;;;True;;;;;Individuel;a;n;a;2020-08;03185;0115;031850115;H;03;84.0
pr;a;l;0;27;;2;420;;;0;0;0;1;0;;46.12814;3.42522;0;3.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;03310;0102;033100102;H;03;84.0
pr;a;l;0;25;;1;300;;;0;0;0;0;0;;46.12761;3.42438;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0102;033100102;H;03;84.0
pr;a;l;0;47;;2;400;;;0;0;0;0;G;451;46.13186;3.42549;Non;;;;;0;G;;;;;;;;;;;;;a;;a;2020-08;03310;0102;033100102;H;03;84.0
pr;a;l;0;48;;2;600;;;0;0;0;0;0;;46.12675;3.42384;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0102;033100102;H;03;84.0
pr;a;l;0;27;;1;385;;;0;0;0;1;0;;46.1265;3.42323;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;03310;0102;033100102;H;03;84.0
pr;a;l;0;42;;2;400;;;0;0;0;0;E;231;46.13186;3.42549;Non;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;03310;0102;033100102;H;03;84.0
pr;a;l;3;61;;3;540;;;0;1;0;1;E;303;46.57025;3.34001;0;;;;True;0;F;;1.0;;;;;;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03190;0105;031900105;H;03;84.0
pr;a;l;3;58;;2;450;;;0;0;1;0;D;190.0;46.5705;3.34335;0;3.0;;0.0;;0;B;1900.0;;0.0;;False;;False;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;03190;0105;031900105;H;03;84.0
pr;a;l;0;30;;2;300;;;0;0;0;0;0;;46.57273;3.33016;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03190;0105;031900105;H;03;84.0
pr;a;l;3;80;;3;600;;;0;1;0;1;D;157;46.57121;3.33648;0;4.0;;1.0;;0;E;1970.0;1.0;0.0;;False;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0105;031900105;H;03;84.0
pr;a;l;8;84;;4;570;;;0;0;1;0;VI;;46.54589;3.33554;0;;;;;0;VI;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03190;0108;031900108;H;03;84.0
pr;a;l;8;84;;4;570;;;0;1;1;0;0;;46.54582;3.3358;0;0.0;;;;0;;;1.0;0.0;;False;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03190;0108;031900108;H;03;84.0
pr;a;l;0;21;;2;300;;;0;0;0;0;0;;46.54766;3.34736;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03321;0106;033210106;A;03;84.0
pr;a;l;1;21;;2;320;;;0;0;0;0;VI;;46.54802;3.34719;0;;;1.0;False;0;VI;;;;;False;;False;;;Électrique;Radiateur;Individuel;m;n;a;2020-08;03321;0106;033210106;A;03;84.0
pr;a;l;0;42;100.0;2;480;;;0;0;0;1;0;;46.32748;2.59103;0;1.0;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0113;031850113;H;03;84.0
pr;a;l;1;74;250.0;4;600;;;0;0;0;1;0;;46.35948;2.53348;0;1.0;;1.0;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;03101;0102;031010102;H;03;84.0
pr;a;l;1;118;;4;600;;;0;0;0;1;VI;;46.61233;3.55276;0;;;;;0;VI;;1.0;;;;;;;;;Radiateur;Individuel;a;n;a;2020-08;03074;0000;030740000;Z;03;84.0
pr;a;l;0;19;;1;300;;;0;0;0;0;0;;46.12217;3.42204;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0106;033100106;H;03;84.0
pr;a;l;0;110;;3;885;;;0;0;1;0;0;;46.12281;3.41874;0;;;0.0;;0;;1949.0;;0.0;;;;True;;;;;;a;n;a;2020-08;03310;0106;033100106;H;03;84.0
pr;a;l;0;24;;1;210;;;0;0;0;1;G;691;46.33666;2.60479;0;2.0;;;;0;E;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0102;031850102;H;03;84.0
pr;a;l;0;32;;2;200;;;0;0;0;0;0;;46.33576;2.60799;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0102;031850102;H;03;84.0
pr;a;l;0;32;;2;400;;;0;0;0;0;0;;46.12638;3.42618;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0101;033100101;H;03;84.0
pr;a;l;0;49;;2;400;;;0;0;0;0;C;100;46.12642;3.4282;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;03310;0101;033100101;H;03;84.0
pr;a;l;0;33;;3;400;;;0;0;0;0;0;;46.12251;3.42626;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0101;033100101;H;03;84.0
pr;a;l;0;62;;3;400;;;0;0;0;0;D;164;46.02071;3.49692;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;03163;0000;031630000;Z;03;84.0
pr;a;l;0;63;;3;300;;;0;0;0;0;0;;46.02071;3.49692;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03163;0000;031630000;Z;03;84.0
pr;m;l;0;85;;4;600;;;0;0;0;0;0;;46.61015;3.24158;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;03184;0000;031840000;Z;03;84.0
pr;a;l;1;62;;3;420;;;0;0;1;0;F;450;46.07485;3.27078;0;1.0;;1.0;;0;;;1.0;0.0;;False;;False;;;Électrique;;Individuel;a;n;a;2020-08;03030;0000;030300000;Z;03;84.0
pr;a;l;1;35;;2;360;;;0;0;0;1;D;213.8;46.1118;3.39341;0;1.0;;2.0;;0;B;;;;;;;;;;;;Individuel;a;n;a;2020-08;03023;0101;030230101;H;03;84.0
pr;a;l;0;29;;1;370;;;0;0;0;1;0;;46.1209;3.43128;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;03310;0105;033100105;H;03;84.0
pr;a;l;3;39;;2;487;;;0;0;0;0;D;212;46.1281;3.44005;0;;;0.0;;Est;B;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;03095;0103;030950103;H;03;84.0
pr;a;l;2;45;;2;441;;;0;1;1;1;0;;46.12595;3.44407;0;;;0.0;;0;;1901.0;;0.0;;;;False;;;Électrique;;;a;n;a;2020-08;03095;0103;030950103;H;03;84.0
pr;a;l;0;43;;3;300;;;0;0;0;0;0;;46.12026;3.42899;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03310;0105;033100105;H;03;84.0
pr;m;l;0;44;;2;265;;;0;0;0;1;0;;46.28808;2.7436;0;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;03082;0102;030820102;H;03;84.0
pr;a;l;0;44;;3;300;;;0;0;0;0;0;;46.28888;2.7415;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03082;0102;030820102;H;03;84.0
pr;a;l;2;31;;1;350;;;0;0;1;0;VI;;46.55997;3.3189;0;2.0;;1.0;True;0;VI;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0109;031900109;H;03;84.0
pr;a;l;2;31;;1;350;;;0;0;1;0;VI;;46.56004;3.31958;0;;;1.0;True;0;VI;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0109;031900109;H;03;84.0
pr;a;l;1;129;;5;700;;;0;0;0;1;VI;;46.56632;3.33398;0;;;1.0;;0;VI;;1.0;;;True;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;1;30;;1;325;;;0;0;0;1;C;135.0;46.56368;3.33419;0;;;;;0;D;;1.0;;;;;True;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;0;48;;2;370;;;0;0;1;0;VI;;46.56274;3.33343;0;1.0;;;;0;G;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;0;50;;2;400;;;0;0;1;0;VI;;46.56623;3.33239;0;2.0;;;;0;VI;;1.0;;;True;;False;;;Gaz;Radiateur;;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;0;43;;2;400;;;0;0;1;0;VI;;46.56627;3.3331;0;;;;;0;VI;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;0;99;;5;600;;;0;0;0;1;VI;;46.56506;3.33389;0;2.0;;;;0;VI;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;3;31;;1;350;;;0;1;0;1;E;298.9;46.56257;3.33077;0;0.0;;;;0;C;;1.0;0.0;;False;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;m;l;0;100;;4;570;;;0;0;1;1;F;339;46.56481;3.33627;0;;;1.0;;0;C;;2.0;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;0;55;;2;400;;;0;0;0;1;VI;;46.56687;3.33303;0;2.0;;;;0;G;;1.0;;;;;False;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;3;21;;1;265;;;0;0;1;0;VI;;46.56724;3.32938;0;;;;;0;VI;;1.0;;;;;;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03190;0101;031900101;H;03;84.0
pr;a;l;0;38;;2;357;;;0;0;0;0;D;209;46.13713;3.42397;0;;;1.0;False;0;B;;;;;;;False;;;Électrique;;;a;n;a;2020-08;03310;0110;033100110;H;03;84.0
pr;a;l;0;63;;3;500;;;0;0;0;0;0;;46.32286;2.60517;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;03185;0111;031850111;H;03;84.0
pr;a;l;0;40;;2;315;;;0;0;0;1;G;487.91;46.32669;2.60484;0;1.0;;;;0;G;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0111;031850111;H;03;84.0
pr;a;l;1;50;;2;380;;;0;0;0;1;0;;46.32458;2.61288;0;1.0;;;;0;;;;;;;;;;;;;Individuel;a;n;a;2020-08;03185;0111;031850111;H;03;84.0
pr;a;l;1;29;;1;297;;;0;0;1;0;0;;46.09856;3.19762;0;2.0;;0.0;;0;;;1.0;0.0;;False;;False;;;Gaz;;Individuel;a;n;a;2020-08;03118;0101;031180101;H;03;84.0
pr;m;l;0;86;;4;566;;;0;0;0;1;E;328;46.20552;3.0707;0;;;1.0;;0;C;;2.0;0.0;;;;;;;Électrique;;Individuel;a;n;m;2020-08;03022;0000;030220000;Z;03;84.0
pr;a;l;0;19;;1;285;;;0;0;0;0;F;418;46.09939;3.19622;0;0.0;;0.0;;0;F;;0.0;0.0;;False;;False;;;Gaz;Radiateur;Collectif;a;n;a;2020-08;03118;0101;031180101;H;03;84.0
