REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
44;54;54006;pr;a;a;l;2;F;69.0;415.0;0.0;0.0;1.0;1
44;54;54006;pr;a;a;l;3;C;83.0;635.0;0.0;0.0;1.0;2
44;54;54006;pr;a;a;l;3;D;77.0;610.0;0.0;0.0;0.0;1
44;54;54006;pr;a;m;l;1;VI;40.0;450.0;0.0;1.0;0.0;2
44;54;54007;pr;a;m;l;5;E;90.0;812.0;0.0;0.0;1.0;1
44;54;54020;pr;a;a;l;4;D;124.0;855.0;0.0;0.0;1.0;1
44;54;54020;pr;a;m;l;5;E;100.0;810.0;0.0;1.0;1.0;1
44;54;54020;pr;a;m;l;6;D;118.0;833.0;0.0;0.0;0.0;1
44;54;54022;pr;a;a;l;3;D;87.0;653.0;0.0;0.0;1.0;1
44;54;54022;pr;a;a;l;3;E;62.0;598.0;0.0;0.0;1.0;1
44;54;54023;pr;a;a;l;5;E;145.0;635.0;0.0;0.0;0.0;1
44;54;54023;pr;a;m;l;6;D;219.0;750.0;0.0;1.0;0.0;1
44;54;54025;pr;a;a;l;2;VI;50.0;529.0;0.0;1.0;0.0;1
44;54;54025;pr;a;a;l;3;D;75.0;885.0;0.0;0.0;0.0;1
44;54;54025;pr;a;a;l;3;NS;75.0;885.0;0.0;1.0;1.0;1
44;54;54025;pr;a;a;l;4;B;76.0;699.0;0.0;0.0;2.0;1
44;54;54025;pr;a;m;l;3;B;68.0;615.0;0.0;1.0;0.0;1
44;54;54025;pr;a;m;l;4;VI;105.0;865.0;0.0;0.0;0.0;1
44;54;54025;pr;a;m;l;5;F;91.0;885.0;0.0;0.0;1.0;1
44;54;54025;pr;a;m;l;6;B;139.0;1550.0;0.0;0.0;2.0;1
44;54;54025;pr;a;m;l;6;D;150.0;1015.0;1.0;0.0;2.0;1
44;54;54025;pr;a;m;l;7;D;141.0;990.0;0.0;0.0;2.0;1
44;54;54027;pr;a;a;l;4;E;93.0;685.0;0.0;1.0;1.0;1
44;54;54028;pr;a;a;l;1;0;27.0;360.0;0.0;1.0;0.0;1
