REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
24;36;36003;pr;a;m;l;3;F;87.0;470.0;0.0;1.0;0.0;1
24;36;36003;pr;a;m;l;4;D;103.0;640.0;0.0;0.0;1.0;1
24;36;36005;pr;a;a;l;2;F;49.0;360.0;0.0;0.0;0.0;1
24;36;36005;pr;a;a;l;3;D;61.0;550.0;0.0;0.0;1.0;1
24;36;36005;pr;a;a;l;3;VI;66.5;462.5;0.0;0.0;1.0;2
24;36;36005;pr;a;m;l;3;D;85.0;575.0;0.0;0.0;1.0;1
24;36;36005;pr;a;m;l;3;E;75.0;570.0;0.0;1.0;0.0;1
24;36;36005;pr;a;m;l;3;G;65.0;580.0;0.0;1.0;0.0;1
24;36;36005;pr;a;m;l;4;E;80.0;702.0;0.0;0.0;1.0;1
24;36;36005;pr;a;m;l;5;VI;115.0;750.0;0.0;0.0;1.0;1
24;36;36006;pa;a;a;l;3;B;65.0;370.0;0.0;0.0;1.0;1
24;36;36006;pa;a;a;l;3;D;71.0;420.0;0.0;0.0;1.0;2
24;36;36006;pa;a;a;l;3;E;65.0;370.0;0.0;0.0;1.0;1
24;36;36006;pa;a;m;l;4;0;77.0;510.0;0.0;0.0;0.0;1
24;36;36006;pr;a;a;l;1;0;34.0;300.0;0.0;0.0;0.0;1
24;36;36006;pr;a;a;l;1;B;23.0;320.0;0.0;0.0;1.0;1
24;36;36006;pr;a;a;l;1;D;26.0;355.0;0.0;1.0;0.0;1
24;36;36006;pr;a;a;l;1;E;27.0;275.0;0.0;0.57;0.14;7
24;36;36006;pr;a;a;l;1;F;20.0;305.0;0.0;0.5;0.0;2
24;36;36006;pr;a;a;l;1;VI;30.0;344.0;0.0;0.67;0.33;6
24;36;36006;pr;a;a;l;2;0;35.0;320.0;0.0;1.0;0.0;1
24;36;36006;pr;a;a;l;2;D;50.0;375.0;0.0;0.57;0.29;7
24;36;36006;pr;a;a;l;2;E;39.0;372.5;0.12;0.5;0.38;8
24;36;36006;pr;a;a;l;2;F;35.0;450.0;0.0;1.0;0.0;3
24;36;36006;pr;a;a;l;2;VI;41.0;390.0;0.0;0.58;0.32;19
24;36;36006;pr;a;a;l;3;C;62.0;450.0;0.0;0.0;0.0;1
24;36;36006;pr;a;a;l;3;D;64.5;407.5;0.0;0.5;0.5;6
24;36;36006;pr;a;a;l;3;E;60.0;450.0;0.0;0.33;0.67;3
24;36;36006;pr;a;a;l;3;F;66.0;387.5;0.0;0.5;0.5;2
24;36;36006;pr;a;a;l;3;G;34.0;290.0;0.0;1.0;0.0;1
24;36;36006;pr;a;a;l;3;VI;64.0;470.0;0.0;0.25;0.58;12
24;36;36006;pr;a;a;l;4;C;78.0;497.0;0.0;0.0;0.0;1
24;36;36006;pr;a;a;l;4;D;85.5;448.5;0.5;0.0;0.5;2
24;36;36006;pr;a;a;l;4;F;87.0;390.0;0.0;1.0;1.0;1
24;36;36006;pr;a;a;l;4;VI;93.0;500.0;0.0;0.0;1.0;2
24;36;36006;pr;a;a;l;5;C;101.0;515.0;0.0;0.0;1.0;1
24;36;36006;pr;a;a;l;5;VI;92.0;490.0;0.0;1.0;1.0;1
24;36;36006;pr;a;m;l;2;VI;39.5;425.0;0.0;1.0;0.0;2
24;36;36006;pr;a;m;l;3;E;67.0;550.0;1.0;0.0;1.0;1
24;36;36006;pr;a;m;l;3;VI;73.0;500.0;0.0;1.0;1.0;1
24;36;36006;pr;a;m;l;4;C;76.0;520.0;0.0;0.0;1.0;1
24;36;36006;pr;a;m;l;4;D;102.0;560.0;0.0;0.0;1.0;1
24;36;36006;pr;a;m;l;4;F;77.0;490.0;0.0;0.0;1.0;1
24;36;36006;pr;a;m;l;4;VI;81.0;572.5;0.17;0.83;0.17;6
24;36;36006;pr;a;m;l;5;C;103.0;510.0;0.0;0.5;1.0;2
24;36;36006;pr;a;m;l;5;E;97.0;570.0;0.0;1.0;0.0;1
24;36;36006;pr;a;m;l;5;VI;120.0;715.0;0.0;0.5;1.0;2
24;36;36006;pr;a;m;l;8;D;241.0;830.0;1.0;1.0;1.0;1
24;36;36009;pr;a;m;l;3;E;73.0;560.0;0.0;1.0;0.0;1
24;36;36009;pr;a;m;l;5;D;124.0;830.0;0.0;0.0;0.0;1
24;36;36009;pr;a;m;l;5;E;96.0;690.0;0.0;0.0;1.0;1
24;36;36009;pr;a;m;l;6;D;134.0;850.0;0.0;0.0;0.0;1
24;36;36010;pa;a;m;l;4;E;95.0;500.0;0.0;0.0;1.0;1
24;36;36010;pr;a;m;l;3;NS;80.0;450.0;0.0;0.0;1.0;1
24;36;36010;pr;a;m;l;4;E;94.0;380.0;0.0;1.0;0.0;1
24;36;36016;pr;a;m;l;3;D;100.0;490.0;0.0;1.0;0.0;1
24;36;36016;pr;a;m;l;3;F;64.0;440.0;0.0;0.0;1.0;1
24;36;36018;pa;a;m;l;3;0;85.0;580.0;0.0;0.0;1.0;1
24;36;36018;pr;a;a;l;1;C;39.0;273.0;0.0;1.0;0.0;1
24;36;36018;pr;a;a;l;1;D;41.5;314.5;0.0;0.75;0.25;4
24;36;36018;pr;a;a;l;1;E;31.5;276.0;0.0;0.5;0.5;4
24;36;36018;pr;a;a;l;1;F;31.0;210.0;0.0;0.33;0.67;3
24;36;36018;pr;a;a;l;1;NS;28.0;285.0;0.0;0.33;0.67;3
24;36;36018;pr;a;a;l;1;VI;21.0;256.0;0.0;1.0;0.0;2
24;36;36018;pr;a;a;l;2;0;60.5;390.0;0.0;0.0;0.5;2
24;36;36018;pr;a;a;l;2;C;50.0;395.0;0.0;0.67;0.33;3
24;36;36018;pr;a;a;l;2;D;44.0;368.0;0.0;0.89;0.11;9
24;36;36018;pr;a;a;l;2;E;46.0;345.0;0.0;0.44;0.56;9
24;36;36018;pr;a;a;l;2;F;42.0;320.0;0.0;0.5;0.0;2
24;36;36018;pr;a;a;l;2;NS;50.5;365.0;0.0;1.0;0.0;2
24;36;36018;pr;a;a;l;2;VI;40.0;338.5;0.0;0.5;0.25;4
24;36;36018;pr;a;a;l;3;0;54.0;394.0;1.0;0.0;1.0;1
24;36;36018;pr;a;a;l;3;C;69.0;367.5;0.0;0.5;0.5;2
24;36;36018;pr;a;a;l;3;D;61.5;393.5;0.33;0.67;0.33;6
24;36;36018;pr;a;a;l;3;E;68.5;395.5;0.0;0.5;0.5;6
24;36;36018;pr;a;a;l;3;F;70.0;370.0;0.0;1.0;0.0;1
24;36;36018;pr;a;a;l;3;NS;67.0;385.0;0.4;0.6;0.4;5
24;36;36018;pr;a;a;l;3;VI;71.5;450.0;0.0;0.75;0.25;4
24;36;36018;pr;a;a;l;4;C;80.0;395.0;0.6;0.4;0.8;5
24;36;36018;pr;a;a;l;4;E;94.0;460.0;0.25;0.25;1.0;4
24;36;36018;pr;a;a;l;4;F;70.0;390.0;0.0;0.0;1.0;1
24;36;36018;pr;a;a;l;4;NS;62.0;435.5;1.0;1.0;0.0;2
24;36;36018;pr;a;a;l;5;NS;105.0;580.0;0.0;1.0;0.0;1
24;36;36018;pr;a;a;l;6;C;162.0;622.0;0.0;1.0;1.0;1
24;36;36018;pr;a;m;l;2;NS;48.5;360.0;0.0;1.0;0.0;2
24;36;36018;pr;a;m;l;3;D;70.0;490.0;0.0;0.4;0.6;5
24;36;36018;pr;a;m;l;3;E;64.0;392.0;0.0;0.33;0.33;3
24;36;36018;pr;a;m;l;3;F;63.0;447.0;1.0;1.0;0.0;1
24;36;36018;pr;a;m;l;3;G;57.5;442.5;0.0;0.5;0.5;2
24;36;36018;pr;a;m;l;3;NS;65.0;465.0;0.0;1.0;0.0;1
24;36;36018;pr;a;m;l;4;C;86.0;620.0;0.0;0.67;0.33;3
24;36;36018;pr;a;m;l;4;D;75.0;450.0;0.0;0.8;0.4;5
24;36;36018;pr;a;m;l;4;E;91.0;495.0;0.0;0.67;0.33;3
24;36;36018;pr;a;m;l;4;NS;82.0;545.0;0.0;0.0;1.0;1
24;36;36018;pr;a;m;l;5;B;100.0;629.0;0.0;0.0;1.0;1
24;36;36018;pr;a;m;l;5;C;119.0;697.0;0.0;1.0;0.0;1
24;36;36018;pr;a;m;l;5;E;87.0;572.5;0.0;0.5;0.5;2
24;36;36018;pr;a;m;l;5;NS;85.0;590.0;0.0;1.0;0.0;1
24;36;36018;pr;a;m;l;6;VI;135.0;555.0;0.0;1.0;1.0;1
24;36;36026;pr;a;m;l;4;G;90.0;650.0;0.0;0.0;0.0;1
24;36;36026;pr;a;m;l;5;C;413.0;1100.0;0.0;3.0;0.0;1
24;36;36030;pr;a;a;l;2;E;50.0;370.0;0.0;0.0;1.0;1
24;36;36031;pr;a;a;l;2;E;24.0;288.0;0.0;1.0;0.0;1
24;36;36031;pr;a;a;l;2;F;50.0;395.0;0.0;1.0;0.0;1
24;36;36031;pr;a;a;l;3;D;78.0;520.0;0.0;1.0;0.0;1
24;36;36031;pr;a;a;l;3;VI;64.0;450.0;0.0;0.0;1.0;1
24;36;36031;pr;a;a;l;4;D;89.0;520.0;0.0;1.0;1.0;1
24;36;36031;pr;a;m;l;2;VI;40.0;420.0;0.0;1.0;0.0;1
24;36;36031;pr;a;m;l;3;D;72.5;515.0;0.0;0.0;1.0;2
24;36;36031;pr;a;m;l;3;E;58.0;480.0;0.0;1.0;0.0;1
24;36;36031;pr;a;m;l;3;VI;73.5;474.5;0.0;0.5;0.5;2
24;36;36031;pr;a;m;l;4;D;92.0;579.0;0.0;1.0;0.0;1
24;36;36031;pr;a;m;l;4;VI;99.0;565.0;0.0;0.0;1.0;1
24;36;36031;pr;a;m;l;11;0;246.0;1200.0;0.0;0.0;0.0;1
24;36;36032;pa;a;m;l;6;0;180.0;770.0;0.0;0.0;2.0;1
24;36;36032;pr;a;m;l;4;E;125.0;550.0;0.0;1.0;1.0;1
24;36;36033;pr;a;m;l;5;VI;108.0;600.0;0.0;1.0;0.0;1
24;36;36034;pr;a;m;l;2;E;69.0;360.0;0.0;0.0;1.0;1
24;36;36034;pr;a;m;l;3;0;59.0;490.0;0.0;0.0;1.0;1
24;36;36034;pr;a;m;l;3;E;64.0;520.0;0.0;1.0;0.0;3
24;36;36034;pr;a;m;l;3;F;64.0;400.0;0.0;1.0;0.0;1
24;36;36034;pr;a;m;l;4;D;86.0;600.0;0.0;0.0;1.0;1
24;36;36037;pr;a;m;l;3;E;76.0;495.0;0.0;1.0;0.0;1
24;36;36037;pr;a;m;l;5;0;139.0;686.0;0.0;1.0;1.0;1
24;36;36042;pr;a;m;l;3;D;70.0;445.0;0.0;1.0;0.0;1
24;36;36043;pr;a;m;l;5;0;132.0;650.0;0.0;0.0;0.0;1
24;36;36044;pa;a;a;l;2;0;55.0;435.0;0.67;0.0;0.33;3
24;36;36044;pa;a;a;l;2;A;33.0;700.0;1.0;0.0;0.0;1
24;36;36044;pa;a;a;l;2;D;65.0;550.0;0.0;0.0;1.0;1
24;36;36044;pa;a;a;l;2;G;53.0;560.0;1.0;0.0;1.0;1
24;36;36044;pa;a;a;l;3;0;66.0;590.0;1.0;0.0;1.0;1
24;36;36044;pa;a;a;l;4;0;76.0;856.0;0.0;0.0;1.0;1
24;36;36044;pr;a;a;l;1;0;27.0;375.0;0.08;0.31;0.23;13
24;36;36044;pr;a;a;l;1;A;28.0;415.0;0.0;1.0;0.0;1
24;36;36044;pr;a;a;l;1;C;38.0;460.0;0.33;1.0;0.0;3
24;36;36044;pr;a;a;l;1;D;30.0;365.0;0.27;0.44;0.35;55
24;36;36044;pr;a;a;l;1;E;29.0;351.5;0.14;0.52;0.35;88
24;36;36044;pr;a;a;l;1;F;27.0;347.5;0.09;0.5;0.3;46
24;36;36044;pr;a;a;l;1;G;28.0;360.0;0.14;0.43;0.14;7
24;36;36044;pr;a;a;l;1;NS;31.0;352.0;0.0;0.12;0.12;8
24;36;36044;pr;a;a;l;1;VI;25.0;350.0;0.08;0.74;0.08;39
24;36;36044;pr;a;a;l;2;0;45.0;475.0;0.11;0.21;0.37;19
24;36;36044;pr;a;a;l;2;A;50.0;610.0;0.0;0.67;0.67;3
24;36;36044;pr;a;a;l;2;B;59.0;604.0;1.0;1.0;0.0;1
24;36;36044;pr;a;a;l;2;C;46.0;464.0;0.12;0.31;0.44;16
24;36;36044;pr;a;a;l;2;D;45.0;460.0;0.27;0.33;0.54;123
24;36;36044;pr;a;a;l;2;E;43.0;437.5;0.28;0.4;0.46;110
24;36;36044;pr;a;a;l;2;F;40.0;409.0;0.17;0.49;0.34;41
24;36;36044;pr;a;a;l;2;G;38.5;423.5;0.0;0.33;0.17;18
24;36;36044;pr;a;a;l;2;NS;40.0;438.0;0.0;0.31;0.31;13
24;36;36044;pr;a;a;l;2;VI;42.0;425.0;0.11;0.56;0.81;73
24;36;36044;pr;a;a;l;3;0;55.0;582.0;0.15;0.31;0.46;13
24;36;36044;pr;a;a;l;3;B;93.0;810.0;1.0;0.0;2.0;1
24;36;36044;pr;a;a;l;3;C;67.0;595.0;0.37;0.37;0.57;35
24;36;36044;pr;a;a;l;3;D;67.0;545.0;0.25;0.26;0.56;95
24;36;36044;pr;a;a;l;3;E;67.0;515.0;0.31;0.28;0.59;61
24;36;36044;pr;a;a;l;3;F;57.0;500.0;0.22;0.44;0.44;9
24;36;36044;pr;a;a;l;3;G;57.0;485.0;0.0;0.67;0.0;3
24;36;36044;pr;a;a;l;3;NS;63.0;500.0;0.11;0.33;0.56;9
24;36;36044;pr;a;a;l;3;VI;64.5;550.0;0.22;0.37;0.54;46
24;36;36044;pr;a;a;l;4;0;80.0;600.0;0.2;0.4;0.2;5
24;36;36044;pr;a;a;l;4;A;112.0;1150.0;0.0;1.0;1.0;1
