idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
century-21-202_2911_3518;pr;m;v;0;130;671.0;6;198000;;;0;0;1;1;C;153;48.58696;3.57202;Non;;;0.0;;0;A;1990.0;2.0;0.0;;;;;;;;;Central;a;n;;m;2025-02;10420;0000;104200000;Z;Z;1042000;10103;44;10;6.46;1.0;0.051;6.46;1.0;0.051;1523.08
century-21-202_2911_3491;pr;m;v;0;72;136.0;4;125000;;;0;0;1;0;E;320;48.59066;3.57323;Non;;;0.0;;0;B;1800.0;1.0;0.0;;;;;;;Électrique;;;a;n;;m;2025-02;10420;0000;104200000;Z;Z;1042000;10103;44;10;7.03;2.0;0.049;7.03;2.0;0.049;1736.11
entities-1051185-4567918;pr;m;v;0;90;461.0;5;210000;;;0;0;0;0;0;;48.58962;3.55377;0;;;;;0;;;;;;;;;;;;;;cm;o;;m;2025-02;10420;0000;104200000;Z;Z;1042000;10103;44;10;6.98;4.0;0.036;6.98;4.0;0.036;2333.33
netty-company52390jfg-house-312;pr;m;v;0;205;773.0;10;170000;;;0;0;2;1;E;216;48.25834;4.80688;Non;4.0;;;True;0;E;1940.0;2.0;;;;;;;;Fioul;;Individuel;a;n;;m;2025-02;10103;0000;101030000;Z;Z;1010300;10000;44;10;;;;;;;829.27
netty-company52390jfg-house-311;pr;m;vp;0;280;1415.0;8;420000;;;0;1;1;2;B;90;48.25698;4.78814;Non;3.0;;2.0;True;0;A;2007.0;2.0;1.0;;;;;;;;;;a;n;;m;2025-02;10103;0000;101030000;Z;Z;1010300;10000;44;10;;;;;;;1500.0
immo-facile-57937648;pr;m;v;0;200;774.0;10;171000;;;0;0;2;1;E;216;48.25369;4.79074;Non;;;;True;0;E;1900.0;2.0;;;;;;;;Fioul;Radiateur;Individuel;a;n;;m;2025-02;10103;0000;101030000;Z;Z;1010300;10000;44;10;;;;;;;855.0
ag440414-458595491;pr;m;v;0;187;2500.0;9;249000;;;0;0;3;1;C;143;48.53647;4.16343;Oui;;;;True;0;C;;3.0;;;False;;;;;;Pompe à chaleur;Individuel;m;n;;m;2025-02;10379;0000;103790000;Z;Z;1037900;10106;44;10;;;;;;;1331.55
safti-1-1425133;pr;m;v;0;200;948.0;9;98000;;;0;0;0;1;NS;;47.95974;4.01784;Non;;;;False;0;NS;1900.0;;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;10112;0000;101120000;Z;Z;1011200;10000;44;10;;;;;;;490.0
netty-company52390jfg-house-289;pr;m;v;0;160;1813.0;7;86000;;;0;0;0;0;NS;;48.28207;4.59983;Oui;2.0;;;True;0;NS;2000.0;;;;;;;;;;;;a;n;;m;2025-02;10050;0000;100500000;Z;Z;1005000;10000;44;10;;;;;;;537.5
netty-company52390jfg-house-305;pr;m;v;0;140;255.0;7;65000;;;0;0;1;1;F;332;48.28091;4.61326;Non;2.0;;1.0;True;0;F;1920.0;1.0;;;;;;;;Fioul;;Individuel;a;n;;m;2025-02;10050;0000;100500000;Z;Z;1005000;10000;44;10;;;;;;;464.29
netty-company52390jfg-house-2145;pr;m;v;0;203;1500.0;6;189900;;;0;0;2;1;0;;48.28224;4.60384;Oui;;;;;Sud;;;2.0;;;;;;;;Fioul;;;a;n;;m;2025-02;10050;0000;100500000;Z;Z;1005000;10000;44;10;;;;;;;935.47
immo-facile-57799819;pr;m;v;0;230;1232.0;7;449000;;;0;0;0;2;D;85;48.36764;3.98181;Non;;;;;0;B;;2.0;;;;;;;;Électrique;;Individuel;a;n;;m;2025-02;10349;0000;103490000;Z;Z;1034900;10104;44;10;8.11;1.0;0.05;8.11;1.0;0.05;1952.17
hektor-just-immo-8296;pr;m;v;0;116;545.0;5;329000;;;0;0;0;1;A;32;48.36134;4.00206;Non;1.0;;1.0;False;Sud-Ouest;A;2025.0;1.0;1.0;;;;;;;;;Individuel;a;n;;m;2025-02;10349;0000;103490000;Z;Z;1034900;10104;44;10;9.32;6.0;0.039;9.32;6.0;0.039;2836.21
immo-facile-57912288;pr;m;v;0;86;490.0;5;205000;;;0;0;0;1;C;132;48.36099;3.98991;Non;2.0;;;;0;C;2009.0;2.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;;m;2025-02;10349;0000;103490000;Z;Z;1034900;10104;44;10;9.32;6.0;0.047;9.32;6.0;0.047;2383.72
century-21-202_607_68997;pr;m;v;0;231;;9;185000;;;0;0;0;2;D;210;48.67228;4.19148;Non;;;0.0;;0;B;1948.0;0.0;0.0;;;;;;;Électrique;Pompe à chaleur;;a;n;;m;2025-02;10216;0000;102160000;Z;Z;1021600;10000;44;10;;;;;;;800.87
safti-1-1423983;pr;m;vp;0;205;2296.0;6;379500;;;0;0;0;2;D;212;48.36587;3.99608;Non;;;4.0;False;0;B;1985.0;3.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;10349;0000;103490000;Z;Z;1034900;10104;44;10;;;;;;;1851.22
iad-france-1746590;pr;m;v;0;206;1939.0;9;158500;;;0;0;0;0;E;264;48.50188;3.85716;Non;3.0;;;False;0;E;;;;;False;;;;;Gaz;Radiateur;;m;n;;m;2025-02;10089;0000;100890000;Z;Z;1008900;10000;44;10;;;;;;;769.42
hektor-AHVBRAY-32804;pr;m;v;0;152;126.0;5;240750;;;0;0;1;1;C;160;48.4971;3.50041;Oui;4.0;;;;0;D;;2.0;;;;;;;;Gaz;;;a;n;;m;2025-02;10268;0102;102680102;H;H;1026801;10202;44;10;9.64;4.0;0.073;9.64;4.0;0.073;1583.88
safti-1-1417551;pr;m;v;0;81;352.0;4;135000;;;0;0;0;1;C;139;48.4971;3.50041;Oui;;;3.0;False;0;C;1900.0;1.0;;;False;;;;;Gaz;;Individuel;m;n;;m;2025-02;10268;0102;102680102;H;H;1026801;10202;44;10;8.86;7.0;0.064;8.86;7.0;0.064;1666.67
ag743447-456943331;pr;m;v;0;130;984.0;5;270000;;;0;0;0;1;D;244;48.48596;3.51038;Oui;1.0;;;;0;B;;;;;;;;;;;;;m;n;;m;2025-02;10268;0102;102680102;H;H;1026801;10202;44;10;9.64;4.0;0.056;9.64;4.0;0.056;2076.92
safti-1-1372465;pr;m;v;0;68;688.0;3;130000;;;0;0;0;1;D;247;48.4971;3.50041;Oui;;;;False;Sud;B;1900.0;2.0;;;False;;;;;Électrique;;Individuel;m;n;;m;2025-02;10268;0102;102680102;H;H;1026801;10202;44;10;9.76;7.0;0.061;9.98;8.0;0.063;1911.76
entities-1039555-3244821;pr;m;v;0;60;666.0;3;189970;;;0;0;0;0;A;;48.49263;3.49797;0;1.0;;;;0;;;;;;;;;;;;;;cm;o;7.0;m;2025-02;10268;0102;102680102;H;H;1026801;10202;44;10;9.76;7.0;0.037;9.98;8.0;0.038;3166.17
safti-1-1424817;pr;m;v;0;222;2971.0;8;181000;;;0;0;0;4;NS;;48.4971;3.50041;Non;;;10.0;False;0;NS;1900.0;4.0;;;False;;;;;Fioul;;Individuel;m;n;;m;2025-02;10268;0102;102680102;H;H;1026801;10202;44;10;;;;;;;815.32
ag100151-454849805;pr;m;v;0;75;168.0;4;98000;;;0;0;0;0;D;159;48.53622;4.1423;Non;;;;True;0;D;;;;;;;;;;Gaz;;;a;n;8.0;m;2025-02;10006;0000;100060000;Z;Z;1000600;10106;44;10;8.08;3.0;0.074;8.08;3.0;0.074;1306.67
