REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
93;83;83001;pr;a;a;l;2;B;47.0;800.0;0.0;0.0;0.0;2
93;83;83001;pr;a;a;l;2;C;57.0;910.0;0.0;0.0;0.0;1
93;83;83001;pr;a;a;l;2;E;45.0;750.0;0.0;0.0;0.0;1
93;83;83001;pr;a;m;l;3;F;80.0;1400.0;0.0;0.0;1.0;1
93;83;83001;pr;a;m;l;4;0;112.0;1900.0;0.0;0.0;0.0;1
93;83;83003;pa;a;a;l;1;0;20.0;320.0;0.0;1.0;0.0;1
93;83;83003;pa;a;m;l;3;0;73.0;610.0;0.0;0.0;1.0;1
93;83;83003;pr;a;a;l;1;E;26.0;300.0;0.0;0.0;0.0;1
93;83;83003;pr;a;a;l;2;VI;60.0;540.0;0.0;0.0;1.0;1
93;83;83003;pr;a;a;l;3;D;68.0;560.0;0.0;2.0;0.0;1
93;83;83003;pr;a;a;l;3;E;80.0;620.0;0.0;1.0;0.0;1
93;83;83003;pr;a;a;l;3;VI;43.0;500.0;0.0;1.0;0.0;1
93;83;83003;pr;a;m;l;1;D;22.0;390.0;0.0;0.0;0.0;1
93;83;83003;pr;a;m;l;3;C;76.5;720.0;0.0;0.5;0.0;2
93;83;83003;pr;a;m;l;3;E;86.0;1150.0;0.0;1.0;0.5;2
93;83;83003;pr;a;m;l;4;C;92.0;1200.0;0.0;1.0;0.0;1
93;83;83003;pr;a;m;l;4;E;108.0;1100.0;0.0;0.0;1.0;1
93;83;83003;pr;a;m;l;5;VI;100.0;1190.0;0.0;1.0;1.0;1
93;83;83004;pr;a;a;l;1;0;27.0;527.0;0.0;0.0;0.0;3
93;83;83004;pr;a;a;l;1;C;33.0;480.0;0.0;1.0;0.0;1
93;83;83004;pr;a;a;l;1;D;27.0;490.0;0.0;1.0;0.0;1
93;83;83004;pr;a;a;l;1;E;32.5;340.0;0.5;0.0;0.0;4
93;83;83004;pr;a;a;l;1;VI;24.0;402.5;0.0;0.25;0.0;4
93;83;83004;pr;a;a;l;2;0;41.0;617.0;0.0;0.0;0.0;7
93;83;83004;pr;a;a;l;2;A;38.5;530.0;0.0;0.92;0.0;12
93;83;83004;pr;a;a;l;2;B;39.0;530.0;0.33;1.0;0.0;3
93;83;83004;pr;a;a;l;2;C;42.0;565.0;0.0;0.6;0.2;10
93;83;83004;pr;a;a;l;2;D;44.0;495.0;0.0;0.5;0.17;6
93;83;83004;pr;a;a;l;2;E;43.5;457.5;0.0;1.0;0.0;4
93;83;83004;pr;a;a;l;2;F;35.0;365.0;0.0;1.0;0.0;1
93;83;83004;pr;a;a;l;2;NS;43.0;630.0;0.0;0.0;0.0;1
93;83;83004;pr;a;a;l;2;VI;40.0;505.0;0.0;0.4;0.0;5
93;83;83004;pr;a;a;l;3;0;60.0;814.0;0.2;0.4;0.0;5
93;83;83004;pr;a;a;l;3;A;59.0;741.0;0.11;0.11;0.67;9
93;83;83004;pr;a;a;l;3;B;58.0;728.5;0.0;0.0;1.0;2
93;83;83004;pr;a;a;l;3;C;56.0;732.0;0.33;0.33;0.33;3
93;83;83004;pr;a;a;l;3;D;60.0;731.0;0.0;0.67;0.17;6
93;83;83004;pr;a;a;l;3;E;70.0;700.0;0.67;0.17;0.17;6
93;83;83004;pr;a;a;l;3;NS;67.5;665.5;0.33;0.67;0.17;6
93;83;83004;pr;a;a;l;3;VI;61.0;665.0;0.0;0.75;0.25;4
93;83;83004;pr;a;a;l;4;0;84.0;1036.5;0.0;0.0;0.0;2
93;83;83004;pr;a;a;l;4;C;68.0;860.0;0.0;0.0;0.0;1
93;83;83004;pr;a;a;l;4;D;75.0;770.0;0.5;0.0;1.0;2
93;83;83004;pr;a;a;l;4;F;78.0;795.0;0.0;0.0;1.0;1
93;83;83004;pr;a;a;l;4;VI;63.0;791.0;0.0;1.0;0.0;1
