REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;balcon_moy;eau_moy;bain_moy;nb_log
76;30;30001;pa;a;m;l;4;D;95.0;850.0;0.0;0.0;0.0;1
76;30;30001;pr;a;m;l;4;D;119.0;846.0;0.0;0.0;1.0;1
76;30;30002;pr;a;m;l;2;VI;67.0;470.0;0.0;1.0;0.0;1
76;30;30002;pr;a;m;l;4;C;131.0;530.0;0.0;1.0;0.0;1
76;30;30002;pr;a;m;l;5;D;84.0;840.0;0.0;0.0;1.0;1
76;30;30002;pr;a;m;l;5;VI;141.0;740.0;0.0;1.0;0.0;1
76;30;30003;pr;a;a;l;1;D;20.0;446.0;0.0;0.5;0.5;2
76;30;30003;pr;a;a;l;1;E;20.0;490.0;0.0;1.0;0.0;1
76;30;30003;pr;a;a;l;1;F;18.0;368.0;0.0;1.0;0.0;1
76;30;30003;pr;a;a;l;1;NS;25.0;450.0;0.0;0.0;0.0;1
76;30;30003;pr;a;a;l;2;0;28.0;501.0;0.5;1.0;0.0;2
76;30;30003;pr;a;a;l;2;A;45.0;600.0;0.0;0.0;0.0;1
76;30;30003;pr;a;a;l;2;C;42.0;600.0;0.0;0.0;1.0;1
76;30;30003;pr;a;a;l;2;E;35.0;542.5;0.0;1.0;0.0;2
76;30;30003;pr;a;a;l;2;NS;46.0;597.5;0.5;0.5;0.5;2
76;30;30003;pr;a;a;l;2;VI;49.0;617.5;0.17;0.83;0.0;6
76;30;30003;pr;a;a;l;3;0;57.0;750.0;0.0;0.0;1.0;1
76;30;30003;pr;a;a;l;3;C;70.0;896.0;0.0;1.0;0.0;1
76;30;30003;pr;a;a;l;3;D;59.5;740.0;0.0;0.5;0.5;2
76;30;30003;pr;a;a;l;3;NS;21.0;750.0;0.0;1.0;0.0;1
76;30;30003;pr;a;a;l;3;VI;85.0;860.0;0.0;0.0;1.0;1
76;30;30003;pr;a;a;l;4;0;83.0;850.0;0.0;1.0;0.0;1
76;30;30003;pr;a;a;l;4;A;89.0;1002.0;0.0;0.0;1.0;1
76;30;30003;pr;a;a;l;5;0;117.0;1116.0;2.0;1.0;1.0;1
76;30;30003;pr;a;m;l;1;C;145.0;1050.0;0.0;0.0;0.0;1
76;30;30003;pr;a;m;l;2;0;65.0;680.0;0.0;0.0;1.0;1
76;30;30003;pr;a;m;l;2;D;45.0;646.0;0.0;0.0;1.0;1
76;30;30003;pr;a;m;l;2;E;30.0;455.0;0.0;0.0;0.0;1
76;30;30003;pr;a;m;l;3;0;83.5;1080.0;0.0;0.0;0.0;2
76;30;30003;pr;a;m;l;3;A;75.0;785.0;0.0;0.0;0.67;3
76;30;30003;pr;a;m;l;3;C;90.0;830.0;0.0;0.0;1.0;1
76;30;30003;pr;a;m;l;3;D;55.0;681.0;0.0;0.0;1.0;1
76;30;30003;pr;a;m;l;3;NS;72.0;768.0;0.8;0.0;1.0;5
76;30;30003;pr;a;m;l;3;VI;50.0;900.0;0.0;1.0;0.0;1
76;30;30003;pr;a;m;l;4;A;91.0;1240.0;1.0;0.5;0.5;2
76;30;30003;pr;a;m;l;4;D;74.5;977.0;0.0;0.0;0.5;2
76;30;30003;pr;a;m;l;4;VI;120.0;925.0;0.0;0.0;0.67;3
76;30;30003;pr;a;m;l;5;0;90.0;1100.0;1.0;1.0;1.0;1
76;30;30004;pr;a;a;l;1;0;23.0;345.0;0.0;1.0;0.0;2
76;30;30004;pr;a;a;l;1;C;20.0;299.5;1.0;0.0;1.0;2
76;30;30004;pr;a;a;l;1;D;29.0;320.0;0.0;1.0;0.0;1
