type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;18;;1;460;;;0;0;0;0;0;;-20.90152;55.4774;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;97411;0606;974110606;H;974;4.0
pr;a;l;0;48;;2;500;;;0;0;0;0;0;;-20.90307;55.44384;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;97411;0202;974110202;H;974;4.0
pr;a;l;2;48;;2;530;;;0;0;0;1;0;;-20.90308;55.44385;0;2.0;;1.0;;0;;;;;;;;True;;;;;;a;n;a;2020-08;97411;0202;974110202;H;974;4.0
pr;m;l;0;106;;4;900;;;0;0;0;0;0;;-21.33987;55.51483;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;97416;0902;974160902;H;974;4.0
pr;m;l;0;97;;5;1600;;;0;0;0;0;0;;-20.94093;55.33363;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;97408;0103;974080103;H;974;4.0
pr;m;l;0;163;;4;900;;;0;0;0;0;0;;-20.97873;55.66158;Oui;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;97409;0602;974090602;H;974;4.0
pr;m;l;0;110;;4;1400;;;0;0;0;0;0;;-20.92862;55.34887;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;97408;0102;974080102;H;974;4.0
pr;m;l;0;90;;4;900;;;0;0;0;0;0;;-21.3126;55.53431;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;97422;1101;974221101;H;974;4.0
pr;m;l;0;140;;5;1900;;;0;0;0;0;0;;-21.21736;55.31747;Non;;;;;0;;;;;;;;;;;;;;a;;m;2020-08;97413;0304;974130304;H;974;4.0
pr;a;l;1;48;;2;595;;;0;0;1;0;NS;;-20.89987;55.46204;0;5.0;;1.0;;Sud;NS;;;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;97411;0503;974110503;H;974;4.0
pr;a;l;1;24;;1;460;;;0;0;1;0;NS;;-20.89751;55.46523;0;;;1.0;;Nord;NS;;;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;97411;0503;974110503;H;974;4.0
pr;a;l;3;42;;2;512;;;0;0;0;1;0;;-20.90081;55.50098;0;6.0;;1.0;;0;;;;0.0;;;;True;;;;;;a;n;a;2020-08;97411;0708;974110708;H;974;4.0
pr;a;l;5;42;;2;538;;;0;0;0;1;0;;-20.90086;55.50094;0;6.0;;1.0;;0;;;;0.0;;;;True;;;;;Individuel;a;n;a;2020-08;97411;0708;974110708;H;974;4.0
pr;a;l;8;87;;4;990;;;0;0;0;1;NS;;-20.89269;55.48367;0;;;2.0;;0;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-08;97411;0602;974110602;H;974;4.0
pr;a;l;2;51;;2;586;;;0;0;0;1;NS;;-20.90712;55.47175;0;;;1.0;False;0;NS;2007.0;1.0;;;;;True;;;;;;a;n;a;2020-08;97411;0901;974110901;H;974;4.0
pr;a;l;2;52;;3;596;;;0;0;0;1;NS;;-20.90039;55.50113;0;6.0;;1.0;;0;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-08;97411;0708;974110708;H;974;4.0
pr;a;l;0;48;31.0;2;590;;;0;0;1;0;NS;;-20.9116;55.47463;0;3.0;;1.0;;0;NS;;;0.0;;;;True;;;;;;a;n;a;2020-08;97411;0901;974110901;H;974;4.0
pr;a;l;0;20;;1;320;;;0;0;0;0;NS;;-20.90329;55.48931;0;;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;97411;0806;974110806;H;974;4.0
pr;a;l;0;120;;5;1600;;;0;0;0;0;0;;-21.06239;55.22799;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;97415;1202;974151202;H;974;4.0
pr;a;l;0;87;;3;1200;;;0;0;0;0;0;;-21.05379;55.22945;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;97415;1202;974151202;H;974;4.0
pr;a;l;2;71;;3;690;;;0;0;0;1;NS;;-20.89366;55.47929;0;5.0;;1.0;;0;NS;;;1.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-08;97411;0603;974110603;H;974;4.0
pr;a;l;2;49;;1;620;;;0;0;0;0;NS;;-20.89366;55.47929;0;;;0.0;;0;NS;;;0.0;;;;True;;;;;;a;n;a;2020-08;97411;0603;974110603;H;974;4.0
pr;a;l;0;21;;1;500;;;0;0;0;0;0;;-20.89534;55.46945;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;97411;0505;974110505;H;974;4.0
pr;a;l;0;41;;2;605;;;0;0;1;0;NS;;-20.90584;55.50128;0;;;1.0;;0;NS;;;1.0;;;;True;;;Électrique;;;a;n;a;2020-08;97411;1001;974111001;H;974;4.0
pr;a;l;2;85;;3;870;;;0;0;0;1;NS;;-20.91883;55.48707;0;3.0;;1.0;False;0;NS;;1.0;;;;;False;;;;;;a;n;a;2020-08;97411;0804;974110804;H;974;4.0
pr;a;l;0;65;;3;832;;;0;0;0;1;NS;;-20.91868;55.48701;0;5.0;;1.0;False;0;NS;;1.0;2.0;;;;True;;;;;;a;n;a;2020-08;97411;0804;974110804;H;974;4.0
pr;a;l;0;38;;2;700;;;0;0;0;0;0;;-20.89597;55.4839;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;97411;0604;974110604;H;974;4.0
pr;a;l;1;110;;3;1294;;;0;0;0;1;0;;-20.87621;55.44798;0;3.0;;;True;0;;2014.0;1.0;;;;11.0;True;;;;;;a;n;a;2020-08;97411;0103;974110103;H;974;4.0
pr;a;l;1;40;;2;530;;;0;0;0;1;NS;;-20.90033;55.47217;0;6.0;;1.0;;0;NS;;;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;97411;0504;974110504;H;974;4.0
pr;a;l;1;37;;2;520;;;0;0;0;1;NS;;-20.89855;55.46701;0;;;1.0;;0;NS;;;1.0;;;;True;;;;;;a;n;a;2020-08;97411;0504;974110504;H;974;4.0
pr;a;l;0;56;;3;615;;;0;0;0;1;NS;;-20.89868;55.46725;0;;;0.0;;0;NS;;;1.0;;;;True;;;;;Individuel;a;n;a;2020-08;97411;0504;974110504;H;974;4.0
pr;a;l;1;65;;3;800;;;0;0;0;1;0;;-20.89359;55.44815;0;3.0;;2.0;;0;;;;;;;;;;;;;;a;n;a;2020-08;97411;0201;974110201;H;974;4.0
pr;a;l;1;54;;3;676;;;0;0;0;1;NS;;-20.92633;55.4878;0;;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-08;97411;1002;974111002;H;974;4.0
pr;a;l;0;52;;2;646;;;0;0;0;0;NS;;-20.92014;55.4951;0;;;1.0;;0;NS;;;0.0;;;;True;;;;;;a;n;a;2020-08;97411;1002;974111002;H;974;4.0
pr;a;l;1;24;;1;430;;;0;1;1;0;NS;;-20.90221;55.48168;0;;;1.0;;0;NS;;;0.0;;;;True;;;Électrique;Climatisation révérsible;;a;n;a;2020-08;97411;0606;974110606;H;974;4.0
pr;a;l;3;45;;2;648;;;0;0;0;1;0;;-20.89985;55.47519;0;5.0;;1.0;;0;;;;;;;;True;;;;;;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;2;57;;2;584;;;0;1;0;1;NS;;-20.89426;55.47409;0;7.0;;1.0;;0;NS;;;0.0;;;;True;;;;;;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;0;65;;3;552;;;0;0;0;1;A;;-20.89445;55.47505;0;3.0;;1.0;False;0;A;2001.0;1.0;;;;;;;;;;;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;0;55;;3;673;;;0;0;0;0;0;;-20.89353;55.47516;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;0;54;;3;616;;;0;0;0;1;0;;-20.89787;55.47497;0;;;1.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;3;75;;3;668;;;0;0;0;1;NS;;-20.89437;55.47339;0;7.0;;1.0;;0;NS;;;1.0;;;;True;;;Électrique;;Individuel;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;4;38;;2;470;;;0;0;0;0;0;;-20.89359;55.47516;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;97411;0601;974110601;H;974;4.0
pr;a;l;0;43;;2;650;;;0;0;0;1;NS;;-20.91895;55.48624;0;2.0;;1.0;False;0;NS;;1.0;1.0;;;;False;;;;;;a;n;a;2020-08;97411;0803;974110803;H;974;4.0
pr;a;l;0;62;;2;600;;;0;0;0;0;0;;-20.91747;55.5064;0;;;0.0;;0;;;;0.0;;;;False;;;;;;a;n;a;2020-08;97411;1101;974111101;H;974;4.0
