type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;84;;4;400;;;0;0;0;0;D;177;47.22162;2.06499;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;18279;0102;182790102;H;18;24.0
pr;a;l;1;45;;2;422;;;0;1;0;1;E;257;47.21977;2.0626;0;2.0;;1.0;;0;C;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;a;2020-08;18279;0101;182790101;H;18;24.0
pr;a;l;0;30;;2;300;;;0;0;0;0;0;;47.22721;2.0643;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;18279;0101;182790101;H;18;24.0
pr;m;l;0;89;;5;500;;;0;0;0;0;C;130;46.55655;2.57696;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;18089;0000;180890000;Z;18;24.0
pr;m;l;0;85;;4;600;;;0;0;0;0;E;261;46.97342;2.5901;Non;;;;;0;C;;;;;;;;;;;;;a;;m;2020-08;18289;0000;182890000;Z;18;24.0
pr;a;l;0;29;;1;300;;;0;0;0;0;0;;47.21992;2.06606;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;18279;0201;182790201;H;18;24.0
pr;a;l;0;36;;1;400;;;0;0;0;0;0;;47.09656;2.41264;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;18033;0402;180330402;H;18;24.0
pr;a;l;0;73;;3;400;;;0;0;0;0;C;136;47.06239;2.32214;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;18050;0000;180500000;Z;18;24.0
pr;a;l;0;51;;2;400;;;0;0;0;0;0;;47.08234;2.72792;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;18023;0000;180230000;Z;18;24.0
pr;a;l;0;67;;3;400;;;0;0;0;0;D;157;47.08239;2.72852;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;18023;0000;180230000;Z;18;24.0
pr;a;l;0;70;;3;300;;;0;0;0;0;F;439;47.34487;2.48608;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;18115;0000;181150000;Z;18;24.0
pr;a;l;0;59;;3;200;;;0;0;0;0;C;132;47.22671;2.08674;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;18279;0901;182790901;H;18;24.0
pr;m;l;0;87;;4;500;;;0;0;0;0;C;140;46.82348;2.65531;Non;;;;;0;D;;;;;;;;;;;;;a;;m;2020-08;18261;0000;182610000;Z;18;24.0
