type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;a;l;0;57;;3;600;;;0;0;0;0;B;67;47.17369;-1.61012;Non;;;;;0;C;;;;;;;;30.0;;;;;a;;a;2020-08;44020;0106;440200106;A;44;52.0
pr;a;l;0;57;;3;700;;;0;0;0;0;A;;47.29958;-1.55064;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;44035;0101;440350101;H;44;52.0
pr;a;l;0;61;;3;755;;;0;0;0;1;A;43;47.29472;-1.55827;0;;;1.0;False;sud-est;B;;;;;;;True;;;Gaz;;Individuel;a;n;a;2020-08;44035;0101;440350101;H;44;52.0
pr;a;l;0;60;;3;600;;;0;0;0;0;0;;47.1885;-1.68894;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;44101;0102;441010102;H;44;52.0
pr;a;l;5;68;;4;720;;;0;0;0;1;VI;;47.24025;-1.52994;0;8.0;;;True;0;A;;;;;False;;False;;;;;Collectif;a;n;a;2020-08;44109;1005;441091005;H;44;52.0
pr;a;l;0;73;;4;1425;;;0;0;0;1;D;168;47.2399;-1.52996;0;;;1.0;True;0;E;;1.0;;;;;;;;;;;a;n;a;2020-08;44109;1005;441091005;H;44;52.0
pr;a;l;6;67;;3;700;;;0;1;0;1;C;149;47.23815;-1.52961;0;;;1.0;False;Est;D;;;;;;;True;;;Gaz;;Individuel;a;n;a;2020-08;44109;1005;441091005;H;44;52.0
pr;a;l;0;62;;3;626;;;0;0;0;1;C;143.41;47.21267;-1.61711;0;;;1.0;True;0;D;;1.0;;;False;;False;;;;;Collectif;a;n;a;2020-08;44162;0503;441620503;H;44;52.0
pr;a;l;0;52;;2;600;;;0;0;0;0;B;62;47.21766;-1.61874;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;44162;0503;441620503;H;44;52.0
pr;a;l;0;75;;4;400;;;0;0;0;0;A;;47.2714;-1.62041;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;44114;0103;441140103;H;44;52.0
pr;a;l;0;73;;4;1400;;;0;0;0;0;D;168;47.23959;-1.52985;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;44109;1005;441091005;H;44;52.0
pr;a;l;0;50;;1;400;;;0;0;0;0;0;;47.65583;-1.31905;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;44054;0000;440540000;Z;44;52.0
pr;a;l;0;62;;3;700;;;0;0;0;0;0;;47.18215;-1.55882;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;44143;0401;441430401;H;44;52.0
pr;a;l;0;76;;5;400;;;0;0;0;0;C;;47.24015;-1.58923;Non;;;;;0;D;;;;;;;;;;;;;a;;a;2020-08;44114;0108;441140108;H;44;52.0
pr;a;l;0;46;;2;500;;;0;0;0;0;A;43;47.23191;-1.63435;Non;;;;;0;B;;;;;;;;49.0;;;;;a;;a;2020-08;44162;0801;441620801;H;44;52.0
pr;a;l;0;50;;2;600;;;0;0;0;0;D;224;47.23191;-1.63435;Non;;;;;0;B;;;;;;;;45.0;;;;;a;;a;2020-08;44162;0801;441620801;H;44;52.0
pr;a;l;1;70;;3;780;;;0;0;0;1;D;226;47.22733;-1.56746;0;3.0;;1.0;True;0;C;1976.0;1.0;;;;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;44109;0406;441090406;H;44;52.0
pr;m;l;0;89;195.0;5;1341;;;0;0;1;1;D;157.0;47.23711;-1.56402;0;1.0;;;False;0;;2005.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;m;2020-08;44109;0710;441090710;H;44;52.0
pr;a;l;1;56;;3;675;;;0;1;0;1;0;;47.23159;-1.56778;0;0.0;;;;0;;2020.0;;;;;;True;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;44109;0407;441090407;H;44;52.0
