REG;DEP;INSEE_COM;type_annonceur;categorie_annonceur;typedebien;typedetransaction;nb_pieces;dpeL;surface_median;prix_bien_median;prix_m2_vente_median;loyer_m2_median_n7;taux_rendement_moy;balcon_moy;eau_moy;bain_moy;nb_log_en_vente
27;89;89002;pr;a;m;v;4;E;91.0;109000.0;1197.8;;;0.0;1.0;0.0;1
27;89;89003;pr;a;a;v;4;E;87.0;127500.0;1465.52;7.75;0.063;0.0;0.0;0.0;1
27;89;89003;pr;a;m;v;10;C;225.0;150000.0;666.67;;;0.0;2.0;2.0;1
27;89;89003;pr;a;m;v;11;VI;293.0;66500.0;226.96;;;0.0;0.0;0.0;1
27;89;89003;pr;a;m;v;12;NS;200.0;312700.0;1563.5;;;0.0;3.0;1.0;1
27;89;89003;pr;a;m;v;2;0;88.0;152500.0;1732.95;;;0.0;0.0;0.0;1
27;89;89003;pr;a;m;v;4;F;65.0;73500.0;1130.77;6.24;0.066;0.0;1.0;0.0;1
27;89;89003;pr;a;m;v;4;G;89.5;125750.0;1389.5;6.24;0.065;0.25;0.75;0.25;4
27;89;89003;pr;a;m;v;4;VI;106.5;54250.0;532.52;6.24;0.143;0.0;0.0;1.5;2
27;89;89003;pr;a;m;v;5;0;113.0;127900.0;1198.98;;;0.0;0.2;0.4;5
27;89;89003;pr;a;m;v;5;C;115.0;207000.0;1800.0;;;0.0;1.0;1.0;1
27;89;89003;pr;a;m;v;5;D;160.0;229000.0;1430.54;;;0.0;0.5;1.0;2
27;89;89003;pr;a;m;v;5;E;80.0;99500.0;1243.75;;;0.0;1.0;0.0;1
27;89;89003;pr;a;m;v;5;G;115.0;67500.0;586.96;;;0.0;1.0;0.0;1
27;89;89003;pr;a;m;v;5;VI;130.5;146290.0;1122.34;;;0.0;1.0;0.0;2
27;89;89003;pr;a;m;v;6;C;118.0;210000.0;1779.66;4.6;0.031;0.0;2.0;1.0;1
27;89;89003;pr;a;m;v;6;D;155.0;199000.0;1283.93;4.6;0.043;0.0;1.0;1.0;2
27;89;89003;pr;a;m;v;6;E;112.0;199500.0;1781.25;4.6;0.031;0.0;1.0;0.0;1
27;89;89003;pr;a;m;v;7;A;171.0;231000.0;1350.88;;;0.0;2.0;0.0;1
27;89;89003;pr;a;m;v;7;C;270.0;254500.0;942.59;;;0.0;1.0;1.0;1
27;89;89003;pr;a;m;v;7;E;180.0;269899.0;1499.44;;;0.0;1.0;1.0;1
27;89;89003;pr;a;m;v;7;G;186.0;210000.0;1129.03;;;0.0;0.0;0.0;1
27;89;89003;pr;a;m;v;8;E;160.0;98000.0;612.5;;;0.0;1.0;1.0;1
27;89;89003;pr;ca;m;v;3;0;63.0;139789.0;2218.87;;;0.0;0.0;0.0;1
27;89;89003;pr;ca;m;v;4;0;86.0;171092.0;1968.73;6.24;0.037;0.0;0.0;0.0;7
27;89;89003;pr;ca;m;v;5;0;99.0;193600.0;1955.56;;;0.0;0.0;0.0;3
27;89;89003;pr;cm;m;v;3;0;74.5;178210.0;2425.0;;;0.0;0.0;1.0;2
27;89;89003;pr;cm;m;v;4;0;112.0;235052.5;2122.07;6.24;0.036;0.0;0.0;0.3;20
27;89;89003;pr;cm;m;v;4;A;60.0;147540.0;2459.0;6.24;0.03;0.0;0.0;0.0;1
27;89;89003;pr;cm;m;v;4;B;62.5;128360.0;2016.39;6.24;0.037;0.0;0.0;0.0;4
27;89;89003;pr;cm;m;v;5;0;145.0;257336.0;1975.5;;;0.0;0.0;0.29;7
27;89;89003;pr;cm;m;v;5;A;83.0;179489.5;2178.53;;;0.0;0.0;0.0;2
27;89;89003;pr;cm;m;v;5;B;73.0;129985.0;1780.62;;;0.0;0.0;0.0;1
27;89;89003;pr;cm;m;v;6;0;150.0;323240.0;2154.93;4.6;0.026;0.0;0.0;2.0;1
27;89;89003;pr;cm;m;v;6;A;93.0;182383.0;1961.11;4.6;0.028;0.0;0.0;0.0;1
27;89;89003;pr;cm;mn;v;5;0;115.0;189980.0;1652.0;;;0.0;0.0;0.0;1
27;89;89003;pr;cm;mn;v;6;0;101.5;184725.0;1729.16;4.6;0.032;0.0;0.0;0.0;4
27;89;89003;pr;m;m;v;3;D;106.0;135000.0;1273.58;;;0.0;0.0;0.0;1
27;89;89003;pr;m;m;v;3;G;139.5;125000.0;899.2;;;0.0;0.0;0.0;2
27;89;89003;pr;m;m;v;4;D;114.5;209000.0;1827.24;6.24;0.041;0.0;0.0;0.0;2
27;89;89003;pr;m;m;v;4;VI;127.5;148500.0;1352.31;6.24;0.061;0.0;0.0;0.25;4
27;89;89003;pr;m;m;v;5;C;215.0;169000.0;786.05;;;0.0;0.0;0.0;1
27;89;89003;pr;m;m;v;5;D;152.5;275500.0;1782.98;;;0.0;0.0;0.5;2
27;89;89003;pr;m;m;v;5;E;110.0;139900.0;1271.82;;;0.0;0.0;0.0;1
27;89;89003;pr;m;m;v;5;F;118.0;156000.0;1322.03;;;1.0;0.0;2.0;1
27;89;89003;pr;m;m;v;7;D;240.0;282800.0;1178.33;;;0.0;0.0;0.0;1
27;89;89003;pr;network;m;v;7;E;180.0;99500.0;552.78;;;0.0;1.0;1.0;1
27;89;89004;pr;a;m;v;3;D;80.0;55000.0;687.5;;;0.0;1.0;0.0;1
27;89;89004;pr;a;m;v;3;G;55.0;34000.0;618.18;;;0.0;0.0;0.0;1
27;89;89004;pr;a;m;v;3;NS;80.0;55500.0;693.75;;;0.0;1.0;0.0;1
27;89;89004;pr;a;m;v;7;E;161.0;189000.0;1173.91;;;0.0;1.0;1.0;1
27;89;89004;pr;a;m;v;7;NS;148.0;74900.0;506.08;;;0.0;1.0;1.0;1
27;89;89004;pr;a;m;v;8;VI;175.0;285000.0;1628.57;;;0.0;1.0;0.0;1
27;89;89004;pr;network;m;v;3;E;98.0;67000.0;683.67;;;1.0;0.0;1.0;1
27;89;89004;pr;network;m;v;8;VI;175.0;285000.0;1628.57;;;0.0;1.0;0.0;1
27;89;89005;pr;a;a;v;2;0;44.5;21000.0;456.37;;;0.0;0.0;1.0;2
27;89;89005;pr;a;a;v;2;D;55.0;36000.0;654.55;;;0.0;1.0;0.0;1
27;89;89005;pr;a;a;v;3;0;65.0;34500.0;538.97;;;0.0;0.5;1.0;2
27;89;89005;pr;a;a;v;5;0;105.0;45000.0;428.57;;;0.0;0.0;1.0;1
27;89;89005;pr;a;m;v;11;0;170.0;70000.0;411.76;;;0.0;0.0;1.0;1
27;89;89005;pr;a;m;v;3;0;66.0;71000.0;1075.76;6.98;0.078;0.0;0.0;1.0;1
27;89;89005;pr;a;m;v;4;0;80.0;52000.0;650.0;;;0.0;1.0;0.5;2
27;89;89005;pr;a;m;v;4;D;95.0;128000.0;1347.37;;;0.0;0.0;1.0;1
27;89;89005;pr;a;m;v;4;E;89.0;65000.0;730.34;;;0.0;0.0;1.0;1
27;89;89005;pr;a;m;v;5;0;91.5;62500.0;661.17;;;0.0;0.0;1.0;2
27;89;89005;pr;a;m;v;6;0;120.0;65500.0;547.97;;;0.0;1.5;0.5;2
27;89;89005;pr;a;m;v;6;VI;91.0;66000.0;725.27;;;0.0;0.0;0.0;1
