type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG
pr;m;l;0;80;245.77;4;825;;;0;0;0;0;C;100.0;50.71685;3.14423;0;;;;False;0;B;2020.0;;;False;False;;;;;;;;a;n;m;2020-08;59599;0402;595990402;H;59;32.0
pr;a;l;3;49;;2;568;;;0;0;0;1;D;228.0;50.71664;3.15419;0;;;1.0;;0;C;2010.0;1.0;;;False;;True;;;Électrique;Radiateur;Individuel;a;n;a;2020-08;59599;0402;595990402;H;59;32.0
pr;a;l;0;49;;2;500;;;0;0;0;0;D;228;50.71632;3.15378;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;59599;0402;595990402;H;59;32.0
pr;m;l;0;72;21.0;3;800;;;0;0;0;1;0;;50.64164;3.02623;0;;;;;0;;;;;;;;;;;;;Individuel;a;n;m;2020-08;59328;0502;593280502;H;59;32.0
pr;a;l;0;97;;4;985;;;0;0;1;1;B;60;50.64437;3.02613;0;4.0;;;;0;C;;;;;;;True;;;Gaz;;Individuel;a;n;a;2020-08;59328;0502;593280502;H;59;32.0
pr;a;l;3;75;;4;975;;;0;0;0;1;D;199;50.63192;3.02951;0;;;;;0;E;;;;;False;;False;;;;;;a;n;a;2020-08;59350;0803;593500803;H;59;32.0
pr;a;l;0;54;;3;600;;;0;0;0;0;D;199;51.04243;2.40823;Non;;;;;0;E;;;;;;;;;;;;;a;;a;2020-08;59183;0701;591830701;H;59;32.0
pr;a;l;0;74;;5;400;;;0;0;0;0;A;;50.6321;3.02984;Non;;;;;0;A;;;;;;;;;;;;;a;;a;2020-08;59350;0803;593500803;H;59;32.0
pr;a;l;0;33;;2;500;;;0;0;0;0;E;277;50.63309;3.02714;Oui;;;;;0;C;;;;;;;;;;;;;a;;a;2020-08;59350;0803;593500803;H;59;32.0
pr;m;l;0;108;;5;745;;;0;0;0;1;E;318.0;50.35191;3.06121;0;1.0;;;;0;C;;;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;59329;0102;593290102;H;59;32.0
pr;a;l;1;32;;2;456;;;0;0;0;1;E;320;50.62199;3.09181;0;;;;;0;F;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;a;2020-08;59350;1008;593501008;H;59;32.0
pr;a;l;3;45;;2;595;;;0;1;1;1;B;63;50.6727;3.20398;0;;;1.0;;0;C;;;0.0;;;;True;;;Gaz;Radiateur;;a;n;a;2020-08;59367;0105;593670105;H;59;32.0
pr;a;l;0;13;;1;300;;;0;0;0;0;0;;50.37536;3.50888;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;59014;0104;590140104;H;59;32.0
pr;a;l;0;24;;1;400;;;0;0;0;0;0;;50.62446;3.04995;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;59350;0402;593500402;H;59;32.0
pr;a;l;0;70;;3;803;;;0;0;0;1;B;61;50.73247;3.16975;0;3.0;;;;0;C;;;;;;;True;;;Gaz;;Individuel;a;n;a;2020-08;59599;1201;595991201;H;59;32.0
pr;a;l;0;23;;1;300;;;0;0;0;0;D;184;50.36983;3.27355;Non;;;;;0;B;;;;;;;;;;;;;a;;a;2020-08;59574;0103;595740103;H;59;32.0
pr;m;l;0;90;;4;830;;;0;0;0;1;NS;;50.61536;3.01251;0;;;;;0;;;;;;;;;;;Électrique;;Individuel;a;n;m;2020-08;59360;0104;593600104;H;59;32.0
pr;a;l;2;61;;3;693;;;0;0;0;1;B;55;50.62264;3.04696;0;;;1.0;;0;C;;;;;;;;;;Gaz;;Individuel;a;n;a;2020-08;59350;0402;593500402;H;59;32.0
pr;a;l;0;40;;2;500;;;0;0;0;0;G;571;50.68804;3.18178;Non;;;;;0;C;;;;;;;;10.0;;;;;a;;a;2020-08;59512;0903;595120903;H;59;32.0
pr;a;l;4;65;;3;680;;;0;1;0;1;E;306;50.68339;2.8771;0;;;1.0;True;0;C;;1.0;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-08;59017;0403;590170403;H;59;32.0
pr;a;l;0;46;;2;500;;;0;0;0;0;0;;50.68332;2.87854;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;59017;0403;590170403;H;59;32.0
pr;m;l;0;98;14.0;4;780;;;0;0;0;1;C;144.0;50.68242;2.87664;0;;;;;0;D;;;;;;;;;;;;Individuel;a;n;m;2020-08;59017;0403;590170403;H;59;32.0
pr;a;l;0;38;;2;500;;;0;0;0;1;0;;50.6475;3.05782;0;5.0;;1.0;True;0;;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-08;59350;0201;593500201;H;59;32.0
pr;a;l;5;79;;3;900;;;0;1;0;1;D;215;50.64705;3.05782;0;5.0;;1.0;;0;C;;;;;True;;True;;;Électrique;;Individuel;a;n;a;2020-08;59350;0201;593500201;H;59;32.0
pr;a;l;0;42;;2;700;;;0;0;0;0;0;;50.62725;3.0613;Non;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;59350;0118;593500118;H;59;32.0
pr;a;l;0;81;;3;900;;;0;0;0;0;0;;50.6251;3.06668;Oui;;;;;0;;;;;;;;;;;;;;a;;a;2020-08;59350;0118;593500118;H;59;32.0
