INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
36044;36;360440101;18.2;15310;22140;33300;0.81;0.4;68.5;53.3;2.9;12.3;28.0;20.5;6.0;0.9;3.2;1.9
36044;36;360440102;14.7;15730;21430;28630;0.6;0.272;63.8;55.5;2.5;5.8;36.4;9.5;7.2;1.4;3.8;2.0
36044;36;360440103;12.9;16380;21330;27240;0.51;0.25;68.3;61.3;2.8;4.2;33.8;7.6;6.9;1.8;3.3;1.8
36044;36;360440201;14.6;15350;19940;24930;0.48;0.216;61.7;57.5;2.6;1.6;37.5;5.0;8.9;1.8;4.9;2.2
36044;36;360440202;;10530;13880;18810;0.6;0.263;53.3;44.1;5.9;3.3;28.0;3.9;24.3;4.6;12.9;6.8
36044;36;360440301;;17590;21960;26880;0.42;0.209;72.2;67.4;2.5;2.3;30.1;7.3;5.4;2.3;2.0;1.1
36044;36;360440302;20.9;13920;19860;25930;0.6;0.266;60.0;53.3;3.1;3.6;37.2;8.2;9.3;3.2;4.0;2.1
36044;36;360440401;17.6;14490;20310;25920;0.56;0.262;71.5;63.6;2.6;5.3;29.8;5.9;8.1;2.9;3.6;1.6
36044;36;360440402;12.1;15850;20010;24490;0.43;0.197;66.5;62.2;2.7;1.6;33.2;4.8;8.3;2.1;4.4;1.8
36044;36;360440501;40.1;10800;14440;20380;0.66;0.261;51.3;43.7;5.3;2.3;33.7;5.2;20.7;5.8;9.6;5.3
36044;36;360440502;57.8;9300;12140;15790;0.53;0.232;42.0;;;;23.2;2.2;38.8;11.5;18.9;8.4
36044;36;360440503;40.0;11290;14400;18910;0.53;0.23;53.0;46.4;5.6;1.0;29.0;3.5;23.6;5.1;12.2;6.3
36044;36;360440602;9.9;17420;22260;28660;0.5;0.226;59.6;55.3;2.4;1.9;42.6;8.8;4.9;1.5;2.3;1.1
36044;36;360440701;15.1;15350;20210;25310;0.49;0.225;66.6;60.9;3.0;2.7;33.9;4.9;8.7;2.8;4.1;1.8
36044;36;360440801;17.3;14660;20360;26170;0.57;0.263;67.1;57.5;3.0;6.6;32.8;6.6;8.9;1.9;4.7;2.3
36044;36;360440802;12.1;17620;23650;30760;0.56;0.265;71.9;62.8;2.4;6.7;30.7;9.8;5.7;1.4;2.8;1.5
36044;36;360440901;23.3;13640;19810;25950;0.62;0.296;62.9;58.2;2.6;2.1;33.8;8.7;10.2;3.1;4.8;2.3
36044;36;360441001;18.4;14610;20110;25900;0.56;0.248;58.1;51.3;3.6;3.2;39.1;8.1;8.9;2.3;4.4;2.2
36044;36;360441101;;17940;21980;27510;0.44;0.252;59.2;54.1;2.0;3.1;42.2;11.4;4.4;1.3;2.2;0.9
36044;36;360441201;24.1;13320;18410;24060;0.58;0.248;45.2;42.1;2.5;0.6;49.6;5.7;11.6;3.0;6.0;2.6
36088;36;360880101;16.9;15030;20830;27410;0.59;0.288;66.6;58.1;2.8;5.7;30.4;12.1;8.1;1.4;4.6;2.1
36088;36;360880102;15.9;14950;19090;23900;0.47;0.226;57.9;52.2;3.4;2.3;39.1;6.2;9.0;2.3;4.6;2.1
36088;36;360880103;13.6;15600;20440;25750;0.5;0.245;66.0;58.7;2.5;4.8;32.7;8.4;7.4;1.4;4.3;1.7
36088;36;360880104;23.1;13440;17770;22440;0.51;0.22;50.7;46.8;3.5;0.4;41.6;4.5;13.4;2.8;7.2;3.4
36088;36;360880105;13.9;15750;21120;26540;0.51;0.248;62.8;58.1;2.4;2.3;36.7;8.7;6.9;1.8;3.5;1.6
36088;36;360880106;;18010;22450;27820;0.44;0.213;63.0;58.2;1.6;3.2;39.8;8.8;3.6;1.5;1.5;0.6
