IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
150010000;15;15000;15001;ZZZZZZ;1500100;Z;790;78;57;89;163;219;184;102;379;308;711;54;30;10;34;84;69;372;59;789;1;3;730;60
150020000;15;15000;15002;ZZZZZZ;1500200;Z;216;38;21;34;66;33;24;44;131;42;189;68;5;15;24;10;19;48;0;210;6;8;216;0
150030000;15;15000;15003;ZZZZZZ;1500300;Z;605;62;54;75;133;149;132;90;289;226;560;41;5;25;31;81;51;250;76;601;4;8;563;42
150040000;15;15000;15004;ZZZZZZ;1500400;Z;466;95;56;103;95;85;33;119;258;89;356;20;25;20;59;69;35;89;39;466;0;0;466;0
150050000;15;15000;15005;ZZZZZZ;1500500;Z;349;65;38;76;88;58;24;80;210;59;287;20;15;10;45;55;50;46;45;349;0;5;349;0
150060000;15;15000;15006;ZZZZZZ;1500600;Z;777;101;81;100;195;183;116;137;404;236;658;48;31;15;54;83;72;296;59;763;14;9;777;0
150070000;15;15000;15007;ZZZZZZ;1500700;Z;123;21;19;22;31;19;10;28;72;23;106;25;0;0;10;30;15;10;15;123;0;0;123;0
150080000;15;15000;15008;ZZZZZZ;1500800;Z;281;45;31;54;50;77;25;56;143;82;234;20;5;15;35;20;15;100;25;280;1;4;281;0
150090000;15;15000;15009;ZZZZZZ;1500900;Z;186;20;15;32;43;53;24;30;100;56;168;25;25;5;5;30;35;40;5;184;2;2;186;0
150100000;15;15000;15010;ZZZZZZ;1501000;Z;181;29;18;21;45;37;31;36;88;57;143;29;5;5;0;43;19;33;10;174;7;10;181;0
150110000;15;15000;15011;ZZZZZZ;1501100;Z;171;17;26;22;34;47;26;29;86;56;157;19;14;5;10;14;14;67;14;171;0;1;171;0
150120101;15;15401;15012;ZZZZZZ;1501201;H;3406;473;451;552;775;766;388;615;1948;843;2928;10;83;180;452;559;337;991;317;3394;12;47;3344;62
150120102;15;15401;15012;ZZZZZZ;1501201;H;2811;465;386;520;737;485;216;626;1690;495;2331;19;129;99;307;459;369;691;258;2796;15;39;2779;32
150130000;15;15000;15013;ZZZZZZ;1501300;Z;153;9;17;17;41;37;32;19;78;57;140;16;0;0;26;10;21;47;21;151;2;2;153;0
150140101;15;15401;15014;150011;1501401;H;2895;226;597;427;549;491;605;410;1565;920;2666;4;66;214;404;352;221;944;462;2754;142;156;2429;466
150140102;15;15401;15014;150041;1501401;H;2187;220;852;404;317;251;143;515;1403;269;1965;3;59;110;272;339;274;333;575;2016;171;173;2133;54
150140103;15;15401;15014;150031;1501401;H;1433;158;155;183;242;327;368;224;622;588;1274;5;28;95;153;148;92;629;124;1422;11;18;1242;191
150140104;15;15401;15014;150031;1501401;H;2176;280;301;385;487;445;278;359;1250;568;1896;0;28;80;253;406;258;641;229;2127;49;98;2176;0
150140105;15;15401;15014;150031;1501401;H;1626;177;280;224;373;326;247;277;911;438;1446;0;27;20;100;259;300;504;236;1486;140;152;1565;61
150140106;15;15401;15014;150011;1501401;H;2337;309;386;473;493;435;241;428;1406;503;2016;7;44;132;362;380;247;616;228;2318;20;37;2337;0
150140107;15;15401;15014;150041;1501401;H;2230;180;548;347;424;433;298;435;1235;560;2052;0;39;138;279;318;231;624;423;2112;118;140;2206;24
150140108;15;15401;15014;150041;1501401;H;1924;199;245;303;406;435;337;290;1031;603;1720;4;39;130;214;259;156;730;188;1874;50;57;1740;184
150140109;15;15401;15014;150041;1501401;D;1497;288;231;225;333;268;152;412;764;321;1209;15;57;111;190;172;130;355;179;1449;48;64;1391;106
150140110;15;15401;15014;150021;1501401;A;1301;153;200;198;311;226;213;214;713;374;1148;6;30;42;107;224;192;394;152;1220;81;102;1186;115
150140111;15;15401;15014;150021;1501401;H;1667;269;280;273;360;300;184;361;919;387;1398;3;11;20;110;260;253;447;294;1446;221;278;1667;0
