IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
780030000;78;78105;78003;ZZZZZZ;7800300;Z;3439;769;558;758;731;443;179;1023;1988;428;2712;30;80;340;559;434;290;615;364;3301;138;247;3389;50
780050101;78;00851;78005;780021;7800501;A;230;55;42;80;32;10;11;68;147;16;175;0;2;35;48;49;10;17;13;186;44;52;230;0
780050102;78;00851;78005;780021;7800501;A;81;10;31;13;23;0;4;20;56;4;71;0;8;1;6;18;9;4;24;70;10;7;68;13
780050103;78;00851;78005;780021;7800501;H;4575;1170;855;1250;781;386;133;1452;2774;350;3405;0;25;441;607;849;482;407;595;3902;673;999;4575;0
780050104;78;00851;78005;780011;7800501;H;1945;406;366;451;398;216;108;527;1173;245;1540;0;37;151;253;353;235;256;253;1620;325;474;1944;1
780050105;78;00851;78005;780021;7800501;H;2509;596;592;610;441;215;55;790;1537;183;1913;0;13;90;271;633;307;229;371;1955;554;671;2478;32
780050106;78;00851;78005;780011;7800501;H;2524;588;483;557;448;263;184;762;1427;335;1937;0;79;187;336;394;255;369;317;2155;369;470;2523;1
780050107;78;00851;78005;780011;7800501;H;1916;334;294;365;428;241;254;429;1082;405;1582;0;28;267;268;252;116;455;196;1762;154;204;1916;0
780050108;78;00851;78005;780021;7800501;H;2569;526;515;540;568;324;96;685;1585;299;2044;0;29;317;346;464;198;393;297;2297;272;410;2569;0
780050109;78;00851;78005;780011;7800501;H;4667;998;772;1065;1039;591;202;1262;2877;528;3669;0;75;743;720;599;366;669;497;4307;360;612;4662;5
780060000;78;78000;78006;ZZZZZZ;7800600;Z;731;83;93;93;197;186;81;127;411;193;674;0;39;138;55;110;39;232;61;707;24;24;731;0
780070000;78;78000;78007;ZZZZZZ;7800700;Z;1084;196;193;126;305;179;85;311;566;208;927;0;60;228;84;105;20;196;233;962;122;155;1084;0
780090000;78;78000;78009;ZZZZZZ;7800900;Z;306;60;47;69;76;34;20;76;197;33;249;10;10;10;40;45;55;34;45;285;21;22;306;0
780100000;78;78000;78010;ZZZZZZ;7801000;Z;1201;217;173;191;303;237;80;293;680;228;995;0;60;215;190;75;50;260;145;1143;58;89;1175;26
780130000;78;78000;78013;ZZZZZZ;7801300;Z;476;110;66;87;125;69;19;149;266;61;360;0;20;55;80;50;25;100;30;461;15;25;476;0
780150101;78;00851;78015;780031;7801501;H;1968;484;344;404;338;233;164;591;1083;294;1483;0;24;202;202;290;116;328;320;1781;187;336;1912;56
780150102;78;00851;78015;780031;7801501;H;2849;653;429;612;533;427;194;810;1568;471;2196;0;37;511;407;313;127;534;268;2746;102;242;2849;0
780150103;78;00851;78015;780031;7801501;H;1998;492;306;455;400;272;74;568;1190;240;1506;0;26;293;350;269;91;295;182;1906;92;256;1998;0
780150104;78;00851;78015;780041;7801501;H;2510;402;494;564;491;274;285;512;1539;459;2107;0;31;396;471;321;170;504;215;2315;195;249;2463;47
