INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
86041;86;860410101;22.7;13940;19380;25470;0.6;0.259;60.9;55.5;3.3;2.1;35.6;7.0;10.3;2.5;5.0;2.8
86041;86;860410102;19.0;14290;21170;29430;0.72;0.286;61.9;56.7;2.3;2.9;37.7;9.9;7.5;3.0;2.9;1.6
86041;86;860410103;7.7;19520;24880;31090;0.46;0.232;65.2;59.1;2.1;4.0;39.7;9.6;3.6;1.3;1.5;0.8
86041;86;860410104;11.6;17050;22790;30770;0.6;0.256;67.4;61.1;2.5;3.8;37.1;8.4;5.0;1.6;2.1;1.3
86066;86;860660101;30.5;11940;17860;24890;0.72;0.381;65.0;51.6;3.8;9.6;27.9;12.6;12.3;1.6;7.0;3.7
86066;86;860660102;19.8;14560;21890;30830;0.74;0.349;62.7;53.0;2.4;7.3;34.8;14.5;6.6;1.6;3.3;1.7
86066;86;860660103;28.4;12500;16930;22020;0.56;0.255;53.6;48.4;3.0;2.2;37.9;5.3;14.6;3.2;7.6;3.8
86066;86;860660201;50.7;10020;13120;17070;0.54;0.229;47.0;;;;26.3;2.7;31.2;8.4;15.3;7.5
86066;86;860660202;50.7;10080;13070;17330;0.55;0.228;48.3;;;;27.4;2.9;28.9;7.2;14.7;7.0
86066;86;860660203;19.9;14160;20070;26330;0.61;0.254;53.8;47.4;3.0;3.4;45.3;8.2;7.5;2.4;3.6;1.5
86066;86;860660301;29.9;12140;16810;21880;0.58;0.265;57.6;50.8;3.7;3.1;32.5;6.1;15.5;3.9;7.4;4.2
86066;86;860660302;13.8;15830;20700;26280;0.5;0.223;57.8;52.9;2.0;2.9;42.7;7.6;6.4;2.4;2.8;1.2
86066;86;860660401;25.7;13100;18170;23800;0.59;0.251;53.7;48.3;2.8;2.6;41.8;5.3;12.7;4.8;5.0;2.9
86066;86;860660402;11.7;16610;21000;26230;0.46;0.211;56.3;51.4;2.2;2.7;45.6;6.7;5.1;1.6;2.4;1.1
86066;86;860660403;29.8;12240;16450;21640;0.57;0.236;44.3;39.7;3.4;1.2;45.4;5.1;16.2;3.3;8.9;4.0
86066;86;860660501;;20340;24760;31070;0.43;0.284;64.5;54.2;1.8;8.5;35.7;16.9;2.7;1.3;1.0;0.4
86066;86;860660502;12.3;16720;21060;26420;0.46;0.221;53.6;49.1;2.1;2.4;48.7;7.1;5.4;1.5;2.8;1.1
86066;86;860660504;14.9;16460;22170;29860;0.6;0.279;53.3;46.1;2.2;5.0;47.4;11.8;4.7;1.2;2.4;1.1
86066;86;860660505;14.3;16110;21300;27380;0.53;0.257;60.7;54.5;2.4;3.8;39.1;10.1;5.9;2.2;2.5;1.2
86194;86;861940101;25.2;13080;19990;29490;0.82;0.359;85.1;73.0;3.9;8.2;18.0;6.9;9.5;1.6;4.3;3.6
86194;86;861940102;17.7;15190;23120;34440;0.83;0.363;85.1;70.3;3.3;11.5;21.9;10.0;6.0;1.0;2.8;2.2
86194;86;861940103;20.5;15110;23600;34120;0.81;0.363;77.5;65.5;2.9;9.1;25.7;12.2;6.3;1.0;2.7;2.6
86194;86;861940104;17.1;16340;24780;35740;0.78;0.349;73.7;59.8;3.1;10.8;29.7;14.5;4.7;0.6;2.2;1.9
86194;86;861940105;18.4;15480;23910;34670;0.8;0.359;83.0;70.9;2.5;9.6;24.7;10.6;4.8;0.9;2.0;1.9
86194;86;861940106;18.5;15610;25050;35190;0.78;0.36;69.1;56.8;2.6;9.7;33.9;15.4;4.6;0.5;2.1;2.0
86194;86;861940107;20.6;14320;22580;34220;0.88;0.361;75.4;64.1;2.4;8.9;26.9;12.6;6.6;1.5;3.0;2.1
86194;86;861940201;15.2;16130;22710;30550;0.63;0.315;77.6;67.6;2.9;7.1;24.2;10.8;5.8;1.7;2.5;1.6
86194;86;861940202;35.0;11320;16120;22260;0.68;0.271;55.2;;;;34.8;6.0;15.7;4.2;7.4;4.1
86194;86;861940203;10.3;17630;23630;31210;0.57;0.276;70.1;61.3;2.3;6.5;32.4;11.2;5.0;1.5;2.3;1.2
86194;86;861940301;10.7;17620;23360;31490;0.59;0.275;75.1;65.5;3.0;6.6;29.1;9.6;5.1;1.6;2.1;1.4
86194;86;861940302;54.5;10070;12700;16760;0.53;0.237;45.6;39.4;4.8;1.4;27.8;3.2;31.4;8.3;14.9;8.2
86194;86;861940303;;10050;13130;18780;0.66;0.247;52.0;46.1;4.9;1.0;27.8;3.4;25.6;8.0;11.2;6.4
86194;86;861940304;27.3;12670;18040;23820;0.62;0.266;60.5;53.6;3.9;3.0;34.4;6.8;12.0;2.5;5.5;4.0
86194;86;861940402;18.4;15440;21890;28920;0.62;0.263;66.0;60.6;2.5;2.9;37.3;7.4;6.3;1.4;2.4;2.5
86194;86;861940404;18.4;15320;20770;25400;0.49;0.25;87.5;81.8;3.2;2.5;15.5;4.7;7.8;2.5;2.9;2.4
86194;86;861940501;35.0;11560;15490;20760;0.59;0.261;58.6;52.7;4.6;1.3;30.3;3.9;18.8;2.8;10.3;5.7
86194;86;861940502;38.9;11230;15260;21110;0.65;0.258;57.2;;;;29.8;3.5;20.5;4.3;10.3;5.9
86194;86;861940503;20.6;14020;19230;25400;0.59;0.241;59.4;55.7;2.4;1.3;40.0;4.2;10.5;3.5;4.5;2.5
86194;86;861940604;36.3;11450;15990;21480;0.63;0.264;61.7;56.8;4.0;0.9;24.8;4.2;21.3;5.3;10.0;6.0
86194;86;861940605;24.6;13280;17990;23080;0.54;0.236;77.8;73.0;3.3;1.5;19.6;3.7;12.3;3.8;5.0;3.5
86194;86;861940701;20.0;14900;21050;28390;0.64;0.292;77.9;69.4;4.4;4.1;23.3;7.8;8.6;2.0;3.9;2.7
86194;86;861940702;17.9;15080;20980;28730;0.65;0.283;70.9;64.5;2.7;3.7;30.8;8.5;6.9;1.8;2.9;2.2
86194;86;861940703;14.9;16820;22360;30120;0.59;0.271;78.4;70.3;3.6;4.5;25.9;7.8;5.9;1.3;2.7;1.9
86194;86;861940704;20.0;14470;19710;25960;0.58;0.254;63.2;55.1;3.6;4.5;35.4;6.6;9.3;2.3;4.1;2.9
86194;86;861940801;40.6;10440;15630;22340;0.76;0.292;37.0;33.2;2.7;1.1;53.9;7.5;14.0;4.2;6.4;3.4
86194;86;861940802;36.6;11320;15750;21600;0.65;0.271;46.2;41.3;3.6;1.3;43.3;5.9;16.6;5.0;7.5;4.1
86194;86;861940803;53.3;9800;12890;16880;0.55;0.243;42.5;37.6;4.6;0.3;31.7;2.8;30.8;6.7;15.9;8.2
86194;86;861940804;41.1;11500;14150;18960;0.53;0.238;47.9;;;;35.6;5.1;21.4;4.0;11.6;5.8
86194;86;861940901;13.7;16880;22110;28910;0.54;0.265;77.1;69.0;3.4;4.7;26.3;7.2;6.5;1.9;3.0;1.6
86194;86;861940902;12.4;17590;24240;30440;0.53;0.253;80.3;70.7;2.7;6.9;26.7;6.6;5.0;1.5;2.2;1.3
86194;86;861940903;10.6;17180;22260;28990;0.53;0.239;78.9;71.3;3.1;4.5;26.1;6.4;5.5;2.0;2.2;1.3
86194;86;861941001;15.2;15570;21280;27050;0.54;0.248;78.1;71.6;3.4;3.1;23.3;6.6;7.8;2.3;3.4;2.1
86194;86;861941002;39.5;11280;14960;20580;0.62;0.239;50.0;43.7;4.7;1.6;37.4;3.7;19.0;5.2;9.0;4.8
