IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
550010000;55;55000;55001;ZZZZZZ;5500100;Z;301;49;46;51;73;64;18;69;184;49;258;19;0;10;34;10;44;81;59;290;11;13;301;0
550020000;55;55000;55002;ZZZZZZ;5500200;Z;107;11;18;16;32;20;10;22;62;23;73;0;0;0;10;16;16;16;16;106;1;1;107;0
550040000;55;55000;55004;ZZZZZZ;5500400;Z;69;12;9;10;16;13;9;15;38;16;61;0;9;0;0;5;14;28;5;69;0;0;69;0
550050000;55;55000;55005;ZZZZZZ;5500500;Z;40;1;7;4;9;10;9;8;14;18;28;0;0;0;0;6;0;22;0;40;0;0;40;0
550070000;55;55000;55007;ZZZZZZ;5500700;Z;245;47;35;41;51;54;18;58;136;51;188;5;15;0;25;36;30;66;10;240;5;11;245;0
550080000;55;55000;55008;ZZZZZZ;5500800;Z;151;29;23;33;32;19;15;37;88;26;120;10;5;10;5;15;25;45;5;149;2;2;151;0
550090000;55;55000;55009;ZZZZZZ;5500900;Z;551;105;75;104;119;105;43;134;315;102;455;5;10;31;56;46;82;169;56;544;7;9;539;12
550100000;55;00460;55010;ZZZZZZ;5501000;Z;2752;465;417;479;633;480;277;641;1561;550;2292;15;109;130;293;466;354;655;271;2729;23;60;2752;0
550110000;55;55000;55011;ZZZZZZ;5501100;Z;258;47;42;44;50;46;29;64;139;55;225;5;10;0;25;30;45;80;30;257;1;3;258;0
550120000;55;55000;55012;ZZZZZZ;5501200;Z;397;82;52;80;87;68;28;104;232;62;316;5;25;15;50;40;60;66;55;391;6;10;397;0
550130000;55;55000;55013;ZZZZZZ;5501300;Z;491;112;76;128;87;64;26;134;304;54;343;15;5;25;35;90;85;55;35;468;23;32;491;0
550140000;55;55000;55014;ZZZZZZ;5501400;Z;374;52;51;61;88;77;44;77;211;86;328;15;5;10;41;36;36;138;46;368;6;10;374;0
550150000;55;55000;55015;ZZZZZZ;5501500;Z;506;112;68;110;114;78;24;146;294;66;388;5;30;25;50;89;50;100;39;504;2;6;506;0
550170000;55;55000;55017;ZZZZZZ;5501700;Z;115;20;11;22;24;27;11;25;58;32;95;5;10;5;5;0;25;35;10;107;8;10;115;0
550180000;55;55000;55018;ZZZZZZ;5501800;Z;40;8;7;9;5;7;4;12;19;9;30;5;5;0;0;5;0;10;5;40;0;1;40;0
550210000;55;55000;55021;ZZZZZZ;5502100;Z;61;14;5;15;8;13;5;16;31;14;46;5;0;0;0;5;10;20;5;61;0;1;61;0
550220000;55;55000;55022;ZZZZZZ;5502200;Z;144;24;16;21;34;35;12;30;86;27;122;15;0;20;10;10;15;25;25;112;32;42;142;2
550230000;55;55000;55023;ZZZZZZ;5502300;Z;108;15;9;21;18;34;11;21;59;28;82;24;5;5;0;10;10;19;10;102;6;7;108;0
550240000;55;55000;55024;ZZZZZZ;5502400;Z;165;30;23;30;38;24;20;38;93;35;148;10;0;0;20;25;10;51;31;159;6;7;165;0
550250000;55;55000;55025;ZZZZZZ;5502500;Z;290;60;50;46;63;47;24;89;144;57;232;21;5;5;26;21;46;52;57;281;9;11;290;0
