INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
59008;59;590080101;23.1;13470;17860;23300;0.55;0.232;72.3;66.6;3.5;2.2;22.7;3.6;13.1;5.1;5.2;2.8
59008;59;590080102;34.3;11810;15630;20870;0.58;0.246;65.6;57.9;4.2;3.5;23.6;4.0;18.1;5.9;8.1;4.1
59008;59;590080103;21.9;13610;17730;22380;0.49;0.215;59.2;54.9;3.4;0.9;33.9;4.9;13.0;3.8;6.4;2.8
59008;59;590080104;29.5;12480;16400;21070;0.52;0.233;64.5;57.8;4.2;2.5;25.9;4.2;16.0;6.0;6.8;3.2
59009;59;590090101;;19610;26230;35040;0.59;0.261;88.7;78.4;3.2;7.1;19.0;7.8;3.7;1.8;1.3;0.6
59009;59;590090102;;20300;26060;34450;0.54;0.265;86.2;77.6;2.3;6.3;22.4;8.6;3.0;1.6;1.0;0.4
59009;59;590090103;24.4;13280;18250;24730;0.63;0.268;82.9;76.3;4.0;2.6;15.0;4.4;11.7;3.8;5.2;2.7
59009;59;590090104;;22320;29940;41000;0.62;0.329;79.9;69.9;2.4;7.6;21.4;19.0;2.6;1.3;0.9;0.4
59009;59;590090201;;17400;24370;31430;0.58;0.252;83.5;76.4;2.6;4.5;23.0;3.9;6.7;2.9;2.6;1.2
59009;59;590090203;8.9;18930;25860;33310;0.56;0.25;79.2;72.3;2.0;4.9;27.3;7.8;4.2;1.9;1.5;0.8
59009;59;590090204;15.8;14870;20100;25240;0.52;0.237;74.3;69.6;3.8;0.9;25.6;4.6;9.8;3.4;4.1;2.3
59009;59;590090206;8.8;18890;24720;32070;0.53;0.259;77.5;68.4;2.4;6.7;31.9;6.5;4.1;1.4;1.9;0.8
59009;59;590090207;;18630;23690;31020;0.52;0.247;76.7;68.9;2.5;5.3;31.3;5.8;4.4;1.7;1.8;0.9
59009;59;590090301;12.3;17250;23490;31810;0.62;0.255;75.4;69.2;2.5;3.7;29.5;6.6;5.7;1.9;2.6;1.2
59009;59;590090303;16.3;15660;21430;29000;0.62;0.259;74.7;69.6;2.3;2.8;28.1;5.1;7.8;2.5;3.3;2.0
59009;59;590090304;15.1;16200;22640;30640;0.64;0.264;81.6;74.5;2.9;4.2;22.8;5.5;7.3;3.0;2.7;1.6
59009;59;590090402;;29370;41190;57050;0.67;0.369;72.8;59.7;1.5;11.6;26.6;32.8;0.8;0.5;0.2;0.1
59009;59;590090403;;22790;34020;49630;0.79;0.363;79.4;66.1;1.9;11.4;21.9;23.1;1.5;0.6;0.6;0.3
59009;59;590090404;12.4;16890;24530;33870;0.69;0.289;74.0;67.9;2.2;3.9;30.1;10.6;4.5;2.0;1.5;1.0
59009;59;590090405;;20310;27140;36730;0.61;0.275;84.8;76.0;2.1;6.7;23.0;9.8;3.2;1.5;1.2;0.5
59009;59;590090501;;19210;24830;32470;0.53;0.277;83.3;74.9;2.5;5.9;23.0;9.6;3.6;1.7;1.2;0.7
59009;59;590090502;29.6;12400;16590;22750;0.62;0.261;72.8;65.3;4.4;3.1;19.4;4.8;15.2;5.3;6.8;3.1
59009;59;590090504;32.5;11930;15860;21390;0.6;0.254;69.1;61.4;5.1;2.6;20.9;3.9;17.0;5.3;7.6;4.1
59009;59;590090505;37.7;10720;15090;20660;0.66;0.28;66.1;58.5;3.7;3.9;22.7;4.1;18.1;6.5;7.5;4.1
59009;59;590090602;;15780;21630;31600;0.73;0.286;67.3;62.8;3.2;1.3;36.1;7.6;6.6;2.0;3.1;1.5
59009;59;590090603;40.3;11280;14330;19310;0.56;0.229;65.8;58.8;5.9;1.1;17.0;2.4;24.4;7.5;10.6;6.3
59009;59;590090701;51.4;10080;12920;16680;0.51;0.212;59.8;51.7;6.9;1.2;10.1;1.3;36.0;10.0;16.7;9.3
59009;59;590090703;;11090;13960;17970;0.49;0.217;67.9;60.4;6.4;1.1;11.3;2.0;27.7;6.0;14.1;7.6
