INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
46001;46;460010000;Z;5;251.534216187339;72.9362117880853;10.0825300657775;168.515474333476;168.515474333476;52.729395410259;25.0433083312195;90.7427705919976;115.139282983064;34.6367878973243;14.3192537180328;4.420149735055;0.0;52.0972941343466;20.8389176537387;78.1459412015199;232.080097268693;30.8656570827209;47.049670076421;34.6967615566434;41.796664227325;77.6432707275089;52.729395410259;25.0433083312195;90.7427705919976;115.139282983064;34.6367878973243;14.3192537180328;4.420149735055;0.0
46003;46;460030000;Z;5;330.0;120.0;5.0;205.0;205.0;70.0;40.0;95.0;120.0;25.0;50.0;10.0;0.0;50.0;70.0;120.0;256.0;37.0;77.0;52.0;48.0;105.0;70.0;40.0;95.0;120.0;25.0;50.0;10.0;0.0
46005;46;460050000;Z;5;160.0;45.0;0.0;115.0;115.0;30.0;5.0;80.0;85.0;15.0;10.0;5.0;0.0;20.0;25.0;46.0;164.0;10.0;35.0;20.0;12.0;47.0;30.0;5.0;80.0;85.0;15.0;10.0;5.0;0.0
46006;46;460060000;Z;5;172.030754384289;55.3184418228394;0.0;116.712312561449;116.712312561449;40.8197292829573;10.1599244509993;65.7326588274926;70.8126210529923;5.07996222549966;35.6882366200469;5.13149266291043;0.0;30.1736955397306;25.1447462831088;53.3068621201907;143.094059678307;16.2765947896109;50.7540344546114;21.1572832147511;18.1450794454645;63.0619969051854;40.8197292829573;10.1599244509993;65.7326588274926;70.8126210529923;5.07996222549966;35.6882366200469;5.13149266291043;0.0
46007;46;460070000;Z;5;425.0;125.0;10.0;290.0;290.0;125.0;25.0;140.0;165.0;65.0;45.0;15.0;0.0;55.0;70.0;122.0;368.0;59.0;113.0;92.0;64.0;130.0;125.0;25.0;140.0;165.0;65.0;45.0;15.0;0.0
46010;46;460100000;Z;5;155.0;35.0;0.0;120.0;120.0;55.0;0.0;65.0;65.0;25.0;25.0;5.0;0.0;10.0;25.0;35.0;171.0;23.0;31.0;7.0;18.0;50.0;55.0;0.0;65.0;65.0;25.0;25.0;5.0;0.0
46011;46;460110000;Z;5;175.406927233204;62.2623639674657;9.85918240590666;103.285380859831;103.285380859831;43.1180276294513;0.0;60.1673532303801;65.0125895337551;24.2261815168749;14.0466098092014;0.0;0.0;41.5082426449771;20.7541213224886;61.2246579013413;137.057636074841;15.576781502875;57.474038670989;23.6251713731087;24.627960593615;54.3479217653221;43.1180276294513;0.0;60.1673532303801;65.0125895337551;24.2261815168749;14.0466098092014;0.0;0.0
46012;46;460120000;Z;5;274.503610108305;99.8194945848392;9.98194945848382;164.702166064982;164.702166064982;59.8916967509019;14.9729241877257;89.8375451263543;94.8285198555962;39.927797833935;24.954873646209;0.0;4.99097472924166;39.9277978339357;59.8916967509035;94.8285198555972;216.608303249098;17.9675090252706;68.8754512635376;45.9169675090259;26.9512635379064;94.828519855596;59.8916967509019;14.9729241877257;89.8375451263543;94.8285198555962;39.927797833935;24.954873646209;0.0;4.99097472924166
46015;46;460150000;Z;5;658.827254847084;226.068731110329;10.1769724077723;422.581551328982;422.581551328982;143.848791986632;50.2361219161471;228.496637426203;243.59859766382;84.5422849775775;66.8977291872089;23.2210724521931;4.32186704818218;115.663071730866;110.405659379463;230.274660991452;580.441616493635;60.9113065336885;149.515010576661;147.02935223831;61.1186213440671;251.038928301361;143.848791986632;50.2361219161471;228.496637426203;243.59859766382;84.5422849775775;66.8977291872089;23.2210724521931;4.32186704818218
46016;46;460160000;Z;5;175.0;55.0;0.0;120.0;120.0;45.0;10.0;65.0;80.0;10.0;20.0;5.0;5.0;30.0;25.0;54.0;179.0;12.0;39.0;21.0;13.0;70.0;45.0;10.0;65.0;80.0;10.0;20.0;5.0;5.0
