INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
64024;64;640240101;8.9;21040;31640;49690;0.91;0.388;63.5;47.4;2.1;14.0;38.8;25.8;1.6;0.3;0.9;0.4
64024;64;640240102;11.2;16810;22370;30240;0.6;0.272;66.2;54.0;3.3;8.9;35.7;11.4;5.0;1.2;2.7;1.1
64024;64;640240103;10.6;17600;24190;31830;0.59;0.268;71.5;60.6;3.6;7.3;33.7;10.1;3.6;1.1;1.7;0.8
64024;64;640240104;;18160;23530;30660;0.53;0.257;64.5;54.3;3.2;7.0;38.4;11.1;4.3;1.0;2.4;0.9
64024;64;640240105;8.7;18750;26770;37370;0.7;0.318;54.1;43.3;2.6;8.2;45.4;19.0;2.6;0.6;1.4;0.6
64024;64;640240106;9.3;18300;24860;33770;0.62;0.305;63.7;51.6;3.3;8.8;37.3;14.6;3.6;0.8;1.9;0.9
64024;64;640240107;9.2;17910;23700;31700;0.58;0.276;66.9;56.6;3.5;6.8;35.5;13.1;4.4;1.1;2.3;1.0
64024;64;640240108;9.9;17160;22080;28440;0.51;0.246;69.2;59.3;3.6;6.3;32.8;9.3;5.8;1.3;3.0;1.5
64024;64;640240109;;17170;21870;27140;0.46;0.206;58.6;51.4;3.5;3.7;43.1;7.9;4.8;1.2;2.4;1.2
64024;64;640240110;9.1;18220;23380;30860;0.54;0.245;60.5;50.4;3.2;6.9;41.7;10.8;4.3;1.0;2.3;1.0
64024;64;640240111;7.9;18460;24890;32740;0.57;0.264;64.7;52.5;3.0;9.2;37.9;13.9;3.3;1.0;1.6;0.7
64024;64;640240112;12.2;16410;21100;27220;0.51;0.239;61.4;54.4;3.4;3.6;39.2;8.5;6.2;1.4;3.2;1.6
64024;64;640240113;8.4;18860;24780;32800;0.56;0.29;74.6;63.6;3.0;8.0;27.5;14.9;3.8;1.1;1.9;0.8
64024;64;640240114;9.9;17660;23160;29610;0.52;0.282;60.6;50.8;3.3;6.5;38.2;13.0;4.9;0.8;2.7;1.4
