INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
07010;07;70100101;29.7;12290;16370;21720;0.58;0.246;49.0;41.0;4.2;3.8;41.1;6.4;14.5;2.0;8.1;4.4
07010;07;70100102;15.3;15640;21240;27280;0.55;0.259;70.7;64.2;3.4;3.1;27.7;9.5;7.8;2.3;3.7;1.8
07010;07;70100103;10.3;16920;21890;27250;0.47;0.281;60.6;52.5;2.6;5.5;39.4;12.2;4.5;1.7;1.8;1.0
07010;07;70100201;20.5;14600;19630;25400;0.55;0.263;66.8;60.3;3.6;2.9;28.2;11.1;8.6;3.2;3.6;1.8
07010;07;70100202;31.2;12110;15630;21530;0.6;0.261;54.9;46.5;4.5;3.9;36.0;6.6;14.1;4.9;5.9;3.3
07010;07;70100203;19.5;14290;18850;24410;0.54;0.243;55.6;50.0;2.9;2.7;40.7;7.6;9.2;2.3;4.5;2.4
07010;07;70100204;49.4;10540;13260;17370;0.52;0.225;48.9;40.2;5.8;2.9;31.5;4.4;23.7;8.9;8.9;5.9
07019;07;70190101;26.8;12620;17960;24160;0.64;0.333;53.7;42.2;4.7;6.8;34.8;14.6;12.4;1.4;7.2;3.8
07019;07;70190102;18.8;13910;18630;24200;0.55;0.269;53.6;45.6;3.7;4.3;40.4;11.5;8.7;1.8;4.5;2.4
07019;07;70190103;20.2;14220;19330;24900;0.55;0.271;62.4;52.7;3.6;6.1;32.2;10.5;9.1;2.3;4.6;2.2
07019;07;70190104;39.5;11280;15140;21170;0.65;0.281;46.0;38.1;4.5;3.4;40.3;9.4;15.6;4.1;7.6;3.9
07019;07;70190105;14.5;16440;22020;29430;0.59;0.302;64.1;47.1;3.2;13.8;35.3;15.6;4.4;1.7;1.7;1.0
07102;07;71020101;7.7;17960;22350;28300;0.46;0.223;63.0;56.8;2.4;3.8;39.0;10.1;4.0;1.2;1.9;0.9
07102;07;71020102;;18230;23130;29300;0.48;0.402;46.7;42.2;1.8;2.7;32.9;36.2;3.1;1.0;1.4;0.7
07102;07;71020103;;19110;23820;29740;0.45;0.216;58.2;50.4;2.0;5.8;46.5;9.5;3.0;1.2;1.2;0.6
07102;07;71020104;;18100;23600;30090;0.51;0.252;74.2;67.1;3.2;3.9;29.4;10.2;4.4;1.4;1.9;1.1
07324;07;73240101;;12800;17550;23390;0.6;0.305;76.7;63.0;5.9;7.8;19.3;7.2;11.5;2.4;5.7;3.4
07324;07;73240102;13.3;16000;21390;27930;0.56;0.247;66.9;59.7;3.1;4.1;32.9;9.5;6.4;2.4;2.5;1.5
07324;07;73240103;;18820;24300;31240;0.51;0.257;66.9;57.5;2.1;7.3;35.9;12.1;3.7;1.6;1.3;0.8
07324;07;73240104;17.1;15100;20570;27230;0.59;0.265;66.8;58.3;3.5;5.0;29.7;11.3;7.2;2.7;3.0;1.5
