IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
310010000;31;31000;31001;ZZZZZZ;3100100;Z;118;16;15;19;31;28;8;23;76;19;92;5;0;0;5;31;15;21;15;114;4;6;118;0
310020000;31;31000;31002;ZZZZZZ;3100200;Z;245;37;35;45;56;50;23;51;129;65;188;25;15;10;25;30;10;46;25;243;2;5;245;0
310030000;31;31000;31003;ZZZZZZ;3100300;Z;1275;296;211;300;349;101;18;406;801;68;988;0;42;278;242;116;53;74;183;1252;23;39;1275;0
310040000;31;31000;31004;ZZZZZZ;3100400;Z;2655;635;337;588;637;339;120;802;1540;313;2072;0;80;357;407;347;206;379;296;2595;60;96;2655;0
310050000;31;31000;31005;ZZZZZZ;3100500;Z;305;56;28;50;61;82;28;69;154;82;252;0;5;10;31;21;46;129;10;289;16;16;305;0
310060000;31;31000;31006;ZZZZZZ;3100600;Z;210;40;36;38;57;22;17;59;118;33;159;0;5;15;26;20;10;61;20;209;1;5;210;0
310070000;31;31000;31007;ZZZZZZ;3100700;Z;67;10;7;4;22;17;7;10;42;15;60;5;0;0;5;5;0;40;5;59;8;9;67;0
310080000;31;31000;31008;ZZZZZZ;3100800;Z;243;37;20;37;54;57;37;48;123;72;221;5;10;10;35;40;25;70;25;221;22;22;243;0
310090000;31;31000;31009;ZZZZZZ;3100900;Z;157;14;7;17;15;40;64;16;52;89;142;0;0;0;20;0;0;80;43;151;6;11;103;54
310100000;31;31000;31010;ZZZZZZ;3101000;Z;116;18;14;18;31;26;9;26;66;23;105;0;16;5;5;11;11;47;11;115;1;3;116;0
310110000;31;31000;31011;ZZZZZZ;3101100;Z;263;38;21;44;51;71;37;52;125;85;206;5;10;10;35;35;15;85;10;256;7;14;263;0
310120000;31;31000;31012;ZZZZZZ;3101200;Z;102;16;8;10;23;31;14;17;54;31;78;0;0;16;10;0;0;36;16;97;5;6;102;0
310130000;31;31000;31013;ZZZZZZ;3101300;Z;364;74;37;72;73;82;26;95;187;82;305;0;10;25;40;45;45;85;55;363;1;8;364;0
310140000;31;31000;31014;ZZZZZZ;3101400;Z;72;8;6;14;8;24;11;10;34;28;62;5;0;5;5;0;0;46;0;72;0;2;72;0
310150000;31;31000;31015;ZZZZZZ;3101500;Z;23;0;0;3;8;6;5;0;13;10;16;5;0;0;0;5;0;5;0;23;0;0;23;0
310170000;31;31000;31017;ZZZZZZ;3101700;Z;100;12;12;20;23;22;10;16;63;21;86;0;10;10;5;15;10;20;15;90;10;20;100;0
310180000;31;31000;31018;ZZZZZZ;3101800;Z;231;41;21;39;54;50;27;53;117;61;199;15;10;10;25;35;25;75;5;220;11;11;231;0
310190000;31;31000;31019;ZZZZZZ;3101900;Z;30;9;1;7;8;2;3;9;16;5;19;0;0;0;0;9;5;5;0;26;4;2;30;0
310200000;31;31000;31020;ZZZZZZ;3102000;Z;879;121;94;138;180;217;129;154;444;281;745;30;10;54;109;119;99;240;85;846;33;49;868;11
310210000;31;31000;31021;ZZZZZZ;3102100;Z;136;14;23;18;39;28;14;23;82;31;134;5;15;15;26;31;5;21;15;132;4;4;136;0
310220101;31;31701;31022;ZZZZZZ;3102201;H;2742;488;513;514;532;478;216;632;1613;497;2283;0;108;263;342;370;328;625;249;2630;112;217;2742;0
310220102;31;31701;31022;ZZZZZZ;3102201;H;5666;1024;1274;1421;975;586;385;1289;3670;707;4647;0;250;493;940;1001;615;834;514;5434;232;453;5644;22
310230000;31;31000;31023;ZZZZZZ;3102300;Z;309;42;22;47;58;84;55;50;151;108;271;5;14;4;28;29;23;133;35;296;13;19;309;0
310240000;31;31000;31024;ZZZZZZ;3102400;Z;427;94;51;82;100;62;36;118;230;79;327;10;20;50;40;40;45;65;55;416;11;20;421;6
310250000;31;31000;31025;ZZZZZZ;3102500;Z;899;195;123;182;215;148;36;263;504;132;730;10;30;215;95;85;15;150;130;872;27;35;899;0
310260000;31;31000;31026;ZZZZZZ;3102600;Z;1035;177;120;203;227;184;124;235;574;227;863;25;25;121;167;131;76;227;91;1025;10;28;1033;2
310270000;31;31000;31027;ZZZZZZ;3102700;Z;204;40;27;36;61;23;17;51;126;27;189;24;19;15;19;34;24;10;44;204;0;6;204;0
310280000;31;31000;31028;ZZZZZZ;3102800;Z;1193;204;177;203;236;213;159;286;615;292;1022;0;75;25;106;146;71;292;308;1088;105;126;1094;99
310290000;31;31000;31029;ZZZZZZ;3102900;Z;332;71;33;74;87;46;21;90;199;43;258;0;30;59;50;10;30;50;30;324;8;11;332;0
310300000;31;31000;31030;ZZZZZZ;3103000;Z;72;13;10;7;26;10;6;18;42;12;55;10;0;20;0;5;5;10;5;67;5;6;72;0
310310000;31;00252;31031;ZZZZZZ;3103100;Z;586;73;46;91;138;156;82;98;297;191;519;5;31;25;76;82;51;207;41;569;17;26;586;0
310320000;31;31701;31032;ZZZZZZ;3103200;Z;6984;1576;1021;1626;1285;1087;389;2032;3859;1093;5425;5;210;680;1005;880;505;1320;820;6627;357;525;6914;70
310330101;31;31208;31033;ZZZZZZ;3103301;H;3684;778;612;779;770;507;238;1012;2109;563;2890;10;170;285;445;540;385;585;470;3498;186;292;3684;0
310330102;31;31208;31033;ZZZZZZ;3103301;H;2703;542;363;473;536;433;356;709;1365;629;2165;20;60;115;360;395;255;690;270;2567;136;190;2528;175
310330103;31;31208;31033;ZZZZZZ;3103301;H;3365;639;562;647;663;496;358;840;1846;679;2785;0;105;145;345;660;365;770;395;3201;164;271;3347;18
310340000;31;31000;31034;ZZZZZZ;3103400;Z;239;48;23;50;56;44;17;60;127;52;174;0;0;20;36;31;15;51;20;228;11;16;239;0
310350000;31;31701;31035;ZZZZZZ;3103500;Z;4126;586;1389;623;714;477;336;1199;2281;646;3520;15;71;752;363;354;176;670;1119;3931;195;327;3887;239
310360000;31;31701;31036;ZZZZZZ;3103600;Z;1500;277;206;262;365;316;74;388;842;269;1169;5;68;319;159;145;34;295;145;1466;34;69;1500;0
310370000;31;31000;31037;ZZZZZZ;3103700;Z;1534;294;231;307;372;222;108;406;880;248;1244;24;44;117;253;248;156;248;156;1508;26;58;1531;3
310380000;31;31000;31038;ZZZZZZ;3103800;Z;664;171;83;152;125;91;42;207;367;90;528;5;10;109;104;57;52;138;52;654;10;28;664;0
310390000;31;31000;31039;ZZZZZZ;3103900;Z;71;16;3;15;17;9;9;16;42;12;57;0;10;0;5;21;0;21;0;65;6;4;71;0
310400000;31;31000;31040;ZZZZZZ;3104000;Z;38;7;3;4;10;10;4;9;22;8;27;0;0;5;5;5;5;5;0;38;0;1;38;0
310410000;31;31000;31041;ZZZZZZ;3104100;Z;112;12;13;15;32;32;8;15;65;32;115;5;0;10;10;25;10;45;10;110;2;2;112;0
310420000;31;31113;31042;ZZZZZZ;3104200;Z;2312;231;233;276;462;569;539;315;1079;919;2048;10;104;55;249;367;179;905;179;2202;110;206;2138;174
310430000;31;31000;31043;ZZZZZZ;3104300;Z;148;13;13;14;39;38;31;18;76;54;130;10;5;10;15;10;0;65;15;143;5;7;148;0
310440101;31;31701;31044;310021;3104401;H;2262;398;227;272;437;530;398;503;1002;758;1864;0;51;410;208;106;42;824;223;2227;35;110;2262;0
310440102;31;31701;31044;310011;3104401;H;2658;302;841;560;421;219;315;653;1537;468;2362;0;52;400;444;360;115;462;529;2586;71;109;2394;264
310440103;31;31701;31044;310011;3104401;H;1855;312;237;330;439;304;232;399;1021;434;1542;0;39;310;236;227;115;436;180;1808;46;117;1855;0
310440104;31;31701;31044;310011;3104401;H;2715;454;429;475;545;535;277;575;1500;640;2262;0;77;555;370;203;96;689;273;2622;93;183;2635;80
310440105;31;31701;31044;310021;3104401;H;2775;494;415;487;565;610;205;698;1489;589;2267;5;76;443;333;291;98;662;360;2691;85;189;2775;0
310440106;31;31701;31044;310021;3104401;H;1972;434;411;385;358;266;119;573;1081;318;1539;0;38;241;231;219;138;358;314;1828;144;251;1912;60
310440107;31;31701;31044;310021;3104401;A;343;59;109;82;42;28;22;83;213;48;282;0;6;50;37;96;10;49;34;332;11;20;237;106
310440108;31;31701;31044;310011;3104401;A;1988;424;569;522;295;121;57;546;1291;151;1565;1;54;375;268;319;140;126;283;1805;183;242;1858;130
310450000;31;31000;31045;ZZZZZZ;3104500;Z;490;74;51;75;91;87;112;93;238;159;390;20;5;25;80;65;20;160;15;473;17;30;414;76
310460000;31;31000;31046;ZZZZZZ;3104600;Z;12;1;2;1;3;3;2;2;6;4;5;0;5;0;0;0;0;0;0;12;0;0;12;0
310470000;31;31000;31047;ZZZZZZ;3104700;Z;89;14;13;19;20;17;6;16;59;14;75;10;0;5;5;25;10;5;15;86;3;4;89;0
310480000;31;31110;31048;ZZZZZZ;3104800;Z;3346;714;443;790;672;437;290;912;1868;565;2628;10;85;301;466;446;271;719;330;3302;44;128;3213;133
310490000;31;31000;31049;ZZZZZZ;3104900;Z;553;102;62;108;142;97;42;128;331;94;466;9;39;49;88;63;15;176;27;544;9;23;553;0
310500000;31;31000;31050;ZZZZZZ;3105000;Z;640;135;85;83;125;105;107;161;307;173;512;10;26;0;31;71;97;186;92;610;30;49;560;80
310510000;31;31000;31051;ZZZZZZ;3105100;Z;462;126;72;104;104;42;13;155;274;34;318;0;41;56;41;82;20;36;41;453;9;13;462;0
310520000;31;31000;31052;ZZZZZZ;3105200;Z;1557;270;219;268;421;257;122;361;910;286;1245;0;55;150;210;205;200;275;150;1519;38;60;1557;0
