INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
53001;53;530010000;Z;5;211.498373101952;47.6616052060738;374.342190889371;278.026030368764;181.709869848156;139.013015184382;66.5276572668113
53002;53;530020000;Z;5;99.2303346340059;21.9912344804813;136.330575096161;64.8142947765774;46.679868467914;22.2146813267097;12.1282135129965
53003;53;530030000;Z;5;656.0;131.0;610.0;366.0;171.0;99.0;44.0
53005;53;530050000;Z;5;437.108960961505;80.9327623739026;486.596824180036;259.063269363365;192.352346139541;123.8275250617;70.1037756239243
53007;53;530070000;Z;5;352.043090883779;90.3141116587541;612.335574511737;380.964477953559;288.216581488425;162.55814111631;113.690969860486
53008;53;530080000;Z;5;316.537471460703;64.0224427151899;471.949413184179;264.346699676248;151.852381446132;74.5821939063665;38.1496493244019
53009;53;530090000;Z;5;86.555223880598;20.6552238805971;151.471641791046;83.6044776119405;62.9492537313433;34.4253731343285;22.6223880597015
53010;53;530100000;Z;5;66.1902031929894;20.9976979292589;126.64847521574;55.0435849970556;26.4272019291695;11.1130164893698;7.12495063605469
53011;53;530110000;Z;5;97.4218413693308;28.8689071492623;199.995178751948;144.178455198976;86.5070731193857;32.8107369687693;23.8834916833112
53012;53;530120000;Z;5;56.1827956989247;13.2795698924731;108.279569892473;82.7204301075268;45.9677419354839;27.5806451612903;15.3225806451613
53015;53;530150000;Z;5;237.0;45.0;382.0;284.0;173.0;100.0;49.0
53017;53;530170000;Z;5;190.0;33.0;236.0;111.0;75.0;31.0;21.0
53018;53;530180000;Z;5;287.978337708667;37.1805930008242;264.345569125373;157.503660056829;100.946968594121;46.4377863847125;22.1059777982291
53019;53;530190000;Z;5;17.0;4.0;31.0;20.0;8.0;4.0;5.0
53022;53;530220000;Z;5;101.306293548072;14.1125127602761;97.7942463122111;65.490387119275;30.2141418169327;25.2304126452837;19.8977281504747
53023;53;530230000;Z;5;45.4990941075589;5.08683145826072;89.17544829572;88.7568613523902;70.6232437727207;33.2927440832813;11.3436118241639
53025;53;530250000;Z;5;175.490513620926;46.2444685882599;247.572342912939;149.729546002509;76.4148328990503;44.776823839259;37.0207735535027
53027;53;530270000;Z;5;38.0;6.0;37.0;27.0;18.0;17.0;11.0
53028;53;530280000;Z;5;60.6590509666081;22.6186291739895;123.374340949033;97.6713532513181;48.3216168717047;35.9841827768014;13.3655536028119
53029;53;530290000;Z;5;172.724082934607;37.9393939393936;297.52472089314;171.725677830941;89.8564593301434;59.9043062200955;36.9409888357256
53031;53;530310000;Z;5;68.8999616865367;11.0995353981771;103.265743126007;76.440233350882;39.9341320069604;18.9739946708669;11.0255278911329
53034;53;530340000;Z;5;859.543371522084;232.085106382979;1292.3371522095;806.346972176761;579.220949263504;452.268412438626;343.168576104747
53035;53;530350000;Z;5;63.0;16.0;145.0;90.0;50.0;20.0;5.0
53036;53;530360000;Z;5;209.0;34.0;230.0;159.0;65.0;35.0;30.0
53037;53;530370000;Z;5;96.5296551724138;30.1655172413793;190.04275862069;96.5296551724138;53.2924137931034;34.1875862068965;22.1213793103448
53039;53;530390000;Z;5;376.0;63.0;403.0;240.0;134.0;58.0;50.0
53040;53;530400000;Z;5;112.890821691883;19.1477264590286;149.875617929913;75.8062380527769;48.4087489599312;25.6692811580541;8.97491697668272
53041;53;530410000;Z;5;47.0;9.0;65.0;47.0;22.0;10.0;5.0
53042;53;530420000;Z;5;187.0;38.0;186.0;112.0;68.0;27.0;13.0
53045;53;530450000;Z;5;99.0;24.0;186.0;95.0;58.0;26.0;20.0
53046;53;530460000;Z;5;52.1513851010452;10.996303170525;64.8076240809506;35.9823883547011;22.7963827439712;6.9846744136227;7.92110008326583
53047;53;530470000;Z;5;64.5186093106881;9.06927728233054;66.5024707120351;37.2696409465102;12.0885946742601;16.1260744609535;4.03271106100479
53048;53;530480000;Z;5;204.966172923245;35.0325702649339;268.272807361978;160.154556952547;100.029976269697;55.2217464291256;22.8431442516512
53049;53;530490000;Z;5;60.275528921752;21.0950929012443;141.613893200255;101.427541255412;77.3286326423216;30.1246038507791;20.0878863967727
53051;53;530510000;Z;5;112.577036296888;22.2702096033513;135.60212063337;77.1237485303753;46.9036853718406;21.2306092227603;11.1238572648646
53052;53;530520000;Z;5;33.9263157894737;25.7017543859649;65.7964912280702;43.1789473684211;27.7578947368421;18.5052631578947;7.19649122807018
53053;53;530530000;Z;5;100.17755394528;21.938993149141;124.481723971075;94.88895436862;24.2981899069574;15.8048763674062;7.02400266034562
53054;53;530540101;H;4;433.380668518317;134.071788151391;654.830012137475;441.49029489376;362.58492228701;254.77368843704;224.910649687117
53054;53;530540102;H;4;345.516171147081;128.418911884863;607.501655802833;350.702734888688;254.222174883187;181.859676464418;185.128880963392
53055;53;530550000;Z;5;128.066202090592;14.1358885017422;154.599303135889;84.8780487804879;51.5331010452962;31.3240418118467;11.1149825783972
