INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT
34001;34;340010000;Z;0;1086.0;157.0;702.0;227.0;843.0;65.0;644.0;134.0;704.0;40.0;550.0;114.0;139.0;25.0;94.0;20.0;16.0;11.0;57.0;30.0;11.0;8.0;6.0;68.0;47.0;270.0;237.0;112.0;67.0;42.0;243.0;109.0;134.0;81.0;42.0;39.0;78.0;84.0;840.0;25.0;95.0;90.0;180.0;230.0;205.0;645.0;25.0;90.0;90.0;150.0;145.0;145.0;715.0;570.0;145.0;120.0;103.0;27.0;76.0;17.0;485.0;53.0;13.0;5.0;14.0;92.0;53.0;0.0;154.0;561.0;530.0;20.0;9.0;2.0;655.0;30.0;10.0;5.0;5.0;600.0
34002;34;340020000;Z;0;745.804242819939;108.363378534315;490.788087643549;146.652776642075;573.314586068976;38.5717151202038;455.356969710807;79.3859012379651;494.140836260383;23.3315765257799;399.578987508382;71.2302722262212;79.1737498085931;15.2401385944239;55.7779822024253;8.1556290117439;4.06375539308905;4.0637712909792;28.4226292871767;23.3517399977321;11.1683492706447;7.08052425655802;1.02298031241325;36.5620962382572;27.4153690209584;157.256279557391;153.188301933177;95.3683285334195;73.0557790399062;30.468431745867;172.489656750963;77.1280096292924;95.3616471216706;65.7319248924822;31.307235712515;34.4246891799673;51.9865838676295;54.7711479908512;537.758992187918;25.4135941702107;35.5831439090791;55.6814658146273;126.787183851589;152.14115617619;132.023146731406;461.658247195507;25.4135941702107;35.5831439090791;50.6467439550736;121.712530493576;126.78757786174;101.514656805828;502.288415631316;401.74498040582;100.543435225496;98.4856301572369;89.3310272999885;19.3240892545052;70.0069380454833;9.15460285724842;344.888065726394;30.4522694352546;14.2333526378581;2.02589191497368;10.1454006913394;73.1360687144944;25.3774893325787;2.02987717842337;99.4321947742669;402.856220857049;385.614244195857;14.1931677749242;3.04880888626844;0.0;476.962624188202;15.2642874541831;15.204034068919;5.11490156206625;0.0;441.379401103034
34003;34;340030101;H;0;1529.06243598971;255.052744344642;921.270677305318;352.739014339748;1061.73637211831;117.572954209549;720.10468400884;224.058733899916;554.266939958898;43.8851336506812;366.835521477174;143.546284831043;507.469432159407;73.6878205588678;353.269162531666;80.5124490688732;175.903337615205;45.4099108666973;122.074481558706;93.7426778191978;42.2334832032509;7.56341110857686;20.5421299877734;327.92003515904;79.1597936196409;272.417883078831;178.784336893459;103.371868779809;45.5468451588552;54.5356094286708;467.326063871403;219.150446152629;248.175617718773;98.8737776071869;37.5817224107173;61.2920551964696;74.4896769465172;293.962609317699;1061.73637211831;1.856274267841;101.970273929686;89.9934993227803;146.771021812198;382.408777358304;250.9247521612;554.266939958898;1.856274267841;81.8400711657733;38.6827831084021;93.9572270049994;199.533891459892;138.39669295199;558.874946384988;452.5683635049;106.306582880088;116.662738158549;106.647710405168;22.8928450739797;83.7548653311883;10.0150277533806;358.672029713383;65.1358942967786;11.6622250850761;15.2419401418213;1.856274267841;67.3973160428533;37.9811297033143;0.928137133920502;389.54116033711;169.333786047878;137.260423372168;22.7523136045743;5.05722445255459;4.26382461858121;558.874946384988;38.4587495967355;81.3920227760135;25.9392965807307;16.2580630724999;355.035624876091
34003;34;340030102;H;0;1453.77430655311;282.624399596819;840.791222581604;330.358684374688;1021.63256682401;148.213607360435;735.421395330602;137.997564132975;656.251589432701;71.2536535685042;489.81845268278;95.1794831814172;365.380977391311;76.9599537919304;245.602942647822;42.8180809515576;99.8258342660887;11.9378617574383;177.869627705239;46.8903699618738;16.6360807215167;8.1496956878735;4.07150729128065;232.325252733657;46.433028385922;335.13040334006;191.874313166626;108.582343241275;58.7104672328091;48.5767587236627;432.141739729099;169.525804031501;262.615935697598;107.588892323686;38.8552149971894;68.7336773264962;87.7423989529401;236.810448452473;1021.63256682401;0.916574032410448;115.281725478695;66.195199298442;157.156413931353;429.678374608642;211.610872541848;656.251589432701;0.916574032410448;101.329955723209;66.195199298442;120.583090838068;252.091607519097;115.135162021475;694.684997666201;535.736514034573;158.948483631628;209.765994497405;181.667517794248;52.3057855488905;129.361732245357;28.0984767031575;398.72112678788;89.824317544469;13.7613824288058;18.3583728016938;15.0713144717242;124.737305339641;34.2111782919864;0.0;516.157737517718;178.527260148482;163.781581954763;3.5944440949404;11.1512340987793;0.0;694.684997666201;46.99951082669;112.14900504268;15.8037579266599;7.35511204124577;494.907696547726
34003;34;340030103;H;0;3101.91699836929;498.423918016459;1842.32002213624;761.173058216589;2253.79802739878;262.198959244683;1635.87499076865;355.724077385447;1681.03023531822;164.520098350602;1235.88348510413;280.62665186349;572.767792080555;97.6788608940814;399.991505664517;75.0974255219565;126.381116440255;42.4670400974659;153.803912170775;148.94161446911;59.1378576228419;25.5153363479107;16.5209149321969;361.310431947141;108.544821404908;587.807452219009;545.702406148871;298.426931113141;209.536232803097;142.469751762612;848.118970970507;380.983612347744;467.135358622764;178.533997723447;83.3374997584077;95.1964979650396;300.420583056935;369.164390190125;2253.79802739878;9.63652449416201;170.590586045758;108.1146371903;575.770751371445;958.737240111641;391.224550925871;1681.03023531822;9.63652449416201;156.218391987797;93.0562821811499;434.139343273638;715.951736928636;272.027956452842;1728.86527385114;1495.57771866299;233.28755518815;273.574074533896;263.768901736766;54.5079454396594;209.260956297107;9.80517279712915;1285.24180979891;147.26442584947;19.3088359910907;18.2784899504082;25.4841570731073;140.894975525781;92.3925796623691;0.0;1162.66069943561;566.20457441553;511.209504206288;2.31040852719281;52.684661682049;0.0;1728.86527385114;34.5910692158899;148.392436486869;61.4629080730244;23.6260237734819;1368.37624594379
34003;34;340030104;H;0;1389.87763763915;249.727296136009;768.744945235978;371.405396267165;943.269301004499;87.835137605839;643.139569371138;212.294594027522;731.779960529058;52.5106872178491;526.973059434909;152.2962138763;211.489340475442;35.3244503879899;116.166509936229;59.9983801512227;34.8940195364871;17.4759091360631;67.7387093743594;48.6931309036717;18.0194309910642;21.7424544204503;2.92568611334588;128.555542141908;49.1220003264524;292.125240642433;228.219841996287;122.260931540984;95.1370052035294;27.8487391529062;446.608336634653;221.34652068813;225.261815946523;152.417678926496;79.3980280866956;73.0196508398001;130.806655244663;163.384002463495;944.269299263593;0.0;84.3568884358642;54.9123355891356;191.225977387288;444.056140673797;146.705728433463;734.77995530634;0.0;69.0959852612313;44.5156978476413;157.323142944315;354.865962674106;108.979166579047;749.549563639244;654.467086707398;95.0824769318469;161.160320280111;147.140575161634;38.4133474986238;108.72722766301;14.0197451184766;577.627099365025;59.601903026168;8.69282576502486;0.99999825909422;7.54526029208518;42.2345016388016;52.8479752930453;0.0;532.103381863047;217.446181776198;202.375816055812;2.92568611334588;8.98651973914856;3.15815986789136;752.549558416527;27.2434179724598;62.8284434496439;37.1488101682037;7.83856770496598;577.36188780371
34003;34;340030106;H;0;1339.81708931902;227.921282405856;693.712020827182;418.183786085983;914.600614197266;67.5787208811882;602.991749637204;244.030143678874;726.696812763168;46.610414111593;474.014741332878;206.071657318696;187.903801434098;20.9683067695952;128.977008304326;37.9584863601776;54.0979605361305;12.1642448391915;55.2680642369327;16.4837716274211;32.3406850139559;4.4756144839921;13.0734606964746;127.769434253679;41.599469899136;336.149722618338;169.362335644335;121.358917172149;62.5829094295554;55.7778251800749;425.216475121755;168.515503989953;256.700971131802;150.207035853937;62.5913346102458;87.6157012436915;82.9467792925217;192.062659975296;914.600614197266;4.45984833588876;102.870556727915;81.5464073194663;209.058546072525;302.726796415086;202.317292027158;726.696812763168;4.45984833588876;89.5811371666912;70.8727951317809;181.526054217493;238.001256217439;142.255721693875;738.787891508522;617.881012964915;120.906878543606;146.470153793114;131.071991118411;23.9471333051744;107.124857813237;15.3981626747026;524.576855026588;68.9685946164257;10.2742418583111;3.93918860144496;10.1221328621455;69.0189607314413;51.8879178121649;0.0;529.877454908625;208.910436599896;200.580587081914;5.15846744440586;3.17138207357628;0.0;738.787891508522;10.9383143388138;60.2526741499501;28.1175205476784;24.0712796166721;589.666233710131
34003;34;340030108;D;0;343.286429849816;61.4879063346497;194.928944472325;86.8695790428405;261.044116702765;17.5312602776052;180.449720894521;63.063135530639;234.176372407084;14.9115164413561;161.46714592706;57.7977100386681;26.8677442956808;2.61974383624908;18.9825749674608;5.26542549197097;6.32892526330991;0.0;9.49700231512846;4.82111263203602;0.955278593235451;5.26542549197097;0.0;28.1274266825451;5.91507910898846;74.8814073134931;64.3810817001908;28.9720796976415;37.9480454501865;20.8189967497195;82.2423131470506;33.8963840017302;48.3459291453204;34.5972593108384;14.528472129804;20.0687871810344;12.404712472463;35.2403413637491;261.044116702765;9.56330490313302;44.7523692865314;39.2376234424136;48.10631787742;75.9369416586652;41.7830942915881;234.176372407084;9.56330490313302;41.7970941751075;38.2823448491781;41.8856137922136;66.824719170711;35.8232955167409;237.318553479218;168.941953620889;68.3765998583288;35.7289197141704;31.9488541443815;11.5894846402804;20.3593695041011;3.78006556978888;130.550053925654;26.1083268389746;4.86583229789479;0.965797564013961;6.45194299435176;20.568527414616;47.8080724437128;0.0;157.931626899229;79.3869265799889;76.5105718295041;2.87635475048486;0.0;0.0;237.318553479218;23.2063750329202;12.3559373181793;0.0;1.67498421379213;196.301191344537
34003;34;340030109;H;0;1230.95012880507;192.741042007348;758.957452299356;279.251634498363;918.316235055577;104.512464749681;664.773391072614;149.030379233282;683.862714396071;45.7393653540191;501.998085922886;136.125263119166;234.453520659506;58.7730993956621;162.775305149729;12.9051161141157;38.8477113759494;24.5614247549204;64.1905767399662;62.5813113014543;25.0692810477662;13.880407617191;5.322807822259;120.472509737531;59.900871748756;279.374374945252;237.837220668315;72.1875305257354;67.0748865295233;81.4688409004642;312.63389374949;104.343299871963;208.290593877527;69.6163191729823;23.6005038352945;46.0158153376878;80.4613241070999;162.556250469408;918.316235055577;4.62031638364837;97.9981464920352;73.5489057221612;197.102976607453;351.021980528566;175.274859078903;683.862714396071;4.62031638364837;89.5582066238873;73.5489057221612;156.540398936228;228.334567698221;131.260319031925;696.28556740268;565.415598737479;130.869968665201;147.2393505529;126.631033147284;19.3071221726701;107.323910974613;20.6083174056162;469.309998659859;58.5282281468597;10.0044656365682;10.8652684898439;16.7076378043476;80.4462686801061;50.4236999850951;0.0;432.612663636075;263.672903766605;234.471007914846;9.59871510759514;19.6031807441633;0.0;696.28556740268;16.6041722235309;37.8546336024041;14.3339818502839;5.70916639843965;580.633220215957
34003;34;340030110;D;0;805.234056230288;108.279820792721;478.398828208615;218.555407228952;518.583289463322;20.1613398964165;396.513160096273;101.908789470633;438.490526415536;10.1901078939852;341.602094138634;86.698324382916;80.0927630477864;9.9712320024313;54.9110659576386;15.2104650877165;16.5642671364258;5.73534242211855;22.0231013007839;14.7467363966419;7.31914202375699;6.64590134949524;7.05827241856396;60.6778873144059;24.4280285828473;140.754712624895;104.755174876164;77.2987816850852;47.047192558469;63.6215118214554;286.650766766966;90.3245757226445;196.326191044321;78.7262370455266;33.9663814783137;44.7598555672129;92.7608536179213;115.163676103518;517.583291204228;0.955278593235451;75.6469704356954;52.0389307675941;112.941663284307;178.861573673235;91.8911071300204;438.490526415536;0.0;69.1052978026838;47.2954814023146;96.65638324691;145.133604524428;80.2997594391991;451.567582552887;335.750942303988;115.816640248899;90.532766873046;74.7511513953858;13.8542595643002;60.8968918310856;15.7816154776602;284.232653786362;29.7732723853958;6.68935429095038;7.64463288418583;7.41102895709369;45.8942329126949;69.9224073362045;0.0;300.749256607375;150.818325945513;127.923703605974;10.517049430631;12.3775729089079;0.0;451.567582552887;18.2617412854174;23.8572401570943;7.12803309863347;7.41102895709369;381.454055777958
34003;34;340030201;H;0;2197.94770694912;297.412429124971;1224.11155512608;676.42372269807;1419.80529270788;143.211610770435;967.442377886784;309.151304050661;888.404180123048;67.3187569603345;637.927129258456;183.158293904257;531.401112584832;75.8928538101008;329.515248628328;125.993010146404;57.3240809721214;24.8546764164698;200.617056127914;125.826078134299;50.3166801808923;45.9814088040842;26.4811319490507;140.639615136786;60.4437301015619;393.692865486608;400.333561980166;184.288340718987;118.631698466758;121.775480817013;778.142414241245;325.364495674118;452.777918567126;143.939637826089;54.4661097989835;89.4735280271054;288.500431101655;345.7023453135;1419.80529270788;0.0;185.179715058291;113.338225878504;285.732499337035;518.267807965541;274.612388011062;888.404180123048;0.0;151.611113192746;103.292005858251;194.100993248049;285.173163920359;154.226903903642;941.131706439114;725.469826414362;215.661880024752;250.758288646597;219.09874274909;96.3691371274299;122.72960562166;31.6595458975076;527.960468192819;145.41347636246;22.9428471968765;17.8299917379361;11.3230429242698;99.7739717886816;115.887908236071;0.0;674.603710835469;266.527995603645;214.084492425097;0.0;51.4120678272662;1.03143535128254;941.131706439114;58.9696390144922;95.2721617307332;30.1663148496215;21.2324957462871;711.710878466945
