IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
050010000;05;05000;05001;ZZZZZZ;0500100;Z;385;59;43;72;80;97;34;72;212;101;321;5;25;10;46;51;26;143;15;381;4;10;384;1
050030000;05;05000;05003;ZZZZZZ;0500300;Z;429;51;56;70;107;88;57;72;243;114;388;0;35;31;76;35;45;105;61;417;12;19;354;75
050040000;05;05000;05004;ZZZZZZ;0500400;Z;916;142;112;164;195;204;98;183;490;243;776;35;35;25;144;129;50;293;65;909;7;12;916;0
050060000;05;05101;05006;ZZZZZZ;0500600;Z;2279;375;314;383;540;400;267;492;1283;504;1875;10;75;115;350;360;250;520;195;2062;217;269;2213;66
050070000;05;05000;05007;ZZZZZZ;0500700;Z;365;66;45;77;69;81;27;79;214;72;311;15;30;10;45;45;10;135;20;359;6;5;365;0
050080000;05;05000;05008;ZZZZZZ;0500800;Z;358;59;38;58;85;80;38;80;191;87;266;0;26;10;51;46;31;72;31;354;4;13;357;1
050090000;05;05000;05009;ZZZZZZ;0500900;Z;104;4;15;8;23;33;21;12;46;46;84;0;5;5;0;5;11;58;0;104;0;1;104;0
050100000;05;05000;05010;ZZZZZZ;0501000;Z;821;119;90;120;160;198;135;162;391;268;721;61;26;5;72;72;82;307;97;790;31;45;808;13
050110000;05;05000;05011;ZZZZZZ;0501100;Z;404;79;54;87;101;64;19;103;237;64;322;20;25;10;35;50;65;75;40;401;3;3;404;0
050120000;05;05201;05012;ZZZZZZ;0501200;Z;603;107;78;113;133;112;60;133;347;123;495;0;43;11;65;92;76;171;38;582;21;28;602;1
050130000;05;05000;05013;ZZZZZZ;0501300;Z;136;14;15;24;35;35;13;21;85;30;120;0;0;15;15;15;15;45;15;129;7;10;136;0
050140000;05;05000;05014;ZZZZZZ;0501400;Z;220;25;23;39;49;65;19;28;126;66;210;0;10;0;5;20;10;100;65;209;11;13;175;45
050160000;05;05000;05016;ZZZZZZ;0501600;Z;254;49;15;47;49;73;21;53;126;75;220;20;35;10;20;15;20;75;25;248;6;10;254;0
050170000;05;05000;05017;ZZZZZZ;0501700;Z;2534;573;339;526;560;374;162;716;1445;373;2072;10;91;101;394;434;289;495;257;2480;54;120;2534;0
050180000;05;05000;05018;ZZZZZZ;0501800;Z;342;73;25;64;73;78;29;82;193;67;263;5;21;21;42;21;21;100;32;338;4;15;342;0
050190000;05;05000;05019;ZZZZZZ;0501900;Z;154;14;14;16;30;52;27;22;72;61;144;26;10;0;10;10;0;72;15;154;0;1;154;0
050210000;05;05000;05021;ZZZZZZ;0502100;Z;148;9;6;30;26;53;23;14;78;56;141;10;5;0;10;5;16;83;10;146;2;2;148;0
050220000;05;05000;05022;ZZZZZZ;0502200;Z;230;48;22;48;38;47;27;59;111;60;220;5;10;15;10;20;45;90;25;226;4;7;230;0
050230101;05;05301;05023;050011;0502301;H;626;151;89;154;124;69;39;193;362;71;475;7;35;10;61;147;48;104;63;577;49;54;626;0
050230102;05;05301;05023;050011;0502301;H;1742;322;256;323;372;296;174;408;962;373;1421;0;70;54;224;301;148;438;187;1685;57;82;1708;34
