IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
740010000;74;74108;74001;ZZZZZZ;7400100;Z;1439;263;249;263;342;216;106;351;841;247;1160;35;55;60;155;235;200;275;145;1356;83;91;1416;23
740020000;74;74113;74002;ZZZZZZ;7400200;Z;2579;599;429;579;580;292;100;780;1543;256;1987;5;105;170;380;380;365;325;255;2475;104;165;2576;3
740030000;74;74000;74003;ZZZZZZ;7400300;Z;1072;241;136;227;255;166;48;306;617;149;825;20;93;197;113;84;64;162;93;1020;52;56;1061;11
740040000;74;74000;74004;ZZZZZZ;7400400;Z;411;91;63;101;93;48;14;114;244;53;298;0;30;30;41;80;55;51;10;403;8;13;411;0
740050000;74;74501;74005;ZZZZZZ;7400500;Z;4459;914;612;922;1044;692;273;1167;2582;710;3564;15;217;373;584;640;453;858;425;4290;169;252;4392;67
740060000;74;74206;74006;ZZZZZZ;7400600;Z;2071;485;378;557;395;188;68;579;1324;168;1622;20;35;223;400;319;248;258;117;1991;80;127;2068;3
740070000;74;74502;74007;ZZZZZZ;7400700;Z;2665;599;378;650;516;349;173;740;1535;390;2090;5;120;225;465;245;280;500;250;2522;143;202;2660;5
740080101;74;00652;74008;ZZZZZZ;7400801;H;2928;521;601;746;472;386;201;661;1832;434;2410;0;88;186;387;598;368;416;367;2363;565;810;2928;0
740080102;74;00652;74008;ZZZZZZ;7400801;H;3457;562;625;825;634;502;310;716;2108;633;2921;0;47;242;492;707;379;674;380;2880;578;822;3332;125
740090000;74;74000;74009;ZZZZZZ;7400900;Z;900;220;126;248;179;96;32;267;540;93;688;5;42;111;147;105;63;125;90;797;103;135;900;0
740100101;74;74601;74010;740011;7401001;H;2899;388;758;573;569;341;270;606;1808;485;2511;0;112;477;492;388;135;508;399;2719;180;239;2899;0
740100102;74;74601;74010;740011;7401001;H;2142;262;416;385;322;295;463;403;1071;668;1877;0;54;351;321;134;78;529;412;2061;81;126;1961;181
740100103;74;74601;74010;740011;7401001;H;2769;393;582;543;527;430;294;538;1666;565;2376;0;176;341;419;368;143;582;347;2537;232;321;2735;34
740100201;74;74601;74010;740021;7401002;D;156;24;24;22;38;28;20;30;90;36;131;0;4;18;28;1;15;26;40;134;22;29;123;33
740100202;74;74601;74010;740021;7401002;A;456;32;135;61;56;38;134;56;238;162;415;0;18;28;102;55;23;92;98;427;29;39;362;94
740100203;74;74601;74010;740021;7401002;A;266;49;43;50;64;41;19;64;152;50;216;0;7;28;30;25;25;53;48;250;16;35;249;17
740100204;74;74601;74010;740021;7401002;H;4133;746;723;835;753;598;478;997;2236;901;3377;0;125;379;578;555;358;849;534;3725;408;492;3956;177
740100205;74;74601;74010;740021;7401002;H;4397;767;952;886;812;528;452;1031;2569;797;3633;0;126;439;687;665;351;860;506;3880;517;622;4366;31
740100301;74;74601;74010;740031;7401003;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740100302;74;74601;74010;740031;7401003;H;2824;477;655;552;519;323;298;638;1727;458;2347;0;75;264;346;410;345;506;402;2373;451;480;2795;29
740100303;74;74601;74010;740031;7401003;H;2748;472;550;587;437;390;312;594;1578;576;2278;0;65;268;419;366;255;593;312;2466;282;346;2649;99
740100304;74;74601;74010;740031;7401003;H;3263;517;624;677;495;547;403;667;1852;744;2740;0;84;428;486;405;175;745;416;3001;261;375;3132;131
740100401;74;74601;74010;740041;7401004;H;2386;287;330;419;351;466;533;384;1128;874;2096;3;60;345;268;238;64;902;218;2287;99;137;2386;0
740100402;74;74601;74010;740041;7401004;H;2290;345;507;477;379;327;255;510;1334;445;1942;0;104;260;355;293;154;503;272;2118;172;238;2290;0
740100403;74;74601;74010;740041;7401004;H;2480;324;367;435;439;425;489;465;1233;782;2156;0;46;353;296;238;155;793;274;2369;110;153;2480;0
740100404;74;74601;74010;740041;7401004;H;1874;191;614;323;350;266;129;480;1121;274;1689;3;56;250;428;178;93;307;374;1785;89;131;1751;123
740100501;74;74601;74010;740051;7401005;H;2323;370;410;480;421;393;248;447;1341;535;1949;0;48;200;309;370;224;561;237;2010;313;369;2323;0
740100502;74;74601;74010;740051;7401005;H;2830;379;584;622;478;374;393;481;1696;653;2464;3;53;220;395;420;363;603;406;2307;523;612;2488;342
