IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
640010000;64;64000;64001;ZZZZZZ;6400100;Z;181;28;14;42;48;37;12;32;112;37;171;5;24;20;24;29;10;49;10;181;0;3;181;0
640020000;64;64000;64002;ZZZZZZ;6400200;Z;162;43;20;33;29;21;15;48;86;28;116;5;5;5;30;25;10;20;15;157;5;4;161;1
640030000;64;64000;64003;ZZZZZZ;6400300;Z;226;35;32;31;72;35;22;47;142;37;195;0;5;5;46;31;26;51;31;224;2;14;226;0
640040000;64;64000;64004;ZZZZZZ;6400400;Z;102;14;12;22;26;19;9;18;63;21;82;0;5;0;10;19;29;14;5;100;2;3;102;0
640050000;64;64000;64005;ZZZZZZ;6400500;Z;542;93;72;89;124;103;61;118;300;124;449;5;20;20;90;71;75;132;35;536;6;20;542;0
640060000;64;64000;64006;ZZZZZZ;6400600;Z;461;64;39;83;105;115;54;78;254;128;401;15;25;15;55;50;40;110;90;449;12;16;422;39
640070000;64;64303;64007;ZZZZZZ;6400700;Z;1019;189;135;192;271;149;83;235;602;182;825;10;35;45;145;200;130;190;70;1005;14;33;1019;0
640080000;64;64000;64008;ZZZZZZ;6400800;Z;274;35;32;38;70;57;42;49;149;76;207;34;19;5;10;56;0;79;5;269;5;5;274;0
640090000;64;00751;64009;ZZZZZZ;6400900;Z;2158;439;290;521;462;310;137;545;1284;329;1733;0;171;112;363;304;272;337;176;2112;46;66;2158;0
640100000;64;64102;64010;ZZZZZZ;6401000;Z;670;109;71;113;140;145;92;136;357;177;589;5;10;35;50;75;105;260;49;661;9;14;670;0
640110000;64;64000;64011;ZZZZZZ;6401100;Z;112;21;15;19;26;21;10;29;58;24;88;10;5;0;5;15;5;44;5;112;0;2;112;0
640120000;64;64000;64012;ZZZZZZ;6401200;Z;141;24;20;22;40;16;20;33;76;31;108;10;10;0;10;20;10;34;15;139;2;4;141;0
640130000;64;64000;64013;ZZZZZZ;6401300;Z;173;25;26;35;34;34;19;33;102;39;132;31;0;10;5;5;15;56;10;173;0;3;173;0
640140000;64;64000;64014;ZZZZZZ;6401400;Z;672;119;97;122;147;115;70;161;370;140;527;15;25;10;90;85;85;160;55;658;14;21;672;0
640150000;64;64000;64015;ZZZZZZ;6401500;Z;226;34;13;41;47;50;41;39;117;70;185;15;0;10;5;15;30;105;5;218;8;6;226;0
640160000;64;64000;64016;ZZZZZZ;6401600;Z;322;42;52;49;78;61;39;57;190;75;256;39;10;0;30;25;34;98;20;318;4;16;322;0
640170000;64;64000;64017;ZZZZZZ;6401700;Z;319;44;63;42;66;58;46;61;178;80;275;10;10;5;30;45;40;110;25;309;10;15;319;0
640180000;64;64102;64018;ZZZZZZ;6401800;Z;448;79;46;76;91;98;58;102;226;120;355;10;15;35;40;40;40;130;45;443;5;7;448;0
640190000;64;64000;64019;ZZZZZZ;6401900;Z;232;45;26;46;49;43;24;63;110;59;172;15;5;0;25;41;20;46;20;230;2;5;232;0
640210000;64;64601;64021;ZZZZZZ;6402100;Z;637;121;84;125;132;124;51;160;353;123;507;10;20;10;118;103;35;143;66;626;11;27;637;0
640220000;64;64000;64022;ZZZZZZ;6402200;Z;131;21;18;22;34;20;17;31;68;32;119;10;5;15;0;30;25;25;10;122;9;12;131;0
640230000;64;64601;64023;ZZZZZZ;6402300;Z;889;156;114;165;196;183;75;221;469;198;714;0;45;74;119;119;64;193;99;879;10;22;889;0
640240101;64;00751;64024;640011;6402401;H;2112;199;274;264;434;564;377;300;1032;779;1913;0;119;270;218;108;77;815;305;2038;74;118;2112;0
