INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POPH;P19_H0014;P19_H1529;P19_H3044;P19_H4559;P19_H6074;P19_H75P;P19_H0019;P19_H2064;P19_H65P;P19_POPF;P19_F0014;P19_F1529;P19_F3044;P19_F4559;P19_F6074;P19_F75P;P19_F0019;P19_F2064;P19_F65P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
84001;84;840010000;Z;2851.0;515.348947447893;462.594763349508;521.428051865905;623.706038048463;512.846037031603;215.076162256628;1346.01058769477;273.323027701236;203.855275276129;238.901149205286;306.08075092148;240.552114063453;83.298270527189;338.853269667662;751.254103188767;255.903214838344;1504.98941230523;242.025919746657;258.739488073379;282.526902660619;317.625287126982;272.29392296815;131.777891729439;331.115192638615;848.771820108326;325.102399558285;669.968462306277;1600.02592329709;581.005614396629;2315.02655483953;5.07702869233557;94.5099860271009;224.786529544734;463.141581719169;384.222721523554;241.185911121766;575.461032144474;326.641764066392;2795.54144062042;55.4585593795777;114.205804517813;2809.00384669423;41.996153305772
84002;84;840020000;Z;1046.0;149.287334593573;130.502835538752;134.457466918715;287.69943289225;243.209829867675;100.843100189036;511.136105860113;69.2060491493384;70.1947069943289;64.2627599243856;142.366729678639;119.627599243856;45.4782608695652;100.843100189036;293.631379962193;116.661625708885;534.863894139887;80.0812854442344;60.3081285444234;70.1947069943289;145.332703213611;123.582230623819;55.3648393194707;107.76370510397;295.608695652174;131.491493383743;208.606805293006;589.240075614367;248.153119092628;949.111531190926;9.88657844990548;74.1493383742911;113.695652173913;133.468809073724;113.695652173913;79.0926275992439;296.597353497164;128.525519848771;1009.41965973535;36.5803402646503;64.2627599243856;1046.0;0.0
84003;84;840030101;H;1789.910504465;209.526691662354;299.960082911906;306.812929119782;383.602100812105;314.257822730121;275.750877228728;856.552600014128;93.432287305538;155.063211626766;168.906036754681;207.296156981489;141.983729413855;89.8711779317978;156.619991046896;508.506020754617;191.426588212615;933.357904450867;116.094404356816;144.896871285139;137.906892365101;176.305943830616;172.274093316265;185.87969929693;154.605815041968;505.702166804063;273.049922604837;311.225806088864;1014.20818755868;464.476510817451;1580.38381280264;2.80963381169472;95.1462216343316;43.3734093365285;159.123600072904;239.427129480825;258.11350422711;499.136638640455;283.253675598793;1465.30614938149;324.604355083506;410.058339587381;1789.910504465;0.0
84003;84;840030102;H;1744.42930235872;337.121643425064;226.426996347637;285.93605026391;276.551585608841;343.918424861677;274.474601851593;801.181251936217;169.202774621256;112.634057737968;114.406078727417;125.619513278831;158.374535804736;120.944291766009;229.809157583966;334.262162226955;237.109932125296;943.248050422506;167.918868803807;113.792938609669;171.529971536493;150.93207233001;185.543889056942;153.530310085585;206.861185218877;479.005433690434;257.381431513195;436.670342802843;813.267595917389;494.491363638491;1407.30765893366;0.0;62.4090627362436;63.2398737845933;70.3649982495938;199.331528843764;181.907463391042;480.029419760977;350.025312167446;1495.89215366907;248.537148689649;363.829460887585;1743.42931405962;0.999988299102775
84003;84;840030103;H;2903.17034055153;617.72073872453;451.512043173863;484.978584723642;564.332186077192;468.35222148242;316.274566369886;1378.08444995278;314.654873759517;241.433926302766;216.819206043098;248.618759140737;214.358035230658;142.199649476002;435.008647018361;657.32525288477;285.750550049648;1525.08589059875;303.065864965013;210.078116871097;268.159378680544;315.713426936455;253.994186251762;174.074916893884;400.133450935539;759.211156935659;365.741282727556;835.1420979539;1416.53640982043;651.491832777204;2289.44955502341;0.0;88.8493150708563;103.002912778517;175.322679866395;457.137162945214;393.081435685292;693.06296574592;378.993082931219;2560.46809541622;342.702245135307;486.906665783567;2836.17112451165;66.9992160398859
84003;84;840030201;H;2309.37714506119;317.398854130541;252.822497900614;276.672279169812;584.129356678923;530.771346316823;347.582810864479;1081.60938942696;168.552829370589;134.064723453819;128.207009587622;275.68846261465;228.747283882325;146.34908051795;207.455023832237;563.747252157003;310.407113437715;1227.76775563424;148.846024759952;118.757774446795;148.46526958219;308.440894064274;302.024062434498;201.233730346528;203.759005182057;644.378703561941;379.630046890239;411.214029014294;1208.12595571894;690.037160327954;1992.97827922975;40.6842725175942;113.818460842248;45.4501685766886;195.125861088543;333.245630307871;246.56091319965;752.219641197207;265.873331499951;2085.85764185716;223.519503204028;300.876022315507;2225.37812793656;83.9990171246331
84003;84;840030202;H;2290.11270756356;389.074751884319;301.14802234837;350.827423630289;471.175375200111;401.309258479576;376.577876020894;1072.62479104574;188.900730281717;154.612231227513;160.119309549346;226.818520203093;167.586296804724;174.587702979344;273.72438913594;519.832594317815;279.067807591981;1217.48791651782;200.174021602602;146.535791120857;190.708114080943;244.356854997018;233.722961674851;201.99017304155;269.083775355899;588.853183743423;359.5509574185;542.808164491839;1108.68577806124;638.618765010481;1886.0381311927;14.83622246972;108.332721413942;73.382616867016;176.680312494123;289.386970117876;243.950968177314;686.77097634367;292.697343309036;2245.68225388346;44.4304536800962;107.189852192825;2239.11330430932;50.9994032542415
84004;84;840040000;Z;5778.0;1109.0;878.0;1023.0;1247.0;998.0;523.0;2756.0;546.0;422.0;494.0;599.0;497.0;198.0;732.0;1499.0;525.0;3022.0;563.0;456.0;529.0;648.0;501.0;325.0;728.0;1658.0;636.0;1460.0;3157.0;1161.0;4670.0;65.0;270.0;265.0;695.0;820.0;565.0;1295.0;695.0;5509.0;269.0;402.0;5693.0;85.0
84005;84;840050000;Z;193.0;30.0;12.0;33.0;35.0;58.0;25.0;96.0;18.0;6.0;16.0;17.0;30.0;9.0;22.0;45.0;29.0;97.0;12.0;6.0;17.0;18.0;28.0;16.0;15.0;53.0;29.0;37.0;98.0;58.0;170.0;5.0;30.0;10.0;10.0;25.0;10.0;65.0;15.0;185.0;8.0;11.0;193.0;0.0
84006;84;840060000;Z;70.0;16.0;6.0;17.0;14.0;7.0;10.0;34.0;7.0;3.0;9.0;7.0;3.0;5.0;7.0;20.0;7.0;36.0;9.0;3.0;8.0;7.0;4.0;5.0;10.0;19.0;7.0;17.0;39.0;14.0;55.0;5.0;0.0;15.0;0.0;10.0;15.0;10.0;0.0;69.0;1.0;1.0;70.0;0.0
