INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POPH;P19_H0014;P19_H1529;P19_H3044;P19_H4559;P19_H6074;P19_H75P;P19_H0019;P19_H2064;P19_H65P;P19_POPF;P19_F0014;P19_F1529;P19_F3044;P19_F4559;P19_F6074;P19_F75P;P19_F0019;P19_F2064;P19_F65P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
80001;80;800010101;H;2852.77789589913;285.412246313784;412.594614453849;353.934490309234;511.085929802385;498.908040341119;790.84257467876;1227.44600203584;127.788285810365;209.903385605027;192.3030194212;263.892083694277;217.858954327347;215.700273177622;190.824761527531;674.427237488859;362.194003019448;1625.33189386329;157.623960503419;202.691228848822;161.631470888034;247.193846108108;281.049086013772;575.142301501138;215.517587641474;648.562612889203;761.251693332617;406.342349169005;1322.98985037806;1123.44569635206;2558.97675804371;5.12062144097884;48.6901339201391;153.364414663163;257.34233856345;296.601770597281;254.461693106599;1111.84906762214;431.546718129956;2799.12262856812;53.6552673310163;73.161620343178;2487.77569287674;365.002203022391
80001;80;800010102;H;3238.13295889264;496.784841482002;624.178211606656;581.01975144924;541.713673775212;531.649396121309;462.787084458222;1466.68590958055;263.972360333646;317.459768770266;287.756291043133;263.876288381066;217.348389156069;116.272811896372;348.474726542507;848.971101005675;269.24008203237;1771.44704931209;232.812481148356;306.71844283639;293.263460406107;277.837385394147;314.30100696524;346.51427256185;326.128691391814;874.07635397845;571.242003941826;674.603417934321;1723.04745498412;840.482085974197;2746.34814758903;5.4411504677295;102.459191035708;225.979791231102;324.566570619557;432.112982680033;330.423956984657;871.491195286839;453.873309283404;3092.71867267993;145.414286212715;159.595414227577;3165.13251828816;73.0004406044783
80001;80;800010201;H;3867.40586145316;571.490556851884;718.900640959699;642.566443004702;837.37050479199;708.142941023866;388.934774821022;1831.52920448668;315.557269608508;357.033423600466;302.266925254946;395.76773605042;346.130912837488;114.772937134848;480.418656848305;1016.54412559747;334.566422040899;2035.87665696649;255.933287243376;361.867217359233;340.299517749756;441.602768741569;362.012028186379;274.161837686174;399.513273525734;1125.61730457867;510.746078862087;879.931930374038;2142.16143017614;845.312500902986;3295.91530460128;2.64160381214006;75.722453841611;143.77482076103;361.047462729601;567.738954366845;453.805171190637;988.508205024943;702.676632874473;3834.84947683348;32.5563846196861;53.1658145705604;3820.40557777631;47.0002836768559
80001;80;800010301;H;1863.05141046641;270.145353459636;344.42917316672;331.007146777081;408.638866131522;350.276981311672;158.553889619781;892.287464076841;121.82958704559;177.189581238893;157.946429163954;218.885645610062;150.953889921464;65.4823310968773;213.685629840381;518.73752115384;159.86431308262;970.763946389572;148.315766414047;167.239591927827;173.060717613127;189.75322052146;199.323091390208;93.0715585229035;225.264401517332;530.994908573559;214.504636298681;438.950031357713;1049.7324297274;374.368949381301;1592.90605700678;2.61740753781424;40.3117359110928;22.7523564720406;100.457692918383;288.91623919478;329.850092933084;451.615128618086;356.385403421495;1826.2557522852;36.7956581812084;41.0825332289562;1863.05141046641;0.0
80001;80;800010401;H;3953.78493995737;739.14846123578;635.893172279361;659.442396659035;867.174444292386;674.905646943322;377.22081854748;1816.36722927704;319.965378777522;302.900933333173;315.27687964773;418.877985362356;313.245079261579;146.100972894679;457.140946678272;1019.94078920504;339.285493393728;2137.41771068033;419.183082458258;332.992238946188;344.165517011306;448.29645893003;361.660567681743;231.119845652801;541.477621869224;1146.62141550571;449.318673305392;998.618568547496;2166.56220471075;788.60416669912;3208.63644250752;2.73181380306575;72.9533121110109;180.34821775747;391.035076685311;582.232669393057;433.199896533232;929.812963306435;616.322492917938;3918.08764909854;35.6972908588294;69.4930380057003;3941.78486752923;12.0000724281334
80001;80;800010501;H;3051.33929564179;598.447894012783;589.855002849281;451.587747028716;643.917698830294;513.084124341937;254.446828578775;1412.68259025669;350.416439435274;261.618361471574;204.849797692777;283.455806116895;227.339382762373;85.0028027777945;454.990554674432;757.596027223348;200.096008358908;1638.6567053851;248.03145457751;328.236641377707;246.737949335939;360.461892713399;285.744741579565;169.444025800981;386.64434762743;922.494317679553;329.518040078116;841.634902301862;1680.0903449029;529.614048437024;2453.89140766468;3.00943455893574;15.1240994686508;63.1620629186987;131.396381781742;468.186716122498;410.273056488061;687.98460222413;674.755054101965;3010.20296819087;41.1363274509215;63.3498917342511;2893.3383420047;158.00095363709
80001;80;800010502;H;3220.69852738157;582.53222868672;648.469315247734;521.445196805783;624.415611334768;586.229556525249;257.606618781312;1456.23360755109;301.856704183641;332.1873950762;249.16623919471;276.743014584439;211.912482744593;84.3677717675091;404.340588861382;857.313469337053;194.579549352657;1764.46491983047;280.675524503079;316.281920171534;272.278957611073;347.672596750329;374.317073780656;173.238847013803;373.987426368458;992.475974777277;398.001518684739;778.32801522984;1849.78944411433;592.581068037396;2638.16629869485;3.07434239811609;45.7066637447391;57.8152000683385;232.336824332727;494.895329693597;456.196797318315;737.504799684521;610.636341454492;3147.08752798935;73.6109993922191;84.8445508240152;3220.69852738157;0.0
80001;80;800010503;H;932.809110307931;154.604031437337;107.334252785694;102.686572399163;147.37228779154;311.688279762449;109.123686131747;422.802901310955;74.2177838731367;59.4912856663151;40.8882315704105;76.6267862330086;122.84890407095;48.7299098971334;104.058572675825;184.559458856329;134.184869778801;510.006208996976;80.3862475642004;47.8429671193789;61.7983408287528;70.7455015585314;188.839375691499;60.3937762346135;109.025983801191;212.083135675267;188.897089520518;213.084556477016;396.642594531597;323.081959299319;778.205078870594;3.89091724340946;7.97361371112579;20.866396964092;40.5235509641709;112.846676694727;78.5354635757007;374.321260576024;139.247199141345;914.746038610235;18.0630716976963;33.5375167622919;932.809110307931;0.0
80002;80;800020000;Z;266.0;57.1392578963914;43.3554538269716;50.1487282299511;59.89754077537;36.2270303988732;19.2319888724428;142.337197251977;35.8786945540247;24.6516195496264;23.5838033209532;33.9736299985156;14.1366030779921;10.1128467508645;46.6137371687198;76.5544064195602;19.1690536636966;123.662802748023;21.2605633423666;18.7038342773452;26.5649249089979;25.9239107768543;22.0904273208811;9.1191421215783;28.0354866712519;73.3652755064873;22.2620405702842;74.6492238399716;149.919681926048;41.4310942339809;209.464025298244;9.93953656999191;4.89232986141164;0.0;10.0206716060268;29.7423970233342;59.0988085663812;65.7107762294565;30.059505441642;254.631103339531;11.3688966604687;5.73639992659423;266.0;0.0
80003;80;800030000;Z;581.0;114.864847750233;101.261543145318;102.643165768888;101.488362501956;93.8107476694678;66.9313331641364;275.164317575091;54.9618612067664;52.5527449030122;54.1728446184065;47.6157184608886;43.2736986951009;22.5874496909163;77.4215897785918;157.664885593621;40.0778422028778;305.835682424909;59.9029865434671;48.7087982423059;48.4703211504818;53.8726440410673;50.5370489743669;44.3438834732201;76.7528184560191;154.668450654886;74.4144133140043;154.174408234611;312.333336248507;114.492255516882;462.851872957706;9.3522583858544;9.3522583858544;29.2649931116407;94.4923001320597;65.4769841090246;53.4234664685877;134.304728882663;67.1848834820215;576.07585177643;4.92414822356963;6.90873814905731;554.986136096845;26.0138639031546
