IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
520010000;52;52000;52001;ZZZZZZ;5200100;Z;309;67;39;62;56;55;31;85;158;66;249;0;20;15;30;15;60;85;25;309;0;5;309;0
520020000;52;52000;52002;ZZZZZZ;5200200;Z;20;3;0;2;3;4;8;3;5;12;17;0;0;0;0;0;4;4;9;18;2;2;20;0
520030000;52;52000;52003;ZZZZZZ;5200300;Z;165;21;15;25;32;39;33;24;88;53;154;0;11;0;11;17;55;50;11;162;3;8;165;0
520040000;52;52000;52004;ZZZZZZ;5200400;Z;13;2;2;2;2;3;2;3;7;3;10;5;0;0;0;5;0;0;0;13;0;0;13;0
520050000;52;52000;52005;ZZZZZZ;5200500;Z;34;5;5;5;9;8;2;7;20;7;25;0;0;0;5;5;0;15;0;33;1;0;34;0
520060000;52;52000;52006;ZZZZZZ;5200600;Z;347;63;54;77;46;75;32;77;187;83;288;0;0;15;49;39;54;122;10;345;2;2;347;0
520070000;52;52000;52007;ZZZZZZ;5200700;Z;82;16;17;18;14;10;6;21;49;12;63;14;0;0;5;10;14;14;5;82;0;0;82;0
520080000;52;52000;52008;ZZZZZZ;5200800;Z;870;119;133;148;189;180;102;168;500;202;744;30;10;30;70;136;126;191;151;860;10;14;800;70
520090000;52;52000;52009;ZZZZZZ;5200900;Z;108;19;10;24;17;23;15;22;56;30;75;10;5;0;10;15;25;5;5;105;3;3;108;0
520110000;52;52000;52011;ZZZZZZ;5201100;Z;86;14;17;14;16;18;7;18;49;19;70;0;0;0;20;15;10;20;5;86;0;0;86;0
520120000;52;52000;52012;ZZZZZZ;5201200;Z;32;6;2;8;6;5;6;8;16;9;19;5;0;0;5;0;0;10;0;32;0;0;32;0
520130000;52;52000;52013;ZZZZZZ;5201300;Z;121;12;13;12;39;33;11;22;63;36;106;10;5;5;0;5;10;48;24;116;5;9;121;0
520140000;52;52000;52014;ZZZZZZ;5201400;Z;187;28;29;34;41;39;14;36;109;41;157;10;15;5;20;25;25;45;10;187;0;0;187;0
520150000;52;52000;52015;ZZZZZZ;5201500;Z;89;8;9;11;20;26;14;13;46;30;82;10;5;0;5;10;15;26;10;89;0;2;89;0
520160000;52;52000;52016;ZZZZZZ;5201600;Z;70;7;11;10;16;15;10;13;37;20;51;10;0;5;5;0;5;25;0;69;1;2;70;0
520170000;52;52000;52017;ZZZZZZ;5201700;Z;743;106;88;103;140;149;157;141;341;261;640;5;20;15;80;130;95;245;50;720;23;38;666;77
520190000;52;52000;52019;ZZZZZZ;5201900;Z;91;6;5;11;30;23;16;11;50;30;95;0;5;0;30;10;10;30;10;91;0;0;91;0
520210000;52;52000;52021;ZZZZZZ;5202100;Z;260;51;37;51;43;65;13;60;154;46;235;10;15;5;34;34;39;88;10;260;0;3;260;0
520220000;52;52000;52022;ZZZZZZ;5202200;Z;188;20;29;25;46;40;27;37;98;54;163;0;5;0;15;25;25;66;25;187;1;2;188;0
520230000;52;52000;52023;ZZZZZZ;5202300;Z;169;27;26;22;38;38;19;33;90;45;135;0;5;16;5;27;38;43;0;166;3;6;169;0
520250000;52;52000;52025;ZZZZZZ;5202500;Z;87;7;12;9;20;25;14;13;40;34;80;5;0;0;5;0;5;45;20;84;3;3;87;0
520270000;52;52000;52027;ZZZZZZ;5202700;Z;83;11;15;6;22;19;10;19;39;25;85;6;0;6;6;6;11;28;23;82;1;1;83;0
520280000;52;52000;52028;ZZZZZZ;5202800;Z;51;10;6;8;13;10;4;14;26;11;38;5;5;0;5;14;9;0;0;47;4;5;51;0
520290000;52;52000;52029;ZZZZZZ;5202900;Z;149;15;18;16;44;35;22;22;88;39;152;5;0;0;15;20;25;69;20;149;0;3;149;0
520300000;52;52000;52030;ZZZZZZ;5203000;Z;63;13;5;7;14;18;6;13;32;19;58;0;11;0;0;5;0;37;5;63;0;1;63;0
520310000;52;52000;52031;ZZZZZZ;5203100;Z;382;61;46;66;84;89;37;75;211;96;336;0;25;5;66;66;31;122;20;382;0;2;382;0
520330000;52;52000;52033;ZZZZZZ;5203300;Z;114;15;14;14;35;21;15;21;65;28;110;5;0;0;15;10;20;50;10;112;2;2;114;0
520340000;52;52000;52034;ZZZZZZ;5203400;Z;143;25;24;28;32;28;6;32;90;21;100;0;0;5;15;25;15;40;0;143;0;0;143;0
520350000;52;52000;52035;ZZZZZZ;5203500;Z;193;22;22;34;42;41;32;35;99;59;170;0;5;10;15;35;25;65;15;193;0;1;193;0
520370000;52;52000;52037;ZZZZZZ;5203700;Z;374;75;48;68;85;67;31;98;201;75;324;0;15;0;25;55;49;136;44;373;1;6;374;0
520380000;52;52000;52038;ZZZZZZ;5203800;Z;67;8;12;4;14;12;15;10;34;23;52;0;0;0;5;0;21;26;0;67;0;0;67;0
520390000;52;52000;52039;ZZZZZZ;5203900;Z;92;12;5;9;21;28;17;16;39;37;80;0;0;5;5;10;20;30;10;91;1;1;92;0
520400000;52;52000;52040;ZZZZZZ;5204000;Z;52;1;6;6;12;12;14;3;27;22;61;10;10;10;0;5;5;10;10;51;1;1;52;0
520420000;52;52000;52042;ZZZZZZ;5204200;Z;104;25;11;17;28;15;7;31;60;13;76;0;5;5;10;15;10;25;5;104;0;0;104;0
520430000;52;52000;52043;ZZZZZZ;5204300;Z;57;13;9;8;11;8;8;16;27;14;45;5;0;0;5;15;5;10;5;53;4;5;57;0
520440000;52;52000;52044;ZZZZZZ;5204400;Z;570;96;71;106;104;133;59;131;299;141;472;14;15;0;25;73;73;179;93;567;3;10;570;0
520450000;52;00460;52045;ZZZZZZ;5204500;Z;1697;207;171;198;298;474;350;259;759;678;1465;0;20;65;210;200;105;780;85;1660;37;89;1697;0
520470000;52;52000;52047;ZZZZZZ;5204700;Z;104;11;14;17;17;27;18;16;55;33;80;10;0;5;5;5;10;40;5;101;3;6;104;0
520500000;52;52000;52050;ZZZZZZ;5205000;Z;1352;228;198;271;273;251;131;298;773;281;1114;10;35;25;136;196;286;306;120;1349;3;17;1352;0
520510000;52;52000;52051;ZZZZZZ;5205100;Z;92;11;19;20;23;14;3;18;60;14;82;0;0;5;0;5;16;10;46;90;2;2;60;32
520530000;52;52000;52053;ZZZZZZ;5205300;Z;75;14;11;15;11;16;6;18;40;16;57;5;5;0;15;5;0;15;10;73;2;5;75;0
520550000;52;52000;52055;ZZZZZZ;5205500;Z;112;26;13;21;25;19;8;30;62;20;90;0;5;0;20;20;20;20;5;111;1;2;112;0
520560000;52;52000;52056;ZZZZZZ;5205600;Z;196;38;30;35;46;25;22;54;116;26;162;5;15;10;10;29;25;49;20;196;0;3;196;0
520570000;52;52000;52057;ZZZZZZ;5205700;Z;109;11;20;12;32;20;14;18;68;23;90;0;15;15;20;0;5;25;10;108;1;2;109;0
520580000;52;52000;52058;ZZZZZZ;5205800;Z;1899;306;249;336;430;351;226;387;1072;440;1598;5;45;75;239;259;271;553;150;1889;10;21;1898;1
520590000;52;52000;52059;ZZZZZZ;5205900;Z;135;28;22;20;30;17;17;36;72;27;106;0;5;0;5;10;43;34;10;133;2;3;134;1
520600000;52;52101;52060;ZZZZZZ;5206000;Z;2073;229;183;248;397;567;450;291;952;829;1833;26;69;32;120;285;190;917;194;2020;53;64;1889;184
520610000;52;52000;52061;ZZZZZZ;5206100;Z;285;53;43;54;46;63;26;61;159;65;235;5;10;15;20;50;30;80;25;283;2;4;285;0
520620000;52;52000;52062;ZZZZZZ;5206200;Z;156;24;16;27;46;31;13;29;92;36;133;0;0;10;15;25;49;20;15;154;2;3;156;0
520630000;52;52000;52063;ZZZZZZ;5206300;Z;101;9;11;15;38;21;8;11;70;20;99;5;0;0;15;20;15;20;25;100;1;2;101;0
