INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
60057;60;600570101;16.0;15190;20390;27100;0.58;0.268;75.6;69.9;3.4;2.3;25.8;7.2;8.0;1.6;4.3;2.1
60057;60;600570102;13.4;16540;22080;29380;0.58;0.292;73.6;65.6;2.7;5.3;29.8;10.5;5.4;1.1;2.9;1.4
60057;60;600570201;11.8;16350;21510;28170;0.55;0.267;72.5;66.0;2.7;3.8;31.3;7.5;6.2;1.9;2.8;1.5
60057;60;600570202;;18030;23160;28050;0.43;0.246;66.3;61.6;2.6;2.1;38.3;8.7;4.3;1.4;2.0;0.9
60057;60;600570301;;10440;13270;17360;0.52;0.229;53.2;;;;25.0;2.1;27.9;7.6;13.6;6.7
60057;60;600570302;15.9;15840;21680;28610;0.59;0.274;74.5;66.4;2.5;5.6;27.4;8.9;6.8;2.3;3.1;1.4
60057;60;600570303;14.4;15990;22170;28830;0.58;0.285;61.9;51.6;2.3;8.0;40.6;10.6;6.2;1.7;3.1;1.4
60057;60;600570401;23.1;13580;18830;26270;0.67;0.288;64.5;54.8;3.4;6.3;33.8;8.0;10.6;3.2;4.9;2.5
60057;60;600570402;12.5;17030;21990;28750;0.53;0.295;60.0;55.5;2.2;2.3;34.2;17.8;5.5;2.1;2.4;1.0
60057;60;600570403;52.5;10360;12870;16540;0.48;0.206;47.3;;;;23.8;1.8;34.3;8.3;17.0;9.0
60057;60;600570404;46.7;10710;13570;17500;0.5;0.208;53.9;47.8;5.6;0.5;25.4;1.8;27.0;7.3;13.0;6.7
60057;60;600570405;35.2;11280;15740;20250;0.57;0.227;60.9;55.1;4.7;1.1;27.8;2.3;19.1;5.4;9.1;4.6
