IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
890020000;89;89000;89002;ZZZZZZ;8900200;Z;78;19;12;13;15;12;7;24;41;13;70;5;5;5;10;15;15;5;10;77;1;2;78;0
890030000;89;89000;89003;ZZZZZZ;8900300;Z;2866;492;335;473;572;573;421;636;1473;757;2394;23;115;151;295;363;356;862;230;2811;55;91;2785;81
890040000;89;89000;89004;ZZZZZZ;8900400;Z;245;34;26;36;59;58;33;46;133;66;237;0;0;15;31;57;31;62;41;237;8;7;245;0
890050000;89;89000;89005;ZZZZZZ;8900500;Z;908;106;90;104;171;222;214;147;384;377;798;0;27;5;32;123;86;439;85;890;18;29;803;105
890060000;89;89000;89006;ZZZZZZ;8900600;Z;183;28;17;32;30;53;22;36;96;51;162;0;0;10;25;15;35;61;15;178;5;8;183;0
890070000;89;89000;89007;ZZZZZZ;8900700;Z;399;56;62;54;86;81;59;78;216;106;370;5;5;15;40;49;64;146;48;396;3;7;399;0
890080000;89;89000;89008;ZZZZZZ;8900800;Z;158;29;13;33;35;28;21;34;82;42;124;0;0;0;25;15;35;40;10;158;0;1;158;0
890090000;89;89000;89009;ZZZZZZ;8900900;Z;348;43;57;54;74;86;35;59;197;91;297;5;15;30;69;35;35;94;15;339;9;11;348;0
890100000;89;89000;89010;ZZZZZZ;8901000;Z;219;32;21;27;47;52;40;43;97;79;183;10;5;5;26;21;21;89;5;217;2;6;219;0
890110000;89;89000;89011;ZZZZZZ;8901100;Z;128;26;17;18;39;21;8;32;73;23;108;5;0;15;21;21;10;10;26;123;5;10;128;0
890120000;89;89000;89012;ZZZZZZ;8901200;Z;86;10;6;9;14;31;15;10;41;34;76;0;0;0;10;0;0;66;0;86;0;0;86;0
890130000;89;89104;89013;ZZZZZZ;8901300;Z;3167;505;435;526;701;630;369;682;1717;767;2641;0;130;129;449;454;379;857;243;3123;44;118;3054;113
890140000;89;89000;89014;ZZZZZZ;8901400;Z;605;83;58;92;108;135;129;108;286;211;515;40;5;20;40;45;70;240;55;594;11;24;530;75
890150000;89;89000;89015;ZZZZZZ;8901500;Z;484;77;53;75;92;133;54;98;251;135;410;5;20;25;30;60;60;175;35;461;23;26;484;0
890160000;89;89000;89016;ZZZZZZ;8901600;Z;81;11;7;15;18;16;12;13;47;21;67;0;10;0;0;15;10;26;5;78;3;4;81;0
890170000;89;89000;89017;ZZZZZZ;8901700;Z;213;25;26;27;44;50;41;38;101;75;189;5;0;5;24;29;34;58;34;211;2;5;213;0
890180000;89;89000;89018;ZZZZZZ;8901800;Z;770;134;96;169;138;161;72;175;413;182;640;5;25;20;95;85;150;195;65;752;18;33;766;4
