INSEE_COM;DEP;IRIS;TYP_IRIS;P19_POP;P19_POP0014;P19_POP1529;P19_POP3044;P19_POP4559;P19_POP6074;P19_POP75P;P19_POPH;P19_H0014;P19_H1529;P19_H3044;P19_H4559;P19_H6074;P19_H75P;P19_H0019;P19_H2064;P19_H65P;P19_POPF;P19_F0014;P19_F1529;P19_F3044;P19_F4559;P19_F6074;P19_F75P;P19_F0019;P19_F2064;P19_F65P;P19_POP0019;P19_POP2064;P19_POP65P;C19_POP15P;C19_POP15P_CS1;C19_POP15P_CS2;C19_POP15P_CS3;C19_POP15P_CS4;C19_POP15P_CS5;C19_POP15P_CS6;C19_POP15P_CS7;C19_POP15P_CS8;P19_POP_FR;P19_POP_ETR;P19_POP_IMM;P19_PMEN;P19_PHORMEN
64001;64;640010000;Z;186.0;29.1567567567568;14.0756756756757;43.2324324324324;49.2648648648649;38.2054054054054;12.0648648648649;89.4810810810811;15.0810810810811;7.03783783783784;20.1081081081081;25.1351351351351;18.0972972972973;4.02162162162162;16.0864864864865;57.3081081081081;16.0864864864865;96.5189189189189;14.0756756756757;7.03783783783784;23.1243243243243;24.1297297297297;20.1081081081081;8.04324324324324;17.0918918918919;57.3081081081081;22.1189189189189;33.1783783783784;114.616216216216;38.2054054054054;175.945945945946;5.02702702702703;25.1351351351351;20.1081081081081;25.1351351351351;30.1621621621622;10.0540540540541;50.2702702702703;10.0540540540541;186.0;0.0;3.01621621621622;186.0;0.0
64003;64;640030000;Z;214.0;33.0727272727273;30.1545454545455;29.1818181818182;68.0909090909091;33.0727272727273;20.4272727272727;112.836363636364;23.3454545454545;14.5909090909091;15.5636363636364;32.1;19.4545454545455;7.78181818181818;29.1818181818182;68.0909090909091;15.5636363636364;101.163636363636;9.72727272727273;15.5636363636364;13.6181818181818;35.9909090909091;13.6181818181818;12.6454545454545;15.5636363636364;66.1454545454546;19.4545454545455;44.7454545454545;134.236363636364;35.0181818181818;184.818181818182;0.0;4.86363636363636;4.86363636363636;43.7727272727273;29.1818181818182;24.3181818181818;48.6363636363636;29.1818181818182;212.054545454545;1.94545454545455;13.6181818181818;214.0;0.0
64005;64;640050000;Z;544.0;91.2724007694608;72.0770392591555;88.0845600820249;124.925112367102;104.696672025174;62.9442154970822;277.901787778195;52.573253899689;42.1099630687559;43.5340682180771;62.8565584541895;49.7098428263411;27.1181013111419;69.3084843858218;151.445180552897;57.1481228394755;266.098212221805;38.6991468697718;29.9670761903996;44.5504918639478;62.0685539129128;54.9868291988332;35.8261141859402;46.5744576842311;149.486801960202;70.0369525773723;115.882942070053;300.931982513099;127.185075416848;452.261058685735;5.33353641090263;20.3191301228768;19.6186339818765;89.6907250521432;71.3497380259055;75.5683298455565;135.881172502422;34.4997927440524;537.857000614321;6.14299938567879;20.5354348209723;544.0;0.0
64007;64;640070000;Z;1037.0;189.409181441848;136.765588939064;194.235543024023;277.182044219242;153.851561894524;85.5560804812995;503.992150424036;79.9933558185332;69.027289127358;95.2485664125742;144.186720797177;76.3388362024812;39.1973820659125;100.219929027917;316.063294027437;87.708927368682;533.007849575964;109.415825623315;67.7382998117056;98.9869766114491;132.995323422065;77.5127256920425;46.358698415387;135.511595781087;297.349671336784;100.146582458093;235.731524809003;613.412965364222;187.855509826775;842.503133907783;10.334569216678;35.8674817548286;45.8206471137242;148.105753545856;202.811903360481;132.604954420403;196.364895208613;70.5929292871985;1022.83469848966;14.1653015103435;33.6044275709541;1037.0;0.0
64009;64;640090000;Z;2071.0;396.422298963982;228.862358164775;446.485939812529;455.681302417366;383.140108534784;160.407992106563;1029.88061174149;206.384805130733;119.539713862851;212.515046867291;224.775530340405;195.146028613717;71.5194869264931;252.361618154906;577.264430192403;200.254563394181;1041.11938825851;190.037493833249;109.322644301924;233.970892945238;230.905772076962;187.994079921067;88.8885051800701;239.079427725701;596.676862358165;205.363098174644;491.441045880607;1173.94129255057;405.617661568825;1655.16526887026;15.3256043413911;102.170695609276;178.798717316231;260.53527380365;321.837691169216;173.690182535767;403.574247656639;199.232856438086;1998.45880611742;72.5411938825847;88.888505180069;2071.0;0.0
64014;64;640140000;Z;670.0;119.0;97.0;122.0;147.0;115.0;70.0;339.0;64.0;51.0;61.0;77.0;58.0;28.0;90.0;191.0;58.0;331.0;55.0;46.0;61.0;70.0;57.0;42.0;71.0;178.0;82.0;161.0;369.0;140.0;525.0;15.0;25.0;10.0;90.0;85.0;85.0;160.0;55.0;656.0;14.0;21.0;670.0;0.0
64016;64;640160000;Z;324.0;42.2818961366036;52.2252475443023;49.3732531047506;78.3533360914913;61.809438747241;39.9568283756112;166.416748593938;22.6093600873685;24.5562515276375;24.7185693822831;41.6751806325815;36.8846924922598;15.9726944718074;28.4829571854882;104.013995202371;33.9197962060784;157.583251406062;19.672536049235;27.6689960166647;24.6546837224675;36.6781554589098;24.9247462549812;23.9841339038038;28.5180098918055;87.1057828801671;41.9594586340895;57.0009670772938;191.119778082538;75.879254840168;258.300799522411;39.4863462418876;9.90794912165037;0.0;29.8282848112948;24.7683433618897;34.569560864004;99.7835531449214;19.9567619767629;320.01572893644;3.98427106356038;15.9443185309132;324.0;0.0
64018;64;640180000;Z;450.0;78.8669932531077;46.0825021704689;76.141652134809;91.4223364124172;98.9784485764075;58.5080674527897;231.976017030024;44.9374404687197;25.0338497555031;38.0760526118427;46.2026693355379;50.5063956867831;27.2196091716378;56.9132327351367;115.530228980977;59.5325553139102;218.023982969976;33.9295527843881;21.0486524149658;38.0655995229663;45.2196670768793;48.4720528896244;31.288458281152;44.9376289342181;111.503490352198;61.5828636835599;101.850861669355;227.033719333175;121.11541899747;357.382784207828;10.0929771699593;15.0607965968611;35.2466142014613;40.1883696269399;40.084248944131;40.2148431244154;131.312409434278;45.1825251097813;444.958819788047;5.04118021195274;7.05974829888093;450.0;0.0
64021;64;640210000;Z;662.0;134.36148148148;79.4399999999997;121.611851851851;152.995555555556;129.457777777779;44.1333333333339;343.259259259259;80.4207407407399;43.1525925925924;55.902222222222;78.4592592592594;63.7481481481487;21.5762962962966;101.016296296295;180.456296296296;61.7866666666674;318.740740740741;53.9407407407402;36.2874074074073;65.7096296296293;74.5362962962964;65.7096296296304;22.5570370370373;75.5170370370363;173.591111111111;69.6325925925935;176.533333333332;354.047407407408;131.419259259261;519.792592592594;9.80740740740732;19.6148148148145;68.651851851852;88.2666666666666;83.3629629629629;73.5555555555558;132.400000000002;44.1333333333332;648.26962962963;13.7303703703704;31.3837037037038;662.0;0.0
64022;64;640220000;Z;136.0;20.695652173913;21.6811594202899;21.6811594202899;32.5217391304348;18.7246376811594;20.695652173913;72.9275362318841;12.8115942028986;10.8405797101449;9.85507246376812;16.7536231884058;11.8260869565217;10.8405797101449;15.768115942029;40.4057971014493;16.7536231884058;63.0724637681159;7.88405797101449;10.8405797101449;11.8260869565217;15.768115942029;6.89855072463768;9.85507246376812;11.8260869565217;36.463768115942;14.7826086956522;27.5942028985507;76.8695652173913;31.536231884058;118.260869565217;9.85507246376812;9.85507246376812;4.92753623188406;4.92753623188406;19.7101449275362;0.0;54.2028985507246;14.7826086956522;124.173913043478;11.8260869565217;13.7971014492754;136.0;0.0
