INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_NSCOL15P_DIPLMIN;P19_NSCOL15P_BEPC;P19_NSCOL15P_CAPBEP;P19_NSCOL15P_BAC;P19_NSCOL15P_SUP2;P19_NSCOL15P_SUP34;P19_NSCOL15P_SUP5
24001;24;240010000;Z;5;171.441992784998;28.1609125283881;142.046569475558;82.6524421415736;39.3024252755244;32.2175544419678;23.1620981447493
24002;24;240020000;Z;5;260.0;98.0;425.0;263.0;159.0;95.0;74.0
24004;24;240040000;Z;5;51.2947914448792;17.3399189705001;80.5054065689911;39.0427567678615;20.5090171163127;16.8000658482219;15.7850177408873
24005;24;240050000;Z;5;74.7418147537214;32.8549565092583;93.8763243548025;46.1013496528681;28.9294069069724;18.9486856409043;13.9450439003105
24006;24;240060000;Z;5;30.3900669095338;16.6928350600681;48.0061697597994;27.4320970055997;17.6349195035998;13.7160485027998;2.93915325059996
24007;24;240070000;Z;5;112.569772296211;28.5839963526904;140.727763102739;75.0385584011576;32.0480952530812;10.3688089369312;19.1785357576492
24008;24;240080000;Z;5;116.324943585132;33.2751901730304;160.527247210864;68.1611822376723;37.1144101827206;32.8995771609373;20.0316344606631
24009;24;240090000;Z;5;49.5547169811321;20.2264150943396;74.8377358490566;43.4867924528302;19.2150943396226;10.1132075471698;13.1471698113208
24010;24;240100000;Z;5;270.49924413937;80.7650619509338;375.311167880392;205.474869802712;99.635129389314;71.092241172811;46.0424263834441
24011;24;240110000;Z;5;256.179866240607;66.8552123265026;314.20969983856;206.852082877554;99.1735680182275;63.0385688869448;41.6860458247156
24012;24;240120000;Z;5;67.1865281890182;22.022247615512;73.3444166259369;49.2192718261294;38.7118972606863;27.2251193363854;11.5149318183244
24014;24;240140000;Z;5;96.4430126861463;45.8591171803337;172.897189071534;81.321877149994;50.8452199778142;24.8080883363354;10.3374193287175
24016;24;240160000;Z;5;178.346892082977;61.7737838499697;217.207837630739;116.573108233008;53.8062158340442;31.8832432774038;23.9124324580528
24018;24;240180000;Z;5;48.0;23.0;86.0;82.0;28.0;35.0;28.0
24019;24;240190000;Z;5;85.75834170884;26.9807372508731;111.041681107655;56.7753953185372;31.9168314339226;17.0018206622087;10.9843223169162
