INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
76057;76;760570102;16.1;15440;20420;25610;0.5;0.22;73.1;68.0;3.5;1.6;27.5;4.0;8.8;3.3;3.6;1.9
76057;76;760570103;18.2;14080;17700;22180;0.46;0.207;64.4;59.8;3.6;1.0;32.0;4.4;10.9;3.2;5.1;2.6
76057;76;760570104;5.9;19510;23980;29730;0.43;0.198;76.6;72.1;2.3;2.2;30.4;4.5;4.3;2.3;1.4;0.6
76057;76;760570105;;13720;18570;24110;0.56;0.223;69.3;64.3;3.8;1.2;28.9;3.6;10.6;2.6;5.4;2.6
76108;76;761080101;;23280;32210;43480;0.63;0.294;81.2;68.1;2.0;11.1;28.3;14.4;2.2;0.8;0.9;0.5
76108;76;761080102;;24480;33360;46360;0.66;0.305;66.3;53.3;1.5;11.5;39.6;18.3;1.7;0.6;0.8;0.3
76108;76;761080104;5.5;22680;31540;41990;0.61;0.296;80.2;68.1;1.7;10.4;27.9;14.0;2.3;1.0;0.9;0.4
76108;76;761080105;5.4;21170;29050;40130;0.65;0.288;80.7;66.8;1.9;12.0;27.9;11.5;3.3;1.1;1.4;0.8
76114;76;761140101;22.4;13730;17720;22680;0.51;0.232;66.2;60.7;3.6;1.9;29.8;3.3;12.7;3.3;6.6;2.8
76114;76;761140102;18.4;14460;18840;23690;0.49;0.217;67.0;62.0;3.5;1.5;31.5;3.4;10.0;3.4;4.6;2.0
76114;76;761140103;26.5;12930;17300;22780;0.57;0.238;63.0;56.0;4.2;2.8;29.2;3.7;15.3;4.3;7.4;3.6
76114;76;761140104;26.3;12940;17000;22070;0.54;0.245;58.8;50.7;3.9;4.2;32.1;5.7;14.8;3.8;7.1;3.9
76157;76;761570101;14.6;16280;21900;28220;0.54;0.233;80.9;73.6;3.4;3.9;23.3;4.3;6.8;2.3;3.0;1.5
