IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
910010000;91;91000;91001;ZZZZZZ;9100100;Z;303;66;52;51;74;37;22;88;171;44;253;0;23;33;47;47;23;47;33;295;8;8;303;0
910160000;91;91105;91016;ZZZZZZ;9101600;Z;4270;1005;684;862;877;564;278;1303;2334;633;3202;30;46;158;483;752;513;773;447;3964;306;438;4256;14
910170000;91;91000;91017;ZZZZZZ;9101700;Z;1673;346;271;306;396;217;137;452;961;260;1345;15;65;216;297;141;90;325;196;1579;94;129;1533;140
910210101;91;00851;91021;ZZZZZZ;9102101;H;2431;477;550;536;470;249;149;640;1494;298;1954;0;47;192;338;413;299;353;312;2095;337;426;2431;0
910210102;91;00851;91021;ZZZZZZ;9102101;H;2452;488;581;647;296;319;121;589;1539;325;1966;0;49;267;384;370;272;369;256;2180;273;299;2424;28
910210103;91;00851;91021;ZZZZZZ;9102101;H;3494;620;626;717;680;462;389;795;2021;678;2875;0;66;314;438;464;454;698;442;2816;678;775;3131;363
910210104;91;00851;91021;ZZZZZZ;9102101;H;2001;328;329;361;426;316;241;432;1097;472;1673;0;46;231;294;279;131;505;188;1850;151;191;2001;0
910220000;91;91000;91022;ZZZZZZ;9102200;Z;152;27;27;22;47;24;6;39;92;21;129;5;16;10;31;21;0;21;26;150;2;6;152;0
910270101;91;00851;91027;910011;9102701;H;1844;443;307;378;370;230;115;545;1062;237;1401;0;26;86;193;279;246;273;298;1414;430;535;1844;0
910270102;91;00851;91027;910011;9102701;H;2746;769;541;637;445;255;100;966;1545;235;1977;0;31;59;308;417;390;241;531;1933;813;856;2746;0
910270103;91;00851;91027;910011;9102701;H;2755;626;445;614;560;346;164;766;1616;374;2129;0;125;116;387;463;250;416;371;2242;513;667;2755;0
910270104;91;00851;91027;910021;9102701;H;2576;537;594;518;502;278;147;701;1571;305;2039;0;56;122;314;474;289;344;440;1986;590;765;2556;20
910270105;91;00851;91027;910021;9102701;H;3105;586;625;706;556;424;207;758;1855;491;2518;4;73;289;380;498;299;575;400;2729;376;605;3105;0
910270106;91;00851;91027;910031;9102701;H;2016;408;287;422;366;311;221;511;1085;420;1609;0;44;168;210;320;195;458;214;1731;285;395;1972;44
910270107;91;00851;91027;910031;9102701;H;3060;574;531;817;517;398;223;722;1855;483;2485;0;63;402;476;464;250;533;297;2624;436;522;3060;0
910270108;91;00851;91027;910041;9102701;H;3118;736;559;787;551;351;134;908;1881;329;2385;0;48;205;345;453;427;386;521;2471;647;768;2716;402
910270109;91;00851;91027;910041;9102701;H;1499;332;216;362;256;238;96;370;863;266;1167;0;4;115;209;253;117;309;159;1204;296;310;1499;0
910270110;91;00851;91027;910031;9102701;H;2990;658;593;731;496;252;259;857;1713;420;2333;0;46;193;370;517;346;430;430;2432;558;636;2855;135
910270111;91;00851;91027;910021;9102701;H;3335;642;695;851;568;366;213;899;1993;442;2693;5;132;260;490;586;312;496;412;2816;519;671;3324;11
910270112;91;00851;91027;910031;9102701;H;2715;832;612;596;475;162;38;1116;1469;129;1883;0;34;117;269;545;279;149;490;2144;571;766;2715;0
910270113;91;00851;91027;910041;9102701;H;2516;510;451;474;529;419;132;678;1440;398;2009;0;55;293;292;364;233;415;356;2026;490;655;2403;113
910270114;91;00851;91027;910041;9102701;A;72;23;0;8;23;18;0;23;31;18;48;0;15;8;0;0;8;18;0;72;0;31;72;0
910350000;91;91000;91035;ZZZZZZ;9103500;Z;373;82;60;75;86;59;11;101;234;39;278;10;20;20;40;45;45;64;35;353;20;25;373;0
910370000;91;91000;91037;ZZZZZZ;9103700;Z;324;63;47;75;80;46;13;83;199;42;255;0;10;20;50;55;5;80;35;297;27;32;324;0
910380000;91;91303;91038;ZZZZZZ;9103800;Z;1283;259;213;243;281;212;76;346;725;212;1040;0;10;126;207;141;131;262;161;1138;145;150;1270;13
910410000;91;91000;91041;ZZZZZZ;9104100;Z;985;228;173;224;217;104;38;296;595;94;741;0;57;145;140;62;88;130;119;943;42;61;950;35
910440000;91;00851;91044;ZZZZZZ;9104400;Z;4581;1004;865;1021;880;500;311;1339;2580;662;3640;0;157;644;767;548;344;697;483;4339;242;344;4435;146
910450000;91;91402;91045;ZZZZZZ;9104500;Z;7597;1422;1283;1356;1647;1179;709;1939;4202;1457;6171;0;100;656;1017;1262;681;1643;812;7036;561;756;7485;112
910470000;91;91402;91047;ZZZZZZ;9104700;Z;1315;236;237;253;285;202;101;312;792;210;1063;0;25;105;179;175;140;311;129;1243;72;100;1315;0
910640000;91;00851;91064;ZZZZZZ;9106400;Z;4639;934;847;910;1014;571;363;1228;2727;684;3684;10;160;927;596;546;185;792;466;4401;238;406;4530;109
910670000;91;91000;91067;ZZZZZZ;9106700;Z;120;22;19;28;32;8;11;29;72;19;100;5;5;0;10;35;20;15;10;119;1;4;120;0
910690000;91;91000;91069;ZZZZZZ;9106900;Z;389;58;56;68;94;85;28;83;225;81;320;5;0;20;60;40;55;110;30;368;21;27;389;0
910750000;91;91000;91075;ZZZZZZ;9107500;Z;77;19;10;14;15;16;2;24;37;16;67;0;0;10;10;14;5;24;5;75;2;4;77;0
910790000;91;91000;91079;ZZZZZZ;9107900;Z;526;93;64;106;130;100;33;128;302;96;440;0;25;70;85;50;35;135;40;511;15;25;526;0
910800000;91;91000;91080;ZZZZZZ;9108000;Z;1319;276;220;282;278;197;66;372;766;181;1100;0;30;85;195;215;215;250;110;1128;191;186;1319;0
910810000;91;91000;91081;ZZZZZZ;9108100;Z;683;145;109;144;154;87;44;191;398;94;536;15;25;55;96;76;86;103;80;668;15;21;683;0
910850000;91;91106;91085;ZZZZZZ;9108500;Z;3868;773;641;813;856;548;237;1019;2289;560;3190;0;85;420;690;575;270;780;370;3731;137;206;3831;37
910860101;91;00851;91086;ZZZZZZ;9108601;H;3008;521;531;512;614;571;258;751;1603;654;2454;0;94;281;473;336;194;749;326;2885;122;242;2929;79
910860102;91;00851;91086;ZZZZZZ;9108601;H;2278;447;372;458;486;395;119;597;1317;364;1840;0;46;144;398;450;173;435;193;2184;94;169;2278;0
910860103;91;00851;91086;ZZZZZZ;9108601;H;2119;551;323;531;396;247;70;680;1212;227;1524;0;32;183;336;297;180;284;212;2045;74;181;2119;0
910860104;91;00851;91086;ZZZZZZ;9108601;H;1816;283;335;235;580;335;48;431;1166;218;1529;0;63;350;257;199;94;331;235;1764;52;135;1816;0
910860105;91;00851;91086;ZZZZZZ;9108601;A;142;25;33;36;38;9;1;40;96;5;126;0;0;16;16;42;10;16;26;138;4;9;142;0
910860106;91;00851;91086;ZZZZZZ;9108601;A;3;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0
910860107;91;00851;91086;ZZZZZZ;9108601;D;173;141;6;10;12;4;0;147;24;2;20;0;0;0;5;0;0;15;0;169;4;138;8;165
910930000;91;91000;91093;ZZZZZZ;9109300;Z;643;120;97;109;182;103;32;159;396;88;490;0;5;165;90;20;5;125;80;607;36;62;643;0
910950000;91;91303;91095;ZZZZZZ;9109500;Z;2184;390;361;417;503;359;154;527;1261;397;1793;0;36;243;347;315;179;476;196;2082;102;131;2119;65
910970000;91;00851;91097;ZZZZZZ;9109700;Z;7552;1658;1390;1557;1476;858;613;2164;4242;1146;5851;0;137;763;1213;1057;407;1362;912;6743;809;1120;7405;147
910980000;91;91000;91098;ZZZZZZ;9109800;Z;425;93;68;107;89;59;10;124;253;48;339;5;20;20;55;85;40;70;45;408;17;22;425;0
910990000;91;91402;91099;ZZZZZZ;9109900;Z;2998;493;463;506;652;565;319;660;1693;646;2530;5;66;207;469;449;222;814;298;2901;97;157;2898;100
911000000;91;91000;91100;ZZZZZZ;9110000;Z;648;97;112;99;160;136;42;147;365;135;542;0;20;65;160;75;40;115;65;638;10;15;648;0
911030101;91;00851;91103;910051;9110301;H;1792;563;279;437;272;177;64;715;900;176;1208;0;19;117;180;263;186;207;236;1475;317;345;1619;173
911030102;91;00851;91103;910051;9110301;H;4761;1166;1024;1164;693;362;352;1456;2728;577;3599;1;57;585;735;705;376;659;480;4317;445;671;4642;119
911030103;91;00851;91103;910051;9110301;H;2441;664;522;594;378;219;65;820;1440;181;1780;0;33;100;285;406;375;221;360;2035;406;494;2397;44
911030104;91;00851;91103;910061;9110301;H;7894;1719;1751;1978;1209;796;441;2119;4870;905;6175;3;89;901;1271;1379;708;1049;774;6929;965;1375;7894;0
911030105;91;00851;91103;910061;9110301;H;4229;1113;684;869;886;543;134;1416;2371;442;3114;0;71;405;624;494;399;538;583;3704;525;734;4212;17
911030106;91;00851;91103;910061;9110301;H;2535;432;538;475;439;353;298;630;1368;537;2102;0;31;245;392;295;217;590;331;2321;214;294;2358;177
911030107;91;00851;91103;910051;9110301;H;2875;541;585;535;683;418;114;751;1747;377;2335;0;69;425;478;390;134;481;357;2721;154;249;2777;98
911050101;91;00851;91105;ZZZZZZ;9110501;A;4041;859;697;829;941;528;187;1152;2362;526;3178;5;126;337;734;563;282;593;538;3849;192;318;4036;5
911050102;91;00851;91105;ZZZZZZ;9110501;H;1751;320;228;259;393;306;244;438;845;468;1423;0;30;272;277;146;45;448;206;1716;35;122;1751;0
911050103;91;00851;91105;ZZZZZZ;9110501;H;2602;513;446;462;562;400;220;671;1468;463;2041;5;60;216;342;387;297;502;231;2218;384;451;2535;67
911060000;91;00851;91106;ZZZZZZ;9110600;Z;1245;224;190;224;296;211;100;293;709;243;1005;0;45;100;260;140;95;270;95;1172;73;126;1245;0
911090000;91;91401;91109;ZZZZZZ;9110900;Z;1250;281;192;259;265;180;73;363;707;180;935;5;15;110;200;175;100;240;90;1203;47;70;1250;0
911110000;91;91104;91111;ZZZZZZ;9111100;Z;3408;617;572;637;817;476;288;871;1951;586;2871;10;66;572;525;418;182;686;411;3237;171;245;3274;134
911120000;91;91000;91112;ZZZZZZ;9111200;Z;133;23;15;19;30;28;18;29;66;38;89;10;5;10;5;16;5;26;10;130;3;5;133;0
911140101;91;00851;91114;ZZZZZZ;9111401;H;5644;889;964;941;1379;914;557;1289;3226;1129;4756;0;145;832;844;625;343;1245;723;5182;462;698;5550;94
911140102;91;00851;91114;ZZZZZZ;9111401;H;6105;1074;1114;1142;1283;911;580;1476;3502;1127;5021;0;107;948;955;774;291;1296;650;5624;480;702;5919;186
911140103;91;00851;91114;ZZZZZZ;9111401;H;5162;949;978;1087;869;697;581;1248;2885;1029;4210;0;136;751;803;512;295;1126;587;4687;475;583;5002;160
911140104;91;00851;91114;ZZZZZZ;9111401;H;3871;692;675;639;866;675;324;1024;2078;769;3179;0;114;633;463;374;178;882;535;3658;213;384;3870;1
911140105;91;00851;91114;ZZZZZZ;9111401;H;4887;1310;903;926;1022;530;195;1704;2698;485;3577;0;78;261;479;781;522;609;848;3855;1032;1301;4887;0
911150000;91;00851;91115;ZZZZZZ;9111500;Z;3302;679;604;677;723;417;202;886;1973;443;2572;5;44;344;512;517;209;600;341;3145;157;227;3297;5
911210000;91;91000;91121;ZZZZZZ;9112100;Z;442;68;78;69;120;75;32;101;272;68;382;0;10;45;69;79;39;97;44;425;17;27;442;0
911220101;91;00851;91122;ZZZZZZ;9112201;H;2892;357;1036;357;452;382;308;739;1598;555;2483;0;46;544;259;121;76;580;858;2635;258;379;2239;653
911220102;91;00851;91122;ZZZZZZ;9112201;H;1804;319;268;268;363;461;125;443;950;411;1533;0;0;419;232;90;92;487;212;1748;56;177;1804;0
911220103;91;00851;91122;ZZZZZZ;9112201;H;2495;484;518;455;538;312;187;673;1440;382;2052;0;66;588;319;245;66;426;342;2251;244;320;2472;23
911220104;91;00851;91122;ZZZZZZ;9112201;H;2613;451;418;390;604;474;275;630;1440;542;2073;0;40;666;248;142;47;643;287;2415;198;318;2613;0
911290000;91;91402;91129;ZZZZZZ;9112900;Z;3336;617;502;635;745;553;284;811;1919;606;2720;15;109;308;512;398;313;725;338;3194;142;201;3211;125
911300000;91;91000;91130;ZZZZZZ;9113000;Z;1054;198;147;174;280;180;75;270;588;196;850;0;55;125;195;105;60;220;90;1025;29;44;1054;0
911310000;91;91000;91131;ZZZZZZ;9113100;Z;431;89;50;95;97;86;14;117;256;58;330;0;5;50;85;40;30;75;45;422;9;16;431;0
911320000;91;91303;91132;ZZZZZZ;9113200;Z;1147;219;215;238;260;140;75;299;696;152;920;0;40;110;180;150;95;185;160;1108;39;70;1147;0
911350000;91;91000;91135;ZZZZZZ;9113500;Z;2867;492;482;460;600;444;390;685;1498;684;2394;5;75;241;421;371;135;712;435;2648;219;272;2390;477
911360000;91;00851;91136;ZZZZZZ;9113600;Z;2761;538;550;517;633;364;159;752;1609;400;2665;35;90;235;530;475;265;485;550;2315;446;586;2579;182
911370000;91;91000;91137;ZZZZZZ;9113700;Z;368;94;46;78;88;44;17;113;216;39;266;10;15;25;65;55;20;45;30;353;15;19;368;0
