IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
280010000;28;28000;28001;ZZZZZZ;2800100;Z;2372;495;359;462;553;279;224;638;1331;403;1847;0;91;221;307;312;252;484;181;2276;96;131;2270;102
280030000;28;28000;28003;ZZZZZZ;2800300;Z;136;24;20;24;36;22;9;29;90;17;121;0;5;15;25;15;15;25;20;132;4;9;136;0
280040000;28;28000;28004;ZZZZZZ;2800400;Z;313;70;49;75;71;40;8;88;193;32;238;0;15;10;45;59;69;15;25;309;4;9;313;0
280050000;28;28000;28005;ZZZZZZ;2800500;Z;760;179;103;156;153;112;57;215;423;122;590;5;20;60;70;109;114;127;85;753;7;12;760;0
280060000;28;28000;28006;ZZZZZZ;2800600;Z;1842;297;198;290;393;496;170;391;963;489;1534;5;30;111;242;197;197;621;131;1802;40;72;1842;0
280070000;28;00361;28007;ZZZZZZ;2800700;Z;2733;479;366;439;512;572;365;614;1367;752;2215;5;90;105;350;315;270;855;225;2627;106;151;2657;76
280080000;28;28000;28008;ZZZZZZ;2800800;Z;200;54;32;40;42;25;8;67;107;26;159;0;0;5;30;20;25;40;40;199;1;8;200;0
280090000;28;28000;28009;ZZZZZZ;2800900;Z;73;16;13;11;18;14;2;21;41;11;54;0;0;0;5;10;25;5;10;73;0;0;73;0
280100000;28;28000;28010;ZZZZZZ;2801000;Z;332;53;42;47;82;64;44;75;170;88;260;10;5;20;46;26;36;87;31;328;4;5;332;0
280120000;28;28000;28012;ZZZZZZ;2801200;Z;3803;662;500;641;694;710;595;824;1963;1015;3203;124;158;126;263;436;584;1090;422;3716;87;112;3676;127
280130000;28;28000;28013;ZZZZZZ;2801300;Z;1483;344;227;306;302;222;82;437;839;207;1150;0;15;110;250;220;160;270;125;1450;33;53;1482;1
280140000;28;28000;28014;ZZZZZZ;2801400;Z;637;125;99;128;126;119;40;168;359;110;500;5;15;10;120;100;65;140;45;614;23;44;637;0
280150000;28;28205;28015;ZZZZZZ;2801500;Z;5916;1295;961;1219;1227;793;421;1640;3368;908;4640;10;95;405;695;870;940;1025;600;5511;405;493;5772;144
280160000;28;28000;28016;ZZZZZZ;2801600;Z;156;34;17;32;34;25;13;42;91;23;126;0;5;5;25;25;30;25;10;155;1;2;156;0
280180000;28;28000;28018;ZZZZZZ;2801800;Z;1511;243;191;240;268;338;231;308;754;449;1273;29;55;30;115;130;250;539;126;1467;44;52;1448;63
