INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT
87001;87;870010101;H;0;1498.0;226.0;911.0;361.0;1140.0;74.0;869.0;197.0;1032.0;57.0;793.0;182.0;108.0;17.0;76.0;15.0;15.0;12.0;44.0;21.0;9.0;1.0;6.0;66.0;42.0;273.0;208.0;212.0;174.0;165.0;358.0;152.0;206.0;147.0;66.0;81.0;147.0;64.0;1120.0;20.0;45.0;185.0;450.0;235.0;175.0;1030.0;20.0;45.0;185.0;435.0;215.0;130.0;1046.0;943.0;103.0;132.0;123.0;26.0;97.0;9.0;851.0;63.0;7.0;4.0;18.0;46.0;56.0;1.0;175.0;871.0;841.0;16.0;14.0;0.0;1045.0;20.0;15.0;0.0;10.0;970.0
87001;87;870010102;H;0;1804.0;317.0;1106.0;381.0;1308.0;125.0;975.0;208.0;1162.0;83.0;884.0;195.0;146.0;42.0;91.0;13.0;27.0;16.0;36.0;32.0;21.0;7.0;7.0;102.0;67.0;332.0;298.0;226.0;177.0;106.0;496.0;214.0;282.0;170.0;73.0;97.0;128.0;198.0;1240.0;15.0;125.0;170.0;295.0;360.0;255.0;1095.0;15.0;125.0;160.0;285.0;295.0;215.0;1179.0;1015.0;164.0;196.0;170.0;30.0;140.0;26.0;859.0;110.0;20.0;9.0;17.0;101.0;61.0;2.0;298.0;881.0;837.0;27.0;15.0;2.0;1110.0;65.0;65.0;10.0;10.0;935.0
87002;87;870020101;H;0;1667.03717472119;272.672862453534;1040.25774473358;354.106567534074;1243.63940520446;106.650557620818;961.910780669148;175.078066914497;1136.98265179678;76.4646840148702;892.483271375468;168.034696406442;106.656753407683;30.1858736059482;69.4275092936803;7.04337050805446;20.1239157372988;6.03717472118956;31.1920693928129;22.1363073110286;15.092936802974;5.03097893432467;7.04337050805452;97.6009913258986;46.272614622057;384.366790582404;295.815365551426;212.307311028501;121.749690210657;85.5266418835197;423.397769516728;187.065675340768;236.33209417596;161.997521685256;76.4708798017357;85.52664188352;134.824039653035;126.576208178438;1192.31102850062;0.0;85.5266418835192;95.5885997521692;342.106567534078;427.633209417597;236.425030978934;1106.7843866171;0.0;75.4646840148699;95.5885997521692;337.075588599753;392.416356877325;206.239157372986;1152.07558859975;1013.22057001239;138.855018587361;159.985130111524;150.92936802974;20.1239157372987;130.805452292441;9.0557620817844;897.514250309791;76.46468401487;21.1301115241636;0.0;18.1115241635689;75.46468401487;60.3717472118961;3.01858736059483;263.604708798018;888.470879801737;845.204460966545;32.1982651796778;9.05576208178442;2.01239157372987;1126.9083023544;30.185873605948;25.1239157372986;0.0;0.0;1051.47459727386
87002;87;870020102;H;0;1586.82994220419;273.685254027263;965.941759603472;347.202928573453;1221.51548946716;112.693928128873;913.619578686495;195.201982651796;1114.85873605948;89.5514250309789;839.16109045849;186.146220570011;106.656753407683;23.1425030978936;74.4584882280053;9.05576208178428;18.1115241635689;6.03717472118964;37.2292441140026;18.1115241635688;11.0681536555143;8.0495662949195;8.04956629491949;91.5638166047087;57.3531598513012;362.230483271375;285.759603469641;195.195786864932;126.780669144982;102.631970260223;365.314452737025;179.124644096976;186.189808640049;150.929368029741;74.4584882280057;76.4708798017356;111.75311444706;102.631970260223;1242.62081784387;15.0929368029739;65.4027261462207;176.084262701364;332.044609665428;387.354399008675;251.548946716233;1121.87732342008;15.0929368029739;65.4027261462207;150.92936802974;316.951672862454;352.137546468402;221.363073110285;1134.98265179678;1027.31970260223;107.662949194548;137.848822800496;127.786864931847;25.1548946716234;102.631970260223;10.0619578686493;902.551425030979;70.4337050805452;20.1239157372987;12.0743494423792;22.1363073110286;59.3655514250309;48.2973977695169;0.0;251.548946716233;883.433705080546;815.012391573731;51.3159851301116;15.092936802974;2.01239157372987;1152.06319702602;45.2788104089219;60.3717472118957;0.0;5.03097893432477;1001.13382899628
87005;87;870050000;Z;0;634.0;74.0;421.0;139.0;520.0;28.0;407.0;85.0;492.0;22.0;393.0;77.0;28.0;6.0;14.0;8.0;0.0;2.0;12.0;4.0;3.0;3.0;4.0;17.0;12.0;122.0;146.0;102.0;73.0;48.0;114.0;59.0;55.0;45.0;27.0;18.0;44.0;25.0;520.0;5.0;25.0;85.0;200.0;125.0;75.0;495.0;5.0;25.0;85.0;195.0;115.0;70.0;496.0;436.0;60.0;62.0;57.0;8.0;49.0;5.0;406.0;18.0;5.0;0.0;7.0;31.0;29.0;0.0;28.0;468.0;448.0;10.0;10.0;0.0;495.0;10.0;0.0;0.0;0.0;480.0
87006;87;870060000;Z;0;121.975;13.325;57.4;51.25;85.075;6.15;54.325;24.6;74.825;4.1;48.175;22.55;10.25;2.05;6.15;2.05;4.1;1.025;2.05;2.05;1.025;0.0;0.0;10.25;5.125;23.575;29.725;12.3;4.1;0.0;36.9;13.325;23.575;6.15;2.05;4.1;20.5;10.25;66.625;30.75;10.25;0.0;0.0;20.5;5.125;51.25;30.75;5.125;0.0;0.0;15.375;0.0;79.95;35.875;44.075;19.475;14.35;2.05;12.3;5.125;29.725;3.075;0.0;2.05;1.025;35.875;8.2;0.0;47.15;32.8;15.375;8.2;7.175;2.05;56.375;15.375;15.375;0.0;0.0;25.625
87007;87;870070000;Z;0;106.0;16.0;65.0;25.0;79.0;10.0;57.0;12.0;72.0;10.0;50.0;12.0;7.0;0.0;7.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;0.0;7.0;5.0;22.0;28.0;9.0;5.0;3.0;27.0;14.0;13.0;7.0;3.0;4.0;11.0;9.0;85.0;5.0;15.0;0.0;5.0;40.0;20.0;80.0;5.0;15.0;0.0;5.0;35.0;20.0;72.0;48.0;24.0;16.0;8.0;1.0;7.0;8.0;39.0;4.0;1.0;0.0;4.0;15.0;9.0;0.0;21.0;51.0;48.0;3.0;0.0;0.0;80.0;10.0;0.0;0.0;0.0;70.0
87008;87;870080000;Z;0;86.1;10.5;51.45;24.15;67.2;5.25;49.35;12.6;64.05;4.2;47.25;12.6;3.15;1.05;2.1;0.0;0.0;0.0;2.1;1.05;0.0;0.0;0.0;6.3;2.1;33.6;13.65;6.3;3.15;2.1;18.9;11.55;7.35;5.25;4.2;1.05;6.3;7.35;57.75;10.5;10.5;5.25;10.5;10.5;10.5;52.5;10.5;10.5;5.25;5.25;10.5;10.5;65.1;45.15;19.95;21.0;18.9;5.25;13.65;2.1;40.95;2.1;0.0;0.0;2.1;13.65;6.3;0.0;23.1;42.0;37.8;4.2;0.0;0.0;52.5;10.5;0.0;0.0;0.0;42.0
87009;87;870090000;Z;0;78.4475524475525;8.93706293706294;40.7132867132867;28.7972027972028;59.5804195804196;3.97202797202797;36.7412587412587;18.8671328671329;49.6503496503497;1.98601398601399;33.7622377622378;13.9020979020979;9.93006993006993;1.98601398601399;2.97902097902098;4.96503496503496;3.97202797202797;1.98601398601399;0.993006993006993;1.98601398601399;0.993006993006993;0.0;0.0;8.93706293706294;3.97202797202797;14.8951048951049;15.8881118881119;4.96503496503496;5.95804195804196;4.96503496503496;18.8671328671329;11.9160839160839;6.95104895104895;3.97202797202797;2.97902097902098;0.993006993006993;7.94405594405594;6.95104895104895;49.6503496503497;0.0;4.96503496503496;4.96503496503496;14.8951048951049;14.8951048951049;9.93006993006993;44.6853146853147;0.0;4.96503496503496;4.96503496503496;14.8951048951049;9.93006993006993;9.93006993006993;51.6363636363636;30.7832167832168;20.8531468531469;11.9160839160839;5.95804195804196;0.0;5.95804195804196;5.95804195804196;27.8041958041958;0.993006993006993;0.0;1.98601398601399;0.0;18.8671328671329;0.993006993006993;0.993006993006993;13.9020979020979;37.7342657342657;20.8531468531469;6.95104895104895;8.93706293706294;0.993006993006993;44.6853146853147;4.96503496503496;0.0;0.0;0.0;39.7202797202797
87011;87;870110101;H;0;733.664057535216;113.789994304597;364.75040362065;255.123659609969;473.779880016672;46.696877180371;317.094468941218;109.988533895082;409.037831976121;28.8822627488279;276.155653800605;103.999915426687;64.7420480405508;17.8146144315431;40.938815140613;5.98861846839471;12.8709141356602;7.96084992430651;24.9361395087023;8.98741849462645;4.99781343754207;3.98936584702008;0.999546692693199;53.7124499473179;32.825859375799;171.202144926611;89.5635055450314;50.7123136925942;38.8945880611445;36.8690184681739;259.884177518544;125.629520884036;134.254656634508;55.2751557867371;27.6334830643257;27.6416727224114;112.077519538416;92.5315021933912;507.272794312562;9.99546692693199;59.7979647956702;69.9698644092258;104.512127831063;149.095940912134;99.0842654242013;452.778584733879;9.99546692693199;49.889921577074;64.9721309457598;99.5143943675973;134.101544471414;94.305126445101;424.058054956309;343.314748929713;80.7433060265969;97.7276543268237;85.7418349641819;23.9902374130461;61.7515975511358;11.9858193626417;287.541834958154;32.9155045985594;9.91583584227369;5.98861846839471;6.95295506233033;42.8664670363475;35.8954681386085;1.98137085164098;253.910831802814;170.147223153495;148.271402277516;11.924699202203;6.97028339135426;2.98083828242202;477.767252051209;29.9875968311175;40.1169806566812;4.997733463466;4.90912079473893;387.848966047
