INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
18033;18;180330101;15.4;15800;23250;32940;0.74;0.371;76.2;63.3;2.7;10.2;25.5;14.4;5.8;0.9;3.1;1.8
18033;18;180330102;14.3;16510;22610;31270;0.65;0.322;69.8;59.7;2.2;7.9;30.4;13.0;6.4;1.0;3.5;1.9
18033;18;180330201;12.2;17340;23780;32070;0.62;0.286;76.3;67.7;2.5;6.1;29.8;8.7;4.8;0.9;2.5;1.4
18033;18;180330202;17.3;15020;20720;28220;0.64;0.27;61.6;54.8;2.8;4.0;37.6;8.4;8.2;1.2;4.6;2.4
18033;18;180330203;23.0;13440;18350;25570;0.66;0.293;59.4;53.6;2.5;3.3;36.2;8.1;11.3;2.1;6.1;3.1
18033;18;180330204;15.6;15690;21490;28440;0.59;0.289;70.5;59.5;2.8;8.2;30.7;8.9;7.5;1.8;3.8;1.9
18033;18;180330205;9.0;18450;25360;32670;0.56;0.285;77.6;67.1;1.7;8.8;28.1;10.7;4.6;1.2;2.3;1.1
18033;18;180330301;24.8;13220;19180;25330;0.63;0.262;58.5;53.9;2.7;1.9;37.7;7.5;10.4;2.7;5.2;2.5
18033;18;180330401;32.0;12060;16250;22380;0.63;0.255;53.1;48.0;3.1;2.0;36.3;5.1;17.2;4.2;8.8;4.2
18033;18;180330402;44.2;10780;13880;19790;0.65;0.248;47.5;42.0;4.3;1.2;34.1;3.8;24.3;6.0;12.5;5.8
18033;18;180330501;14.8;15340;20170;25810;0.52;0.224;58.4;53.5;2.2;2.7;42.0;6.2;7.6;3.7;2.6;1.3
18033;18;180330601;13.7;16590;21590;27760;0.52;0.241;68.8;63.1;2.9;2.8;35.4;5.7;6.6;1.8;3.3;1.5
18033;18;180330602;10.7;18170;23170;30020;0.51;0.247;79.7;71.7;2.6;5.4;24.4;7.4;6.6;1.6;3.4;1.6
18033;18;180330701;7.2;18640;23890;30470;0.5;0.238;69.2;65.1;1.4;2.7;35.5;8.0;5.2;1.5;2.5;1.2
18033;18;180330801;8.1;18070;22630;28710;0.47;0.217;72.5;67.3;2.1;3.1;31.9;6.8;5.3;1.4;2.6;1.3
18033;18;180330901;18.2;15510;22410;29130;0.61;0.266;66.8;61.0;2.1;3.7;35.1;7.3;7.8;1.8;4.0;2.0
