INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P;C19_MENHSEUL;C19_MENFSEUL;P19_POP15P_PSEUL;P19_POP15P_MARIEE;P19_POP15P_PACSEE;P19_POP15P_CONCUB_UNION_LIBRE;P19_POP15P_VEUFS;P19_POP15P_DIVORCEE;P19_POP15P_CELIBATAIRE;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
06001;06;060010000;Z;5;50.5376344086022;20.2150537634409;0.0;30.3225806451613;30.3225806451613;10.1075268817204;5.05376344086022;15.1612903225806;20.2150537634409;5.05376344086022;0.0;0.0;5.05376344086022;10.1075268817204;10.1075268817204;21.2258064516129;45.4838709677419;3.03225806451613;9.09677419354839;4.04301075268817;4.04301075268817;10.1075268817204;10.1075268817204;5.05376344086022;15.1612903225806;20.2150537634409;5.05376344086022;0.0;0.0;5.05376344086022
06003;06;060030000;Z;5;295.517300954464;101.142211098023;0.0;194.375089856441;194.375089856441;64.3187102602645;34.7081662022436;95.3482133939327;105.346381336398;24.8992046086624;49.4931745486869;9.80750384494857;4.82882551774453;70.7995477686159;30.3426633294068;110.245010096845;228.377118900827;19.9357017212335;69.7431627190726;24.1350435024703;54.4314635698302;138.863603758659;64.3187102602645;34.7081662022436;95.3482133939327;105.346381336398;24.8992046086624;49.4931745486869;9.80750384494857;4.82882551774453
06004;06;060040101;A;3;651.31466183001;325.498406686197;11.7345908668218;314.081664276991;314.893225809227;109.940713291642;66.3275940103243;138.624918507261;153.608117412659;91.3636740740249;44.9704524721452;16.7731772113566;8.17780463904198;197.417251853327;128.08115483287;325.498406686197;420.630691002719;43.9054258736712;135.393508692981;28.0943618944845;112.932235537432;390.166527231631;109.940713291642;66.3275940103243;138.624918507261;153.608117412659;91.3636740740249;44.9704524721452;16.7731772113566;8.17780463904198
06004;06;060040102;H;1;991.594430919591;255.976230801944;0.993988598838128;734.624211518808;750.390495975246;355.234037205131;101.003410863146;294.153047906969;347.928871304617;155.981248402425;197.075882841449;42.6602749179923;6.74421850876233;97.4098560351114;158.566374766833;255.976230801944;969.657311479533;170.440771380844;166.480274926993;82.231029056991;148.330102333551;412.723122579366;355.234037205131;101.003410863146;294.153047906969;347.928871304617;155.981248402425;197.075882841449;42.6602749179923;6.74421850876233
06004;06;060040103;H;1;401.24795439269;147.291019483822;0.0;253.956934908868;260.870629052716;85.744443277237;23.856035249942;151.270150525537;169.639207401426;35.6464263107206;51.0415143166415;4.54348102392846;0.0;59.6390888059793;87.6519306778432;147.291019483822;414.933396367541;21.3326423356174;51.5455403916821;65.9301834372269;42.1514897950837;152.02695796003;85.744443277237;23.856035249942;151.270150525537;169.639207401426;35.6464263107206;51.0415143166415;4.54348102392846;0.0
06004;06;060040104;H;1;835.750461728044;180.823701505773;24.6929312543683;630.233828967903;640.621849314419;231.564018304326;98.7827041842025;310.27512682589;401.516749006727;122.388265789554;96.6378293201102;20.0790051980274;0.0;69.7217361243261;111.101965381447;180.823701505773;1007.66411163714;31.8278895935388;98.1616691650107;124.492874130837;84.4284671784876;353.013244780076;231.564018304326;98.7827041842025;310.27512682589;401.516749006727;122.388265789554;96.6378293201102;20.0790051980274;0.0
06004;06;060040105;H;1;1876.89547758291;724.267442870335;38.017894240285;1114.61014047229;1131.25945542348;372.321603605461;165.933716023552;593.004135794464;656.595873930635;247.935693008313;177.329389047103;34.4470152718835;14.9514841655419;314.029021538255;410.23842133208;723.267436561045;1575.20704395656;188.941262311358;292.769795469343;211.366359161206;275.122702185982;719.862239009497;372.321603605461;165.933716023552;593.004135794464;656.595873930635;247.935693008313;177.329389047103;34.4470152718835;14.9514841655419
06004;06;060040106;H;1;1230.66672639651;454.433912226853;16.1133342676956;760.119479901959;772.872286052528;239.780090575358;119.508858146058;413.583337331112;468.263096904025;197.940550283743;67.9453837693836;28.7089620643572;10.0142930310194;179.301232707224;275.132679519629;454.433912226853;1070.85261104318;122.639683892925;278.070020215148;205.366284211819;233.368707735571;476.325431228856;239.780090575358;119.508858146058;413.583337331112;468.263096904025;197.940550283743;67.9453837693836;28.7089620643572;10.0142930310194
06004;06;060040107;H;1;1624.77068181336;718.593629479248;38.1684432179696;868.008609116145;871.124902494954;302.369695288966;172.296680989422;396.458526216567;454.780016161729;265.17306405929;124.258258498438;20.6007282036266;6.31283557187051;316.498971415184;402.094658064064;718.593629479248;988.796020285093;181.55992826097;312.669293656099;205.921965454678;264.946661562329;683.277997812664;302.369695288966;172.296680989422;396.458526216567;454.780016161729;265.17306405929;124.258258498438;20.6007282036266;6.31283557187051
06004;06;060040108;H;1;1036.49904188365;460.003666045081;11.2649430433789;565.230432795194;565.230432795194;195.759894125571;112.725835670226;256.744702999397;281.765996106809;134.891951829212;107.365284433764;31.3128148219621;9.89438560344732;181.138460311597;278.865205733484;460.003666045081;745.01731967412;131.618173088332;215.612880032621;176.327331294207;182.059267213691;464.796663352284;195.759894125571;112.725835670226;256.744702999397;281.765996106809;134.891951829212;107.365284433764;31.3128148219621;9.89438560344732
