IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
290010000;29;29000;29001;ZZZZZZ;2900100;Z;991;205;117;199;208;182;80;250;568;173;805;25;20;40;70;150;135;260;105;974;17;21;991;0
290020000;29;29000;29002;ZZZZZZ;2900200;Z;1387;206;168;241;298;271;203;262;776;348;1248;30;40;70;134;229;145;503;98;1370;17;18;1289;98
290030000;29;29213;29003;ZZZZZZ;2900300;Z;3692;334;329;397;757;1115;760;464;1683;1545;3330;15;130;165;220;435;330;1611;425;3611;81;107;3557;135
290040000;29;29202;29004;ZZZZZZ;2900400;Z;5659;983;727;1056;1257;1066;570;1293;3139;1226;4598;50;236;206;572;660;883;1475;516;5586;73;98;5554;105
290050000;29;29000;29005;ZZZZZZ;2900500;Z;1149;201;121;221;247;251;108;259;635;255;922;10;50;51;134;106;131;338;104;1143;6;14;1149;0
290060000;29;29402;29006;ZZZZZZ;2900600;Z;3568;437;328;482;680;1015;627;578;1669;1322;3136;0;177;298;318;348;157;1537;303;3523;45;70;3534;34
290070000;29;29000;29007;ZZZZZZ;2900700;Z;919;146;97;153;224;208;91;179;523;217;745;20;30;25;65;120;115;265;105;834;85;94;915;4
290080000;29;29000;29008;ZZZZZZ;2900800;Z;1001;154;102;168;213;243;122;201;509;291;840;50;30;40;100;129;150;277;64;988;13;16;1001;0
290100000;29;29000;29010;ZZZZZZ;2901000;Z;1609;330;335;333;310;216;85;447;940;222;1275;30;60;30;260;225;255;270;145;1596;13;27;1436;173
290110000;29;29701;29011;ZZZZZZ;2901100;Z;3458;570;469;485;743;734;457;771;1748;939;2860;5;105;340;440;305;195;1070;400;3436;22;68;3152;306
290120000;29;29000;29012;ZZZZZZ;2901200;Z;205;25;24;23;54;44;34;31;116;58;176;10;5;0;10;10;50;80;10;191;14;21;205;0
290130000;29;29000;29013;ZZZZZZ;2901300;Z;215;34;31;36;36;63;17;45;116;53;187;0;5;10;15;15;39;49;54;208;7;6;214;1
290140000;29;29000;29014;ZZZZZZ;2901400;Z;428;68;57;62;121;75;45;96;243;89;368;20;20;10;30;40;45;142;60;419;9;12;427;1
290150000;29;29109;29015;ZZZZZZ;2901500;Z;3568;770;501;741;677;529;350;973;1954;641;2741;55;116;176;454;450;354;793;342;3530;38;69;3410;158
