IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
030010000;03;03502;03001;ZZZZZZ;0300100;Z;2931;569;370;605;585;541;262;717;1627;587;2426;10;86;156;333;444;343;770;283;2874;57;121;2913;18
030020000;03;03000;03002;ZZZZZZ;0300200;Z;309;42;40;54;77;68;27;58;182;68;269;11;23;15;18;44;34;73;51;296;13;15;309;0
030030000;03;03000;03003;ZZZZZZ;0300300;Z;994;105;115;115;217;260;182;155;501;338;910;10;45;60;55;165;95;350;130;973;21;34;953;41
030040000;03;03000;03004;ZZZZZZ;0300400;Z;258;42;38;31;62;51;35;55;137;66;225;15;0;10;15;20;20;96;49;250;8;9;258;0
030050000;03;03000;03005;ZZZZZZ;0300500;Z;336;63;58;63;71;51;32;84;190;62;273;5;5;0;25;60;25;99;55;330;6;7;336;0
030060000;03;03000;03006;ZZZZZZ;0300600;Z;648;80;58;82;150;185;94;115;326;207;577;20;46;10;31;71;87;225;87;616;32;38;648;0
030070000;03;03000;03007;ZZZZZZ;0300700;Z;356;68;39;77;72;73;27;88;200;68;275;5;10;10;70;40;20;70;50;350;6;8;356;0
030080000;03;03000;03008;ZZZZZZ;0300800;Z;374;56;52;49;114;58;45;79;210;84;294;25;5;5;20;35;55;130;20;358;16;19;374;0
030090000;03;03000;03009;ZZZZZZ;0300900;Z;139;27;40;28;21;15;9;52;70;17;109;5;0;5;5;20;20;30;25;139;0;2;118;21
030100000;03;03000;03010;ZZZZZZ;0301000;Z;433;72;58;77;88;92;46;94;228;111;362;0;15;5;54;25;84;160;20;412;21;26;433;0
030110000;03;03000;03011;ZZZZZZ;0301100;Z;413;104;60;84;84;56;26;133;224;56;308;0;30;15;61;61;40;71;30;409;4;8;413;0
030120000;03;03000;03012;ZZZZZZ;0301200;Z;325;46;47;45;83;86;18;65;189;70;262;10;0;30;65;30;40;65;20;299;26;30;325;0
030130000;03;03401;03013;ZZZZZZ;0301300;Z;3966;578;543;600;891;961;392;835;2101;1030;3410;10;75;135;420;685;355;1286;442;3829;137;215;3924;42
030140000;03;03000;03014;ZZZZZZ;0301400;Z;135;15;10;19;26;36;30;18;65;53;114;0;5;5;5;15;15;60;10;129;6;9;135;0
030150000;03;03000;03015;ZZZZZZ;0301500;Z;321;69;49;60;72;49;22;87;189;45;259;10;0;29;44;44;34;54;44;320;1;3;321;0
030160000;03;03000;03016;ZZZZZZ;0301600;Z;143;24;18;24;31;26;20;32;74;37;105;0;0;0;25;10;30;35;5;141;2;3;143;0
030170000;03;03000;03017;ZZZZZZ;0301700;Z;192;25;25;25;56;38;22;34;116;43;183;30;0;10;5;30;36;46;25;180;12;14;192;0
030180000;03;03000;03018;ZZZZZZ;0301800;Z;698;130;111;132;166;102;56;175;400;122;596;20;10;5;87;76;158;143;97;688;10;13;696;2
030190000;03;03000;03019;ZZZZZZ;0301900;Z;1651;291;179;284;351;338;208;359;862;430;1361;20;60;50;186;202;197;479;166;1633;18;29;1649;2
030200000;03;03000;03020;ZZZZZZ;0302000;Z;291;46;36;50;69;60;32;60;168;64;243;15;10;20;15;30;30;79;45;279;12;12;291;0
