IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
540010000;54;54000;54001;ZZZZZZ;5400100;Z;299;49;42;55;67;58;29;60;187;52;237;0;10;10;44;25;26;92;30;297;2;4;299;0
540020000;54;54000;54002;ZZZZZZ;5400200;Z;226;42;24;55;44;45;17;50;133;43;190;5;5;24;44;39;29;29;15;223;3;4;226;0
540030000;54;54000;54003;ZZZZZZ;5400300;Z;103;14;15;12;25;23;15;19;53;31;74;0;0;0;0;15;25;30;5;102;1;1;103;0
540040000;54;54000;54004;ZZZZZZ;5400400;Z;179;25;34;24;54;27;15;41;105;33;140;15;5;10;25;35;20;20;10;175;4;9;179;0
540050000;54;54000;54005;ZZZZZZ;5400500;Z;110;20;11;21;21;21;15;25;52;32;86;0;0;20;25;5;5;25;5;110;0;0;110;0
540060000;54;54000;54006;ZZZZZZ;5400600;Z;438;82;65;68;110;76;37;111;245;82;340;5;0;70;65;45;50;75;30;434;4;4;438;0
540070000;54;54000;54007;ZZZZZZ;5400700;Z;543;95;75;94;134;119;26;124;326;93;454;5;21;37;68;73;73;125;52;542;1;7;543;0
540080000;54;54000;54008;ZZZZZZ;5400800;Z;478;96;68;96;130;66;22;129;293;56;380;0;15;20;60;125;45;75;40;475;3;5;478;0
540090000;54;54000;54009;ZZZZZZ;5400900;Z;158;34;22;30;37;27;8;42;88;28;140;0;0;10;15;20;30;35;30;156;2;2;158;0
540100000;54;54000;54010;ZZZZZZ;5401000;Z;510;103;67;112;89;108;30;129;283;98;411;0;10;25;25;91;71;122;66;501;9;15;510;0
540110000;54;54000;54011;ZZZZZZ;5401100;Z;644;146;111;131;141;73;42;199;363;82;485;5;5;45;30;115;115;80;90;527;117;163;644;0
540120000;54;54000;54012;ZZZZZZ;5401200;Z;340;80;33;75;65;63;24;103;178;59;265;5;10;45;45;40;15;80;25;339;1;4;339;1
540130000;54;54000;54013;ZZZZZZ;5401300;Z;77;15;14;8;19;11;9;17;45;15;52;0;0;0;9;9;9;23;0;76;1;2;77;0
