INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
44003;44;440030101;;19110;23650;29290;0.43;0.209;67.4;62.5;1.6;3.3;35.3;9.8;3.3;2.0;0.9;0.4
44003;44;440030102;;14900;20440;26900;0.59;0.308;74.1;64.6;3.7;5.8;22.1;11.8;8.0;2.2;3.7;2.1
44003;44;440030103;18.5;14890;20090;26360;0.57;0.248;66.6;60.4;3.0;3.2;30.1;6.9;9.8;3.0;4.6;2.2
44003;44;440030201;;18910;23010;28190;0.4;0.206;67.6;61.3;2.1;4.2;34.6;8.9;4.0;2.0;1.3;0.7
44020;44;440200101;16.4;15300;20650;26220;0.53;0.244;77.1;70.8;3.7;2.6;22.1;6.4;8.9;2.8;4.0;2.1
44020;44;440200102;;16240;20900;25750;0.46;0.209;71.2;66.8;3.0;1.4;28.9;3.8;9.3;3.1;4.1;2.1
44020;44;440200103;10.8;16930;22530;28160;0.5;0.226;68.9;61.6;3.4;3.9;32.7;6.9;6.3;2.2;2.7;1.4
44020;44;440200104;11.8;17150;22210;28670;0.52;0.233;78.9;72.9;3.4;2.6;24.7;5.5;6.4;2.4;2.6;1.4
44020;44;440200105;;19540;24080;29180;0.4;0.206;78.1;71.8;3.1;3.2;26.3;7.4;4.3;2.3;1.5;0.5
44020;44;440200106;;16840;22000;27520;0.49;0.227;79.0;73.4;3.0;2.6;23.3;6.9;5.9;2.3;2.5;1.1
44020;44;440200107;5.4;20410;24810;30560;0.41;0.212;83.1;75.5;2.8;4.8;22.7;7.9;3.7;1.9;1.3;0.5
44026;44;440260101;6.5;19480;25510;32580;0.51;0.237;80.5;74.7;2.4;3.4;24.6;8.0;4.4;1.8;1.6;1.0
44026;44;440260102;;19800;25650;34770;0.58;0.311;74.0;68.1;2.4;3.5;23.5;17.9;3.7;1.4;1.5;0.8
44026;44;440260103;;22790;27650;33870;0.4;0.188;71.2;67.2;1.8;2.2;36.1;7.9;2.4;1.4;0.7;0.3
44026;44;440260104;;22390;29140;38180;0.54;0.279;77.1;71.5;2.0;3.6;25.6;15.8;2.6;1.2;0.9;0.5
44026;44;440260107;6.4;19900;26010;33780;0.53;0.254;95.1;88.8;3.0;3.3;12.8;7.1;4.3;1.9;1.5;0.9
44026;44;440260108;;21180;26170;32540;0.43;0.257;82.6;74.5;2.4;5.7;18.6;15.7;2.7;1.7;0.7;0.3
44035;44;440350101;7.6;19500;24950;31820;0.49;0.237;69.8;64.1;2.3;3.4;34.7;8.9;4.2;1.5;1.7;1.0
44035;44;440350102;9.2;19310;25850;33140;0.54;0.237;82.3;77.1;2.1;3.1;22.9;8.1;4.9;2.0;1.8;1.1
44035;44;440350103;;25860;32250;42510;0.52;0.266;71.8;66.8;2.2;2.8;32.2;17.7;1.4;0.8;0.4;0.2
44035;44;440350104;9.0;19000;24650;32760;0.56;0.255;91.0;84.5;3.1;3.4;16.6;6.2;5.0;2.1;1.8;1.1
44035;44;440350105;;22990;28820;36360;0.46;0.234;86.2;80.7;2.2;3.3;22.8;9.7;2.6;1.4;0.8;0.4
44035;44;440350106;;21570;28150;34940;0.48;0.229;77.5;72.4;1.8;3.3;29.5;9.8;2.6;1.2;0.9;0.5
44035;44;440350108;;22360;26380;32600;0.39;0.176;73.1;69.8;1.4;1.9;36.6;5.6;2.5;1.8;0.5;0.2
44036;44;440360101;19.9;14220;19080;24740;0.55;0.288;61.0;50.3;2.6;8.1;34.1;10.3;9.4;1.9;5.0;2.5
44036;44;440360102;;12430;16620;21820;0.57;0.269;49.1;41.5;3.0;4.6;42.6;6.1;13.7;3.7;6.7;3.3
44036;44;440360103;14.9;15660;20540;26200;0.51;0.266;64.3;54.8;2.3;7.2;33.8;10.1;6.8;2.5;2.9;1.4
44036;44;440360104;14.9;15520;19850;24210;0.44;0.228;59.5;52.3;2.4;4.8;39.3;6.1;7.9;2.7;3.6;1.6
44047;44;440470101;11.5;16250;21300;26920;0.5;0.224;83.5;77.4;3.2;2.9;18.9;4.4;7.7;2.7;3.4;1.6
44047;44;440470102;7.0;18920;23700;29020;0.43;0.195;86.2;81.0;2.7;2.5;20.7;3.8;4.8;2.5;1.5;0.8
44047;44;440470103;7.6;18350;23040;27990;0.42;0.191;78.9;74.6;2.5;1.8;26.1;4.4;5.3;2.0;2.2;1.1
44047;44;440470201;8.1;18180;22960;28290;0.44;0.211;89.8;83.3;3.2;3.3;14.7;3.9;6.4;3.4;1.9;1.1
44047;44;440470202;;20430;25860;31780;0.44;0.233;79.8;73.0;2.4;4.4;27.1;9.4;3.1;1.6;1.1;0.4
44047;44;440470301;;19730;24470;30070;0.42;0.193;72.8;68.9;2.2;1.7;33.3;5.5;3.9;1.6;1.6;0.7
44047;44;440470302;8.2;18490;22630;28020;0.42;0.202;77.8;72.4;2.7;2.7;26.9;5.1;5.0;2.0;2.0;1.0
44055;44;440550101;;22270;31220;45370;0.74;0.339;41.7;29.9;1.7;10.1;56.9;27.4;1.4;0.2;0.9;0.3
44055;44;440550102;9.6;20960;31490;47560;0.84;0.454;33.3;22.9;1.7;8.7;50.2;42.5;1.1;0.2;0.6;0.3
44055;44;440550103;10.1;18640;26060;35330;0.64;0.297;42.6;36.0;2.9;3.7;58.9;16.5;2.4;0.4;1.3;0.7
44055;44;440550104;;16840;22850;30940;0.62;0.29;63.4;51.9;3.7;7.8;37.2;12.9;4.4;1.4;2.0;1.0
44055;44;440550105;6.2;20010;26740;35160;0.57;0.277;65.2;55.6;2.5;7.1;38.4;15.4;2.1;0.7;1.0;0.4
44055;44;440550106;5.4;20540;27000;36420;0.59;0.273;61.6;52.5;2.3;6.8;41.7;15.0;2.3;0.8;1.0;0.5
44069;44;440690101;11.1;17310;22140;28920;0.52;0.285;65.9;54.4;3.0;8.5;34.2;12.3;4.4;1.3;2.0;1.1
44069;44;440690102;;19480;25040;33110;0.54;0.257;66.0;54.8;2.8;8.4;37.4;12.2;3.4;1.2;1.4;0.8
44069;44;440690103;11.1;16510;21670;28000;0.53;0.233;60.7;53.6;3.0;4.1;39.1;8.0;6.7;1.8;3.3;1.6
44069;44;440690105;9.3;19040;25250;35090;0.64;0.313;61.6;47.4;2.5;11.7;41.0;17.9;2.6;0.8;1.2;0.6
44069;44;440690106;7.0;18790;24300;32520;0.57;0.274;72.5;60.4;3.1;9.0;29.7;12.2;3.5;1.6;1.3;0.6
44069;44;440690107;5.0;19820;25200;31570;0.47;0.221;76.8;67.7;2.6;6.5;25.9;11.2;3.4;1.9;1.0;0.5
44109;44;441090101;10.2;20030;28830;40400;0.71;0.326;80.7;67.3;3.3;10.1;27.8;12.7;3.2;0.7;1.5;1.0
44109;44;441090102;;19030;28890;40950;0.76;0.338;82.6;69.9;3.3;9.4;21.9;15.7;3.7;0.6;1.8;1.3
44109;44;441090103;13.1;19220;28680;40710;0.75;0.345;86.8;70.9;3.8;12.1;21.4;15.6;3.5;0.7;1.6;1.2
44109;44;441090104;;21960;32690;44840;0.7;0.377;73.7;62.3;2.3;9.1;27.0;27.6;2.4;0.5;1.1;0.8
44109;44;441090105;;19140;27070;38910;0.73;0.303;86.4;72.3;3.8;10.3;21.2;11.9;4.0;0.7;2.0;1.3
44109;44;441090106;13.7;18110;26550;36260;0.68;0.32;89.2;75.4;4.2;9.6;17.9;10.6;4.6;0.8;2.2;1.6
44109;44;441090108;18.4;14710;21120;29450;0.7;0.291;91.7;80.2;5.4;6.1;10.5;6.2;8.9;0.9;4.8;3.2
44109;44;441090109;16.0;16130;22040;29950;0.63;0.283;89.3;78.7;4.0;6.6;14.5;6.7;7.4;1.3;3.8;2.3
44109;44;441090201;20.1;14060;20050;25530;0.57;0.243;75.1;67.5;5.1;2.5;24.1;4.2;10.2;3.2;4.8;2.2
