INSEE_COM;DEP;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT
60001;60;Z;0;370.960396039604;66.6089108910891;221.346534653465;83.0049504950495;275.658415841584;31.7673267326733;203.925742574257;39.9653465346535;219.29702970297;20.4950495049505;169.084158415842;29.7178217821782;56.3613861386139;11.2722772277228;34.8415841584158;10.2475247524752;18.4455445544554;4.0990099009901;19.470297029703;12.2970297029703;1.02475247524752;0.0;1.02475247524752;52.2623762376238;17.4207920792079;107.59900990099;63.5346534653465;23.5693069306931;4.0990099009901;7.17326732673267;95.3019801980198;35.8663366336634;59.4356435643564;26.6435643564356;11.2722772277228;15.3712871287129;27.6683168316832;40.990099009901;261.311881188119;0.0;20.4950495049505;0.0;46.1138613861386;51.2376237623762;133.217821782178;215.19801980198;0.0;20.4950495049505;0.0;40.990099009901;40.990099009901;112.722772277228;221.346534653465;194.70297029703;26.6435643564356;35.8663366336634;34.8415841584158;6.14851485148515;28.6930693069307;1.02475247524752;163.960396039604;17.4207920792079;5.12376237623762;1.02475247524752;7.17326732673267;14.3465346534653;12.2970297029703;0.0;29.7178217821782;191.628712871287;161.910891089109;11.2722772277228;18.4455445544554;0.0;220.321782178218;10.2475247524752;5.12376237623762;0.0;0.0;199.826732673267
60002;60;Z;0;501.0;77.0;314.0;110.0;394.0;35.0;300.0;59.0;352.0;29.0;270.0;53.0;42.0;6.0;30.0;6.0;10.0;1.0;10.0;10.0;7.0;1.0;3.0;44.0;16.0;104.0;82.0;65.0;49.0;34.0;107.0;43.0;64.0;41.0;19.0;22.0;38.0;28.0;385.0;0.0;25.0;70.0;110.0;90.0;90.0;345.0;0.0;25.0;70.0;95.0;85.0;70.0;356.0;310.0;46.0;49.0;43.0;8.0;35.0;6.0;280.0;18.0;3.0;0.0;9.0;31.0;15.0;0.0;30.0;326.0;228.0;4.0;94.0;0.0;345.0;5.0;0.0;0.0;0.0;330.0
60004;60;Z;0;250.142357147959;37.9118096239636;171.687228760804;40.5433187631918;199.945692344213;12.998827194208;161.686047986268;25.2608171637373;184.96690998033;9.00536367961054;151.69629915028;24.2652471504398;14.9787823638825;3.99346351459745;9.9897488359876;0.995570013297437;0.0;2.97577504012333;5.01165030786169;5.99578700260003;0.995570013297437;0.0;0.0;18.1336268016133;12.9880178207711;61.3494968812709;55.3978309436292;23.146163534067;15.9753448747281;12.9552114881335;50.1966648037461;27.0843183200843;23.1123464836618;21.9370845388236;12.9539663267325;8.98311821209112;13.2576855623045;15.001894702618;257.07776142976;5.1474934385272;15.2143929979745;15.2715736242773;75.7917644349075;95.1427073001362;50.5098296339377;237.053277263978;5.1474934385272;15.2143929979745;15.2715736242773;70.8139143684204;90.2201533865907;40.3857494481876;185.984972542775;162.826761513964;23.1582110288113;21.0764698359128;21.0764698359128;4.02726515148463;17.0492046844281;0.0;142.780284513337;10.9963780798734;4.02713952515259;0.0;5.02295939560143;9.07259427660293;13.1120423492789;0.973574402929411;20.1700045903559;165.814967952419;144.828595334941;6.04077210089491;14.9456005165834;0.0;237.053277263978;15.0453848135386;10.1253435050144;0.0;0.0;196.893081438925
60005;60;Z;0;524.035136854525;74.7779383767623;368.842295691697;80.4149027860657;423.360251759718;30.8541336158383;347.191710991237;45.3144071526434;384.354235514243;21.4834075377951;322.520802490662;40.3500254857852;39.0060162454758;9.37072607804321;24.6709085005745;4.96438166685815;10.1946244078799;2.02437171917452;11.2533117951613;9.35269116137054;5.14193543963137;1.03908172225829;0.0;62.3224333995844;19.5473100402444;133.107641754792;101.758128185564;57.1911646973752;34.1514481003951;15.2821255817639;100.674885094806;33.8675908159912;66.8072942788153;42.9027579553383;15.6982748580914;27.204483097247;27.1261392257975;30.6459879136706;430.631483291538;0.0;36.0087270689665;31.0902414147335;127.836297608889;117.538730886015;112.962077701643;384.412288166716;0.0;36.0087270689665;31.0902414147335;122.640888997597;107.416872290143;87.2555583952756;385.357560427832;355.473213928299;29.8843464995326;32.5920718750731;28.4711832410273;4.08512086332899;24.3860623776984;4.12088863404574;314.547854772223;20.4456005185933;7.202706701505;4.03164216266287;9.245409773315;19.6011127276338;10.2832337718988;0.0;48.0701155660475;337.287444861784;65.2912006854822;6.12847763121607;265.867766545086;0.0;389.42891273466;10.033249135889;10.3006426392196;0.0;5.19540861129145;358.970059282126
60006;60;Z;0;704.317585301837;105.09186351706;409.251968503937;189.97375328084;516.364829396325;54.5669291338583;369.842519685039;91.9553805774278;479.98687664042;48.503937007874;348.622047244095;82.8608923884514;36.3779527559055;6.06299212598425;21.2204724409449;9.09448818897638;3.03149606299213;0.0;13.1364829396325;11.1154855643045;4.04199475065617;4.04199475065617;1.01049868766404;57.5984251968504;13.1364829396325;176.837270341207;108.123359580053;87.9133858267717;41.4304461942257;31.3254593175853;187.952755905512;70.7349081364829;117.217847769029;47.49343832021;22.2309711286089;25.2624671916011;74.7769028871391;65.6824146981627;525.459317585302;0.0;35.3674540682415;65.6824146981627;121.259842519685;191.994750656168;106.102362204724;490.09186351706;0.0;35.3674540682415;60.6299212598425;116.207349081365;186.942257217848;90.9448818897638;489.081364829396;448.661417322835;40.4199475065617;53.5564304461942;51.5354330708661;11.1154855643045;40.4199475065617;2.02099737532808;408.241469816273;17.1784776902887;11.1154855643045;2.02099737532808;10.1049868766404;25.2624671916011;15.1574803149606;0.0;35.3674540682415;453.713910761155;277.887139107612;7.0734908136483;168.753280839895;0.0;500.196850393701;20.2099737532808;10.1049868766404;5.05249343832021;15.1574803149606;394.094488188976
60007;60;Z;0;1989.0;385.0;1196.0;408.0;1547.0;177.0;1148.0;222.0;1464.0;154.0;1098.0;212.0;83.0;23.0;50.0;10.0;9.0;5.0;18.0;22.0;15.0;8.0;6.0;99.0;66.0;357.0;309.0;297.0;240.0;179.0;442.0;203.0;239.0;198.0;99.0;99.0;156.0;88.0;1485.0;10.0;90.0;265.0;560.0;405.0;150.0;1410.0;10.0;90.0;265.0;535.0;380.0;130.0;1471.0;1332.0;139.0;161.0;147.0;22.0;125.0;14.0;1182.0;66.0;15.0;5.0;64.0;80.0;58.0;1.0;152.0;1319.0;1046.0;28.0;242.0;3.0;1415.0;55.0;10.0;0.0;15.0;1185.0
60008;60;Z;0;241.650275719944;48.5785018796316;116.089155335657;76.9826185046555;178.855145152815;23.2747133677085;114.170347119366;41.4100846657405;165.986805752032;18.3471293721892;108.148399930393;39.4912764494498;12.8683394007833;4.92758399551938;6.02194718897327;1.91880821629068;0.0;1.01618633686003;1.99403575152487;6.88328282484906;0.977849414664838;1.99698507288454;0.0;7.15759662598202;6.9080613005231;43.248609036087;50.8417102840545;32.0352787990058;23.04645452758;15.6174345795828;62.7951305671287;28.1774029297602;34.6177276373686;25.3037885119231;8.86685650501265;16.4369320069104;26.5418675737603;10.9494744814454;181.238226800699;0.0;0.0;43.847980293083;62.2690404968495;44.8197854549247;30.3014205558423;176.348979727375;0.0;0.0;43.847980293083;57.3797934235253;44.8197854549247;30.3014205558423;169.075204697011;155.332508599557;13.742696097454;25.2872825166858;25.2872825166858;5.81809373758507;19.4691887791007;0.0;131.176311919416;13.5196877739493;3.95268390221421;0.0;6.68382500397672;5.00425783990977;8.73843825754427;0.0;21.7602366140083;147.314968083002;129.595775234137;2.97188516618971;14.7473076826753;0.0;181.429911411675;0.0;14.6897193725519;0.0;0.0;161.850944965799
60009;60;Z;0;1037.84248853923;151.132500135564;641.97273277343;244.737255630232;807.167788235126;78.2707163397686;603.470193188607;125.426878706751;724.793093567386;59.9987464454628;553.66476905887;111.129578063053;82.3746946677397;18.2719698943058;49.8054241297363;14.2973006436976;13.2145192460986;5.09272354749167;26.4759586278651;19.3077406573148;11.1859751249406;4.05702796829548;3.04074949573341;58.9591584759102;32.5301651172891;207.527836999234;163.619943639894;134.087408903462;111.805362384279;98.6379127150581;230.674700304101;89.4497921918201;141.224908112281;67.7885525969727;26.2846699045979;41.5038826923749;100.991156511335;61.8949911957936;864.240347970675;10.16188147411;40.5911655722773;137.245594569843;233.901598049473;228.742508138531;198.432777169087;823.592219038451;10.16188147411;40.5911655722773;137.245594569843;228.801044530587;223.622266131124;183.17026676051;732.954039704735;634.37069719774;98.5833425069946;88.4682477350881;79.3302489797248;13.2379491766988;66.0922998030259;9.13799875536333;555.01713901124;39.6473750032852;14.2698426909127;7.14865032184879;18.287690170454;65.0641927480228;33.5191497589718;0.0;76.2192823298747;656.73475737486;578.526621461537;16.2630384387586;61.9450974745642;0.0;828.692772557337;30.2917675052787;20.402214075543;10.1814942559407;10.1816453782137;722.049377985563
60010;60;Z;0;1148.30426970584;201.324465630734;710.014971432291;236.964832642813;904.501073661154;86.8712461417567;676.176531031646;141.453296487752;825.535455722045;71.9016469631333;623.257807574952;130.37600118396;78.9656179391091;14.9695991786234;52.918723456694;11.0772953037917;8.97194301188567;3.97482852833291;34.051106524384;10.9511917840927;9.02676947215542;4.99161087691313;6.99816774134522;92.917714789716;44.980314974285;268.951062869293;188.739940700516;148.964348801985;81.0155435676553;78.9321479577045;243.803196044684;91.9676932412079;151.835502803477;106.503892476368;43.7663323686264;62.7375601077414;74.4291254364367;62.8701781318799;869.203903974574;14.9806063910016;54.9463352182543;169.954042717764;270.034518970347;194.693000876413;154.645019035341;764.421311713441;14.9806063910016;54.9463352182543;149.943510139839;240.100524778411;169.734345967447;134.715989218487;827.547486084539;760.571765716455;66.9757203680844;99.91633235687;90.9005103758899;18.9990134606079;71.901496915282;9.01582198098014;680.638717567389;47.9764351021739;10.9729664914366;3.01807581793988;17.9655707375161;41.9622082277922;23.0124588824997;2.00105325779246;80.9611070508661;746.586379033673;159.024951086539;5.0025879816149;580.535741841349;2.02309812417057;769.451387619677;30.0986548848918;24.9864732133998;9.89594522345715;5.05774531042642;649.550296055036
60011;60;Z;0;248.877171067447;28.2191549422678;151.076660532413;69.5813555927659;184.69538540175;16.7938432792496;137.489668506602;30.4118736158986;157.576999053834;10.5551248101245;120.771150352292;26.2507238914177;27.1183863479163;6.23871846912513;16.7185181543102;4.16114972448091;6.26537187933697;2.10422215485606;8.39925339027691;6.190192903868;4.15934601957833;0.0;0.0;31.1952189146902;10.4829957560413;65.3211040955659;37.2980307029609;25.8625543785835;11.4536974375522;3.0817841163563;64.1817856656969;20.3777498525022;43.8040358131946;12.4283102525084;5.21145709700636;7.21685315550203;29.0661346738663;22.6873407393221;202.778261757628;10.5211107742803;25.6904091321999;0.0;20.9392338337904;73.3199822030702;72.3075258142868;166.321179411458;10.5211107742803;25.6904091321999;0.0;20.9392338337904;57.5353104392261;51.6351152319616;157.576999053834;136.756596013979;20.8204030398553;20.8797717701859;19.722103486858;4.1587448990936;15.5633585877644;1.15766828332795;120.164802208734;8.3465192947299;2.10422215485606;3.00956882868378;3.13148352697483;14.6308112564721;6.18959178338327;0.0;26.228221769012;131.348777284822;70.2590021134472;43.393708222827;17.6960669485478;0.0;166.321179411458;31.9633499191032;0.0;0.0;5.38780951611014;128.970019976245
