INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
06004;06;60040101;17.3;15700;21560;30610;0.69;0.287;80.9;72.1;2.9;5.9;18.0;11.5;7.5;2.0;3.6;1.9
06004;06;60040102;8.8;18450;24020;31280;0.53;0.242;78.9;71.3;2.9;4.7;27.7;7.7;4.3;2.0;1.6;0.7
06004;06;60040104;;20450;27090;37060;0.61;0.289;75.1;61.5;3.0;10.6;28.3;16.3;2.3;1.1;0.9;0.3
06004;06;60040105;9.1;19500;26940;37740;0.68;0.302;69.6;60.5;2.7;6.4;34.7;16.1;2.4;0.8;1.1;0.5
06004;06;60040106;9.8;17870;24290;33060;0.63;0.288;76.3;67.0;2.9;6.4;27.4;12.1;4.1;1.3;2.0;0.8
06004;06;60040107;15.9;15980;21840;28740;0.58;0.288;76.9;69.3;3.5;4.1;24.8;10.6;4.9;1.3;2.5;1.1
06004;06;60040108;15.3;16150;21820;29380;0.61;0.264;78.3;69.6;3.5;5.2;26.6;7.3;5.2;1.7;2.3;1.2
06004;06;60040109;12.7;17130;22680;29760;0.56;0.25;84.0;76.6;3.8;3.6;22.4;6.2;5.1;1.8;2.2;1.1
06004;06;60040110;;19000;25060;32950;0.56;0.258;73.0;64.2;3.3;5.5;31.0;12.2;2.8;1.0;1.2;0.6
06004;06;60040111;16.5;15670;22220;30520;0.67;0.297;58.7;51.4;3.2;4.1;42.7;13.7;4.0;1.0;2.0;1.0
06004;06;60040112;10.7;18520;24250;32280;0.57;0.257;74.0;67.3;2.7;4.0;32.0;10.4;2.8;0.9;1.4;0.5
06004;06;60040114;16.9;15510;21700;29060;0.62;0.286;62.1;55.0;3.6;3.5;38.7;12.1;5.0;1.4;2.4;1.2
06004;06;60040115;25.3;13130;18780;28730;0.83;0.339;66.2;56.5;4.1;5.6;29.1;16.9;5.8;0.8;3.4;1.6
06004;06;60040116;10.8;17650;23370;30080;0.53;0.233;82.3;74.2;3.6;4.5;23.7;6.5;4.5;1.6;2.0;0.9
06004;06;60040117;9.6;19470;25990;34280;0.57;0.289;73.9;62.3;2.9;8.7;31.2;13.9;2.5;0.9;1.1;0.5
06004;06;60040118;13.2;16460;23010;31370;0.65;0.294;67.2;59.3;2.7;5.2;36.0;11.8;4.1;1.2;2.0;0.9
06004;06;60040119;8.6;18590;24230;32180;0.56;0.314;76.8;68.7;2.9;5.2;21.8;17.8;3.7;1.4;1.6;0.7
06004;06;60040120;15.6;15510;22100;30540;0.68;0.302;65.8;58.0;3.4;4.4;33.2;13.7;6.0;1.7;2.9;1.4
06004;06;60040121;;17480;24560;33700;0.66;0.309;63.6;52.2;3.1;8.3;37.3;16.6;2.7;1.0;1.3;0.4
06004;06;60040122;9.7;19320;26550;39090;0.74;0.354;72.7;61.0;3.1;8.6;27.0;22.1;2.3;0.8;1.0;0.5
06004;06;60040123;16.7;15620;21500;29000;0.62;0.299;59.4;52.9;2.9;3.6;40.9;12.9;4.5;1.3;2.1;1.1
06004;06;60040124;15.5;16380;24020;34510;0.76;0.331;54.4;45.1;2.8;6.5;45.4;18.9;3.3;0.8;1.7;0.8
06004;06;60040125;21.5;14010;20260;29080;0.74;0.336;57.1;47.9;3.7;5.5;42.0;15.4;5.6;1.2;2.9;1.5
06004;06;60040126;17.7;14850;20430;27310;0.61;0.273;68.4;60.0;4.4;4.0;33.2;9.3;6.1;1.5;3.1;1.5
06012;06;60120101;19.4;15230;22530;32270;0.76;0.361;83.9;78.2;2.6;3.1;26.3;8.8;3.2;0.8;1.5;0.9
06012;06;60120102;23.0;13780;20980;29050;0.73;0.323;80.7;76.2;3.1;1.4;26.1;9.0;3.1;0.9;1.6;0.6
06012;06;60120103;16.7;15710;21630;28360;0.58;0.285;87.9;83.5;2.3;2.1;20.7;5.5;2.8;1.0;1.3;0.5
06012;06;60120104;16.0;15940;22820;30850;0.65;0.323;87.7;83.3;2.1;2.3;21.7;7.0;2.2;0.8;0.9;0.5
06012;06;60120105;25.7;12910;20240;28890;0.79;0.355;83.0;76.2;2.4;4.4;23.5;10.1;3.1;1.1;1.3;0.7
06027;06;60270101;20.6;14180;19860;26490;0.62;0.269;65.1;57.5;3.6;4.0;34.1;8.9;7.2;2.0;3.5;1.7
06027;06;60270102;18.8;14430;18990;24540;0.53;0.23;76.5;67.8;4.6;4.1;23.2;4.2;9.7;3.1;4.4;2.2
06027;06;60270103;12.3;16610;23000;31090;0.63;0.279;67.3;59.4;3.1;4.8;33.5;13.0;5.0;1.5;2.4;1.1
06027;06;60270104;8.2;18710;25650;34760;0.63;0.285;78.4;67.0;2.8;8.6;25.5;13.8;3.6;1.4;1.6;0.6
06027;06;60270105;10.7;17990;25020;34080;0.64;0.284;68.7;57.9;3.2;7.6;35.7;12.7;3.3;1.1;1.6;0.6
06027;06;60270107;16.4;15830;21220;27420;0.55;0.264;49.8;42.6;3.2;4.0;49.7;11.8;4.5;0.8;2.5;1.2
06027;06;60270108;15.8;15450;21490;28710;0.62;0.276;48.4;42.5;2.5;3.4;52.4;11.9;3.7;0.6;2.1;1.0
06027;06;60270109;9.7;18670;24000;31620;0.54;0.271;52.0;45.7;2.6;3.7;47.6;17.1;2.7;0.4;1.7;0.6
06027;06;60270110;9.7;17890;23840;31890;0.59;0.267;65.7;58.7;2.8;4.2;36.3;13.5;3.2;1.2;1.4;0.6
06027;06;60270111;10.4;17880;24870;33500;0.63;0.268;74.0;64.7;2.7;6.6;30.9;11.0;3.9;1.3;1.8;0.8
06027;06;60270112;8.3;19950;26070;34480;0.56;0.284;78.0;67.9;3.1;7.0;24.0;16.9;2.6;1.1;1.1;0.4
06027;06;60270113;8.2;18610;24120;31780;0.55;0.283;72.5;63.6;2.7;6.2;31.6;12.0;3.1;1.2;1.4;0.5
06027;06;60270114;12.2;17080;23110;31110;0.61;0.3;66.7;59.2;2.8;4.7;34.2;14.2;4.5;1.5;2.0;1.0
06027;06;60270115;;18920;26430;36580;0.67;0.303;75.3;62.8;3.6;8.9;28.4;15.8;2.5;0.9;1.2;0.4
06027;06;60270116;;15960;21710;28160;0.56;0.263;50.9;43.3;3.3;4.3;49.3;12.1;4.1;0.8;2.3;1.0
06027;06;60270117;15.4;16000;21660;27880;0.55;0.246;53.8;46.9;3.2;3.7;46.4;10.1;5.1;1.3;2.7;1.1
06029;06;60290101;16.9;16220;25250;38660;0.89;0.411;41.5;28.8;1.9;10.8;51.1;30.5;2.7;0.4;1.7;0.6
06029;06;60290102;17.6;15250;22350;31980;0.75;0.331;36.3;29.0;3.0;4.3;58.3;22.0;3.8;0.6;2.3;0.9
06029;06;60290103;16.4;16610;26290;40100;0.89;0.473;40.7;31.7;2.4;6.6;46.7;39.1;2.0;0.3;1.2;0.5
06029;06;60290104;15.5;16450;23390;32820;0.7;0.361;56.4;45.2;3.4;7.8;42.4;22.9;3.2;0.7;1.8;0.7
06029;06;60290105;17.9;14930;20670;29680;0.71;0.307;68.5;58.5;4.8;5.2;32.7;12.2;5.4;1.3;2.7;1.4
06029;06;60290106;16.3;16540;26810;41270;0.92;0.441;52.1;39.4;3.1;9.6;42.2;38.0;2.2;0.5;1.2;0.5
06029;06;60290107;20.3;14380;20800;28920;0.7;0.314;61.5;50.8;3.9;6.8;40.3;12.5;5.1;1.2;2.7;1.2
06029;06;60290108;26.1;13090;17730;23980;0.61;0.283;66.2;56.0;4.9;5.3;32.3;7.9;8.9;1.8;4.7;2.4
06029;06;60290109;26.5;12930;18330;26340;0.73;0.334;63.3;52.5;5.3;5.5;31.9;14.6;7.7;1.5;4.0;2.2
06029;06;60290110;24.0;13480;19650;31430;0.91;0.394;46.0;38.1;2.9;5.0;43.5;27.3;5.1;0.9;2.9;1.3
06029;06;60290111;21.4;14200;22720;36510;0.98;0.483;35.2;29.4;1.7;4.1;46.0;47.0;3.1;0.2;2.1;0.8
06029;06;60290112;20.0;14280;20670;29270;0.73;0.327;61.6;48.3;3.9;9.4;39.0;15.1;5.6;1.3;3.0;1.3
06029;06;60290113;14.4;16220;23390;30860;0.63;0.304;62.7;51.3;4.2;7.2;38.7;15.5;3.4;1.0;1.6;0.8
06029;06;60290114;16.9;15390;21610;29280;0.64;0.331;68.9;56.7;3.1;9.1;32.1;13.2;4.7;1.2;2.4;1.1
06029;06;60290115;18.5;15220;21860;29560;0.66;0.302;65.3;53.5;4.9;6.9;32.6;15.9;4.9;1.2;2.3;1.4
06029;06;60290116;22.7;13780;18730;28080;0.76;0.38;51.0;42.9;4.3;3.8;37.5;25.2;6.3;1.0;3.5;1.8
06029;06;60290117;;13590;19920;28800;0.76;0.391;53.8;43.4;3.5;6.9;38.8;24.0;5.8;0.7;3.6;1.5
06029;06;60290118;23.9;13390;17870;23770;0.58;0.271;65.3;56.9;4.3;4.1;28.7;9.8;10.4;3.2;4.7;2.5
06029;06;60290119;20.4;14340;21000;29300;0.71;0.362;57.9;47.1;3.7;7.1;38.0;18.9;5.3;1.1;2.9;1.3
06029;06;60290120;12.2;17310;23830;32400;0.63;0.298;79.8;67.2;4.2;8.4;25.0;11.3;4.1;1.4;1.9;0.8
06029;06;60290121;15.0;17420;26310;38350;0.8;0.396;48.8;37.3;2.7;8.8;47.7;28.2;2.6;0.5;1.5;0.6
06029;06;60290122;13.3;16800;24150;33630;0.7;0.341;62.4;53.2;2.7;6.5;35.6;20.8;3.6;1.0;1.8;0.8
06029;06;60290123;17.8;14500;19980;25750;0.56;0.255;65.9;57.9;4.4;3.6;32.8;8.5;7.6;2.3;3.5;1.8
06029;06;60290125;24.3;13300;17960;23850;0.59;0.253;58.1;50.9;4.9;2.3;37.8;7.4;10.0;2.2;5.2;2.6
06029;06;60290126;15.0;15140;20020;25230;0.5;0.223;64.2;58.3;3.8;2.1;35.8;6.7;7.1;2.2;3.3;1.6
06029;06;60290127;28.2;12570;16970;22020;0.56;0.229;64.7;58.1;5.0;1.6;28.4;4.2;13.8;4.8;5.8;3.2
06029;06;60290128;32.2;12120;15670;20080;0.51;0.229;66.4;58.4;6.0;2.0;23.4;2.6;17.4;5.0;8.1;4.3
06029;06;60290130;20.7;13770;17760;23120;0.53;0.215;72.7;66.3;5.0;1.4;23.2;3.1;12.9;4.4;5.5;3.0
06029;06;60290131;25.1;13150;17470;23520;0.59;0.26;70.5;62.0;5.7;2.8;25.6;6.1;11.3;3.4;5.1;2.8
06029;06;60290132;18.6;14330;18970;24350;0.53;0.245;83.9;74.3;5.3;4.3;15.9;4.5;10.4;3.7;4.2;2.5
06030;06;60300101;;14670;18950;24140;0.5;0.218;69.3;62.2;4.1;3.0;29.3;4.1;10.1;3.5;4.3;2.3
06030;06;60300102;9.7;17770;23070;29900;0.53;0.245;73.4;62.8;3.4;7.2;29.8;9.4;4.8;1.6;2.2;1.0
06030;06;60300103;15.4;15750;20830;27060;0.54;0.241;77.4;67.7;4.1;5.6;25.9;6.5;6.1;2.2;2.6;1.3
06030;06;60300104;11.1;17120;22940;29550;0.54;0.245;69.9;59.8;4.4;5.7;34.5;8.3;4.2;1.3;2.0;0.9
06030;06;60300105;16.9;15110;20040;25770;0.53;0.225;74.0;67.5;3.8;2.7;27.9;6.0;6.1;2.6;2.3;1.2
06030;06;60300106;;17050;22740;29500;0.55;0.256;70.8;60.8;3.5;6.5;32.0;10.7;4.1;1.4;1.9;0.8
06030;06;60300107;17.0;15100;20010;26630;0.58;0.258;68.2;57.9;4.4;5.9;33.2;8.4;6.1;1.5;3.2;1.4
06030;06;60300108;13.2;16390;22580;29990;0.6;0.278;71.0;59.7;3.3;8.0;31.0;12.4;4.1;1.4;1.8;0.9
06030;06;60300109;18.2;14890;19510;25160;0.53;0.256;65.1;57.0;3.2;4.9;34.1;8.8;6.8;2.1;3.2;1.5
06030;06;60300110;20.4;14390;20560;28590;0.69;0.357;70.2;57.7;4.2;8.3;30.6;15.5;5.2;1.5;2.3;1.4
06030;06;60300111;18.6;14540;20130;27540;0.65;0.298;60.5;48.5;4.4;7.6;38.6;13.1;5.5;1.6;2.6;1.3
06030;06;60300112;16.7;15470;20970;28270;0.61;0.269;71.7;60.9;5.2;5.6;30.3;9.2;5.2;1.3;2.7;1.2
06030;06;60300113;24.0;13410;18930;25690;0.65;0.3;61.2;52.4;4.4;4.4;35.4;11.6;7.4;2.0;3.5;1.9
06030;06;60300114;18.2;14760;21270;30710;0.75;0.321;61.5;52.6;3.6;5.3;35.5;15.8;5.7;1.2;3.1;1.4
06030;06;60300115;14.1;16300;22750;31310;0.66;0.289;68.2;57.7;3.5;7.0;36.5;10.4;4.4;1.2;2.3;0.9
06030;06;60300116;18.1;14870;21360;30250;0.72;0.365;71.7;58.5;4.1;9.1;26.8;18.4;4.8;1.0;2.6;1.2
06030;06;60300117;19.7;16020;26830;43590;1.03;0.455;61.0;47.5;2.0;11.5;31.6;31.8;3.7;0.4;2.2;1.1
06033;06;60330101;;18580;23210;28520;0.43;0.189;77.3;71.5;3.0;2.8;29.0;4.7;4.1;2.1;1.4;0.6
06033;06;60330102;23.1;13590;17780;23020;0.53;0.216;69.6;63.3;4.6;1.7;26.9;3.6;11.4;4.3;4.7;2.4
06033;06;60330103;27.4;12760;17080;21430;0.51;0.204;65.3;60.4;4.2;0.7;25.8;2.8;15.8;5.7;6.5;3.6
06033;06;60330105;6.7;19640;25320;32430;0.5;0.248;82.3;73.7;2.9;5.7;20.8;12.5;3.4;1.5;1.4;0.5
06069;06;60690101;18.4;14700;19720;25640;0.55;0.262;76.2;67.9;4.5;3.8;22.5;8.4;8.8;2.6;4.0;2.2
06069;06;60690102;10.0;17630;23300;30560;0.56;0.343;72.5;63.2;3.1;6.2;24.5;19.7;4.3;1.7;1.8;0.8
06069;06;60690103;19.4;14390;19960;26360;0.6;0.26;74.3;65.0;4.1;5.2;26.1;7.3;8.0;2.4;3.9;1.7
06069;06;60690104;7.2;19410;25440;33260;0.54;0.514;54.0;48.0;2.0;4.0;13.9;50.9;2.0;0.9;0.8;0.3
06069;06;60690105;12.3;16350;20780;26060;0.47;0.214;76.2;68.9;3.8;3.5;26.2;5.1;7.0;2.5;2.9;1.6
06069;06;60690106;17.0;14790;19720;25140;0.52;0.235;77.2;69.9;4.5;2.8;22.9;5.2;9.0;3.4;3.7;1.9
06069;06;60690107;13.2;17000;22260;28610;0.52;0.239;80.6;71.2;3.8;5.6;23.4;7.2;5.9;2.1;2.7;1.1
06069;06;60690108;8.6;18190;23870;30170;0.5;0.248;78.4;71.6;3.1;3.7;24.0;10.9;4.6;1.9;1.9;0.8
06069;06;60690109;28.5;12650;16840;21950;0.55;0.243;72.5;64.3;5.4;2.8;22.4;4.6;12.7;4.5;4.9;3.3
06069;06;60690110;;17490;23520;31530;0.6;0.401;68.1;59.4;2.9;5.8;21.5;28.4;3.7;1.5;1.4;0.8
06069;06;60690111;52.0;9610;12780;17870;0.65;0.293;62.5;51.5;7.2;3.8;16.2;4.3;26.5;4.0;15.1;7.4
06069;06;60690112;9.9;17730;24950;35370;0.71;0.308;78.4;65.7;3.0;9.7;25.6;16.4;3.3;1.5;1.2;0.6
06069;06;60690113;18.2;14670;20450;27840;0.64;0.281;76.6;68.1;4.1;4.4;23.5;8.5;8.0;2.5;3.7;1.8
06069;06;60690114;5.2;21460;28370;37880;0.58;0.258;81.2;71.2;2.6;7.4;25.8;11.8;2.7;1.2;1.0;0.5
06069;06;60690115;;18550;25090;35490;0.67;0.308;70.7;63.1;2.7;4.9;33.4;14.3;3.0;0.9;1.6;0.5
06069;06;60690116;12.2;16830;24100;33460;0.69;0.332;74.2;61.3;3.0;9.9;28.7;15.7;3.8;1.3;1.8;0.7
06069;06;60690117;;19850;25840;33730;0.54;0.308;69.2;59.9;3.0;6.3;32.9;17.6;2.5;0.8;1.2;0.5
06079;06;60790102;;16930;22260;28090;0.5;0.228;77.5;68.9;4.1;4.5;27.8;6.2;4.8;1.6;2.1;1.1
06079;06;60790103;7.9;19170;25440;34680;0.61;0.293;69.4;60.3;3.3;5.8;33.2;15.8;3.1;1.1;1.4;0.6
06079;06;60790104;7.3;20570;29460;40680;0.68;0.314;61.1;51.3;2.3;7.5;40.7;21.1;1.9;0.7;0.9;0.3
06079;06;60790105;13.2;17930;24060;32410;0.6;0.306;62.2;51.6;3.6;7.0;39.2;16.5;3.0;0.8;1.5;0.7
06079;06;60790106;13.8;16650;23080;31670;0.65;0.308;46.5;38.1;3.2;5.2;53.3;16.4;3.0;0.4;1.8;0.8
06079;06;60790107;17.0;15240;20650;27340;0.59;0.271;63.9;55.7;4.0;4.2;35.5;9.8;6.9;1.8;3.3;1.8
06079;06;60790108;12.6;16710;22260;28450;0.53;0.246;63.1;55.5;3.6;4.0;39.0;9.7;4.4;1.2;2.1;1.1
06079;06;60790109;13.3;16590;22030;29410;0.58;0.291;63.8;55.9;4.1;3.8;34.2;15.0;4.7;1.4;2.2;1.1
06083;06;60830101;15.7;15660;22920;31180;0.68;0.304;64.2;57.5;2.5;4.2;39.6;10.7;3.1;0.7;1.7;0.7
06083;06;60830102;14.6;15940;22430;30560;0.65;0.302;73.9;66.5;2.9;4.5;31.6;9.4;3.7;0.8;2.0;0.9
06083;06;60830103;16.6;15570;22020;30010;0.66;0.444;64.4;43.9;2.1;18.4;37.5;12.2;3.3;0.7;1.8;0.8
06083;06;60830104;19.6;14780;20650;28850;0.68;0.301;62.3;54.6;3.0;4.7;36.9;13.1;4.6;1.0;2.5;1.1
06083;06;60830105;23.0;13670;18600;25390;0.63;0.294;62.4;54.7;3.1;4.6;36.4;10.8;6.1;1.2;3.4;1.5
06083;06;60830106;16.2;15500;21930;29840;0.65;0.281;63.4;56.9;2.7;3.8;37.6;12.6;3.7;0.8;2.0;0.9
06083;06;60830201;13.2;17520;23900;31480;0.58;0.293;80.8;73.4;3.2;4.2;24.0;10.7;3.3;1.0;1.6;0.7
06083;06;60830202;14.1;16110;21900;27470;0.52;0.252;79.1;71.0;3.0;5.1;26.3;7.2;3.9;1.2;1.8;0.9
06083;06;60830203;13.5;17610;24380;35290;0.73;0.338;59.8;50.3;2.9;6.6;39.9;20.6;2.6;0.4;1.5;0.7
06083;06;60830204;14.5;16240;22910;29580;0.58;0.275;74.7;65.9;3.3;5.5;29.4;8.9;4.2;1.3;1.9;1.0
06083;06;60830205;15.1;15760;20660;27010;0.54;0.242;78.5;72.2;3.8;2.5;26.6;5.3;4.8;1.3;2.4;1.1
06083;06;60830206;17.2;15070;20400;27180;0.59;0.27;77.5;69.5;3.4;4.6;24.2;8.7;5.6;1.6;2.7;1.3
06084;06;60840101;;22720;31010;42400;0.63;0.319;78.4;69.6;2.2;6.6;23.5;20.0;1.8;0.9;0.7;0.2
06084;06;60840102;8.7;19130;26350;35480;0.62;0.287;82.5;72.5;3.0;7.0;24.0;11.0;3.4;1.3;1.4;0.7
06084;06;60840103;10.3;18270;25860;35450;0.66;0.317;75.3;66.9;2.8;5.6;24.9;18.3;4.0;1.7;1.6;0.7
06084;06;60840104;;17960;24280;34660;0.69;0.301;71.7;64.1;2.5;5.1;30.7;13.3;4.5;1.5;2.0;1.0
06085;06;60850101;13.1;16920;24120;35310;0.76;0.398;65.5;56.4;2.8;6.3;24.8;29.1;3.3;1.0;1.6;0.7
06085;06;60850102;8.4;18250;24750;33730;0.63;0.289;78.5;65.7;2.9;9.9;23.8;15.4;3.5;1.4;1.5;0.6
06085;06;60850103;;21390;27720;39080;0.64;0.313;70.0;57.6;3.1;9.3;29.8;20.7;2.0;0.9;0.8;0.3
06085;06;60850104;10.4;18010;25270;35920;0.71;0.372;76.5;63.8;2.5;10.2;23.1;20.7;3.7;1.3;1.6;0.8
06085;06;60850105;9.8;18580;26750;40720;0.83;0.423;73.7;62.0;2.5;9.2;24.6;27.9;1.9;0.6;0.9;0.4
06085;06;60850107;;18390;27140;40130;0.8;0.376;74.6;60.5;2.7;11.4;26.2;22.9;2.2;0.9;0.9;0.4
