INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
15014;15;150140101;9.1;17530;22780;31440;0.61;0.297;64.6;53.7;2.2;8.7;34.1;15.9;5.0;0.7;2.9;1.4
15014;15;150140102;28.9;12510;17160;24530;0.7;0.31;65.8;56.6;4.1;5.1;23.0;11.1;15.2;1.9;9.0;4.3
15014;15;150140103;;17810;22970;30270;0.54;0.268;54.6;50.7;1.7;2.2;43.6;16.4;4.7;1.0;2.5;1.2
15014;15;150140104;13.6;15550;19870;24910;0.47;0.222;60.6;55.3;2.5;2.8;36.6;7.9;8.7;1.2;5.2;2.3
15014;15;150140105;26.1;12940;17470;22200;0.53;0.237;54.2;48.0;3.2;3.0;38.0;6.6;12.8;2.7;6.8;3.3
15014;15;150140106;;17490;22090;28360;0.49;0.24;66.0;58.7;1.8;5.5;34.7;10.0;5.6;1.2;3.0;1.4
15014;15;150140107;11.9;17210;23410;30590;0.57;0.29;65.5;53.5;1.5;10.5;36.0;13.0;5.1;0.9;2.9;1.3
15014;15;150140108;11.6;16420;22050;29130;0.58;0.276;65.2;56.2;2.0;7.0;34.1;11.8;6.1;1.4;3.1;1.6
15014;15;150140109;;18590;24110;33010;0.6;0.29;69.3;56.3;1.4;11.6;32.2;13.0;4.3;1.3;2.1;0.9
15014;15;150140110;;13910;19210;25260;0.59;0.26;59.0;50.4;3.3;5.3;37.3;7.8;9.8;1.7;5.3;2.8
15014;15;150140111;30.1;12320;16470;21920;0.58;0.229;49.2;44.9;3.1;1.2;39.8;6.5;15.0;3.0;8.3;3.7
15014;15;150140112;;17910;22020;27170;0.42;0.213;60.0;54.5;1.7;3.8;41.6;9.1;4.8;1.7;2.2;0.9
15014;15;150140113;11.2;17120;21420;27440;0.48;0.218;52.5;47.5;1.8;3.2;45.6;10.3;6.0;1.8;2.9;1.3
