IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
140010000;14;00363;14001;ZZZZZZ;1400100;Z;1204;216;153;212;298;248;76;292;681;230;950;10;75;85;136;161;116;271;95;1195;9;19;1204;0
140030000;14;14000;14003;ZZZZZZ;1400300;Z;292;59;26;63;63;71;10;69;171;52;232;0;21;25;21;58;26;71;11;291;1;1;292;0
140050000;14;14000;14005;ZZZZZZ;1400500;Z;1769;400;257;394;339;285;94;522;988;259;1357;35;39;79;215;240;206;333;210;1760;9;21;1769;0
140060000;14;14000;14006;ZZZZZZ;1400600;Z;1001;195;153;189;225;176;63;281;523;197;833;5;25;84;213;124;40;228;114;992;9;17;1001;0
140070000;14;14000;14007;ZZZZZZ;1400700;Z;230;49;26;47;50;42;17;60;136;34;172;20;0;0;15;20;35;66;15;230;0;4;230;0
140090000;14;14000;14009;ZZZZZZ;1400900;Z;1399;250;209;248;335;242;115;340;786;272;1181;0;31;93;217;222;124;346;150;1389;10;21;1399;0
140110000;14;14000;14011;ZZZZZZ;1401100;Z;1916;452;269;396;435;262;102;578;1109;229;1492;40;65;105;214;269;296;313;190;1900;16;19;1889;27
140120000;14;14103;14012;ZZZZZZ;1401200;Z;172;36;33;38;30;25;10;48;101;24;142;0;5;18;9;9;27;59;14;172;0;1;172;0
140140000;14;14000;14014;ZZZZZZ;1401400;Z;1108;188;179;179;292;216;54;279;650;180;932;5;58;180;117;78;44;282;170;1098;10;22;1108;0
140150000;14;14000;14015;ZZZZZZ;1401500;Z;730;123;97;127;195;145;43;176;423;131;574;0;51;97;97;66;21;191;50;722;8;20;730;0
140160000;14;14000;14016;ZZZZZZ;1401600;Z;448;84;58;82;116;74;33;109;264;75;370;5;19;14;46;69;60;130;28;447;1;3;448;0
140190000;14;14000;14019;ZZZZZZ;1401900;Z;227;37;29;32;61;60;7;54;129;45;197;16;5;5;26;31;26;57;31;227;0;0;227;0
140200000;14;14204;14020;ZZZZZZ;1402000;Z;3718;699;595;670;692;705;356;969;1939;810;3028;0;78;171;416;504;475;971;411;3692;26;55;3657;61
140210000;14;14000;14021;ZZZZZZ;1402100;Z;489;44;64;52;134;131;64;72;261;156;420;5;45;30;35;65;30;170;40;484;5;8;489;0
140220000;14;14000;14022;ZZZZZZ;1402200;Z;595;66;66;68;138;167;89;96;285;214;517;5;10;19;49;89;34;221;89;590;5;10;594;1
140230000;14;14000;14023;ZZZZZZ;1402300;Z;65;12;8;9;14;16;5;15;38;12;66;0;0;10;5;5;5;20;20;61;4;6;65;0
140240000;14;14402;14024;ZZZZZZ;1402400;Z;574;119;82;118;115;108;32;161;310;103;445;0;45;25;50;75;75;145;30;565;9;11;574;0
140250000;14;14000;14025;ZZZZZZ;1402500;Z;308;59;41;60;65;56;27;78;172;58;240;0;10;10;55;35;25;65;40;305;3;7;308;0
140260000;14;14000;14026;ZZZZZZ;1402600;Z;1046;254;136;239;189;179;50;307;577;162;839;5;24;33;189;123;146;198;123;1042;4;14;1046;0
140270000;14;14113;14027;ZZZZZZ;1402700;Z;4669;944;725;935;866;721;478;1201;2564;904;3713;50;96;146;378;867;705;1017;453;4612;57;89;4520;149
140300000;14;14000;14030;ZZZZZZ;1403000;Z;1595;304;247;279;393;271;101;431;913;251;1246;5;65;199;233;144;69;357;174;1577;18;53;1595;0
140320000;14;14000;14032;ZZZZZZ;1403200;Z;286;43;42;38;77;68;19;66;161;59;244;5;42;5;42;21;26;83;21;280;6;9;286;0
140330000;14;14000;14033;ZZZZZZ;1403300;Z;227;36;26;51;42;46;26;53;119;56;196;5;21;0;36;15;52;52;15;226;1;4;227;0
140340000;14;14000;14034;ZZZZZZ;1403400;Z;557;136;90;125;118;63;25;184;308;65;420;15;25;45;105;60;45;75;50;553;4;8;557;0
