INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;C19_MEN;C19_MENPSEUL;C19_MENSFAM;C19_MENFAM;C19_FAM;C19_COUPAENF;C19_FAMMONO;C19_COUPSENF;C19_NE24F0;C19_NE24F1;C19_NE24F2;C19_NE24F3;C19_NE24F4P
53001;53;530010000;Z;5;709.959327548807;134.048264642082;9.9295010845987;565.981561822126;565.981561822126;282.990780911063;24.8237527114967;258.167028199566;263.131778741866;129.083514099783;129.083514099783;34.7532537960954;9.9295010845987
53002;53;530020000;Z;5;200.036980081736;38.7859121681698;4.93169475583718;156.319373157729;156.319373157729;102.07073084352;14.7950842675116;39.4535580466975;44.3852528025347;44.97949897226;35.7205847569158;25.9539037572351;5.28013286878329
53003;53;530030000;Z;5;1155.0;360.0;20.0;775.0;775.0;310.0;35.0;430.0;455.0;145.0;115.0;50.0;10.0
53005;53;530050000;Z;5;961.723135370467;299.365083092078;20.3771838628735;641.980868415516;641.980868415516;301.238183829998;71.7855026275467;268.95718195797;284.316834341924;148.112440206446;120.701566414423;74.2546574051693;14.5953700475533
53007;53;530070000;Z;5;1126.93680651182;254.30874837213;0.0;872.628058139694;877.614504186207;388.942791627986;89.7560288372249;398.915683720996;428.834360000071;139.620489302351;229.376518139581;59.8373525581528;19.9457841860515
53008;53;530080000;Z;5;777.456236095932;196.215378676962;5.04123491775336;576.199622501217;576.199622501217;234.485062895524;30.4905984367489;311.223961168944;321.428025469565;100.946292820182;104.724550911798;39.3744419977195;9.72631130195228
53009;53;530090000;Z;5;255.731343283584;63.9328358208971;0.0;191.798507462687;191.798507462687;93.440298507462;9.83582089552243;88.5223880597028;88.5223880597028;34.4253731343286;39.3432835820892;19.6716417910445;9.83582089552209
53010;53;530100000;Z;5;171.256881718027;38.9787537250751;0.0;132.278127992952;132.278127992952;72.6656268633458;14.9702446620042;44.6422564676022;49.6025071862246;30.3000739662652;30.7539949677878;10.4672024419695;11.1543494307051
53011;53;530110000;Z;5;322.97248172914;74.5321111682631;0.0;248.440370560877;248.440370560877;149.064222336526;14.9064222336526;84.4697259906982;104.344955635568;39.7504592897403;74.5321111682631;24.8440370560877;4.96880741121754
53012;53;530120000;Z;5;194.086021505376;40.8602150537634;0.0;153.225806451613;153.225806451613;61.2903225806452;10.2150537634409;81.7204301075269;81.7204301075269;25.5376344086022;35.752688172043;10.2150537634409;0.0
53015;53;530150000;Z;5;675.0;135.0;0.0;540.0;540.0;315.0;35.0;190.0;205.0;90.0;170.0;55.0;20.0
53017;53;530170000;Z;5;400.0;120.0;0.0;280.0;280.0;125.0;35.0;120.0;140.0;45.0;50.0;40.0;5.0
53018;53;530180000;Z;5;501.680187629289;138.975489503882;0.0;362.704698125407;362.704698125407;182.626335753095;20.0925671256147;159.985795246697;175.046486768353;50.3166456728133;65.8249303818174;56.0742059367442;15.4424293656793
53019;53;530190000;Z;5;50.0;10.0;0.0;40.0;40.0;20.0;0.0;20.0;20.0;5.0;10.0;5.0;0.0
53022;53;530220000;Z;5;208.25978350079;62.3895186606876;5.12136076734956;140.748904072753;140.748904072753;74.3232735321697;10.0906620997379;56.3349684408451;61.4563292081947;20.1790326368066;29.8158079943301;19.6542207791421;9.64351345427924
53023;53;530230000;Z;5;182.812784522295;28.3181241299194;0.0;154.494660392375;154.494660392375;110.414632753852;4.89778084872476;39.1822467897981;39.1822467897981;40.4759427194538;47.4694384434659;27.3670324396575;0.0
53025;53;530250000;Z;5;422.829320255138;109.464469942699;4.87684116417066;308.488009148268;313.050724107862;175.399770738898;5.09818345810975;132.552769910854;137.539054193865;69.4963098138366;67.9616500938122;33.3886013581459;4.66510864820225
53027;53;530270000;Z;5;75.0;10.0;0.0;65.0;65.0;20.0;5.0;40.0;40.0;10.0;10.0;5.0;0.0
53028;53;530280000;Z;5;221.045694200351;41.1247803163445;5.14059753954306;174.780316344464;174.780316344464;102.811950790861;20.5623901581722;51.4059753954306;66.8277680140598;41.1247803163445;51.4059753954306;15.4217926186292;0.0
53029;53;530290000;Z;5;499.202551834127;139.776714513553;0.0;359.425837320573;364.417862838915;179.712918660288;24.9601275917064;159.74481658692;174.720893141944;59.9043062200954;69.8883572567787;49.920255183414;9.98405103668288
53031;53;530310000;Z;5;191.232262844947;46.3940990701551;5.07888461926829;139.759279155523;139.759279155523;69.0271573670919;14.8643909764802;55.8677308119512;55.8677308119512;20.0159611188056;34.5851923700379;29.2903948547287;0.0
53034;53;530340000;Z;5;2504.3371522095;520.703764320787;39.6726677577742;1943.96072013094;1953.87888707038;798.412438625206;114.058919803601;1041.40752864157;1086.03927986907;327.299509001637;401.685761047464;109.099836333879;29.7545008183307
53035;53;530350000;Z;5;215.0;55.0;0.0;160.0;160.0;95.0;10.0;55.0;55.0;30.0;50.0;25.0;0.0
53036;53;530360000;Z;5;405.0;125.0;0.0;280.0;280.0;130.0;40.0;110.0;125.0;55.0;60.0;25.0;15.0
