INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
25031;25;250310101;25.3;13050;17740;23010;0.56;0.255;61.0;54.1;4.9;2.0;33.3;6.1;12.7;3.1;6.5;3.1
25031;25;250310102;33.2;12000;16260;20840;0.54;0.232;61.6;56.0;4.9;0.7;29.9;2.9;15.5;4.6;6.9;4.0
25031;25;250310103;26.3;13010;17200;22130;0.53;0.267;60.2;54.4;4.2;1.6;32.5;7.2;12.6;2.8;6.5;3.3
25031;25;250310104;12.7;15420;21030;27760;0.59;0.256;74.9;67.3;4.0;3.6;26.2;6.0;8.2;3.1;3.4;1.7
25031;25;250310105;21.8;13760;18020;23420;0.54;0.236;62.7;56.2;4.4;2.1;33.6;4.5;11.1;4.4;4.5;2.2
25031;25;250310107;;14590;18730;23510;0.48;0.226;62.5;55.9;4.0;2.6;34.3;6.0;10.0;3.4;4.5;2.1
25056;25;250560101;14.7;16660;24180;34700;0.75;0.335;82.2;69.9;3.1;9.2;23.2;10.1;5.5;1.1;2.6;1.8
25056;25;250560102;14.3;16930;24610;33970;0.69;0.302;87.7;72.0;3.5;12.2;20.7;8.0;4.9;1.0;2.1;1.8
25056;25;250560103;17.5;15150;21930;30220;0.69;0.296;80.6;70.9;3.6;6.1;23.6;6.9;6.9;1.5;3.0;2.4
25056;25;250560104;21.2;14480;21330;30100;0.73;0.323;85.6;74.1;3.8;7.7;15.9;8.8;8.5;1.2;4.4;2.9
25056;25;250560201;10.4;18310;24370;33270;0.61;0.294;74.4;64.1;2.6;7.7;30.8;11.1;4.2;1.4;1.8;1.0
25056;25;250560302;;18590;24170;32300;0.57;0.314;68.2;56.2;1.7;10.3;36.6;12.3;3.6;0.9;1.7;1.0
25056;25;250560303;;17820;24610;32820;0.61;0.35;68.4;59.3;2.1;7.0;32.3;17.6;4.0;1.1;1.8;1.1
25056;25;250560304;11.2;17150;21770;28100;0.5;0.259;71.7;64.7;1.5;5.5;32.1;7.9;5.2;1.2;2.4;1.6
25056;25;250560401;30.4;12250;18380;24920;0.69;0.305;76.1;61.7;5.2;9.2;20.9;6.0;12.5;1.9;6.2;4.4
25056;25;250560402;30.9;12280;17040;24130;0.7;0.288;75.1;62.8;4.8;7.5;17.5;5.6;15.5;2.5;8.1;4.9
25056;25;250560501;;19360;26230;35350;0.61;0.291;69.3;58.3;2.2;8.8;37.6;12.7;3.1;0.7;1.5;0.9
25056;25;250560502;15.6;15640;21740;29090;0.62;0.29;67.6;59.1;2.9;5.6;34.5;8.9;7.1;1.6;3.3;2.2
25056;25;250560503;15.9;15850;21530;27960;0.56;0.283;73.1;62.8;3.4;6.9;29.1;8.4;7.2;1.3;3.6;2.3
25056;25;250560504;14.7;15720;21020;27630;0.57;0.251;64.8;59.4;2.2;3.2;37.9;6.5;7.2;1.6;3.7;1.9
25056;25;250560505;12.6;16660;21510;27880;0.52;0.237;68.0;62.0;2.7;3.3;36.0;6.3;6.1;1.7;2.8;1.6
25056;25;250560506;16.3;15430;20280;24510;0.45;0.246;67.4;60.5;2.8;4.1;30.5;8.4;8.8;1.5;4.8;2.5
25056;25;250560601;13.6;16540;24000;33520;0.71;0.332;72.6;58.9;2.8;10.9;29.9;13.9;6.1;1.5;3.0;1.6
25056;25;250560701;22.6;13620;18770;24750;0.59;0.257;61.9;57.2;2.5;2.2;34.8;5.2;11.6;2.9;5.6;3.1
25056;25;250560702;22.2;13630;18780;25640;0.64;0.292;61.3;55.7;2.7;2.9;33.7;9.4;10.5;2.4;5.6;2.5
25056;25;250560703;18.6;14740;19370;24010;0.48;0.218;64.6;60.0;3.1;1.5;34.6;4.5;9.4;2.4;4.6;2.4
25056;25;250560801;17.3;15080;20820;26890;0.57;0.253;71.1;64.4;3.0;3.7;31.1;6.5;7.4;1.4;3.7;2.3
