INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
78005;78;780050103;16.7;14950;19840;26760;0.6;0.252;89.2;84.4;3.8;1.0;14.9;3.3;8.9;3.8;3.1;2.0
78005;78;780050104;18.0;14490;19390;25920;0.59;0.252;84.5;78.0;3.9;2.6;18.5;4.6;8.5;3.5;3.3;1.7
78005;78;780050105;22.0;13630;18120;23340;0.54;0.232;84.0;78.8;4.3;0.9;15.2;3.1;11.0;4.4;4.0;2.6
78005;78;780050106;15.5;15230;20800;27380;0.58;0.248;85.6;80.4;3.8;1.4;18.6;4.3;7.7;3.2;2.8;1.7
78005;78;780050107;;22710;28500;35950;0.46;0.217;79.8;75.5;1.8;2.5;31.1;8.2;2.0;1.2;0.6;0.2
78005;78;780050108;9.4;17670;23020;30840;0.57;0.239;84.0;78.8;2.8;2.4;23.4;5.0;5.4;2.4;1.9;1.1
78005;78;780050109;7.7;19570;26130;34750;0.58;0.252;93.4;88.1;2.5;2.8;17.5;5.6;4.0;1.9;1.3;0.8
78015;78;780150101;;17930;25640;33790;0.62;0.266;86.6;81.5;2.7;2.4;23.3;5.8;5.0;2.5;1.5;1.0
78015;78;780150102;;23940;31280;39810;0.51;0.243;88.3;81.9;2.5;3.9;24.7;7.7;2.6;1.4;0.8;0.4
78015;78;780150103;;18590;25000;32590;0.56;0.246;86.6;82.5;2.8;1.3;22.9;4.9;4.8;2.4;1.5;0.9
78015;78;780150104;;20580;27270;35000;0.53;0.246;90.5;84.2;3.0;3.3;21.9;6.0;3.1;1.2;1.3;0.6
78015;78;780150105;;22180;28950;39020;0.58;0.281;84.8;79.0;2.0;3.8;26.6;9.8;2.2;1.1;0.7;0.4
78015;78;780150106;;24140;29870;38140;0.47;0.258;89.3;82.4;1.6;5.3;22.7;10.7;2.0;1.2;0.6;0.2
78029;78;780290101;;19550;26360;33170;0.52;0.237;83.7;77.5;3.0;3.2;26.3;6.4;3.3;2.0;0.9;0.4
78029;78;780290102;10.1;17400;22550;28540;0.49;0.227;83.9;79.0;3.1;1.8;21.1;5.8;5.9;2.8;1.9;1.2
78029;78;780290103;;21430;26420;33190;0.45;0.204;80.5;76.3;2.7;1.5;29.5;5.6;2.9;1.5;1.1;0.3
78029;78;780290104;;12680;16370;20380;0.47;0.201;76.9;;;;16.8;1.6;15.1;6.4;5.7;3.0
78029;78;780290105;18.8;14540;19300;24700;0.53;0.222;79.1;74.3;4.2;0.6;22.3;3.1;8.9;3.8;3.3;1.8
78029;78;780290106;;15840;20200;25060;0.46;0.202;74.6;69.5;4.4;0.7;27.5;2.6;8.1;3.4;3.1;1.6
78073;78;780730103;;20310;25090;30820;0.42;0.203;89.1;85.0;2.0;2.1;20.5;5.1;3.8;2.3;1.0;0.5
78073;78;780730104;;19800;26800;35170;0.57;0.252;87.9;82.2;2.0;3.7;22.6;6.7;3.6;1.7;1.3;0.6
78073;78;780730105;;22990;29790;37720;0.49;0.238;81.8;77.0;1.8;3.0;27.7;9.6;2.2;1.2;0.7;0.3
78073;78;780730106;;21560;27460;33680;0.44;0.21;82.5;78.0;2.3;2.2;29.3;6.0;2.9;1.5;0.9;0.5
78073;78;780730107;;19750;26170;33630;0.53;0.243;105.7;101.2;1.9;2.6;5.9;3.9;4.5;2.2;1.3;1.0
78073;78;780730108;;19670;24790;30860;0.45;0.22;92.1;88.2;2.5;1.4;18.2;4.5;3.7;1.8;1.2;0.7
78123;78;781230101;8.3;19260;26580;34310;0.57;0.263;96.8;91.1;2.7;3.0;14.8;5.4;4.1;2.2;1.1;0.8
78123;78;781230102;7.4;19590;25840;33080;0.52;0.24;104.1;97.5;3.1;3.5;7.8;4.8;3.6;1.8;1.1;0.7
78123;78;781230103;33.0;11890;16960;22630;0.63;0.263;84.4;77.7;5.6;1.1;13.1;2.7;13.0;5.2;4.5;3.3
78123;78;781230104;30.3;12480;16740;22250;0.58;0.248;79.5;73.4;5.1;1.0;17.6;2.6;13.5;6.1;4.4;3.0
78123;78;781230105;;12690;17250;23910;0.65;0.262;82.2;77.2;3.7;1.3;17.2;3.0;11.8;5.4;3.8;2.6
78123;78;781230106;;17730;23760;30340;0.53;0.241;88.3;82.5;3.8;2.0;21.2;4.3;4.0;2.0;1.2;0.8
78124;78;781240101;;12840;17110;22310;0.55;0.218;77.3;71.0;5.1;1.2;18.4;2.3;13.7;6.5;4.3;2.9
78124;78;781240102;;21250;32320;43370;0.68;0.304;90.5;84.6;1.8;4.1;21.2;10.6;2.4;1.2;0.9;0.3
78124;78;781240103;;22750;31450;42220;0.62;0.31;97.7;91.2;2.7;3.8;16.6;11.2;1.9;0.9;0.7;0.3
78124;78;781240104;;26150;34870;45080;0.54;0.248;100.8;95.3;2.1;3.4;15.8;8.2;1.4;0.8;0.4;0.2
78124;78;781240105;;25580;34350;47500;0.64;0.287;97.6;92.4;1.7;3.5;16.5;10.5;1.7;0.8;0.6;0.3
78126;78;781260101;;16770;22860;30310;0.59;0.25;81.9;77.1;2.8;2.0;23.9;6.2;5.6;2.8;1.6;1.2
78126;78;781260102;;14500;19740;25150;0.54;0.238;69.3;64.1;3.1;2.1;32.1;4.1;8.9;4.1;2.7;2.1
78126;78;781260103;18.3;14800;19140;24140;0.49;0.214;71.2;65.6;3.9;1.7;28.6;3.4;9.8;4.3;3.1;2.4
78126;78;781260104;18.3;14740;19340;25980;0.58;0.254;72.7;66.4;3.8;2.5;29.9;4.6;7.6;2.8;3.0;1.8
78126;78;781260105;;23830;34880;52490;0.82;0.4;84.6;77.6;2.2;4.8;20.4;23.5;1.7;0.8;0.6;0.3
78126;78;781260106;;27480;37950;53320;0.68;0.331;88.4;82.6;1.9;3.9;26.5;16.5;1.2;0.6;0.4;0.2
78126;78;781260107;;24260;32840;42850;0.57;0.255;89.6;82.4;2.6;4.6;25.6;8.0;1.6;0.8;0.6;0.2
78126;78;781260108;;18530;25810;36730;0.71;0.35;86.5;80.1;2.6;3.8;19.2;13.5;4.2;2.2;1.2;0.8
78126;78;781260109;;26290;40820;62070;0.88;0.367;88.7;80.1;2.2;6.4;22.0;20.2;1.2;0.6;0.4;0.2
78126;78;781260110;;31430;46000;66920;0.77;0.348;95.2;87.3;2.1;5.8;18.5;20.4;0.8;0.5;0.2;0.1
78126;78;781260111;;22130;30920;43870;0.7;0.3;86.4;81.3;1.9;3.2;23.0;13.4;2.3;1.5;0.5;0.3
78138;78;781380101;;19700;26670;34510;0.56;0.243;84.1;78.2;2.2;3.7;25.6;7.1;3.4;1.7;1.3;0.4
78138;78;781380102;26.6;12440;17400;23720;0.65;0.259;79.6;72.9;4.7;2.0;18.4;2.6;12.5;5.8;4.0;2.7
78138;78;781380103;25.3;12990;18330;24250;0.61;0.241;87.0;81.1;4.8;1.1;11.6;2.6;12.1;6.0;3.5;2.6
78138;78;781380104;25.9;12910;16410;22790;0.6;0.269;75.3;69.8;4.4;1.1;21.3;3.8;13.4;6.1;4.3;3.0
78138;78;781380105;;11520;14620;18850;0.5;0.219;69.2;;;;18.1;1.5;20.6;8.5;7.0;5.1
78146;78;781460101;;23120;32660;44810;0.66;0.301;95.7;88.3;2.9;4.5;18.7;10.7;2.1;1.1;0.6;0.4
78146;78;781460102;12.9;16710;23940;33230;0.69;0.299;87.8;81.7;3.7;2.4;22.0;5.9;4.9;1.9;1.8;1.2
78146;78;781460103;;20200;26960;35820;0.58;0.269;92.1;85.3;2.7;4.1;21.0;6.4;2.8;1.3;1.0;0.5
78146;78;781460104;;24220;35410;47440;0.66;0.292;96.7;90.1;2.4;4.2;18.0;10.1;1.9;0.9;0.7;0.3
78146;78;781460105;8.8;20030;26470;34750;0.56;0.252;93.0;86.8;2.9;3.3;19.1;5.6;3.1;1.5;1.1;0.5
78146;78;781460106;;24230;31430;41250;0.54;0.264;93.0;84.9;2.6;5.5;22.9;7.6;1.7;0.9;0.6;0.2
78146;78;781460107;;15690;22400;32960;0.77;0.32;88.9;83.4;2.7;2.8;18.4;7.8;5.4;2.2;2.0;1.2
78146;78;781460108;;21780;31510;42900;0.67;0.293;94.0;86.8;3.5;3.7;19.4;9.7;2.2;1.1;0.7;0.4
78146;78;781460109;;30470;41390;55260;0.6;0.297;81.2;75.3;1.6;4.3;27.6;18.8;0.8;0.4;0.3;0.1
78146;78;781460110;;27280;38700;53030;0.67;0.311;97.4;89.3;2.4;5.7;16.7;15.9;1.5;0.8;0.5;0.2
78146;78;781460111;;28420;40520;57030;0.71;0.326;84.3;78.3;1.7;4.3;25.9;19.0;1.3;0.6;0.5;0.2
78146;78;781460112;;28150;38500;52910;0.64;0.312;86.8;80.1;2.2;4.5;26.7;14.2;1.4;0.6;0.5;0.3
78146;78;781460113;;30710;44820;64430;0.75;0.37;94.4;84.4;1.8;8.2;21.3;17.9;0.9;0.4;0.3;0.2
78158;78;781580101;;21490;29590;42090;0.7;0.32;78.3;71.4;2.4;4.5;32.9;13.0;2.1;0.7;0.9;0.5
78158;78;781580102;;26100;35950;48900;0.63;0.312;78.1;70.3;1.8;6.0;32.1;16.6;1.0;0.6;0.3;0.1
78158;78;781580103;;23990;32450;45090;0.65;0.288;69.0;62.2;1.9;4.9;41.2;15.7;1.5;0.6;0.6;0.3
78158;78;781580104;;23960;31940;42010;0.57;0.261;75.5;71.0;1.6;2.9;36.2;11.1;1.7;0.7;0.7;0.3
78158;78;781580105;;19830;27740;37570;0.64;0.301;76.5;71.4;2.9;2.2;34.5;10.0;2.6;0.9;1.2;0.5
78158;78;781580106;;20840;28360;38370;0.62;0.289;87.0;80.5;2.3;4.2;23.5;10.2;3.0;1.4;1.0;0.6
78158;78;781580107;;30060;42830;59770;0.69;0.336;97.6;81.4;2.3;13.9;17.1;19.0;1.4;0.9;0.3;0.2
78158;78;781580108;;32870;44530;62760;0.67;0.364;88.3;80.3;2.0;6.0;22.3;23.5;1.0;0.5;0.3;0.2
78158;78;781580109;;25820;33590;44230;0.55;0.263;76.4;70.7;1.9;3.8;35.6;12.9;1.4;0.8;0.4;0.2
78158;78;781580110;;20030;28650;40420;0.71;0.31;84.7;77.7;2.4;4.6;25.0;11.4;3.1;1.4;0.9;0.8
78158;78;781580111;;20890;27810;36820;0.57;0.256;85.1;79.6;2.3;3.2;26.4;7.2;2.8;1.1;1.2;0.5
78158;78;781580112;;23280;31590;41900;0.59;0.266;71.8;65.8;1.9;4.1;39.2;11.8;1.4;0.5;0.6;0.3
78158;78;781580113;;22630;30620;41580;0.62;0.267;83.2;76.4;2.5;4.3;29.8;8.9;1.8;0.7;0.7;0.4
78158;78;781580201;;23860;34550;48100;0.7;0.299;69.7;61.8;2.6;5.3;40.9;15.4;1.6;0.7;0.6;0.3
78165;78;781650101;;24860;31280;40340;0.49;0.248;78.8;73.7;1.9;3.2;32.1;10.9;1.6;0.8;0.6;0.2
