INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
97401;974;974010101;28.0;12480;19650;30520;0.92;0.336;80.8;64.5;4.6;11.7;16.7;5.9;11.5;2.7;6.4;2.4
97401;974;974010102;26.5;12750;19420;30150;0.9;0.331;79.0;61.8;5.2;12.0;17.3;7.2;10.0;2.8;5.7;1.5
97401;974;974010201;;11150;15550;22560;0.73;0.304;71.9;60.8;5.0;6.1;16.9;5.6;16.6;4.6;9.4;2.6
97402;974;974020101;32.4;11860;17130;26330;0.84;0.339;73.0;55.9;4.4;12.7;18.9;5.1;15.2;3.9;8.1;3.2
97402;974;974020102;32.6;11740;17180;25620;0.81;0.318;78.5;63.6;4.8;10.1;14.4;3.4;15.4;3.8;8.9;2.7
97402;974;974020103;;10650;16020;22940;0.77;0.312;73.4;61.8;4.8;6.8;16.5;4.9;16.3;3.8;10.4;2.1
97402;974;974020104;43.5;10770;14460;21220;0.72;0.29;69.3;58.3;6.1;4.9;13.5;2.8;24.0;6.1;11.9;6.0
97404;974;974040101;32.0;11840;17740;28130;0.92;0.35;76.2;62.9;4.6;8.7;17.2;8.0;13.0;3.2;7.6;2.2
97404;974;974040102;29.7;12110;18190;28780;0.92;0.344;82.9;67.1;4.2;11.6;12.7;7.1;12.0;3.2;6.8;2.0
97404;974;974040201;35.7;10900;15880;24770;0.87;0.353;79.1;63.0;5.8;10.3;13.5;6.6;13.9;3.4;8.9;1.6
97404;974;974040301;12.9;18470;30780;44910;0.86;0.349;80.9;61.2;2.9;16.8;23.5;13.1;4.0;1.0;2.2;0.8
97404;974;974040401;;12060;17970;25520;0.75;0.349;76.2;58.9;5.5;11.8;16.5;9.3;10.5;2.9;6.7;0.9
97405;974;974050101;31.6;11450;18110;27310;0.88;0.326;67.8;56.8;4.4;6.6;24.6;7.7;13.1;3.0;7.5;2.6
97405;974;974050102;38.3;10680;15420;23960;0.86;0.322;69.1;55.7;5.8;7.6;17.8;6.2;17.7;4.5;10.1;3.1
97405;974;974050103;33.9;11200;16930;25690;0.86;0.342;75.9;58.5;5.3;12.1;16.4;7.7;13.3;3.0;8.5;1.8
97405;974;974050201;;10500;14890;21750;0.76;0.297;68.1;54.4;6.6;7.1;17.4;4.9;19.2;4.1;12.6;2.5
97407;974;974070101;46.7;10470;13720;17910;0.54;0.228;64.6;55.7;7.5;1.4;10.4;1.5;31.5;7.5;17.3;6.7
97407;974;974070102;30.4;11940;17860;25460;0.76;0.315;63.2;53.2;3.8;6.2;22.5;14.2;13.6;3.5;7.5;2.6
97407;974;974070201;42.0;10680;14410;20430;0.68;0.279;62.7;54.2;6.2;2.3;16.2;4.4;26.0;6.3;14.1;5.6
97407;974;974070301;48.1;10320;13390;18720;0.63;0.267;57.1;47.9;6.0;3.2;16.5;3.0;31.3;6.7;18.1;6.5
97407;974;974070302;41.8;10660;14150;19150;0.6;0.24;62.6;55.1;6.7;0.8;13.8;1.1;30.1;6.6;18.3;5.2
97407;974;974070401;53.3;9860;12720;17540;0.6;0.251;56.5;49.0;6.9;0.6;10.9;1.5;38.1;9.2;21.3;7.6
97407;974;974070402;51.0;10520;12990;17280;0.52;0.219;55.5;48.7;6.2;0.6;13.8;1.2;36.3;9.3;18.3;8.7
97407;974;974070501;40.4;10860;14700;21010;0.69;0.269;63.5;53.5;7.0;3.0;21.9;2.0;21.6;4.6;13.2;3.8
97407;974;974070502;37.6;10910;15440;22490;0.75;0.268;66.6;58.5;5.8;2.3;18.7;2.8;21.6;5.6;10.8;5.2
97407;974;974070503;56.1;9530;12360;16790;0.59;0.24;55.1;47.7;6.7;0.7;12.4;1.1;38.2;9.6;20.2;8.4
