INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
91021;91;910210101;13.5;16980;22670;29580;0.56;0.246;85.9;81.2;3.1;1.6;20.3;5.1;6.3;2.3;2.7;1.3
91021;91;910210102;19.1;14840;20070;27590;0.64;0.31;80.1;72.9;3.2;4.0;22.5;8.9;6.5;2.0;2.7;1.8
91021;91;910210103;24.7;13200;19600;26550;0.68;0.286;82.6;75.3;3.3;4.0;21.5;4.7;8.1;3.0;3.1;2.0
91021;91;910210104;11.2;19080;24260;31280;0.5;0.261;73.5;68.7;2.4;2.4;32.7;9.5;3.7;1.5;1.4;0.8
91027;91;910270101;21.4;14040;19170;25880;0.62;0.253;80.0;73.8;3.8;2.4;21.2;4.1;9.6;3.9;3.8;1.9
91027;91;910270102;27.9;12710;16550;21660;0.54;0.227;81.5;75.2;5.5;0.8;14.4;1.6;14.3;6.2;5.3;2.8
91027;91;910270103;9.5;18190;24160;31170;0.54;0.3;76.5;70.8;2.6;3.1;22.7;15.0;4.0;2.0;1.4;0.6
91027;91;910270104;17.2;15010;21050;27250;0.58;0.276;87.2;79.8;4.0;3.4;15.5;7.0;7.1;3.3;2.3;1.5
91027;91;910270105;11.6;17460;24350;31000;0.56;0.267;84.3;78.1;3.0;3.2;21.5;8.0;4.9;2.1;1.8;1.0
91027;91;910270106;12.4;17620;22570;29790;0.54;0.274;79.0;71.9;2.5;4.6;27.8;6.5;4.8;2.3;1.6;0.9
91027;91;910270107;15.8;16330;23500;32220;0.68;0.292;86.1;79.0;2.8;4.3;22.0;6.1;5.0;2.2;1.6;1.2
91027;91;910270108;24.2;13280;18940;26860;0.72;0.284;85.6;80.8;3.6;1.2;14.9;5.6;9.8;3.8;3.8;2.2
91027;91;910270109;20.8;13900;19530;25940;0.62;0.245;74.1;68.9;3.8;1.4;28.5;3.8;8.5;3.3;3.4;1.8
91027;91;910270110;13.8;15870;21310;27700;0.56;0.234;91.4;85.6;3.7;2.1;15.1;2.9;6.8;2.9;2.3;1.6
91027;91;910270111;12.1;17590;23610;30610;0.55;0.246;86.4;81.2;3.1;2.1;19.3;6.9;4.9;2.3;1.8;0.8
91027;91;910270112;;14620;19170;26020;0.59;0.24;82.7;76.9;3.7;2.1;17.1;4.3;11.1;5.6;2.7;2.8
91027;91;910270113;9.8;19150;25510;33830;0.58;0.265;88.1;81.5;3.3;3.3;20.8;8.7;3.4;1.5;1.2;0.7
91103;91;911030101;;14610;20150;26660;0.6;0.244;81.2;74.8;4.0;2.4;21.8;4.6;7.9;4.2;2.2;1.5
91103;91;911030102;11.5;17470;24270;31120;0.56;0.245;92.4;86.7;2.6;3.1;15.8;4.6;5.7;2.7;1.8;1.2
91103;91;911030103;27.2;12800;17050;22390;0.56;0.253;80.8;73.8;5.5;1.5;14.6;3.4;14.0;5.6;5.1;3.3
91103;91;911030104;14.4;15930;21930;28790;0.59;0.244;86.9;81.8;3.0;2.1;19.2;4.6;6.3;2.7;2.1;1.5
91103;91;911030105;17.3;14880;21910;29670;0.68;0.27;81.1;76.1;3.1;1.9;22.9;5.4;7.8;3.8;2.6;1.4
91103;91;911030106;;19920;25960;32360;0.48;0.225;75.0;71.2;2.0;1.8;32.9;7.4;3.4;1.6;1.1;0.7
91103;91;911030107;;22220;28950;36580;0.5;0.231;90.1;84.9;2.0;3.2;21.7;6.6;3.0;1.7;0.9;0.4
