IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
270010000;27;27000;27001;ZZZZZZ;2700100;Z;324;64;39;67;55;72;26;84;162;77;277;5;10;5;59;54;15;69;59;322;2;6;324;0
270020000;27;27000;27002;ZZZZZZ;2700200;Z;468;90;79;83;87;102;27;114;262;92;410;0;25;45;50;75;45;90;80;459;9;16;468;0
270030000;27;27402;27003;ZZZZZZ;2700300;Z;1586;300;232;328;341;280;105;393;935;258;1318;0;46;197;201;171;141;367;195;1574;12;21;1529;57
270040000;27;27000;27004;ZZZZZZ;2700400;Z;409;113;70;94;90;30;11;145;233;31;289;5;15;40;46;71;76;20;15;395;14;16;409;0
270050000;27;27000;27005;ZZZZZZ;2700500;Z;1159;287;160;296;226;137;54;359;669;132;872;5;35;81;161;121;197;178;95;1153;6;10;1159;0
270060000;27;27000;27006;ZZZZZZ;2700600;Z;137;33;7;35;27;24;10;39;69;29;120;5;16;5;26;10;16;21;21;135;2;2;137;0
270080000;27;00755;27008;ZZZZZZ;2700800;Z;1544;358;247;356;270;219;93;460;853;231;1183;0;15;69;265;182;186;270;196;1519;25;46;1532;12
270090000;27;27112;27009;ZZZZZZ;2700900;Z;566;120;100;81;129;88;48;167;297;102;470;10;5;15;65;100;70;135;70;557;9;12;566;0
270100000;27;27000;27010;ZZZZZZ;2701000;Z;162;36;16;31;40;30;9;42;99;21;126;0;5;0;19;24;29;44;5;158;4;6;162;0
270110000;27;27000;27011;ZZZZZZ;2701100;Z;1204;206;181;224;268;224;101;276;675;253;1039;5;35;65;191;156;166;306;115;1196;8;15;1202;2
270120000;27;27000;27012;ZZZZZZ;2701200;Z;453;85;77;80;126;53;32;128;257;68;375;5;25;25;41;51;66;91;71;447;6;8;453;0
270130000;27;27000;27013;ZZZZZZ;2701300;Z;494;123;59;132;91;72;17;149;295;50;370;0;25;20;75;80;45;80;45;491;3;4;494;0
270140000;27;27402;27014;ZZZZZZ;2701400;Z;830;182;107;171;185;135;50;232;459;139;631;0;15;76;141;42;117;179;60;825;5;7;828;2
270150000;27;27000;27015;ZZZZZZ;2701500;Z;1288;291;163;301;252;192;89;372;707;209;964;5;15;99;153;119;173;272;129;1269;19;28;1274;14
270160101;27;27207;27016;ZZZZZZ;2701601;H;2025;285;290;242;377;396;435;383;950;692;1740;0;40;75;130;240;270;780;205;1991;34;53;1848;177
270160102;27;27207;27016;ZZZZZZ;2701601;H;1550;287;296;281;321;250;115;393;879;278;1265;5;20;60;115;185;310;315;255;1508;42;76;1550;0
270160103;27;27207;27016;ZZZZZZ;2701601;H;2188;403;395;366;468;372;184;575;1197;416;1757;10;45;45;200;326;321;555;255;2154;34;61;2137;51
270160104;27;27207;27016;ZZZZZZ;2701601;H;2293;592;442;441;417;289;112;778;1230;285;1725;0;30;55;200;320;435;370;315;2166;127;215;2288;5
270170000;27;27000;27017;ZZZZZZ;2701700;Z;1391;312;204;284;288;237;66;391;789;211;1120;0;40;105;165;265;150;255;140;1339;52;97;1391;0
270180000;27;27000;27018;ZZZZZZ;2701800;Z;1013;211;116;205;199;191;90;265;515;234;807;10;20;20;92;128;194;255;87;1008;5;9;1005;8
270190000;27;27000;27019;ZZZZZZ;2701900;Z;170;30;23;35;48;22;11;45;101;24;156;0;0;10;31;37;10;26;42;164;6;4;170;0
270200000;27;27501;27020;ZZZZZZ;2702000;Z;1682;306;263;330;384;287;112;423;985;274;1400;0;15;125;225;270;175;395;195;1625;57;73;1682;0
270210000;27;27000;27021;ZZZZZZ;2702100;Z;320;68;46;72;56;51;27;85;175;60;259;9;33;5;28;19;52;80;33;319;1;5;320;0
270220000;27;27302;27022;ZZZZZZ;2702200;Z;5556;1265;935;1122;1095;805;334;1693;3056;807;4190;5;135;174;562;751;893;1030;641;5268;288;467;5544;12
270230000;27;27104;27023;ZZZZZZ;2702300;Z;709;103;101;96;184;153;71;151;395;163;583;0;10;55;55;91;86;210;75;702;7;16;705;4
270250000;27;27000;27025;ZZZZZZ;2702500;Z;958;202;129;209;216;149;53;257;558;143;755;0;15;70;130;95;130;210;105;950;8;14;958;0
270260000;27;27000;27026;ZZZZZZ;2702600;Z;400;93;65;94;85;51;12;118;247;35;294;10;15;41;88;41;46;21;31;390;10;15;400;0
270270000;27;27000;27027;ZZZZZZ;2702700;Z;294;68;30;69;62;48;17;76;172;46;200;0;0;0;62;26;57;41;15;287;7;8;294;0
270280000;27;27000;27028;ZZZZZZ;2702800;Z;338;73;51;55;78;45;35;95;177;67;262;0;0;10;20;40;81;71;40;325;13;11;332;6
270310000;27;27000;27031;ZZZZZZ;2703100;Z;1100;175;117;173;312;251;72;245;633;222;930;5;54;117;157;133;108;281;75;1096;4;30;1100;0
270320000;27;27000;27032;ZZZZZZ;2703200;Z;1376;308;199;310;284;204;71;391;789;196;1030;45;40;70;160;255;175;185;100;1368;8;26;1376;0
270330000;27;27000;27033;ZZZZZZ;2703300;Z;313;67;36;54;87;57;12;89;180;45;253;0;0;5;73;45;35;66;29;311;2;4;313;0
270340000;27;27000;27034;ZZZZZZ;2703400;Z;628;159;111;131;123;81;24;194;357;78;463;0;30;20;51;71;132;128;30;624;4;12;628;0
270350000;27;27000;27035;ZZZZZZ;2703500;Z;114;10;12;17;25;32;18;15;55;45;101;11;0;0;0;11;6;67;6;111;3;4;114;0
270360000;27;27000;27036;ZZZZZZ;2703600;Z;567;123;77;109;122;84;51;151;306;109;441;10;30;15;46;122;46;115;56;557;10;15;567;0
270370000;27;27000;27037;ZZZZZZ;2703700;Z;1225;333;166;297;215;155;59;399;685;142;905;0;41;46;189;159;178;185;108;1217;8;14;1225;0
270380000;27;27000;27038;ZZZZZZ;2703800;Z;269;74;24;58;47;44;22;85;132;52;207;10;26;10;31;52;16;31;31;255;14;18;269;0
270390000;27;27000;27039;ZZZZZZ;2703900;Z;511;109;64;100;113;93;32;146;279;86;396;5;35;40;74;30;35;119;59;503;8;12;511;0
270400000;27;27000;27040;ZZZZZZ;2704000;Z;449;104;58;105;86;66;29;125;250;74;365;10;20;35;41;56;81;80;41;448;1;8;449;0
270420000;27;27000;27042;ZZZZZZ;2704200;Z;71;14;14;12;21;9;1;19;46;6;69;0;5;9;14;9;23;5;5;71;0;1;71;0
270430000;27;27000;27043;ZZZZZZ;2704300;Z;664;129;80;110;150;139;56;159;356;149;535;15;25;10;69;113;88;133;83;650;14;13;664;0
270440000;27;27000;27044;ZZZZZZ;2704400;Z;840;104;87;115;232;219;84;140;479;220;752;0;25;45;143;107;63;302;67;832;8;18;840;0
