IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
420010000;42;42000;42001;ZZZZZZ;4200100;Z;439;102;63;94;84;66;31;121;247;71;338;10;20;45;50;61;30;81;40;438;1;9;439;0
420020000;42;42000;42002;ZZZZZZ;4200200;Z;164;30;16;28;29;44;16;33;83;48;130;0;0;0;24;10;39;53;5;162;2;3;164;0
420030000;42;42000;42003;ZZZZZZ;4200300;Z;1915;381;224;378;406;361;165;491;1024;400;1503;15;86;51;222;253;207;528;142;1880;35;52;1914;1
420050101;42;42501;42005;ZZZZZZ;4200501;H;1750;363;317;314;296;327;132;498;919;333;1459;0;40;20;76;217;313;369;424;1428;322;392;1750;0
420050104;42;42501;42005;ZZZZZZ;4200501;H;4681;1057;780;917;879;772;277;1362;2563;756;3644;0;136;207;535;616;621;927;602;4220;461;565;4594;87
420050105;42;42501;42005;ZZZZZZ;4200501;H;1918;316;339;345;348;334;235;417;1042;459;1575;0;61;146;232;202;212;520;202;1832;86;122;1918;0
420050106;42;42501;42005;ZZZZZZ;4200501;H;1441;221;261;232;288;261;179;320;770;351;1250;0;25;71;152;220;156;367;259;1210;231;262;1149;292
420060000;42;42000;42006;ZZZZZZ;4200600;Z;416;69;48;77;73;103;46;87;216;113;360;10;5;5;55;50;65;135;35;412;4;5;416;0
420070000;42;42000;42007;ZZZZZZ;4200700;Z;212;47;31;38;51;25;20;59;117;36;173;0;15;15;15;25;31;46;25;210;2;8;212;0
420080000;42;42000;42008;ZZZZZZ;4200800;Z;108;22;8;31;22;15;10;25;64;19;80;5;5;5;10;5;15;25;10;106;2;2;108;0
420090000;42;42000;42009;ZZZZZZ;4200900;Z;542;104;65;93;131;111;38;133;302;107;443;20;15;20;46;76;82;132;51;541;1;5;542;0
420100000;42;42000;42010;ZZZZZZ;4201000;Z;1647;371;225;374;350;234;93;452;965;230;1320;25;55;125;310;150;210;315;130;1636;11;18;1647;0
420110000;42;42105;42011;ZZZZZZ;4201100;Z;2965;561;410;477;569;543;405;752;1439;774;2373;10;99;105;220;366;408;847;317;2895;70;136;2822;143
420120000;42;42000;42012;ZZZZZZ;4201200;Z;664;135;69;127;147;145;41;170;367;126;527;15;30;20;89;94;79;177;25;660;4;9;664;0
420130000;42;42000;42013;ZZZZZZ;4201300;Z;2004;451;267;417;356;269;243;574;1051;379;1543;25;71;127;228;187;253;455;197;1980;24;29;1904;100
420140000;42;42000;42014;ZZZZZZ;4201400;Z;312;65;33;56;63;71;26;79;158;75;243;0;20;0;35;20;45;104;20;308;4;8;312;0
420150000;42;42000;42015;ZZZZZZ;4201500;Z;1491;235;170;209;300;333;244;299;739;453;1270;15;65;30;70;190;245;530;125;1467;24;36;1407;84
420160000;42;42000;42016;ZZZZZZ;4201600;Z;418;77;53;81;91;83;33;100;229;89;345;0;5;25;45;90;80;90;10;414;4;7;417;1
420170000;42;42000;42017;ZZZZZZ;4201700;Z;446;84;55;82;98;96;31;97;270;79;359;0;20;45;80;45;30;99;40;440;6;11;446;0
420180000;42;42103;42018;ZZZZZZ;4201800;Z;457;107;65;97;94;75;19;130;264;63;358;20;10;20;75;45;89;70;30;454;3;8;456;1
420190000;42;42201;42019;ZZZZZZ;4201900;Z;3309;484;491;485;603;663;583;668;1634;1008;2761;0;65;35;215;460;516;1151;319;3137;172;194;3029;280
420200000;42;42000;42020;ZZZZZZ;4202000;Z;1167;250;204;264;231;164;54;337;684;147;927;0;56;65;186;175;146;169;130;1149;18;29;1167;0
420210000;42;42000;42021;ZZZZZZ;4202100;Z;1223;255;165;249;262;227;65;340;684;199;943;24;49;78;156;156;137;259;83;1214;9;18;1223;0
420220000;42;42501;42022;ZZZZZZ;4202200;Z;3889;735;563;685;749;825;332;936;2078;875;3148;0;128;133;422;565;471;1026;403;3772;117;193;3889;0
420230000;42;42102;42023;ZZZZZZ;4202300;Z;2922;507;391;490;593;526;416;667;1483;772;2453;10;85;170;259;399;429;888;214;2874;48;78;2795;127
420250000;42;42000;42025;ZZZZZZ;4202500;Z;199;51;31;39;45;24;9;65;110;24;167;20;25;0;25;30;25;20;25;199;0;2;199;0
420260000;42;42000;42026;ZZZZZZ;4202600;Z;1692;275;217;277;339;369;214;377;870;445;1393;10;108;69;157;226;187;508;128;1673;19;45;1631;61
420270000;42;42000;42027;ZZZZZZ;4202700;Z;408;81;51;71;99;83;23;97;227;84;335;10;40;15;50;30;45;90;55;405;3;4;408;0
420280000;42;42000;42028;ZZZZZZ;4202800;Z;368;68;52;65;84;72;27;85;209;74;305;25;45;5;30;30;40;115;15;367;1;6;368;0
420290000;42;42000;42029;ZZZZZZ;4202900;Z;1545;278;189;264;306;270;238;348;788;409;1280;20;50;35;200;160;210;475;130;1532;13;22;1420;125
420300000;42;42000;42030;ZZZZZZ;4203000;Z;537;122;60;118;104;86;46;148;291;99;400;5;10;5;55;60;35;183;46;532;5;10;534;3
420310000;42;00753;42031;ZZZZZZ;4203100;Z;316;57;43;55;93;55;13;77;191;48;230;5;25;15;40;40;10;60;35;312;4;5;316;0
420320000;42;00753;42032;ZZZZZZ;4203200;Z;1697;347;237;317;380;289;125;435;954;308;1342;40;65;155;210;180;150;380;160;1685;12;36;1697;0
420330000;42;42000;42033;ZZZZZZ;4203300;Z;642;108;86;116;158;127;47;148;355;139;537;5;52;26;77;98;77;155;46;632;10;11;642;0
420340000;42;42000;42034;ZZZZZZ;4203400;Z;120;11;8;16;39;31;16;14;70;36;106;6;6;11;11;0;11;56;6;118;2;2;120;0
420350000;42;42000;42035;ZZZZZZ;4203500;Z;219;35;30;40;62;40;13;50;131;38;183;21;0;16;37;0;26;63;21;215;4;6;219;0
420360000;42;00753;42036;ZZZZZZ;4203600;Z;490;93;75;97;124;78;23;125;299;65;404;15;15;39;49;75;74;97;39;480;10;13;490;0
420370000;42;42000;42037;ZZZZZZ;4203700;Z;557;113;85;103;137;89;29;142;329;86;461;0;28;28;99;85;56;89;75;555;2;7;557;0
420380000;42;42000;42038;ZZZZZZ;4203800;Z;705;153;107;163;146;110;26;191;421;93;537;34;40;25;114;84;95;91;54;700;5;20;705;0
420390000;42;42000;42039;ZZZZZZ;4203900;Z;451;46;51;52;94;131;77;64;217;171;387;15;20;10;30;30;50;169;65;450;1;5;451;0
420400000;42;42000;42040;ZZZZZZ;4204000;Z;50;6;4;2;15;13;10;7;23;19;53;0;0;16;0;5;0;27;5;50;0;0;50;0
420410000;42;42000;42041;ZZZZZZ;4204100;Z;562;153;61;164;79;92;14;166;324;71;415;5;5;29;92;39;43;174;29;549;13;20;562;0
420420000;42;42000;42042;ZZZZZZ;4204200;Z;1000;199;135;181;229;175;81;250;565;185;788;20;66;66;163;107;51;233;81;992;8;26;1000;0
420430000;42;42501;42043;ZZZZZZ;4204300;Z;1711;337;242;338;375;318;101;456;966;289;1415;15;70;170;315;165;140;365;175;1696;15;34;1711;0
420440101;42;00753;42044;420011;4204401;H;1824;286;349;243;333;349;265;414;900;510;1539;0;16;35;110;253;268;539;318;1619;205;308;1824;0
420440102;42;00753;42044;420011;4204401;H;1985;267;338;254;424;407;293;350;1093;541;1718;0;18;31;135;240;291;635;369;1771;214;275;1904;81
420440103;42;00753;42044;420011;4204401;H;3067;619;531;509;606;369;432;814;1575;677;2450;0;77;54;229;401;501;698;490;2782;285;414;2787;279
420440201;42;00753;42044;420021;4204402;H;1511;427;258;294;219;184;128;519;744;248;1084;0;17;16;92;142;245;254;318;1139;372;435;1500;11
420440202;42;00753;42044;420021;4204402;H;1764;305;246;272;304;452;185;432;853;480;1460;0;44;97;155;197;165;579;223;1744;21;56;1764;0
420440203;42;00753;42044;420021;4204402;H;2165;449;366;390;449;366;145;610;1200;355;1716;0;71;45;180;314;309;454;342;2072;94;195;2101;64
420450000;42;42000;42045;ZZZZZZ;4204500;Z;42;2;0;3;13;14;11;2;20;20;42;5;0;0;0;11;0;26;0;42;0;0;42;0
420460000;42;42000;42046;ZZZZZZ;4204600;Z;1919;347;245;365;417;341;204;439;1056;424;1605;15;60;115;205;260;230;515;205;1896;23;33;1846;73
420470000;42;42000;42047;ZZZZZZ;4204700;Z;329;65;27;67;51;85;34;82;157;90;275;20;5;20;20;35;30;105;40;318;11;13;329;0
420480000;42;42204;42048;ZZZZZZ;4204800;Z;1484;291;185;274;306;317;111;371;799;314;1220;10;70;70;130;210;285;360;85;1438;46;68;1484;0
420490000;42;42000;42049;ZZZZZZ;4204900;Z;637;122;115;116;126;106;51;167;360;110;529;21;26;5;72;81;82;171;72;629;8;12;637;0
420500000;42;42000;42050;ZZZZZZ;4205000;Z;113;23;3;26;13;29;18;23;54;35;96;0;0;0;20;5;15;50;5;112;1;1;113;0
420510000;42;42000;42051;ZZZZZZ;4205100;Z;530;119;77;113;125;73;23;169;291;70;390;0;15;80;75;50;15;90;65;528;2;9;530;0
420520000;42;42204;42052;ZZZZZZ;4205200;Z;3667;507;616;535;704;708;597;747;1865;1055;3181;15;113;153;365;404;503;1235;394;3545;122;165;3516;151
420530000;42;00753;42053;ZZZZZZ;4205300;Z;1599;290;235;289;337;336;112;383;888;328;1335;0;70;120;180;210;165;440;150;1551;48;88;1599;0
420540000;42;42000;42054;ZZZZZZ;4205400;Z;335;81;55;82;67;36;14;103;199;33;275;15;30;15;50;55;45;30;35;329;6;6;335;0
420550000;42;42000;42055;ZZZZZZ;4205500;Z;137;33;16;38;23;23;5;41;75;21;93;0;5;15;20;15;10;29;0;135;2;2;137;0
420560000;42;00556;42056;ZZZZZZ;4205600;Z;2885;541;437;557;641;470;237;725;1628;532;2362;60;95;160;340;405;340;680;280;2810;75;116;2885;0
420580000;42;42000;42058;ZZZZZZ;4205800;Z;272;55;30;57;65;48;17;74;151;48;192;5;16;0;42;47;31;26;26;271;1;1;272;0
420590000;42;00253;42059;ZZZZZZ;4205900;Z;5357;893;895;878;1080;883;728;1188;2837;1332;4440;35;260;195;540;640;790;1480;500;5253;104;157;5197;160
420600000;42;42000;42060;ZZZZZZ;4206000;Z;523;122;67;122;97;90;26;146;285;92;399;15;0;10;100;75;60;115;25;516;7;16;523;0
420610000;42;42000;42061;ZZZZZZ;4206100;Z;559;115;75;104;103;93;69;146;280;133;436;40;15;10;35;66;45;159;66;555;4;10;559;0
420620000;42;42000;42062;ZZZZZZ;4206200;Z;1128;259;186;245;239;133;65;352;627;149;857;24;44;63;151;136;132;175;132;1109;19;25;1128;0
420630000;42;42000;42063;ZZZZZZ;4206300;Z;400;89;57;78;79;62;35;108;221;70;296;10;35;5;44;44;59;69;30;397;3;6;400;0
420640000;42;42000;42064;ZZZZZZ;4206400;Z;775;165;102;165;182;119;42;213;446;116;609;10;34;64;100;55;65;186;95;767;8;11;775;0
420650000;42;42203;42065;ZZZZZZ;4206500;Z;1359;237;198;211;357;248;108;336;760;263;1110;25;55;55;145;175;190;325;140;1347;12;30;1359;0
420660000;42;42000;42066;ZZZZZZ;4206600;Z;529;95;70;94;129;109;32;130;305;94;430;10;10;5;75;65;90;125;50;523;6;8;529;0
420670000;42;42000;42067;ZZZZZZ;4206700;Z;305;59;34;61;82;46;23;75;178;52;246;26;10;26;20;51;36;56;20;305;0;1;305;0
420680000;42;42000;42068;ZZZZZZ;4206800;Z;439;113;66;111;90;37;21;152;243;44;348;0;35;0;71;60;70;66;45;439;0;0;439;0
420690000;42;42502;42069;ZZZZZZ;4206900;Z;2955;529;353;480;682;700;210;715;1615;625;2426;15;66;181;434;363;308;808;251;2915;40;107;2955;0
420700000;42;42000;42070;ZZZZZZ;4207000;Z;916;191;113;172;241;147;52;239;540;138;731;10;51;20;112;102;117;209;111;907;9;13;865;51
420710101;42;42502;42071;ZZZZZZ;4207101;H;3540;406;515;484;608;683;844;542;1700;1299;3145;5;70;131;321;427;467;1352;371;3439;101;186;3253;287
420710102;42;42502;42071;ZZZZZZ;4207101;H;3332;516;490;450;724;696;456;708;1701;922;2817;0;65;130;246;396;456;1177;346;3197;134;213;3326;6
420720000;42;42000;42072;ZZZZZZ;4207200;Z;68;9;7;11;15;16;11;10;40;18;57;10;5;5;5;10;5;19;0;68;0;0;68;0
420730000;42;42000;42073;ZZZZZZ;4207300;Z;719;177;76;171;127;122;45;212;380;127;572;21;26;68;68;86;98;154;53;715;4;9;719;0
420740000;42;42000;42074;ZZZZZZ;4207400;Z;1101;202;126;196;211;222;144;261;549;292;895;5;31;51;102;163;122;325;97;1093;8;12;1047;54
420750000;42;42000;42075;ZZZZZZ;4207500;Z;1328;314;199;298;270;194;52;400;755;173;1002;10;49;59;231;157;157;226;113;1306;22;29;1308;20
420760000;42;42000;42076;ZZZZZZ;4207600;Z;904;145;113;162;196;184;104;194;469;242;768;30;40;35;100;120;110;271;60;899;5;6;904;0
420770000;42;42000;42077;ZZZZZZ;4207700;Z;314;66;52;62;60;42;32;93;164;57;260;15;20;0;25;30;50;85;35;304;10;10;314;0
420780000;42;42000;42078;ZZZZZZ;4207800;Z;272;40;23;37;71;69;32;47;153;72;212;5;16;0;48;32;37;69;5;266;6;10;272;0
420790000;42;42000;42079;ZZZZZZ;4207900;Z;728;165;92;154;145;114;58;214;393;121;568;10;20;20;46;82;138;164;87;716;12;15;728;0
420810000;42;42202;42081;ZZZZZZ;4208100;Z;1525;307;260;284;372;240;62;425;881;219;1200;0;80;75;255;170;165;305;150;1495;30;39;1520;5
420830000;42;42000;42083;ZZZZZZ;4208300;Z;521;113;67;114;104;108;15;137;317;67;409;0;20;76;76;30;35;131;40;516;5;30;521;0
420840000;42;42000;42084;ZZZZZZ;4208400;Z;156;32;18;29;27;24;25;37;83;36;131;0;5;5;25;35;20;35;5;156;0;0;156;0
420850000;42;42000;42085;ZZZZZZ;4208500;Z;831;161;121;157;196;145;51;221;476;133;687;30;46;86;81;81;141;132;90;828;3;7;831;0
420860000;42;42000;42086;ZZZZZZ;4208600;Z;537;96;70;95;121;112;43;132;294;110;438;15;15;31;36;46;92;132;71;522;15;22;537;0
420870000;42;42401;42087;ZZZZZZ;4208700;Z;1212;202;127;202;255;324;102;274;611;327;1030;5;40;65;210;120;70;420;100;1207;5;15;1212;0
420880000;42;42000;42088;ZZZZZZ;4208800;Z;738;166;97;146;172;115;41;213;414;111;576;15;30;15;113;74;103;133;93;731;7;16;738;0
420890000;42;42401;42089;ZZZZZZ;4208900;Z;696;143;90;138;159;125;41;184;394;118;562;10;35;40;111;96;71;137;60;688;8;8;694;2
420900000;42;42000;42090;ZZZZZZ;4209000;Z;490;121;59;98;113;71;27;150;270;70;380;40;10;5;60;61;95;55;55;488;2;6;490;0
420910000;42;42000;42091;ZZZZZZ;4209100;Z;686;132;80;123;144;149;58;170;365;151;560;15;25;20;60;85;85;200;70;683;3;6;686;0
420920000;42;00753;42092;ZZZZZZ;4209200;Z;2531;359;408;399;516;522;326;526;1338;667;2133;0;102;227;361;273;171;698;300;2482;49;107;2517;14
420930000;42;00753;42093;ZZZZZZ;4209300;Z;1408;293;195;265;298;273;84;395;770;244;1155;5;36;135;230;111;160;321;157;1394;14;47;1408;0
420940101;42;42203;42094;ZZZZZZ;4209401;H;3084;485;419;464;561;569;587;622;1507;956;2584;15;101;81;274;355;294;1129;333;2963;121;163;2875;209
420940102;42;42203;42094;ZZZZZZ;4209401;H;2786;419;429;466;469;530;474;555;1424;808;2460;5;81;178;339;356;304;873;324;2710;76;122;2784;2
420940103;42;42203;42094;ZZZZZZ;4209401;H;2303;361;368;377;464;469;264;503;1228;571;1939;0;31;41;167;314;329;724;333;2113;190;239;2258;45
420950101;42;00753;42095;420031;4209501;H;2276;340;441;284;423;333;454;530;1055;690;1936;3;70;53;211;277;220;722;378;2140;136;210;2230;46
420950102;42;00753;42095;420031;4209501;H;2256;299;280;263;358;509;548;407;938;911;1960;1;35;48;208;243;160;987;278;2120;136;193;2051;205
420950201;42;00753;42095;420041;4209502;H;2039;473;379;403;406;231;146;611;1125;303;1566;5;81;85;216;307;250;342;280;1947;92;145;2039;0
420950202;42;00753;42095;420051;4209502;H;2025;326;326;287;338;317;432;433;948;645;1699;0;41;16;162;332;224;673;251;1844;181;241;1924;101
420950203;42;00753;42095;420051;4209502;H;1711;269;287;248;243;257;407;360;752;599;1445;0;10;19;105;195;211;583;322;1496;214;301;1630;80
420950204;42;00753;42095;420051;4209502;H;1399;200;231;156;281;366;165;280;740;380;1199;0;12;32;124;196;192;455;188;1314;86;134;1399;0
420950205;42;00753;42095;420031;4209502;H;1991;387;333;370;414;315;173;515;1087;390;1604;0;24;83;256;310;223;458;252;1895;96;178;1991;0
420950301;42;00753;42095;420041;4209503;H;1062;250;205;141;198;191;76;317;544;200;812;0;14;19;60;153;136;224;206;884;178;189;1062;0
420950302;42;00753;42095;420041;4209503;H;2376;469;407;346;422;428;304;663;1125;588;1905;0;57;45;205;280;255;660;402;2182;194;275;2340;36
420960000;42;42000;42096;ZZZZZZ;4209600;Z;678;157;109;123;145;97;46;204;376;98;560;35;15;25;101;65;81;127;111;676;2;17;678;0
420970000;42;42501;42097;ZZZZZZ;4209700;Z;4501;826;681;807;884;810;493;1066;2397;1038;3565;30;150;405;635;490;300;1160;395;4424;77;154;4399;102
420980000;42;42000;42098;ZZZZZZ;4209800;Z;588;117;92;104;146;81;49;157;332;99;449;15;14;15;90;54;94;108;59;576;12;17;588;0
420990000;42;00753;42099;ZZZZZZ;4209900;Z;3723;649;595;586;843;631;419;890;2014;819;3075;0;85;150;520;565;380;995;380;3676;47;102;3723;0
421000000;42;42000;42100;ZZZZZZ;4210000;Z;277;68;32;61;56;44;18;84;145;48;199;10;10;30;40;20;15;60;15;275;2;4;277;0
421010000;42;42000;42101;ZZZZZZ;4210100;Z;146;27;15;25;36;30;14;34;79;34;123;0;0;0;10;20;26;51;15;145;1;1;146;0
421020000;42;42000;42102;ZZZZZZ;4210200;Z;906;226;132;188;174;113;73;284;481;141;656;41;56;25;106;76;117;174;61;903;3;10;906;0
421030000;42;00753;42103;ZZZZZZ;4210300;Z;5136;1110;830;952;978;761;505;1428;2732;976;3986;10;132;198;482;644;654;1154;713;4795;341;535;4930;206
421040000;42;42000;42104;ZZZZZZ;4210400;Z;842;166;129;148;170;137;93;220;437;185;675;10;24;24;122;88;117;206;83;839;3;7;802;40
421050000;42;42000;42105;ZZZZZZ;4210500;Z;233;66;45;56;42;20;5;79;139;15;198;26;0;5;36;10;47;42;31;228;5;6;233;0
421060000;42;42000;42106;ZZZZZZ;4210600;Z;267;47;34;50;47;56;33;59;139;69;240;29;5;15;29;44;34;83;0;266;1;3;267;0
421070000;42;42000;42107;ZZZZZZ;4210700;Z;322;63;33;57;77;67;23;76;176;69;287;10;15;15;35;35;55;96;25;319;3;6;322;0
421080000;42;42000;42108;ZZZZZZ;4210800;Z;1054;261;164;240;233;112;44;337;595;122;770;5;65;55;125;140;150;120;110;1035;19;27;1054;0
421090000;42;42000;42109;ZZZZZZ;4210900;Z;110;11;11;17;27;26;20;14;67;29;98;0;10;0;10;0;39;29;10;108;2;3;110;0
421100000;42;00753;42110;ZZZZZZ;4211000;Z;4790;901;778;826;944;828;514;1179;2552;1059;3885;0;101;136;545;697;631;1034;741;4503;287;425;4677;113
421120000;42;42000;42112;ZZZZZZ;4211200;Z;435;97;45;87;105;67;34;124;234;78;327;16;0;10;57;52;52;99;42;435;0;7;435;0
421130000;42;42000;42113;ZZZZZZ;4211300;Z;222;45;28;41;53;32;23;59;122;41;170;0;5;30;15;30;20;50;20;221;1;3;222;0
421150000;42;42000;42115;ZZZZZZ;4211500;Z;1170;240;135;231;214;208;142;294;611;266;932;5;38;72;129;138;124;346;81;1165;5;15;1119;51
421160000;42;42000;42116;ZZZZZZ;4211600;Z;242;42;28;48;48;46;29;52;136;54;206;5;20;0;20;20;35;90;15;241;1;4;242;0
421170000;42;42000;42117;ZZZZZZ;4211700;Z;116;23;12;19;33;23;5;29;68;19;86;5;5;5;25;5;20;20;0;116;0;0;116;0
421180000;42;42000;42118;ZZZZZZ;4211800;Z;745;142;98;119;137;151;98;179;372;194;607;20;20;25;75;90;80;229;70;740;5;14;664;81
421190000;42;42201;42119;ZZZZZZ;4211900;Z;377;78;50;70;73;63;44;97;195;85;322;0;5;10;20;39;94;121;33;375;2;4;377;0
421200000;42;42104;42120;ZZZZZZ;4212000;Z;1736;368;214;342;346;326;140;443;953;340;1382;15;77;82;230;261;215;415;87;1713;23;43;1736;0
421210000;42;42000;42121;ZZZZZZ;4212100;Z;143;29;12;42;28;18;14;36;83;24;131;10;10;5;5;24;19;54;5;140;3;4;143;0
421220000;42;42401;42122;ZZZZZZ;4212200;Z;1695;360;249;317;404;281;83;491;946;257;1340;0;75;125;260;181;237;269;192;1683;12;25;1695;0
421230000;42;00753;42123;ZZZZZZ;4212300;Z;4700;857;743;790;883;913;515;1145;2415;1140;3853;10;110;140;512;677;527;1174;702;4373;327;517;4616;84
421240000;42;42103;42124;ZZZZZZ;4212400;Z;307;49;47;45;86;63;18;72;191;45;254;0;0;5;62;36;41;78;31;299;8;13;307;0
421250000;42;42000;42125;ZZZZZZ;4212500;Z;142;18;22;20;29;24;29;27;73;42;135;5;5;10;15;10;20;50;20;142;0;0;142;0
421260000;42;42000;42126;ZZZZZZ;4212600;Z;1311;351;183;307;225;171;73;433;691;187;930;30;31;66;137;167;167;236;96;1295;16;24;1311;0
421270101;42;42502;42127;ZZZZZZ;4212701;H;3060;543;410;529;611;559;408;701;1583;775;2544;25;74;44;242;455;380;913;411;2889;171;233;2758;302
421270102;42;42502;42127;ZZZZZZ;4212701;H;2283;380;283;320;433;606;261;492;1122;669;1884;0;40;64;163;262;282;792;282;2144;139;185;2283;0
421270103;42;42502;42127;ZZZZZZ;4212701;H;2262;375;210;329;408;550;389;477;1012;773;1909;0;40;74;198;237;242;950;168;2175;87;140;2262;0
421280000;42;42000;42128;ZZZZZZ;4212800;Z;382;71;47;80;83;67;34;86;222;74;320;18;20;9;24;63;44;98;43;379;3;6;382;0
421290000;42;42103;42129;ZZZZZZ;4212900;Z;1804;343;243;341;377;298;202;452;976;376;1451;15;49;54;234;239;252;449;158;1766;38;62;1804;0
421300000;42;42000;42130;ZZZZZZ;4213000;Z;578;166;80;165;108;46;13;194;341;44;425;21;37;21;48;117;59;68;53;577;1;4;574;4
421310000;42;00258;42131;ZZZZZZ;4213100;Z;337;70;44;71;72;58;21;89;191;57;244;5;30;10;50;50;25;48;25;331;6;10;337;0
421320000;42;00556;42132;ZZZZZZ;4213200;Z;578;129;70;118;120;97;44;160;323;95;465;15;30;15;70;70;95;100;70;576;2;9;578;0
421330000;42;42000;42133;ZZZZZZ;4213300;Z;710;161;122;157;161;65;43;206;422;82;531;20;31;31;97;107;92;102;51;706;4;4;710;0
421340000;42;42000;42134;ZZZZZZ;4213400;Z;1390;298;187;260;329;216;101;373;792;225;1084;20;50;70;175;150;190;305;125;1380;10;21;1390;0
421350000;42;42000;42135;ZZZZZZ;4213500;Z;503;105;66;109;118;77;29;141;296;67;399;16;44;38;72;69;56;48;55;498;5;7;503;0
421360000;42;42000;42136;ZZZZZZ;4213600;Z;735;141;97;137;154;138;68;176;407;153;593;15;20;16;39;142;88;214;59;734;1;7;735;0
421370000;42;42000;42137;ZZZZZZ;4213700;Z;805;176;109;198;163;111;48;221;475;109;630;5;60;35;120;105;95;125;85;797;8;9;805;0
421380000;42;42000;42138;ZZZZZZ;4213800;Z;666;157;106;128;133;102;39;203;363;100;511;10;35;10;50;119;104;149;35;665;1;7;666;0
