INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
45004;45;450040101;17.0;14450;18900;24700;0.54;0.247;64.5;58.4;3.9;2.2;31.7;7.1;10.3;3.7;4.2;2.4
45004;45;450040102;11.2;17380;23200;30120;0.55;0.327;61.4;51.8;1.9;7.7;36.2;18.1;4.1;1.7;1.5;0.9
45004;45;450040103;12.1;16760;21860;27840;0.51;0.254;70.7;63.0;2.9;4.8;31.6;7.9;6.1;2.8;2.2;1.1
45004;45;450040201;8.7;18230;23590;30490;0.52;0.271;65.0;56.9;1.6;6.5;37.6;10.5;4.2;2.1;1.4;0.7
45004;45;450040202;10.9;16560;21790;27450;0.5;0.25;65.2;58.4;2.4;4.4;37.8;8.2;5.4;2.1;2.3;1.0
45068;45;450680101;28.9;12210;17140;23450;0.66;0.263;60.5;54.4;4.3;1.8;33.9;6.2;12.2;4.0;5.3;2.9
45068;45;450680102;21.1;13740;18720;24070;0.55;0.224;59.0;52.8;4.6;1.6;40.2;5.2;8.3;2.7;3.7;1.9
45068;45;450680103;32.5;12180;16200;21340;0.57;0.233;60.2;53.6;4.8;1.8;32.7;4.0;13.6;4.7;6.0;2.9
45068;45;450680104;25.9;13100;17320;22750;0.56;0.23;52.6;46.6;4.3;1.7;41.7;5.4;11.7;4.4;4.9;2.4
45068;45;450680105;44.7;10650;13920;17780;0.51;0.206;58.4;;;;20.6;2.0;26.8;8.9;11.0;6.9
45075;45;450750101;8.0;18800;24120;30110;0.47;0.221;82.2;76.2;2.4;3.6;24.4;6.5;4.5;2.6;1.2;0.7
45075;45;450750102;;18700;23610;29460;0.46;0.207;77.4;72.7;2.4;2.3;27.9;6.3;4.6;2.2;1.5;0.9
45075;45;450750103;;16650;22750;30470;0.61;0.293;63.6;57.4;2.2;4.0;33.9;14.5;5.3;2.4;1.8;1.1
45075;45;450750104;13.0;16460;21250;26650;0.48;0.232;67.4;62.4;3.2;1.8;34.0;7.4;6.6;2.4;2.8;1.4
45147;45;451470102;;16700;22000;27010;0.47;0.212;63.0;58.7;3.2;1.1;38.9;5.7;6.8;3.2;2.3;1.3
45147;45;451470103;21.6;13690;19690;25820;0.62;0.247;76.2;70.0;4.4;1.8;22.9;4.3;11.0;4.6;3.9;2.5
45147;45;451470201;;11120;15370;21140;0.65;0.256;67.0;59.4;5.7;1.9;23.3;3.4;17.8;5.9;7.5;4.4
45147;45;451470301;10.7;17870;23450;29230;0.48;0.229;61.3;57.2;2.3;1.8;43.3;7.9;4.0;1.8;1.5;0.7
45147;45;451470302;28.2;12830;16280;20850;0.49;0.222;66.0;60.2;5.1;0.7;27.0;3.5;15.0;5.3;5.9;3.8
45147;45;451470303;;20610;25380;31470;0.43;0.207;70.3;65.7;2.0;2.6;37.3;6.7;3.1;1.1;1.4;0.6
45147;45;451470401;8.4;18470;24200;31340;0.53;0.235;76.9;71.5;2.5;2.9;29.0;7.3;4.3;1.7;1.7;0.9
45147;45;451470402;;11690;16380;22660;0.67;0.264;69.2;63.5;4.5;1.2;23.4;4.0;16.0;5.7;6.4;3.9
45155;45;451550101;19.4;14780;19500;25920;0.57;0.265;62.3;56.4;3.1;2.8;35.7;7.4;8.4;2.2;4.1;2.1
45155;45;451550102;15.7;15650;21380;28050;0.58;0.304;63.9;51.4;2.8;9.7;35.2;12.3;5.7;1.7;2.6;1.4
45155;45;451550201;19.4;13960;18830;24370;0.55;0.246;69.8;64.4;3.7;1.7;28.1;5.6;9.7;4.1;3.8;1.8
45155;45;451550202;33.7;11980;15530;20880;0.57;0.236;54.8;;;;35.6;3.3;16.8;5.8;7.3;3.7
45155;45;451550301;42.6;10750;14350;21030;0.72;0.284;50.4;43.6;4.3;2.5;38.3;5.4;18.2;6.3;7.5;4.4
45155;45;451550302;19.0;14440;20220;25370;0.54;0.258;68.4;61.5;3.4;3.5;30.6;7.1;8.2;2.9;3.5;1.8
45208;45;452080101;53.8;9190;12680;16540;0.58;0.253;48.4;;;;27.9;3.0;28.5;6.1;14.9;7.5
45208;45;452080102;;12260;16770;22770;0.63;0.253;64.0;55.4;5.3;3.3;27.6;4.8;15.4;3.9;7.7;3.8
45208;45;452080103;21.9;14200;19980;27720;0.68;0.377;63.1;53.6;3.1;6.4;31.6;17.1;7.3;1.5;3.8;2.0
45208;45;452080104;42.4;10480;14180;18960;0.6;0.245;45.7;40.2;5.1;0.4;37.1;5.2;20.4;5.2;10.0;5.2
45208;45;452080105;;11560;15830;21820;0.65;0.312;52.7;46.5;3.6;2.6;38.6;7.9;14.3;3.1;7.3;3.9
45208;45;452080106;18.6;14600;20370;26530;0.59;0.264;59.8;53.9;2.8;3.1;40.2;8.1;6.7;1.8;3.2;1.7
45208;45;452080107;33.9;11520;16950;24670;0.78;0.38;69.8;52.2;3.5;14.1;25.5;12.7;12.8;2.8;6.7;3.3
45232;45;452320101;;22790;29460;38780;0.54;0.243;71.3;65.0;1.9;4.4;35.9;12.9;2.0;0.9;0.8;0.3
45232;45;452320102;;18100;24320;31360;0.54;0.25;76.7;70.0;2.5;4.2;29.8;7.8;4.6;1.2;2.1;1.3
45232;45;452320103;;18170;22930;29070;0.48;0.245;71.2;67.5;2.4;1.3;31.5;9.8;4.6;1.7;1.9;1.0
45232;45;452320201;;23570;31300;42030;0.59;0.295;72.9;63.1;1.3;8.5;32.4;16.0;2.1;1.0;0.7;0.4
45232;45;452320202;;20850;27720;38320;0.63;0.295;73.8;65.5;2.1;6.2;32.3;13.7;3.0;1.0;1.3;0.7
45232;45;452320203;;17980;24380;32150;0.58;0.263;73.5;68.4;2.1;3.0;31.7;8.4;5.1;1.7;2.0;1.4
45232;45;452320301;;20750;27580;34920;0.51;0.278;81.3;73.3;2.0;6.0;24.5;12.5;2.8;1.6;0.7;0.5
45232;45;452320303;;15590;21000;30690;0.72;0.319;70.2;59.4;3.8;7.0;34.0;9.5;6.5;2.1;2.3;2.1
45232;45;452320304;;21410;28680;37370;0.56;0.278;76.6;66.5;1.7;8.4;33.5;11.2;2.4;1.3;0.7;0.4
45234;45;452340101;15.9;16420;23200;31680;0.66;0.314;89.6;76.9;3.4;9.3;17.2;7.8;5.6;1.0;2.8;1.8
45234;45;452340102;19.9;14330;20020;29010;0.73;0.336;84.6;75.8;3.3;5.5;19.4;8.6;7.2;1.1;3.5;2.6
45234;45;452340103;17.3;16040;23490;32580;0.7;0.33;92.0;81.0;3.6;7.4;15.9;8.6;4.6;0.7;2.2;1.7
45234;45;452340201;10.2;19540;27920;40400;0.75;0.356;86.5;72.5;2.7;11.3;20.5;15.0;3.6;0.8;1.8;1.0
45234;45;452340301;17.5;15480;22440;33360;0.8;0.352;86.0;73.3;3.4;9.3;20.1;10.8;5.8;0.9;2.9;2.0
45234;45;452340401;18.5;15180;21480;30530;0.71;0.318;86.6;77.0;3.9;5.7;17.8;7.8;7.0;1.1;3.7;2.2
45234;45;452340501;14.0;16410;23470;32480;0.68;0.321;74.3;66.7;2.7;4.9;27.3;13.0;5.4;1.7;2.3;1.4
45234;45;452340502;17.3;15430;22650;30450;0.66;0.302;80.6;72.1;3.2;5.3;24.8;6.8;7.1;2.4;2.9;1.8
45234;45;452340601;49.4;10180;13240;17580;0.56;0.251;59.3;51.9;6.9;0.5;24.4;2.5;22.9;7.9;10.0;5.0
45234;45;452340602;37.9;11840;14840;19640;0.53;0.236;61.7;;;;25.7;3.4;18.9;6.4;8.2;4.3
45234;45;452340604;34.3;11840;16010;21490;0.6;0.251;65.1;58.0;4.9;2.2;25.9;4.5;15.3;4.4;7.3;3.6
