INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
38053;38;380530101;20.7;14030;19700;26620;0.64;0.295;70.4;62.0;3.4;5.0;27.5;10.0;8.2;2.0;3.9;2.3
38053;38;380530102;15.4;15450;20560;26190;0.52;0.246;81.2;74.4;3.6;3.2;19.7;6.2;7.8;3.0;3.0;1.8
38053;38;380530201;19.7;14520;20090;26900;0.62;0.279;69.4;62.7;4.0;2.7;29.0;9.6;7.6;1.9;3.5;2.2
38053;38;380530202;19.8;14180;19360;25320;0.58;0.277;62.7;56.7;3.4;2.6;34.4;9.5;8.0;2.7;3.3;2.0
38053;38;380530301;17.9;14780;20680;26660;0.57;0.25;69.0;63.3;3.2;2.5;30.2;8.1;7.2;2.1;3.2;1.9
38053;38;380530302;9.9;17890;24010;32130;0.59;0.28;80.2;71.7;2.6;5.9;23.2;11.6;4.4;2.3;1.3;0.8
38053;38;380530401;36.3;11380;15040;19910;0.57;0.224;59.1;53.4;4.6;1.1;28.8;3.4;18.4;5.7;7.9;4.8
38053;38;380530402;37.4;11340;15680;21650;0.66;0.256;63.6;57.7;3.9;2.0;27.8;3.9;15.6;5.8;5.9;3.9
38053;38;380530403;20.2;14500;19300;25110;0.55;0.241;69.8;64.6;3.7;1.5;28.4;6.4;9.2;3.3;3.7;2.2
38151;38;381510101;;17700;23750;31780;0.59;0.264;53.9;48.6;2.1;3.2;46.7;13.1;3.8;1.5;1.5;0.8
38151;38;381510103;;11980;16080;21950;0.62;0.26;58.8;52.2;4.6;2.0;31.3;5.7;15.8;4.7;6.9;4.2
38151;38;381510104;12.1;15880;20920;25660;0.47;0.209;65.8;61.3;2.8;1.7;35.6;6.9;5.4;2.3;2.1;1.0
38151;38;381510202;14.7;15510;20550;26590;0.54;0.238;71.8;67.3;2.8;1.7;28.2;6.9;7.8;2.8;3.3;1.7
38151;38;381510203;38.0;11400;14730;19660;0.56;0.226;56.4;50.7;4.7;1.0;29.5;2.8;20.7;6.3;8.9;5.5
38151;38;381510301;20.7;13870;18820;24160;0.55;0.23;65.9;61.3;3.5;1.1;29.0;5.0;12.8;4.6;5.2;3.0
38151;38;381510302;14.1;16230;20800;26430;0.49;0.218;56.4;51.6;2.8;2.0;43.4;7.0;6.6;2.7;2.6;1.3
38151;38;381510303;42.2;10900;14100;18810;0.56;0.226;52.1;46.5;4.8;0.8;31.9;3.8;21.0;7.1;8.5;5.4
38151;38;381510305;;10740;13690;18600;0.57;0.239;56.5;51.2;4.9;0.4;24.7;3.2;24.6;8.5;9.8;6.3
38151;38;381510306;43.5;10430;14120;18860;0.6;0.247;53.6;47.9;4.5;1.2;27.6;4.4;23.7;8.3;9.4;6.0
38151;38;381510401;;20810;26410;33280;0.47;0.214;71.4;65.6;2.0;3.8;33.2;9.6;3.1;1.5;1.1;0.5
38151;38;381510402;13.2;16490;21440;27360;0.51;0.219;72.5;67.2;2.7;2.6;29.7;6.4;6.5;2.4;2.7;1.4
38158;38;381580101;;20740;26360;33760;0.49;0.242;76.5;70.8;1.9;3.8;28.7;10.1;3.4;1.3;1.3;0.8
38158;38;381580102;;16000;21030;26930;0.52;0.227;71.8;66.2;2.9;2.7;29.3;6.1;7.4;2.9;2.9;1.6
38158;38;381580103;12.8;17000;23840;32160;0.64;0.278;77.1;71.7;2.5;2.9;24.6;10.3;6.0;2.4;2.2;1.4
38169;38;381690101;17.0;15240;20970;27340;0.58;0.25;77.8;71.2;3.6;3.0;23.2;6.4;8.0;2.7;3.3;2.0
38169;38;381690102;13.1;15980;20970;26610;0.51;0.227;78.7;70.6;4.4;3.7;23.2;6.7;6.6;1.9;2.9;1.8
38169;38;381690103;21.6;13930;18610;24430;0.56;0.235;75.0;69.2;3.6;2.2;23.7;4.9;9.6;3.2;4.1;2.3
38169;38;381690104;14.7;15740;20630;25730;0.48;0.222;71.4;64.6;2.9;3.9;30.3;6.3;6.5;1.9;3.0;1.6
38169;38;381690105;20.2;14000;18020;23160;0.51;0.223;70.6;64.4;3.8;2.4;26.5;5.2;10.7;3.5;4.7;2.5
38169;38;381690106;28.1;12680;17870;24550;0.66;0.269;63.3;58.6;2.9;1.8;31.4;7.1;11.5;3.7;4.8;3.0
38169;38;381690107;22.1;13620;17940;23240;0.54;0.236;61.5;56.7;3.8;1.0;33.3;5.5;12.0;3.4;5.5;3.1
38169;38;381690108;32.1;11890;16820;22260;0.62;0.241;59.1;52.8;4.1;2.2;33.3;5.2;12.9;3.9;5.9;3.1
38169;38;381690109;13.9;16400;21470;26670;0.48;0.226;76.5;70.7;2.5;3.3;27.2;6.2;5.6;2.0;2.4;1.2
38169;38;381690110;10.0;17540;23180;29490;0.52;0.226;71.7;66.5;2.6;2.6;31.5;8.2;4.8;1.8;1.9;1.1
38185;38;381850102;20.9;14440;20820;29390;0.72;0.287;89.2;82.3;3.8;3.1;13.7;6.1;8.5;2.4;3.6;2.5
38185;38;381850103;17.8;15120;21830;31370;0.74;0.296;90.8;85.1;2.6;3.1;15.1;6.1;6.9;1.7;3.1;2.1
38185;38;381850104;15.3;17070;24310;32710;0.64;0.279;86.6;79.5;3.4;3.7;18.9;8.2;5.5;1.3;2.5;1.7
38185;38;381850105;14.4;17630;25000;34700;0.68;0.314;78.2;69.6;2.9;5.7;24.0;14.1;4.5;0.8;2.2;1.5
38185;38;381850106;23.8;13560;20030;27160;0.68;0.276;83.6;75.5;4.6;3.5;16.8;6.0;9.7;1.7;4.9;3.1
38185;38;381850107;17.2;15900;22940;31250;0.67;0.307;86.7;77.3;3.4;6.0;18.0;8.2;5.5;1.0;2.6;1.9
38185;38;381850108;17.9;15370;21730;29480;0.65;0.279;87.0;77.0;4.6;5.4;15.4;7.8;7.1;1.5;3.5;2.1
38185;38;381850109;18.8;15300;22710;31300;0.7;0.294;85.6;77.7;3.2;4.7;18.2;7.5;7.0;1.6;3.3;2.1
38185;38;381850110;20.0;14530;20720;28520;0.68;0.282;83.7;76.8;3.7;3.2;16.6;7.5;8.6;2.3;3.9;2.4
38185;38;381850111;12.3;17500;24170;32640;0.63;0.269;82.4;75.5;3.1;3.8;22.6;8.9;5.1;1.1;2.5;1.5
38185;38;381850201;;16550;23520;32170;0.66;0.306;88.3;77.0;4.3;7.0;17.5;9.9;5.3;1.1;2.5;1.7
38185;38;381850202;30.3;12310;17870;26850;0.81;0.317;77.1;70.1;4.1;2.9;21.0;7.3;10.9;1.9;5.8;3.2
38185;38;381850203;;21250;29770;40930;0.66;0.31;81.1;73.4;2.2;5.5;24.5;15.4;2.5;0.8;1.0;0.7
38185;38;381850204;10.5;20520;31920;44040;0.74;0.375;76.6;66.6;1.5;8.5;25.7;22.2;2.7;0.7;1.2;0.8
38185;38;381850205;16.1;16990;26640;37250;0.76;0.337;83.6;73.0;2.8;7.8;22.0;13.0;4.3;0.7;2.1;1.5
38185;38;381850206;12.6;19460;27980;38490;0.68;0.309;82.1;71.0;2.7;8.4;24.2;13.6;3.2;0.9;1.3;1.0
38185;38;381850207;29.4;12490;19040;30930;0.97;0.375;72.5;64.0;3.5;5.0;24.2;11.6;10.3;2.2;5.4;2.7
38185;38;381850208;;20670;27140;34840;0.52;0.262;69.2;60.5;2.2;6.5;37.2;12.4;2.6;0.9;1.1;0.6
38185;38;381850209;12.8;17860;26610;35190;0.65;0.294;76.8;68.3;2.0;6.5;28.2;11.7;4.1;1.2;1.6;1.3
38185;38;381850210;11.7;18600;26490;35780;0.65;0.314;78.1;68.8;2.7;6.6;26.6;13.2;3.7;1.0;1.5;1.2
38185;38;381850211;11.3;18410;26120;34830;0.63;0.284;87.2;77.4;3.1;6.7;18.7;10.4;3.9;1.0;1.7;1.2
38185;38;381850212;8.2;20090;28000;39760;0.7;0.333;78.0;67.8;2.5;7.7;24.5;17.6;3.5;1.2;1.4;0.9
38185;38;381850213;;18900;26950;36740;0.66;0.295;73.2;62.6;2.7;7.9;32.5;13.5;3.8;1.0;1.8;1.0
38185;38;381850214;13.7;17360;24660;33050;0.64;0.282;84.9;76.1;3.5;5.3;21.2;8.7;4.9;1.3;2.3;1.3
38185;38;381850215;13.9;17330;25080;34340;0.68;0.296;88.9;80.5;3.0;5.4;18.2;9.1;4.8;1.5;2.0;1.3
38185;38;381850216;25.5;13060;17370;23590;0.61;0.288;67.3;59.2;4.3;3.8;25.8;8.0;13.5;4.4;5.7;3.4
38185;38;381850301;14.1;16140;21700;29130;0.6;0.243;82.5;76.6;3.4;2.5;21.4;5.9;7.0;2.0;3.2;1.8
38185;38;381850302;18.9;14670;19800;25930;0.57;0.25;75.1;69.0;3.4;2.7;24.8;6.5;8.3;1.6;4.2;2.5
38185;38;381850303;16.6;15320;20510;26170;0.53;0.243;78.3;71.3;3.7;3.3;23.5;5.9;7.3;2.2;3.1;2.0
38185;38;381850304;12.4;16680;22410;28960;0.55;0.259;82.9;76.1;3.1;3.7;22.1;8.0;4.9;1.0;2.3;1.6
38185;38;381850305;14.0;17160;22490;29330;0.54;0.256;79.1;70.2;4.0;4.9;23.7;7.9;6.2;1.6;2.9;1.7
38185;38;381850306;13.2;16670;23720;31970;0.64;0.291;77.1;68.4;3.3;5.4;24.6;12.4;4.9;1.2;2.2;1.5
