INSEE_COM;DEP;IRIS;TYP_IRIS;LAB_IRIS;P19_LOG;P19_RP;P19_RSECOCC;P19_LOGVAC;P19_MAISON;P19_APPART;P19_RP_1P;P19_RP_2P;P19_RP_3P;P19_RP_4P;P19_RP_5PP;P19_RP_M30M2;P19_RP_3040M2;P19_RP_4060M2;P19_RP_6080M2;P19_RP_80100M2;P19_RP_100120M2;P19_RP_120M2P;P19_RP_ACHTOT;P19_RP_ACH19;P19_RP_ACH45;P19_RP_ACH70;P19_RP_ACH90;P19_RP_ACH05;P19_RPMAISON_ACHTOT;P19_RPMAISON_ACH19;P19_RPMAISON_ACH45;P19_RPMAISON_ACH70;P19_RPMAISON_ACH90;P19_RPMAISON_ACH05;P19_RPMAISON_ACH15;P19_RPAPPART_ACHTOT;P19_RPAPPART_ACH19;P19_RPAPPART_ACH45;P19_RPAPPART_ACH70;P19_RPAPPART_ACH90;P19_RPAPPART_ACH05;P19_RPAPPART_ACH15;P19_MEN;P19_MEN_ANEM0002;P19_MEN_ANEM0204;P19_MEN_ANEM0509;P19_MEN_ANEM10P;P19_RP_PROP;P19_RP_LOC;P19_RP_LOCHLMV;P19_RP_GRAT;P19_RP_CCCOLL;P19_RP_CCIND;P19_RP_CINDELEC;P19_RP_GARL;P19_RP_VOIT1P;P19_RP_VOIT1;P19_RP_VOIT2P;C19_RP_HSTU1P;C19_RP_HSTU1P_SUROCC;P19_NPER_RP_PROP;P19_NPER_RP_LOC;P19_NPER_RP_LOCHLMV;P19_NPER_RP_GRAT;P19_RP_SDB
33001;33;330010000;Z;5;1078.76433660669;870.160406927268;122.109617373319;86.4943123061011;987.100605702097;91.6637309045914;20.38453770266;55.0298725355904;137.490977176671;282.906155967785;374.348863544562;19.3664513618627;18.3432908451968;47.8867924779025;165.958120712733;239.13733539292;181.100129301173;198.36828683548;852.877020570393;248.357143649558;64.1343273536509;90.6033063758298;155.748092243894;164.847523436324;771.388328370722;217.803166150041;63.1175099517293;86.5271605145501;153.715723221625;126.128569564393;124.096198968384;81.4886921996709;30.5539774995171;1.01681740192161;4.07614586127977;2.03236902226935;38.7189538719312;5.09042854275183;870.160406927268;128.228118120007;160.806854177632;154.640086478115;426.485348151515;543.389069986206;306.414693788619;109.908927633684;20.356643152443;29.5498479047518;396.903860444352;288.010555471302;704.244082251129;787.625724372538;381.864544346996;405.761180025542;854.875148803779;5.0714370723881;1301.56073070292;635.686588996807;255.196211896366;44.7526803002719;859.987152423476
33002;33;330020000;Z;5;414.431973895994;347.802655945537;27.25744825246;39.3718696979978;399.442640583643;14.9893333123512;1.9921491787883;6.98121061085196;44.1331273131287;89.6392966124819;205.056872230286;2.00083766388122;4.98037294697074;13.9624212217039;35.1071805671717;74.5846956323332;83.7140519079934;133.453096005483;346.806581356142;148.914293332069;30.2489017961895;28.3301985485267;33.2019149114031;53.6417418608569;332.826783164253;144.912618004306;30.2489017961895;26.3380493697384;32.1971518369161;48.6613689138862;50.4686932432163;13.9797981918898;4.00167532776243;0.0;1.9921491787883;1.00476307448707;4.98037294697074;2.00083766388122;347.802655945537;22.2732247479521;53.5555129893941;62.6142600172107;209.35965819098;244.069315144943;89.6836551305426;16.0596691926943;14.0496856700515;4.03673307828309;129.188561028252;83.5309116529672;248.104954226343;319.833913702996;125.294560108131;194.539353594865;347.985190044713;20.8549552900371;595.756121543266;210.049287864333;30.3203156199484;26.1947146325418;341.765237438983
33003;33;330030101;H;1;2353.00592061396;2254.64833368119;5.3692937541817;92.9882931785844;1925.65902892982;420.887001800062;2.13911923343436;240.531319225988;461.289939358701;762.364296391812;788.323659471254;9.80493827766328;134.739284046867;188.576525385508;456.164829693947;700.623919637193;423.798775759717;340.940060880295;2112.81915935136;159.279227353661;66.3313016159852;212.539384657476;344.349667354865;480.145393133993;1775.89745404914;159.279227353661;66.3313016159852;202.185924772726;332.479029500608;462.394310502466;553.227660303697;333.782583442818;0.0;0.0;9.35345725878484;11.8706378542571;16.6362289525246;295.922259377252;2254.64833368119;295.368076676947;630.907869826998;433.262172877832;895.110214299413;1275.747744504;949.061736401697;357.808451531736;29.8388527754924;32.4488911091943;1134.96941390632;791.626751403448;1925.86290222378;2105.97555840014;985.352336730817;1120.62322166932;2250.64832317733;81.1441558270849;3410.67541442616;2225.80129081339;851.975633602474;69.2796807719005;2208.61798980813
33003;33;330030102;H;1;1798.50440761774;1678.47930379652;13.6582741191883;106.366829702026;1168.92711904377;627.559913756435;6.04431757138909;254.767110951874;523.198016215136;444.219929478278;450.249929579848;18.125145832957;53.5032379567867;276.066833116517;474.528853395047;361.045533309324;248.825883753309;246.383816432585;1570.14522916605;147.237245005858;110.958058483243;171.517224273482;543.235437566402;159.807899009667;1063.53204102539;137.849227695657;109.940686291676;120.165827299691;373.519306275229;110.222329103642;211.834664359496;504.59581332313;9.38801731020089;1.01737219156729;51.351396973791;168.716128665207;49.5855699060246;224.537328276339;1678.47930379652;204.871792567971;428.061522794174;357.603763241893;687.942225192487;761.184782302776;885.175198528878;490.183745508995;32.1193229648711;44.5650666721338;812.081744551262;668.057391349585;1248.2717376277;1483.75407792009;926.382868652779;557.371209267306;1673.4349888511;39.9667173332996;1871.90363734862;1665.69968115216;953.962128302473;73.1427214150856;1637.17579042897
33003;33;330030103;H;1;1198.50301641893;1148.69234091008;0.0;49.8106755088421;917.51197190396;251.43983116861;63.1001471556515;98.152445854856;159.836567350732;399.110126528318;428.493054020526;17.0561274928161;82.7365681727075;84.049413711871;202.008016305162;382.242315957532;238.330793966704;142.269105303291;1126.37949761223;60.3096892218593;54.4738371682725;271.595957175136;386.881037001859;248.818117925272;862.688708062556;60.3096892218593;54.4738371682725;111.850593838211;361.041823663006;202.721675640174;72.2910885310338;234.139576203316;0.0;0.0;135.661176036649;25.8392133388533;40.6294162390181;32.0097705887954;1148.69234091008;99.0302433238397;256.188483901903;186.333715095478;607.139898588863;709.558477508474;409.462088368177;203.536822208008;29.6717750334334;85.0570204346962;414.974023383507;529.195700456115;859.347489479532;1025.88229677509;478.639558701171;547.24273807392;1089.5922042583;33.9040554487482;1736.43394904319;872.988573200745;399.835710436591;96.0761209026968;1124.48698306463
33003;33;330030104;H;1;1748.004430025;1687.01228522128;8.85022809559172;52.1419167081302;1528.11292310686;218.827759832694;7.65928297810727;68.9775857455018;267.506407408729;604.587207570171;738.281801518767;4.68807718494411;25.8191160950347;88.088924416644;302.006824463242;623.436434536737;350.958681066887;292.014227457788;1650.84488431635;63.718811810277;24.1444300349169;290.721163818221;609.150813123859;308.911463348129;1472.76929339501;54.2340588173646;24.1444300349169;277.694069418723;554.339003502531;288.035398822629;274.32233279885;177.0118438359;8.42100590747348;0.0;13.0270943994985;54.8118096213281;20.8760645255003;79.8758693820992;1687.01228522128;158.082299490863;311.886048362792;304.905962248982;912.137975118639;1166.91547499721;510.896205929309;219.041647421291;9.20060429475357;2.30304424601251;838.372491840575;699.628279384115;1392.26233560757;1576.14412839762;800.639252373352;775.504876024266;1682.80178226754;45.1337009393209;2831.00104220425;1371.76185092021;622.290849712774;24.2350215528093;1664.54566536732
33004;33;330040000;Z;5;1421.10422400572;1277.49512987661;6.98099763127601;136.628096497831;1103.04308446052;308.752538654173;8.64321260273096;148.550631839243;198.428057633987;402.858226020403;519.015001780247;8.52860766818386;30.866674436022;142.572360119412;266.332257421152;434.450969167607;224.750745780146;169.993515284088;1277.49512987661;162.046925361473;34.8226537772999;309.621294706496;383.072485418394;128.157412927154;1018.27382750931;157.865556029791;31.7802719776033;297.750365379885;371.510394468052;113.601185048891;45.7660546050879;250.909986852172;4.1813693316812;2.11782630022758;11.8709293266114;8.41400273363676;12.4926848468096;211.833174313205;1277.49512987661;169.585448768933;309.530548245525;147.985850836437;650.393282025717;704.703875860868;543.953711035466;331.856616034623;28.8375429802779;12.658553851631;681.799384010217;460.249310587543;1044.01102882609;1152.55257435912;643.069044982659;509.483529376466;1267.11168973469;37.8356431102114;1699.16839236481;1230.79991291306;812.637370796512;57.0209757654432;1257.42416099663
33005;33;330050101;H;Z;3434.99030497335;1674.56235805264;1651.07928249029;109.348664430416;2861.94960697163;559.911500428829;44.8071683285198;184.02464531517;500.856626831195;437.415670096163;507.458247481594;39.5084660091714;81.3698422862906;233.027730932292;390.248134564374;338.53258458327;242.408794006265;349.466805670978;1622.78644479351;32.298031404141;269.144488707828;543.544715889571;286.911425188584;259.471347098208;1351.57167327281;29.5221576811833;267.144500286938;499.38190920218;222.901664804519;195.86713219572;136.754309102273;270.21477731025;2.77587372295765;0.999994210445211;44.1628066873912;64.0097603840644;63.6042149024882;94.6621274029038;1674.56235805264;189.557646819209;361.039340871901;327.793641830018;796.171728531514;1194.60791038679;430.244769444493;2.00447302520938;49.7096782213611;32.3387221390113;714.761475983782;758.141846331453;1360.56183662757;1498.66963240855;1021.90683380599;476.76279860256;1634.86636099315;35.4668043332768;2258.4716995138;686.138157755942;2.00447302520938;70.2269697740656;1657.3900534056
33005;33;330050102;H;Z;2283.99104646928;1546.48832382408;597.371449217479;140.131273427719;1712.01820713181;553.376669354227;105.334895503172;133.937104317251;333.869413632993;460.791372052945;512.555538317724;70.2407123876312;117.129674429447;171.693975097637;258.366713792029;350.725150886299;263.136980748881;315.195116482161;1475.10309704659;68.3743944210681;95.1519203418838;278.823167431;494.540878826504;293.719530295709;1123.18702244847;68.3743944210681;85.5642150199584;255.264097586469;325.033872615259;225.078654579805;163.871788225909;333.319904614875;0.0;9.58770532192547;20.2809878934965;158.56154613745;64.2682477574897;80.6214175045129;1546.48832382408;178.127848676682;345.893249441538;290.678723107547;731.788502598318;993.288174265608;493.236759289386;48.1600243246952;59.9633902690912;92.3568326264668;581.70112314676;778.134853428739;1198.9599357951;1328.28016620973;854.625710423276;473.654455786453;1444.37407333464;13.7639958202023;1834.0380382229;777.840293869706;55.8218463763513;84.2446634906007;1524.74071865243
33005;33;330050103;H;Z;1819.49111296673;1535.00262879234;202.913085920395;81.5753982539894;1739.00731473942;80.4837982273059;4.6621896166727;53.9423106905042;209.720049737749;567.308392345848;699.369686401568;0.0;16.3470376587651;100.078468851459;183.83225886685;413.948924823409;349.56879292391;471.227145667949;1450.24878020725;1.06630346521575;9.69761425247558;113.29957362396;450.018976008671;557.506091268878;1408.94246143466;1.06630346521575;9.69761425247558;113.29957362396;435.481786032856;556.421626001473;292.975558058682;41.306318772589;0.0;0.0;0.0;14.5371899758151;1.0844652674051;25.6846635293687;1535.00262879234;124.112469814814;286.656961708151;287.551137935819;836.682059333559;1182.78241426464;316.709605895491;100.20180590872;35.510608632208;7.58575197200121;713.724911803288;673.260175269618;1285.50691025996;1470.43424487872;690.620552849253;779.81369202947;1533.58833007805;35.6685570656296;2646.2093740153;665.285220277106;218.946477650009;70.9363394896999;1517.59613345722
33005;33;330050104;H;Z;2095.49123793596;1513.41746196091;474.683089682765;107.390686292287;2014.23744120167;81.2537967342879;0.0;29.5985385022967;273.943562090378;472.855530568228;737.019830800003;0.0;5.07257924018525;76.8447837189033;243.483114882925;395.413830434195;333.700828750019;458.902324934678;1468.84337961513;7.91740706711912;11.9786202678433;196.307857936862;755.864164437408;367.922708525854;1431.35162996329;7.91740706711912;11.9786202678433;165.685879781962;752.822678917379;365.10996940902;127.837074519964;37.4917496518413;0.0;0.0;30.6219781549004;3.0414855200298;2.81273911683342;1.01554686007773;1513.41746196091;113.985543942604;252.75092210176;224.172468925359;922.508526991182;1231.14216417239;256.438455090254;57.0148134271374;25.8368426982568;10.8529658271753;777.309900318395;598.357397609949;1228.57682714774;1436.58973722699;754.471725671326;682.118011555664;1513.41746196091;19.6352709901818;2476.17535934921;535.00948586181;105.354221764779;63.4248268069227;1504.38116872281
