IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
500020000;50;50401;50002;ZZZZZZ;5000200;Z;4027;569;579;517;917;843;602;818;2125;1084;3461;5;79;291;620;507;247;1315;397;3976;51;98;3917;110
500030000;50;50203;50003;ZZZZZZ;5000300;Z;2791;253;214;287;525;849;663;339;1195;1257;2522;44;120;159;309;274;114;1332;169;2775;16;36;2715;76
500040000;50;50000;50004;ZZZZZZ;5000400;Z;547;116;75;123;85;96;52;145;291;111;430;25;15;5;55;70;85;115;60;536;11;9;547;0
500060000;50;50000;50006;ZZZZZZ;5000600;Z;147;30;21;32;31;27;7;41;87;19;129;0;10;5;14;29;19;24;29;143;4;4;147;0
500080000;50;50402;50008;ZZZZZZ;5000800;Z;450;69;81;81;131;63;25;109;284;57;382;5;31;14;56;73;74;72;56;450;0;0;450;0
500130000;50;50000;50013;ZZZZZZ;5001300;Z;390;63;41;53;79;115;38;78;193;119;317;5;25;5;40;40;45;136;20;384;6;7;390;0
500150000;50;50000;50015;ZZZZZZ;5001500;Z;672;88;68;93;139;136;148;114;327;230;564;0;41;36;75;35;50;277;50;671;1;7;613;59
500160000;50;50000;50016;ZZZZZZ;5001600;Z;178;30;30;23;33;42;21;34;93;51;144;10;0;0;5;15;40;60;15;169;9;9;178;0
500190000;50;50000;50019;ZZZZZZ;5001900;Z;427;82;50;77;101;79;38;105;236;86;335;30;5;10;30;50;70;105;35;418;9;7;427;0
500210000;50;50000;50021;ZZZZZZ;5002100;Z;79;11;9;20;12;21;6;12;47;20;63;0;0;0;11;0;0;42;11;77;2;3;79;0
500220000;50;50000;50022;ZZZZZZ;5002200;Z;114;14;13;14;25;36;12;19;54;41;95;5;0;5;10;5;5;50;15;112;2;5;114;0
500230000;50;50000;50023;ZZZZZZ;5002300;Z;675;129;111;135;136;105;60;174;387;114;569;35;35;15;55;100;125;110;95;668;7;7;675;0
500240000;50;50000;50024;ZZZZZZ;5002400;Z;174;36;23;36;42;20;17;46;100;28;135;5;0;0;25;25;40;30;10;171;3;4;174;0
500250101;50;50301;50025;ZZZZZZ;5002501;H;2848;331;715;451;465;396;490;527;1540;781;2453;0;71;237;348;409;288;843;257;2781;66;102;2658;190
500250102;50;50301;50025;ZZZZZZ;5002501;H;2317;338;391;361;456;403;370;492;1193;632;1950;0;45;131;202;242;282;671;377;2288;29;52;1979;338
500250103;50;50301;50025;ZZZZZZ;5002501;H;2620;387;402;362;579;519;372;557;1352;711;2292;5;66;71;242;343;363;879;323;2536;84;95;2541;79
500250201;50;50301;50025;ZZZZZZ;5002502;H;2370;368;256;332;547;552;315;494;1217;659;1990;0;70;130;345;315;140;820;170;2346;24;48;2361;9
