INSEE_COM;DEP;IRIS;TYP_IRIS;MODIF_IRIS;P19_POP1564;P19_POP1524;P19_POP2554;P19_POP5564;P19_ACT1564;P19_ACT1524;P19_ACT2554;P19_ACT5564;P19_ACTOCC1564;P19_ACTOCC1524;P19_ACTOCC2554;P19_ACTOCC5564;P19_CHOM1564;P19_CHOM1524;P19_CHOM2554;P19_CHOM5564;P19_CHOM_DIPLMIN;P19_CHOM_BEPC;P19_CHOM_CAPBEP;P19_CHOM_BAC;P19_CHOM_SUP2;P19_CHOM_SUP34;P19_CHOM_SUP5;P19_ACT_DIPLMIN;P19_ACT_BEPC;P19_ACT_CAPBEP;P19_ACT_BAC;P19_ACT_SUP2;P19_ACT_SUP34;P19_ACT_SUP5;P19_INACT1564;P19_HINACT1564;P19_FINACT1564;P19_ETUD1564;P19_HETUD1564;P19_FETUD1564;P19_RETR1564;P19_AINACT1564;C19_ACT1564;C19_ACT1564_CS1;C19_ACT1564_CS2;C19_ACT1564_CS3;C19_ACT1564_CS4;C19_ACT1564_CS5;C19_ACT1564_CS6;C19_ACTOCC1564;C19_ACTOCC1564_CS1;C19_ACTOCC1564_CS2;C19_ACTOCC1564_CS3;C19_ACTOCC1564_CS4;C19_ACTOCC1564_CS5;C19_ACTOCC1564_CS6;P19_ACTOCC15P;P19_SAL15P;P19_NSAL15P;P19_ACTOCC15P_TP;P19_SAL15P_TP;P19_HSAL15P_TP;P19_FSAL15P_TP;P19_NSAL15P_TP;P19_SAL15P_CDI;P19_SAL15P_CDD;P19_SAL15P_INTERIM;P19_SAL15P_EMPAID;P19_SAL15P_APPR;P19_NSAL15P_INDEP;P19_NSAL15P_EMPLOY;P19_NSAL15P_AIDFAM;P19_ACTOCC15P_ILT1;P19_ACTOCC15P_ILT2P;P19_ACTOCC15P_ILT2;P19_ACTOCC15P_ILT3;P19_ACTOCC15P_ILT4;P19_ACTOCC15P_ILT5;C19_ACTOCC15P;C19_ACTOCC15P_PAS;C19_ACTOCC15P_MAR;C19_ACTOCC15P_VELO;C19_ACTOCC15P_2ROUESMOT;C19_ACTOCC15P_VOIT
04001;04;040010000;Z;0;791.158754737297;96.6375827934921;480.930298815493;213.590873128312;599.073018618287;36.5128595316886;445.636443331032;116.923715755566;548.973918432725;26.0440035795345;415.070869845161;107.859045008029;50.0991001855625;10.4688559521541;30.5655734858712;9.06467074753719;7.67274379650612;0.928948790269395;18.5717370999252;14.9559767183052;4.00029006032242;2.94457124832472;1.02483247190955;43.7477946251821;17.2417351143266;175.274759781236;123.154223661831;88.8347705331185;84.2752580599301;66.5444768426629;192.08573611901;88.1077972733505;103.97793884566;53.4846275274425;19.2159211419232;34.2687063855193;72.4875419864844;66.1135666050831;607.70195935927;9.59869388207589;49.31418313343;75.8352054796746;133.501261900653;240.342549653932;79.7529285057021;563.858377342159;9.59869388207589;44.5148361923921;75.8352054796746;133.501261900653;230.259291313697;70.149088573667;554.132192934029;481.672063917963;72.4601290160663;106.167462181662;91.0484443501904;21.71183805536;69.3366062948304;15.1190178314714;417.5474862865;52.129542321001;0.999803397336958;1.91973877641518;9.07549313670926;38.6696312478848;32.9484617490309;0.842036019150589;94.380179176721;459.752013757308;439.902865939868;16.9365606348952;0.0;2.91258718254465;568.982539701707;5.29472306832874;14.557789862764;4.95909598068813;0.0;504.053649523585
04004;04;040040000;Z;0;333.356324256225;49.8363281486121;188.812066679711;94.7079294279024;242.721539398849;20.6576072638164;169.424190203141;52.6397419318915;209.418981703061;15.4858338111188;149.789116363907;44.1440315280351;33.3025576957875;5.17177345269756;19.6350738392336;8.49571040385634;7.14717744715811;4.14803833654788;10.5173584600944;7.2932680224219;3.14769236521973;0.0;1.04902306434544;23.4823709437558;24.9861480812933;73.7179105811738;64.8991393226492;25.680263585933;13.416057533141;16.5396493509028;90.6347848573763;49.6888463119483;40.945938545428;29.1787208847958;14.0645521481864;15.1141687366093;31.4497808308633;30.0062831417172;252.317799577743;10.2406884800037;29.86785110069;31.0948582664636;61.2097965166272;83.558399903934;36.3462053100248;241.568754211557;10.2406884800037;29.86785110069;31.0948582664636;55.835273833534;78.1838772208408;36.3462053100248;211.542909304025;161.805400189889;49.7375091141366;47.5421084468281;44.4190662142087;7.29449936209476;37.124566852114;3.12304223261938;128.680288771607;22.8838144095065;0.0;4.09749208826232;6.14380492051277;33.2724033238303;16.4651057903063;0.0;76.4125997886288;135.130309515397;107.22268066986;26.8838640812812;0.0;1.02376476425564;246.94327689465;9.87672706056766;4.9955731582765;0.0;0.0;211.210650190982
04006;04;040060000;Z;0;543.170423906674;81.4338231631863;329.094153466236;132.642447277252;427.448019076689;38.2606437122811;306.975954579508;82.2114207849;402.351080654268;34.9304364709536;291.159978180176;76.2606660031382;25.0969384224206;3.33020724132748;15.8159763993313;5.95075478176176;3.89908334828678;0.999651569068707;10.7490193020481;4.27749051505861;2.11502045983123;0.999651569068707;2.0570216590585;35.6037780136497;19.334204149352;134.228707456544;115.021773190896;48.9228567879446;34.9778114288818;39.3588880494209;115.722404829985;52.525050895689;63.1973539342963;39.0093746687942;21.7742322491551;17.2351424196391;39.3772772745718;37.3357528866193;370.821934507349;0.0;70.3170218807679;37.9510815729463;83.7195252118433;108.228691356419;70.6056144853733;340.268919197277;0.0;70.3170218807679;37.9510815729463;83.7195252118433;82.4251265717199;65.8561639599999;413.516316491487;265.299471190531;148.216845300957;82.1394126483338;43.6397571558907;21.4976424821174;22.1421146737733;38.4996554924431;132.306474304141;128.721712119364;1.10713155398382;0.949890105074681;2.21426310796763;76.1118132244858;72.1050320764707;0.0;340.7997445484;72.7165719430871;22.1830635583913;39.900342967238;9.6335138483891;0.999651569068707;345.018369722651;20.8190239105551;60.3092466199611;0.0;0.0;248.855540371469
04008;04;040080000;Z;0;594.092404965626;87.5408863593773;342.527925795075;164.023592811173;433.293062633998;43.716026225263;303.365591829295;86.2114445794402;377.144075578285;36.0018110157114;266.114413535741;75.0278510268328;56.1489870557126;7.71421520955161;37.2511782935536;11.1835935526074;6.87175003908759;2.02063650038959;27.280550170318;14.046695223461;0.0;2.01947494499109;3.90988017746535;46.7257971149322;27.1083778308472;159.259433657169;115.319968005902;41.2958618263433;25.8964203129779;17.6872038858267;160.799342331628;59.4963435686044;101.302998763023;38.0661845121158;14.1362486115656;23.9299359005503;55.652720394977;67.0804374245349;456.889628625392;0.0;35.3466193143366;29.4673782186937;108.136740713989;148.037825556325;135.901064822048;416.617178011202;0.0;35.3466193143366;24.2445266895625;103.256409741172;133.031849193071;120.73777307306;386.338534441534;311.841189468294;74.4973449732405;78.0802495438007;70.1650145781584;13.985758817714;56.1792557604445;7.91523496564232;249.967568086014;41.8694764237578;8.04655161282917;5.96306513427316;5.99452821141986;47.6585297436315;25.8290777571135;1.00973747249555;273.25258625851;113.085948183025;30.4871862258567;80.5792870121769;2.01947494499109;0.0;431.769047875627;44.4392761394734;70.7162760672206;15.1518698644257;0.0;291.695349751304
04012;04;040120000;Z;0;60.2044170085844;10.3254238716713;35.7988696755432;14.08012346137;45.1856186497898;3.75469958969866;32.0441700858445;9.38674897424665;32.9828449832692;2.816024692274;24.5347709064472;5.63204938454799;12.2027736665206;0.938674897424665;7.50939917939732;3.75469958969866;0.0;0.938674897424665;6.57072428197266;3.75469958969866;0.938674897424665;0.0;0.0;1.87734979484933;1.87734979484933;14.08012346137;13.1414485639453;4.69337448712333;7.50939917939732;2.0065733682552;15.0187983587946;6.57072428197266;8.44807407682199;6.57072428197266;2.816024692274;3.75469958969866;5.63204938454799;2.816024692274;51.6271193583566;0.0;0.0;4.69337448712333;14.08012346137;23.4668724356166;9.38674897424665;42.2403703841099;0.0;0.0;4.69337448712333;9.38674897424665;23.4668724356166;4.69337448712333;33.9215198806938;22.528197538192;11.3933223425019;9.51597254765252;5.63204938454799;2.816024692274;2.816024692274;3.88392316310453;18.7734979484933;2.816024692274;0.0;0.938674897424665;0.0;7.50939917939732;3.88392316310453;0.0;17.9640466244745;15.9574732562193;9.38674897424665;3.75469958969866;1.87734979484933;0.938674897424665;42.2403703841099;0.0;0.0;0.0;0.0;37.5469958969866
04013;04;040130000;Z;0;377.0;68.0;224.0;85.0;306.0;37.0;213.0;56.0;270.0;28.0;190.0;52.0;36.0;9.0;23.0;4.0;5.0;0.0;9.0;9.0;5.0;4.0;4.0;20.0;7.0;82.0;79.0;52.0;34.0;32.0;71.0;35.0;36.0;30.0;14.0;16.0;22.0;19.0;320.0;10.0;20.0;35.0;90.0;85.0;65.0;260.0;10.0;20.0;30.0;85.0;65.0;50.0;273.0;230.0;43.0;45.0;39.0;9.0;30.0;6.0;192.0;23.0;2.0;0.0;13.0;19.0;20.0;4.0;45.0;228.0;202.0;18.0;6.0;2.0;260.0;5.0;5.0;0.0;10.0;240.0
04018;04;040180000;Z;0;539.655979083532;63.0769230769238;303.739644970417;172.839411036191;400.83390670153;30.0828402366866;274.627218934914;96.1238475299298;349.401954038808;20.3786982248522;241.633136094677;87.3901197192789;51.4319526627223;9.70414201183444;32.994082840237;8.73372781065089;5.8224852071006;3.88165680473374;23.2899408284025;10.674556213018;2.9112426035503;3.88165680473375;0.970414201183442;27.2244392459061;30.0828402366865;135.857988165681;91.2189349112434;53.3727810650892;37.8461538461542;25.2307692307695;138.822072382002;52.4023668639056;86.419705518096;27.1715976331366;13.5857988165683;13.5857988165683;61.1889362873261;50.4615384615389;451.506811614149;19.4082840236687;58.2248520710066;33.9644970414205;111.597633136096;135.857988165681;92.4535571762763;393.281959543142;19.4082840236687;53.3727810650891;24.2603550295861;101.893491124261;111.597633136095;82.7494151644415;370.751066464843;267.887161139399;102.863905325444;86.4197055180959;65.0705930920603;13.5857988165681;51.4847942754922;21.3491124260355;215.431952662724;39.8398238612909;3.88165680473375;0.970414201183432;7.76331360946751;82.485207100592;20.3786982248522;0.0;216.455208476676;154.295857988167;96.0710059171605;51.4319526627224;6.79289940828415;0.0;417.542314572728;43.932847117104;48.5207100591717;4.85207100591726;4.85207100591726;315.384615384617
04019;04;040190000;Z;0;1539.19425191399;257.074852132216;923.585271813649;358.534127968125;1203.24080167468;127.874814373245;859.015072852696;216.350914448741;1072.4925668116;101.5281231022;782.65183776673;188.31260594267;130.748234863082;26.3466912710452;76.3632350859661;28.0383085060709;18.9380195550739;5.92397639312057;36.9597409510766;34.3662828797893;15.8124837969819;7.99940124073675;10.7483300463033;121.837702654512;66.5234569644988;312.953674988592;285.974923602348;153.374325720128;141.243195737126;121.333522007479;335.953450239308;173.256821997311;162.696628241997;117.90421043482;66.2276428940379;51.6765675407818;104.255976911627;113.793262892861;1190.60306122989;4.84621456478257;192.447205731878;124.586129178002;330.380648844539;385.043713781616;153.299149129073;1076.685648146;4.84621456478257;187.466278689203;124.586129178002;310.318483530609;325.931375551546;123.537166631862;1090.61849309882;841.338325304407;249.280167794412;197.15118321666;161.943257842586;41.3627323842505;120.580525458336;35.2079253740736;540.584875007171;255.852142596054;0.0;8.99485797159611;35.9064497295864;132.322003987626;112.058064250847;4.90009955593954;738.574809247747;352.043683851072;296.981303831815;45.3123819993732;5.84460626173639;3.90539175814772;1106.85186935385;84.177101984457;239.099043228209;24.3768167438994;0.0;709.082504157639
04022;04;040220000;Z;0;237.0;47.0;129.0;61.0;180.0;24.0;121.0;35.0;151.0;17.0;105.0;29.0;29.0;7.0;16.0;6.0;7.0;4.0;5.0;9.0;3.0;0.0;1.0;20.0;12.0;59.0;51.0;18.0;10.0;10.0;57.0;28.0;29.0;20.0;10.0;10.0;16.0;21.0;215.0;0.0;50.0;25.0;10.0;80.0;35.0;170.0;0.0;50.0;25.0;10.0;55.0;30.0;153.0;125.0;28.0;34.0;31.0;7.0;24.0;3.0;102.0;22.0;0.0;0.0;1.0;14.0;14.0;0.0;62.0;91.0;86.0;5.0;0.0;0.0;170.0;5.0;40.0;0.0;0.0;115.0
04023;04;040230000;Z;0;105.0;9.0;64.0;32.0;75.0;5.0;56.0;14.0;59.0;5.0;45.0;9.0;16.0;0.0;11.0;5.0;2.0;3.0;5.0;4.0;1.0;1.0;0.0;7.0;3.0;25.0;15.0;15.0;8.0;2.0;30.0;14.0;16.0;3.0;1.0;2.0;12.0;15.0;75.0;10.0;5.0;5.0;30.0;15.0;10.0;70.0;10.0;5.0;5.0;30.0;10.0;10.0;60.0;40.0;20.0;14.0;10.0;2.0;8.0;4.0;32.0;4.0;1.0;0.0;3.0;16.0;2.0;2.0;25.0;35.0;26.0;6.0;3.0;0.0;70.0;15.0;10.0;5.0;0.0;40.0
