IRIS;DEP;UU2010;COM;TRIRIS;GRD_QUART;TYP_IRIS;P17_POP;P17_POP0014;P17_POP1529;P17_POP3044;P17_POP4559;P17_POP6074;P17_POP75P;P17_POP0019;P17_POP2064;P17_POP65P;C17_POP15P;C17_POP15P_CS1;C17_POP15P_CS2;C17_POP15P_CS3;C17_POP15P_CS4;C17_POP15P_CS5;C17_POP15P_CS6;C17_POP15P_CS7;C17_POP15P_CS8;P17_POP_FR;P17_POP_ETR;P17_POP_IMM;P17_PMEN;P17_PHORMEN
190010000;19;19000;19001;ZZZZZZ;1900100;Z;359;31;38;38;86;106;60;49;177;133;345;20;30;5;0;35;45;175;35;336;23;30;359;0
190020000;19;19000;19002;ZZZZZZ;1900200;Z;392;78;44;79;86;81;24;100;222;70;310;40;25;5;40;50;60;50;40;388;4;9;392;0
190030000;19;19000;19003;ZZZZZZ;1900300;Z;254;38;36;37;45;64;35;49;133;72;226;15;5;10;20;20;31;103;20;253;1;3;254;0
190040000;19;19000;19004;ZZZZZZ;1900400;Z;731;107;84;108;160;175;97;148;381;202;630;20;25;15;110;60;75;235;90;715;16;21;731;0
190050000;19;19201;19005;ZZZZZZ;1900500;Z;3903;723;438;788;798;665;491;892;2117;894;3242;25;105;155;536;501;586;1064;270;3819;84;142;3823;80
190060000;19;19000;19006;ZZZZZZ;1900600;Z;98;18;10;23;21;9;17;21;58;19;86;10;5;10;0;14;24;19;5;98;0;0;98;0
190070000;19;19000;19007;ZZZZZZ;1900700;Z;861;103;90;112;196;219;141;128;464;269;767;29;20;25;69;114;100;363;48;812;49;53;860;1
190080000;19;19000;19008;ZZZZZZ;1900800;Z;205;21;13;28;35;75;33;26;103;76;186;0;0;5;20;20;15;93;34;193;12;14;205;0
190090000;19;19000;19009;ZZZZZZ;1900900;Z;112;15;10;16;27;36;9;19;66;26;102;5;0;10;19;5;10;44;10;112;0;2;112;0
190100000;19;19102;19010;ZZZZZZ;1901000;Z;3016;358;333;364;616;734;612;487;1444;1084;2641;16;120;115;219;443;245;1218;267;2937;79;121;2851;165
190110000;19;19000;19011;ZZZZZZ;1901100;Z;1133;141;120;142;224;259;247;179;541;413;965;30;35;37;110;115;85;475;80;1074;59;82;1081;52
190120000;19;19000;19012;ZZZZZZ;1901200;Z;232;30;26;35;54;61;25;44;119;69;202;5;15;10;10;25;30;86;20;230;2;11;232;0
190130000;19;19000;19013;ZZZZZZ;1901300;Z;914;175;126;183;182;164;83;218;524;172;737;20;35;60;115;136;120;208;45;904;10;28;912;2
190140000;19;19000;19014;ZZZZZZ;1901400;Z;229;27;19;22;49;81;30;42;97;90;187;15;5;5;20;5;25;86;25;213;16;17;229;0
190150000;19;19000;19015;ZZZZZZ;1901500;Z;714;119;91;115;163;146;80;155;388;171;591;5;15;25;71;92;102;204;76;670;44;52;714;0
190160000;19;19000;19016;ZZZZZZ;1901600;Z;308;55;30;63;62;53;46;66;162;80;289;25;10;25;56;25;41;81;25;294;14;21;308;0
190170000;19;19000;19017;ZZZZZZ;1901700;Z;91;8;7;10;17;31;17;12;43;37;78;10;0;0;5;5;0;52;5;79;12;9;90;1
190180000;19;19000;19018;ZZZZZZ;1901800;Z;179;16;12;12;36;67;35;22;80;77;170;17;6;0;0;34;11;85;17;162;17;18;179;0
190190000;19;19000;19019;ZZZZZZ;1901900;Z;1299;120;134;134;249;302;360;165;587;547;1190;10;50;50;90;160;100;640;90;1236;63;79;1117;182
190200000;19;19000;19020;ZZZZZZ;1902000;Z;114;7;15;12;25;39;16;18;48;49;93;5;0;10;0;10;16;52;0;113;1;5;114;0
190210000;19;19000;19021;ZZZZZZ;1902100;Z;89;7;10;15;23;19;14;11;53;25;97;10;0;5;5;36;20;15;5;89;0;3;89;0
190220000;19;19000;19022;ZZZZZZ;1902200;Z;228;17;15;31;58;64;43;20;121;87;214;25;5;20;10;31;15;97;10;219;9;10;228;0
190230000;19;19000;19023;ZZZZZZ;1902300;Z;1258;196;140;221;262;234;204;248;645;366;1076;51;51;45;106;192;126;384;121;1235;23;35;1190;68
190240000;19;19000;19024;ZZZZZZ;1902400;Z;615;56;53;99;186;135;86;74;376;164;545;31;36;26;26;51;62;201;112;575;40;54;510;105
