INSEE_COM;DEP;IRIS;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19
90010;90;900100101;23.3;13480;18930;25200;0.62;0.259;65.6;58.9;4.4;2.3;31.0;5.6;11.2;2.2;6.0;3.0
90010;90;900100102;25.1;13120;18220;24190;0.61;0.255;65.3;59.5;4.1;1.7;31.2;5.3;11.5;2.1;6.2;3.2
90010;90;900100103;23.1;13480;19060;24890;0.6;0.269;66.8;60.8;3.8;2.2;31.5;5.9;10.3;2.5;4.8;3.0
90010;90;900100201;27.1;12760;18140;24450;0.64;0.266;65.5;60.1;4.3;1.1;30.6;4.2;12.8;2.9;6.5;3.4
90010;90;900100202;16.7;15540;22140;29080;0.61;0.279;78.2;71.2;2.4;4.6;27.2;6.4;5.5;2.1;2.0;1.4
90010;90;900100203;55.3;10180;12720;16090;0.46;0.217;47.2;;;;27.3;2.2;30.6;10.4;13.1;7.1
90010;90;900100301;40.1;10840;14460;19350;0.59;0.254;53.0;46.7;5.0;1.3;32.5;4.6;20.0;5.1;9.8;5.1
90010;90;900100302;34.1;11580;15200;20390;0.58;0.227;67.6;60.4;6.1;1.1;22.4;2.4;17.6;6.5;7.1;4.0
90010;90;900100303;31.5;12220;16240;22390;0.63;0.282;69.1;61.3;4.3;3.5;25.6;4.1;14.3;2.7;7.5;4.1
90010;90;900100304;27.8;12530;17730;23450;0.62;0.245;64.3;59.3;3.8;1.2;31.9;3.3;12.7;4.2;5.5;3.0
90010;90;900100401;20.6;14100;19200;25460;0.59;0.27;70.0;62.6;3.5;3.9;30.3;6.0;9.3;2.0;4.7;2.6
90010;90;900100402;12.9;16270;22200;29320;0.59;0.279;72.9;65.9;2.6;4.4;31.4;8.7;6.0;1.4;3.1;1.5
90010;90;900100403;21.7;13690;19130;27140;0.7;0.327;72.6;64.6;3.0;5.0;25.8;10.4;9.5;2.6;4.3;2.6
90010;90;900100501;16.7;15400;22470;32090;0.74;0.329;83.9;76.3;2.7;4.9;20.1;9.5;6.0;1.6;2.7;1.7
90010;90;900100502;12.2;16980;23180;32580;0.67;0.309;82.9;73.2;2.8;6.9;24.4;8.7;5.0;1.5;2.2;1.3
90010;90;900100503;;11140;13900;18600;0.54;0.236;57.8;50.3;6.5;1.0;25.7;3.1;22.6;6.6;10.7;5.3
90010;90;900100504;14.7;16020;21870;29380;0.61;0.288;84.8;76.3;2.8;5.7;19.5;7.3;6.5;2.4;2.6;1.5
